areaCode,areaName,areaType,date,cumPeopleVaccinatedThirdInjectionByVaccinationDate
E07000173,Gedling,ltla,2022-08-02,73088
E07000173,Gedling,ltla,2022-08-01,73079
E07000173,Gedling,ltla,2022-07-31,73070
E07000173,Gedling,ltla,2022-07-30,73064
E07000173,Gedling,ltla,2022-07-29,73027
E07000173,Gedling,ltla,2022-07-28,73019
E07000173,Gedling,ltla,2022-07-27,73009
E07000173,Gedling,ltla,2022-07-26,72997
E07000173,Gedling,ltla,2022-07-25,72985
E07000173,Gedling,ltla,2022-07-24,72976
E07000173,Gedling,ltla,2022-07-23,72960
E07000173,Gedling,ltla,2022-07-22,72954
E07000173,Gedling,ltla,2022-07-21,72949
E07000173,Gedling,ltla,2022-07-20,72939
E07000173,Gedling,ltla,2022-07-19,72930
E07000173,Gedling,ltla,2022-07-18,72929
E07000173,Gedling,ltla,2022-07-17,72924
E07000173,Gedling,ltla,2022-07-16,72865
E07000173,Gedling,ltla,2022-07-15,72860
E07000173,Gedling,ltla,2022-07-14,72856
E07000173,Gedling,ltla,2022-07-13,72850
E07000173,Gedling,ltla,2022-07-12,72841
E07000173,Gedling,ltla,2022-07-11,72828
E07000173,Gedling,ltla,2022-07-10,72818
E07000173,Gedling,ltla,2022-07-09,72808
E07000173,Gedling,ltla,2022-07-08,72802
E07000173,Gedling,ltla,2022-07-07,72791
E07000173,Gedling,ltla,2022-07-06,72779
E07000173,Gedling,ltla,2022-07-05,72771
E07000173,Gedling,ltla,2022-07-04,72760
E07000173,Gedling,ltla,2022-07-03,72749
E07000173,Gedling,ltla,2022-07-02,72740
E07000173,Gedling,ltla,2022-07-01,72715
E07000173,Gedling,ltla,2022-06-30,72704
E07000173,Gedling,ltla,2022-06-29,72697
E07000173,Gedling,ltla,2022-06-28,72683
E07000173,Gedling,ltla,2022-06-27,72671
E07000173,Gedling,ltla,2022-06-26,72656
E07000173,Gedling,ltla,2022-06-25,72601
E07000173,Gedling,ltla,2022-06-24,72591
E07000173,Gedling,ltla,2022-06-23,72583
E07000173,Gedling,ltla,2022-06-22,72565
E07000173,Gedling,ltla,2022-06-21,72551
