areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E06000039,Slough,ltla,2022-08-02,101242
E06000039,Slough,ltla,2022-08-01,101234
E06000039,Slough,ltla,2022-07-31,101223
E06000039,Slough,ltla,2022-07-30,101213
E06000039,Slough,ltla,2022-07-29,101198
E06000039,Slough,ltla,2022-07-28,101188
E06000039,Slough,ltla,2022-07-27,101171
E06000039,Slough,ltla,2022-07-26,101160
E06000039,Slough,ltla,2022-07-25,101139
E06000039,Slough,ltla,2022-07-24,101114
E06000039,Slough,ltla,2022-07-23,101102
E06000039,Slough,ltla,2022-07-22,101083
E06000039,Slough,ltla,2022-07-21,101054
E06000039,Slough,ltla,2022-07-20,101029
E06000039,Slough,ltla,2022-07-19,101021
E06000039,Slough,ltla,2022-07-18,101008
E06000039,Slough,ltla,2022-07-17,100997
E06000039,Slough,ltla,2022-07-16,100978
E06000039,Slough,ltla,2022-07-15,100951
E06000039,Slough,ltla,2022-07-14,100933
E06000039,Slough,ltla,2022-07-13,100910
E06000039,Slough,ltla,2022-07-12,100892
E06000039,Slough,ltla,2022-07-11,100874
E06000039,Slough,ltla,2022-07-10,100863
E06000039,Slough,ltla,2022-07-09,100845
E06000039,Slough,ltla,2022-07-08,100829
E06000039,Slough,ltla,2022-07-07,100807
E06000039,Slough,ltla,2022-07-06,100790
E06000039,Slough,ltla,2022-07-05,100777
E06000039,Slough,ltla,2022-07-04,100751
E06000039,Slough,ltla,2022-07-03,100724
E06000039,Slough,ltla,2022-07-02,100703
E06000039,Slough,ltla,2022-07-01,100657
E06000039,Slough,ltla,2022-06-30,100625
E06000039,Slough,ltla,2022-06-29,100606
E06000039,Slough,ltla,2022-06-28,100585
E06000039,Slough,ltla,2022-06-27,100569
E06000039,Slough,ltla,2022-06-26,100540
E06000039,Slough,ltla,2022-06-25,100528
E06000039,Slough,ltla,2022-06-24,100508
E06000039,Slough,ltla,2022-06-23,100498
E06000039,Slough,ltla,2022-06-22,100472
E06000039,Slough,ltla,2022-06-21,100456
E06000039,Slough,ltla,2022-06-20,100434
E06000039,Slough,ltla,2022-06-19,100422
E06000039,Slough,ltla,2022-06-18,100411
E06000039,Slough,ltla,2022-06-17,100393
E06000039,Slough,ltla,2022-06-16,100371
E06000039,Slough,ltla,2022-06-15,100353
E06000039,Slough,ltla,2022-06-14,100347
E06000039,Slough,ltla,2022-06-13,100334
E06000039,Slough,ltla,2022-06-12,100322
E06000039,Slough,ltla,2022-06-11,100314
E06000039,Slough,ltla,2022-06-10,100283
E06000039,Slough,ltla,2022-06-09,100260
E06000039,Slough,ltla,2022-06-08,100255
E06000039,Slough,ltla,2022-06-07,100240
E06000039,Slough,ltla,2022-06-06,100226
E06000039,Slough,ltla,2022-06-05,100197
E06000039,Slough,ltla,2022-06-04,100196
E06000039,Slough,ltla,2022-06-03,100186
E06000039,Slough,ltla,2022-06-02,100170
E06000039,Slough,ltla,2022-06-01,100150
E06000039,Slough,ltla,2022-05-31,100119
E06000039,Slough,ltla,2022-05-30,100101
E06000039,Slough,ltla,2022-05-29,100072
E06000039,Slough,ltla,2022-05-28,100052
E06000039,Slough,ltla,2022-05-27,100020
E06000039,Slough,ltla,2022-05-26,100003
E06000039,Slough,ltla,2022-05-25,99988
E06000039,Slough,ltla,2022-05-24,99983
E06000039,Slough,ltla,2022-05-23,99962
E06000039,Slough,ltla,2022-05-22,99941
E06000039,Slough,ltla,2022-05-21,99926
E06000039,Slough,ltla,2022-05-20,99910
E06000039,Slough,ltla,2022-05-19,99887
E06000039,Slough,ltla,2022-05-18,99866
E06000039,Slough,ltla,2022-05-17,99847
E06000039,Slough,ltla,2022-05-16,99830
E06000039,Slough,ltla,2022-05-15,99807
E06000039,Slough,ltla,2022-05-14,99796
E06000039,Slough,ltla,2022-05-13,99771
E06000039,Slough,ltla,2022-05-12,99754
E06000039,Slough,ltla,2022-05-11,99736
E06000039,Slough,ltla,2022-05-10,99719
E06000039,Slough,ltla,2022-05-09,99702
E06000039,Slough,ltla,2022-05-08,99682
E06000039,Slough,ltla,2022-05-07,99650
E06000039,Slough,ltla,2022-05-06,99613
E06000039,Slough,ltla,2022-05-05,99579
E06000039,Slough,ltla,2022-05-04,99556
E06000039,Slough,ltla,2022-05-03,99533
E06000039,Slough,ltla,2022-05-02,99513
E06000039,Slough,ltla,2022-05-01,99501
E06000039,Slough,ltla,2022-04-30,99489
E06000039,Slough,ltla,2022-04-29,99451
E06000039,Slough,ltla,2022-04-28,99430
E06000039,Slough,ltla,2022-04-27,99403
E06000039,Slough,ltla,2022-04-26,99389
E06000039,Slough,ltla,2022-04-25,99367
E06000039,Slough,ltla,2022-04-24,99342
E06000039,Slough,ltla,2022-04-23,99322
E06000039,Slough,ltla,2022-04-22,99288
E06000039,Slough,ltla,2022-04-21,99254
E06000039,Slough,ltla,2022-04-20,99211
E06000039,Slough,ltla,2022-04-19,99169
E06000039,Slough,ltla,2022-04-18,99117
E06000039,Slough,ltla,2022-04-17,99100
E06000039,Slough,ltla,2022-04-16,99098
E06000039,Slough,ltla,2022-04-15,99079
E06000039,Slough,ltla,2022-04-14,99060
E06000039,Slough,ltla,2022-04-13,99028
E06000039,Slough,ltla,2022-04-12,98995
E06000039,Slough,ltla,2022-04-11,98951
E06000039,Slough,ltla,2022-04-10,98923
E06000039,Slough,ltla,2022-04-09,98894
E06000039,Slough,ltla,2022-04-08,98856
E06000039,Slough,ltla,2022-04-07,98819
E06000039,Slough,ltla,2022-04-06,98782
E06000039,Slough,ltla,2022-04-05,98760
E06000039,Slough,ltla,2022-04-04,98736
E06000039,Slough,ltla,2022-04-03,98716
E06000039,Slough,ltla,2022-04-02,98702
E06000039,Slough,ltla,2022-04-01,98665
E06000039,Slough,ltla,2022-03-31,98623
E06000039,Slough,ltla,2022-03-30,98571
E06000039,Slough,ltla,2022-03-29,98538
E06000039,Slough,ltla,2022-03-28,98508
E06000039,Slough,ltla,2022-03-27,98465
E06000039,Slough,ltla,2022-03-26,98421
E06000039,Slough,ltla,2022-03-25,98374
E06000039,Slough,ltla,2022-03-24,98313
E06000039,Slough,ltla,2022-03-23,98258
E06000039,Slough,ltla,2022-03-22,98242
E06000039,Slough,ltla,2022-03-21,98221
E06000039,Slough,ltla,2022-03-20,98191
E06000039,Slough,ltla,2022-03-19,98169
E06000039,Slough,ltla,2022-03-18,98116
E06000039,Slough,ltla,2022-03-17,98059
E06000039,Slough,ltla,2022-03-16,98007
E06000039,Slough,ltla,2022-03-15,97988
E06000039,Slough,ltla,2022-03-14,97953
E06000039,Slough,ltla,2022-03-13,97927
E06000039,Slough,ltla,2022-03-12,97896
E06000039,Slough,ltla,2022-03-11,97849
E06000039,Slough,ltla,2022-03-10,97813
E06000039,Slough,ltla,2022-03-09,97774
E06000039,Slough,ltla,2022-03-08,97756
E06000039,Slough,ltla,2022-03-07,97726
E06000039,Slough,ltla,2022-03-06,97691
E06000039,Slough,ltla,2022-03-05,97668
E06000039,Slough,ltla,2022-03-04,97619
E06000039,Slough,ltla,2022-03-03,97582
E06000039,Slough,ltla,2022-03-02,97548
E06000039,Slough,ltla,2022-03-01,97499
E06000039,Slough,ltla,2022-02-28,97476
E06000039,Slough,ltla,2022-02-27,97431
E06000039,Slough,ltla,2022-02-26,97403
E06000039,Slough,ltla,2022-02-25,97338
E06000039,Slough,ltla,2022-02-24,97282
E06000039,Slough,ltla,2022-02-23,97224
E06000039,Slough,ltla,2022-02-22,97179
E06000039,Slough,ltla,2022-02-21,97106
E06000039,Slough,ltla,2022-02-20,97025
E06000039,Slough,ltla,2022-02-19,96995
E06000039,Slough,ltla,2022-02-18,96913
E06000039,Slough,ltla,2022-02-17,96886
E06000039,Slough,ltla,2022-02-16,96836
E06000039,Slough,ltla,2022-02-15,96776
E06000039,Slough,ltla,2022-02-14,96691
E06000039,Slough,ltla,2022-02-13,96646
E06000039,Slough,ltla,2022-02-12,96618
E06000039,Slough,ltla,2022-02-11,96556
E06000039,Slough,ltla,2022-02-10,96447
E06000039,Slough,ltla,2022-02-09,96362
E06000039,Slough,ltla,2022-02-08,96237
E06000039,Slough,ltla,2022-02-07,96148
E06000039,Slough,ltla,2022-02-06,96095
E06000039,Slough,ltla,2022-02-05,96056
E06000039,Slough,ltla,2022-02-04,95977
E06000039,Slough,ltla,2022-02-03,95863
E06000039,Slough,ltla,2022-02-02,95828
