areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E06000032,Luton,ltla,2022-08-02,138443
E06000032,Luton,ltla,2022-08-01,138417
E06000032,Luton,ltla,2022-07-31,138407
E06000032,Luton,ltla,2022-07-30,138403
E06000032,Luton,ltla,2022-07-29,138382
E06000032,Luton,ltla,2022-07-28,138347
E06000032,Luton,ltla,2022-07-27,138339
E06000032,Luton,ltla,2022-07-26,138307
E06000032,Luton,ltla,2022-07-25,138265
E06000032,Luton,ltla,2022-07-24,138263
E06000032,Luton,ltla,2022-07-23,138263
E06000032,Luton,ltla,2022-07-22,138235
E06000032,Luton,ltla,2022-07-21,138200
E06000032,Luton,ltla,2022-07-20,138168
E06000032,Luton,ltla,2022-07-19,138147
E06000032,Luton,ltla,2022-07-18,138116
E06000032,Luton,ltla,2022-07-17,138107
E06000032,Luton,ltla,2022-07-16,138104
E06000032,Luton,ltla,2022-07-15,138066
E06000032,Luton,ltla,2022-07-14,138038
E06000032,Luton,ltla,2022-07-13,138020
E06000032,Luton,ltla,2022-07-12,137990
E06000032,Luton,ltla,2022-07-11,137918
E06000032,Luton,ltla,2022-07-10,137908
E06000032,Luton,ltla,2022-07-09,137905
E06000032,Luton,ltla,2022-07-08,137873
E06000032,Luton,ltla,2022-07-07,137834
E06000032,Luton,ltla,2022-07-06,137805
E06000032,Luton,ltla,2022-07-05,137771
E06000032,Luton,ltla,2022-07-04,137711
E06000032,Luton,ltla,2022-07-03,137703
E06000032,Luton,ltla,2022-07-02,137703
E06000032,Luton,ltla,2022-07-01,137644
E06000032,Luton,ltla,2022-06-30,137605
E06000032,Luton,ltla,2022-06-29,137575
E06000032,Luton,ltla,2022-06-28,137545
E06000032,Luton,ltla,2022-06-27,137505
E06000032,Luton,ltla,2022-06-26,137494
E06000032,Luton,ltla,2022-06-25,137494
E06000032,Luton,ltla,2022-06-24,137458
E06000032,Luton,ltla,2022-06-23,137428
E06000032,Luton,ltla,2022-06-22,137411
E06000032,Luton,ltla,2022-06-21,137394
E06000032,Luton,ltla,2022-06-20,137363
E06000032,Luton,ltla,2022-06-19,137354
E06000032,Luton,ltla,2022-06-18,137354
E06000032,Luton,ltla,2022-06-17,137305
E06000032,Luton,ltla,2022-06-16,137266
E06000032,Luton,ltla,2022-06-15,137249
E06000032,Luton,ltla,2022-06-14,137228
E06000032,Luton,ltla,2022-06-13,137184
E06000032,Luton,ltla,2022-06-12,137169
E06000032,Luton,ltla,2022-06-11,137168
E06000032,Luton,ltla,2022-06-10,137109
E06000032,Luton,ltla,2022-06-09,137072
E06000032,Luton,ltla,2022-06-08,137049
E06000032,Luton,ltla,2022-06-07,137003
E06000032,Luton,ltla,2022-06-06,136960
E06000032,Luton,ltla,2022-06-05,136946
E06000032,Luton,ltla,2022-06-04,136945
E06000032,Luton,ltla,2022-06-03,136908
E06000032,Luton,ltla,2022-06-02,136907
E06000032,Luton,ltla,2022-06-01,136905
E06000032,Luton,ltla,2022-05-31,136831
E06000032,Luton,ltla,2022-05-30,136773
E06000032,Luton,ltla,2022-05-29,136751
E06000032,Luton,ltla,2022-05-28,136749
E06000032,Luton,ltla,2022-05-27,136702
E06000032,Luton,ltla,2022-05-26,136657
E06000032,Luton,ltla,2022-05-25,136644
E06000032,Luton,ltla,2022-05-24,136616
E06000032,Luton,ltla,2022-05-23,136574
E06000032,Luton,ltla,2022-05-22,136547
E06000032,Luton,ltla,2022-05-21,136544
E06000032,Luton,ltla,2022-05-20,136511
E06000032,Luton,ltla,2022-05-19,136479
E06000032,Luton,ltla,2022-05-18,136461
E06000032,Luton,ltla,2022-05-17,136432
E06000032,Luton,ltla,2022-05-16,136372
E06000032,Luton,ltla,2022-05-15,136347
E06000032,Luton,ltla,2022-05-14,136346
E06000032,Luton,ltla,2022-05-13,136293
E06000032,Luton,ltla,2022-05-12,136263
E06000032,Luton,ltla,2022-05-11,136238
E06000032,Luton,ltla,2022-05-10,136211
E06000032,Luton,ltla,2022-05-09,136171
E06000032,Luton,ltla,2022-05-08,136144
E06000032,Luton,ltla,2022-05-07,136142
E06000032,Luton,ltla,2022-05-06,136094
E06000032,Luton,ltla,2022-05-05,136039
E06000032,Luton,ltla,2022-05-04,135999
E06000032,Luton,ltla,2022-05-03,135959
E06000032,Luton,ltla,2022-05-02,135905
