areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000040,East Devon,ltla,2022-08-02,122263
E07000040,East Devon,ltla,2022-08-01,122251
E07000040,East Devon,ltla,2022-07-31,122248
E07000040,East Devon,ltla,2022-07-30,122236
E07000040,East Devon,ltla,2022-07-29,122235
E07000040,East Devon,ltla,2022-07-28,122235
E07000040,East Devon,ltla,2022-07-27,122226
E07000040,East Devon,ltla,2022-07-26,122208
E07000040,East Devon,ltla,2022-07-25,122190
E07000040,East Devon,ltla,2022-07-24,122186
E07000040,East Devon,ltla,2022-07-23,122156
E07000040,East Devon,ltla,2022-07-22,122149
E07000040,East Devon,ltla,2022-07-21,122148
E07000040,East Devon,ltla,2022-07-20,122127
E07000040,East Devon,ltla,2022-07-19,122112
E07000040,East Devon,ltla,2022-07-18,122105
E07000040,East Devon,ltla,2022-07-17,122105
E07000040,East Devon,ltla,2022-07-16,122065
E07000040,East Devon,ltla,2022-07-15,122062
E07000040,East Devon,ltla,2022-07-14,122057
E07000040,East Devon,ltla,2022-07-13,122047
E07000040,East Devon,ltla,2022-07-12,122032
E07000040,East Devon,ltla,2022-07-11,122015
E07000040,East Devon,ltla,2022-07-10,122010
E07000040,East Devon,ltla,2022-07-09,121981
E07000040,East Devon,ltla,2022-07-08,121980
E07000040,East Devon,ltla,2022-07-07,121979
E07000040,East Devon,ltla,2022-07-06,121955
E07000040,East Devon,ltla,2022-07-05,121943
E07000040,East Devon,ltla,2022-07-04,121929
E07000040,East Devon,ltla,2022-07-03,121928
E07000040,East Devon,ltla,2022-07-02,121899
E07000040,East Devon,ltla,2022-07-01,121895
E07000040,East Devon,ltla,2022-06-30,121892
E07000040,East Devon,ltla,2022-06-29,121878
E07000040,East Devon,ltla,2022-06-28,121867
E07000040,East Devon,ltla,2022-06-27,121846
E07000040,East Devon,ltla,2022-06-26,121841
E07000040,East Devon,ltla,2022-06-25,121818
E07000040,East Devon,ltla,2022-06-24,121807
E07000040,East Devon,ltla,2022-06-23,121805
E07000040,East Devon,ltla,2022-06-22,121791
E07000040,East Devon,ltla,2022-06-21,121778
E07000040,East Devon,ltla,2022-06-20,121772
E07000040,East Devon,ltla,2022-06-19,121770
E07000040,East Devon,ltla,2022-06-18,121753
E07000040,East Devon,ltla,2022-06-17,121749
E07000040,East Devon,ltla,2022-06-16,121746
E07000040,East Devon,ltla,2022-06-15,121737
E07000040,East Devon,ltla,2022-06-14,121723
E07000040,East Devon,ltla,2022-06-13,121711
E07000040,East Devon,ltla,2022-06-12,121706
E07000040,East Devon,ltla,2022-06-11,121691
E07000040,East Devon,ltla,2022-06-10,121689
E07000040,East Devon,ltla,2022-06-09,121689
E07000040,East Devon,ltla,2022-06-08,121680
E07000040,East Devon,ltla,2022-06-07,121672
E07000040,East Devon,ltla,2022-06-06,121658
E07000040,East Devon,ltla,2022-06-05,121658
E07000040,East Devon,ltla,2022-06-04,121656
E07000040,East Devon,ltla,2022-06-03,121653
E07000040,East Devon,ltla,2022-06-02,121651
E07000040,East Devon,ltla,2022-06-01,121647
E07000040,East Devon,ltla,2022-05-31,121637
E07000040,East Devon,ltla,2022-05-30,121624
E07000040,East Devon,ltla,2022-05-29,121602
E07000040,East Devon,ltla,2022-05-28,121589
