areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000098,Hertsmere,ltla,2022-08-02,79844
E07000098,Hertsmere,ltla,2022-08-01,79830
E07000098,Hertsmere,ltla,2022-07-31,79827
E07000098,Hertsmere,ltla,2022-07-30,79824
E07000098,Hertsmere,ltla,2022-07-29,79817
E07000098,Hertsmere,ltla,2022-07-28,79800
E07000098,Hertsmere,ltla,2022-07-27,79792
E07000098,Hertsmere,ltla,2022-07-26,79784
E07000098,Hertsmere,ltla,2022-07-25,79772
E07000098,Hertsmere,ltla,2022-07-24,79754
E07000098,Hertsmere,ltla,2022-07-23,79754
E07000098,Hertsmere,ltla,2022-07-22,79744
E07000098,Hertsmere,ltla,2022-07-21,79736
E07000098,Hertsmere,ltla,2022-07-20,79725
E07000098,Hertsmere,ltla,2022-07-19,79717
E07000098,Hertsmere,ltla,2022-07-18,79713
E07000098,Hertsmere,ltla,2022-07-17,79706
E07000098,Hertsmere,ltla,2022-07-16,79699
E07000098,Hertsmere,ltla,2022-07-15,79683
E07000098,Hertsmere,ltla,2022-07-14,79678
E07000098,Hertsmere,ltla,2022-07-13,79666
E07000098,Hertsmere,ltla,2022-07-12,79654
E07000098,Hertsmere,ltla,2022-07-11,79632
E07000098,Hertsmere,ltla,2022-07-10,79619
E07000098,Hertsmere,ltla,2022-07-09,79611
E07000098,Hertsmere,ltla,2022-07-08,79588
E07000098,Hertsmere,ltla,2022-07-07,79571
E07000098,Hertsmere,ltla,2022-07-06,79558
E07000098,Hertsmere,ltla,2022-07-05,79544
E07000098,Hertsmere,ltla,2022-07-04,79534
E07000098,Hertsmere,ltla,2022-07-03,79529
E07000098,Hertsmere,ltla,2022-07-02,79521
E07000098,Hertsmere,ltla,2022-07-01,79507
E07000098,Hertsmere,ltla,2022-06-30,79499
E07000098,Hertsmere,ltla,2022-06-29,79487
E07000098,Hertsmere,ltla,2022-06-28,79481
E07000098,Hertsmere,ltla,2022-06-27,79473
E07000098,Hertsmere,ltla,2022-06-26,79461
E07000098,Hertsmere,ltla,2022-06-25,79455
E07000098,Hertsmere,ltla,2022-06-24,79444
E07000098,Hertsmere,ltla,2022-06-23,79437
