areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E08000028,Sandwell,ltla,2022-08-02,218295
E08000028,Sandwell,ltla,2022-08-01,218270
E08000028,Sandwell,ltla,2022-07-31,218243
E08000028,Sandwell,ltla,2022-07-30,218219
E08000028,Sandwell,ltla,2022-07-29,218191
E08000028,Sandwell,ltla,2022-07-28,218161
E08000028,Sandwell,ltla,2022-07-27,218141
E08000028,Sandwell,ltla,2022-07-26,218127
E08000028,Sandwell,ltla,2022-07-25,218089
E08000028,Sandwell,ltla,2022-07-24,218063
E08000028,Sandwell,ltla,2022-07-23,218045
E08000028,Sandwell,ltla,2022-07-22,218006
E08000028,Sandwell,ltla,2022-07-21,217961
E08000028,Sandwell,ltla,2022-07-20,217939
E08000028,Sandwell,ltla,2022-07-19,217911
E08000028,Sandwell,ltla,2022-07-18,217895
E08000028,Sandwell,ltla,2022-07-17,217873
E08000028,Sandwell,ltla,2022-07-16,217851
E08000028,Sandwell,ltla,2022-07-15,217796
E08000028,Sandwell,ltla,2022-07-14,217761
E08000028,Sandwell,ltla,2022-07-13,217733
E08000028,Sandwell,ltla,2022-07-12,217708
E08000028,Sandwell,ltla,2022-07-11,217677
E08000028,Sandwell,ltla,2022-07-10,217646
E08000028,Sandwell,ltla,2022-07-09,217627
E08000028,Sandwell,ltla,2022-07-08,217568
E08000028,Sandwell,ltla,2022-07-07,217531
E08000028,Sandwell,ltla,2022-07-06,217498
E08000028,Sandwell,ltla,2022-07-05,217470
E08000028,Sandwell,ltla,2022-07-04,217442
E08000028,Sandwell,ltla,2022-07-03,217406
E08000028,Sandwell,ltla,2022-07-02,217382
E08000028,Sandwell,ltla,2022-07-01,217310
E08000028,Sandwell,ltla,2022-06-30,217267
E08000028,Sandwell,ltla,2022-06-29,217222
E08000028,Sandwell,ltla,2022-06-28,217190
E08000028,Sandwell,ltla,2022-06-27,217170
E08000028,Sandwell,ltla,2022-06-26,217132
E08000028,Sandwell,ltla,2022-06-25,217114
E08000028,Sandwell,ltla,2022-06-24,217062
E08000028,Sandwell,ltla,2022-06-23,217033
E08000028,Sandwell,ltla,2022-06-22,217002
E08000028,Sandwell,ltla,2022-06-21,216983
E08000028,Sandwell,ltla,2022-06-20,216959
E08000028,Sandwell,ltla,2022-06-19,216934
E08000028,Sandwell,ltla,2022-06-18,216919
E08000028,Sandwell,ltla,2022-06-17,216894
E08000028,Sandwell,ltla,2022-06-16,216870
E08000028,Sandwell,ltla,2022-06-15,216853
E08000028,Sandwell,ltla,2022-06-14,216831
E08000028,Sandwell,ltla,2022-06-13,216806
