,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,829,E09000031,Waltham Forest,ltla,2020-03-05,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,145.5334772368854,,,
1,1,1,1,1,828,E09000031,Waltham Forest,ltla,2020-03-06,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
2,2,2,2,2,827,E09000031,Waltham Forest,ltla,2020-03-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
3,3,3,3,3,826,E09000031,Waltham Forest,ltla,2020-03-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,26.231162329019263,,,
4,4,4,4,4,825,E09000031,Waltham Forest,ltla,2020-03-09,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
5,5,5,5,5,824,E09000031,Waltham Forest,ltla,2020-03-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,10.506490332632087,,,
6,6,6,6,6,823,E09000031,Waltham Forest,ltla,2020-03-11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,6.732123524662154,,,
7,7,7,7,7,822,E09000031,Waltham Forest,ltla,2020-03-12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,7.430121465746273,,,
8,8,8,8,8,821,E09000031,Waltham Forest,ltla,2020-03-13,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,6.523399933284416,,,
9,9,9,9,9,820,E09000031,Waltham Forest,ltla,2020-03-14,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,5.483441881949788,,,
10,10,10,10,10,819,E09000031,Waltham Forest,ltla,2020-03-15,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,2.7417278700512773,,,
11,11,11,11,11,818,E09000031,Waltham Forest,ltla,2020-03-16,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,4.069078457418383,,,
12,12,12,12,12,817,E09000031,Waltham Forest,ltla,2020-03-17,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,5.270545639562443,,,
13,13,13,13,13,816,E09000031,Waltham Forest,ltla,2020-03-18,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,3.7382875547274876,,,
14,14,14,14,14,815,E09000031,Waltham Forest,ltla,2020-03-19,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,4.141565014507153,,,
15,15,15,15,15,814,E09000031,Waltham Forest,ltla,2020-03-20,13,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,0.0,3.585867041652926,,,
16,16,16,16,16,813,E09000031,Waltham Forest,ltla,2020-03-21,12,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,0.0,1.7021180715001791,,,
17,17,17,17,17,812,E09000031,Waltham Forest,ltla,2020-03-22,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,0.0,5.457376829638713,,,
18,18,18,18,18,811,E09000031,Waltham Forest,ltla,2020-03-23,21,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,3.564102294787113,,,
19,19,19,19,19,810,E09000031,Waltham Forest,ltla,2020-03-24,11,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,101.0,0.0,6.997788483941241,,,
20,20,20,20,20,809,E09000031,Waltham Forest,ltla,2020-03-25,25,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,126.0,0.0,9.392524733843866,,,
21,21,21,21,21,808,E09000031,Waltham Forest,ltla,2020-03-26,33,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,159.0,0.0,9.180448099219458,,,
22,22,22,22,22,807,E09000031,Waltham Forest,ltla,2020-03-27,27,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,186.0,0.0,9.300838451779686,,,
23,23,23,23,23,806,E09000031,Waltham Forest,ltla,2020-03-28,21,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,207.0,0.0,13.859240001440046,,,
24,24,24,24,24,805,E09000031,Waltham Forest,ltla,2020-03-29,24,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,231.0,0.0,19.35804694823064,,,
25,25,25,25,25,804,E09000031,Waltham Forest,ltla,2020-03-30,24,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,255.0,0.0,43.48234414932093,,,
26,26,26,26,26,803,E09000031,Waltham Forest,ltla,2020-03-31,39,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,294.0,0.0,42.343514699195566,,,
27,27,27,27,27,802,E09000031,Waltham Forest,ltla,2020-04-01,26,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,320.0,0.0,66.84535134517947,,,
28,28,28,28,28,801,E09000031,Waltham Forest,ltla,2020-04-02,27,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,347.0,0.0,133.9818444562846,,,
29,29,29,29,29,800,E09000031,Waltham Forest,ltla,2020-04-03,31,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,378.0,0.0,173.12346351341986,,,
30,30,30,30,30,799,E09000031,Waltham Forest,ltla,2020-04-04,23,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,401.0,0.0,381.02677567164085,,,
31,31,31,31,31,798,E09000031,Waltham Forest,ltla,2020-04-05,27,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,428.0,0.0,5.331500168208448,,,
32,32,32,32,32,797,E09000031,Waltham Forest,ltla,2020-04-06,26,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,454.0,3.546875,2.057784251003091,,,
33,33,33,33,33,796,E09000031,Waltham Forest,ltla,2020-04-07,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,476.0,7.933333333333334,3.2983560704164314,,,
34,34,34,34,34,795,E09000031,Waltham Forest,ltla,2020-04-08,23,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,499.0,6.537117903930133,1.7230880715466859,,,
35,35,35,35,35,794,E09000031,Waltham Forest,ltla,2020-04-09,24,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,523.0,11.410909090909092,2.5063053004986466,,,
36,36,36,36,36,793,E09000031,Waltham Forest,ltla,2020-04-10,24,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0,547.0,9.404011461318053,1.5820589559012017,,,
37,37,37,37,37,792,E09000031,Waltham Forest,ltla,2020-04-11,16,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,563.0,8.361386138613861,1.5087671925725819,,,
38,38,38,38,38,791,E09000031,Waltham Forest,ltla,2020-04-12,22,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,585.0,11.59691629955947,1.1765868444372813,,,
39,39,39,39,39,790,E09000031,Waltham Forest,ltla,2020-04-13,20,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,605.0,14.578313253012054,1.7316080255855126,,,
