,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,830,E07000042,Mid Devon,ltla,2020-03-04,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
1,1,1,1,1,829,E07000042,Mid Devon,ltla,2020-03-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
2,2,2,2,2,828,E07000042,Mid Devon,ltla,2020-03-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
3,3,3,3,3,827,E07000042,Mid Devon,ltla,2020-03-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
4,4,4,4,4,826,E07000042,Mid Devon,ltla,2020-03-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
5,5,5,5,5,825,E07000042,Mid Devon,ltla,2020-03-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
6,6,6,6,6,824,E07000042,Mid Devon,ltla,2020-03-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0000000148529775,,,
7,7,7,7,7,823,E07000042,Mid Devon,ltla,2020-03-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.252711577131514,,,
8,8,8,8,8,822,E07000042,Mid Devon,ltla,2020-03-12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
9,9,9,9,9,821,E07000042,Mid Devon,ltla,2020-03-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
10,10,10,10,10,820,E07000042,Mid Devon,ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
11,11,11,11,11,819,E07000042,Mid Devon,ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
12,12,12,12,12,818,E07000042,Mid Devon,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
13,13,13,13,13,817,E07000042,Mid Devon,ltla,2020-03-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
14,14,14,14,14,816,E07000042,Mid Devon,ltla,2020-03-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
15,15,15,15,15,815,E07000042,Mid Devon,ltla,2020-03-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.740750054275049,,,
16,16,16,16,16,814,E07000042,Mid Devon,ltla,2020-03-20,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
17,17,17,17,17,813,E07000042,Mid Devon,ltla,2020-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
18,18,18,18,18,812,E07000042,Mid Devon,ltla,2020-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.885768403590976,,,
19,19,19,19,19,811,E07000042,Mid Devon,ltla,2020-03-23,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,7.045758114108534,,,
20,20,20,20,20,810,E07000042,Mid Devon,ltla,2020-03-24,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,12.553316506960746,,,
21,21,21,21,21,809,E07000042,Mid Devon,ltla,2020-03-25,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0000001039708517,,,
22,22,22,22,22,808,E07000042,Mid Devon,ltla,2020-03-26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,11.227784906373474,,,
23,23,23,23,23,807,E07000042,Mid Devon,ltla,2020-03-27,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0000001188238323,,,
24,24,24,24,24,806,E07000042,Mid Devon,ltla,2020-03-28,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0000001188238323,,,
25,25,25,25,25,805,E07000042,Mid Devon,ltla,2020-03-29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0000001188238323,,,
26,26,26,26,26,804,E07000042,Mid Devon,ltla,2020-03-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,110.55979704397154,,,
27,27,27,27,27,803,E07000042,Mid Devon,ltla,2020-03-31,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,279.92114302031945,,,
28,28,28,28,28,802,E07000042,Mid Devon,ltla,2020-04-01,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,227.56043342585681,,,
29,29,29,29,29,801,E07000042,Mid Devon,ltla,2020-04-02,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,390.5403461200649,,,
30,30,30,30,30,800,E07000042,Mid Devon,ltla,2020-04-03,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,3432.5723423338504,,,
31,31,31,31,31,799,E07000042,Mid Devon,ltla,2020-04-04,17,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,13.119128754478988,,,
32,32,32,32,32,798,E07000042,Mid Devon,ltla,2020-04-05,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,0.3046875,1.971456742368093,,,
33,33,33,33,33,797,E07000042,Mid Devon,ltla,2020-04-06,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.6666666666666666,8.182743219731787,,,
34,34,34,34,34,796,E07000042,Mid Devon,ltla,2020-04-07,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.5764192139737991,4.444112407269033,,,
35,35,35,35,35,795,E07000042,Mid Devon,ltla,2020-04-08,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,1.0472727272727274,1.2737622690174226,,,
36,36,36,36,36,794,E07000042,Mid Devon,ltla,2020-04-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.8252148997134671,7.496693646306769,,,
37,37,37,37,37,793,E07000042,Mid Devon,ltla,2020-04-10,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,0.787128712871287,1.6829871591863803,,,
38,38,38,38,38,792,E07000042,Mid Devon,ltla,2020-04-11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,1.0704845814977977,3.692898380016975,,,
39,39,39,39,39,791,E07000042,Mid Devon,ltla,2020-04-12,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,1.3975903614457836,3.48715271808619,,,
40,40,40,40,40,790,E07000042,Mid Devon,ltla,2020-04-13,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,1.280246913580247,1.7177592710365612,,,
41,41,41,41,41,789,E07000042,Mid Devon,ltla,2020-04-14,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,63.0,1.348458904109589,2.8875950745765424,,,
42,42,42,42,42,788,E07000042,Mid Devon,ltla,2020-04-15,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,1.5601006922592824,1.9775262597264538,,,
43,43,43,43,43,787,E07000042,Mid Devon,ltla,2020-04-16,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,1.864321608040201,0.812616418224256,,,
44,44,44,44,44,786,E07000042,Mid Devon,ltla,2020-04-17,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,71.0,2.2485900216919736,0.7801537151358283,,,
45,45,45,45,45,785,E07000042,Mid Devon,ltla,2020-04-18,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,2.7968923418423968,0.819612661533204,,,
46,46,46,46,46,784,E07000042,Mid Devon,ltla,2020-04-19,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,73.0,3.3192012288786485,0.8685365287515092,,,
47,47,47,47,47,783,E07000042,Mid Devon,ltla,2020-04-20,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,3.7394616556627724,0.6115403515248099,,,
48,48,48,48,48,782,E07000042,Mid Devon,ltla,2020-04-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,4.0593936894204985,1.4643018155688885,,,
49,49,49,49,49,781,E07000042,Mid Devon,ltla,2020-04-22,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,4.363133321805291,0.8915689563628248,,,
50,50,50,50,50,780,E07000042,Mid Devon,ltla,2020-04-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,4.795580110497236,1.1007741776986133,,,
51,51,51,51,51,779,E07000042,Mid Devon,ltla,2020-04-24,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,77.0,5.349924204143507,1.0698158346505604,,,
52,52,52,52,52,778,E07000042,Mid Devon,ltla,2020-04-25,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,6.005914567360351,1.33206073080721,,,
53,53,53,53,53,777,E07000042,Mid Devon,ltla,2020-04-26,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,6.290279149088951,1.2650585580247715,,,
54,54,54,54,54,776,E07000042,Mid Devon,ltla,2020-04-27,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,6.8110445270424025,0.9209731812280647,,,
