,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,alpha,delta,omicron,Alpha,Delta,Omicron,cumCases,cumDeaths,original,Original,R0orig,R0alp,R0dlt,R0omi
10,10,10,10,10,821,E07000105,Ashford,ltla,2020-03-13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,4.483454703342861,,,
11,11,11,11,11,820,E07000105,Ashford,ltla,2020-03-14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,3.578025103827988,,,
12,12,12,12,12,819,E07000105,Ashford,ltla,2020-03-15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,1.000000074264892,,,
13,13,13,13,13,818,E07000105,Ashford,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.000000074264892,,,
14,14,14,14,14,817,E07000105,Ashford,ltla,2020-03-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.72844733572827,,,
15,15,15,15,15,816,E07000105,Ashford,ltla,2020-03-18,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,7.0,2.777781504494114,,,
16,16,16,16,16,815,E07000105,Ashford,ltla,2020-03-19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,8.0,2.7942976538361144,,,
17,17,17,17,17,814,E07000105,Ashford,ltla,2020-03-20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,9.0,1.0000001336768134,,,
18,18,18,18,18,813,E07000105,Ashford,ltla,2020-03-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1.0000001336768134,,,
19,19,19,19,19,812,E07000105,Ashford,ltla,2020-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,14.225098110558683,,,
20,20,20,20,20,811,E07000105,Ashford,ltla,2020-03-23,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,16.0,3.378624571118696,,,
21,21,21,21,21,810,E07000105,Ashford,ltla,2020-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,17.0,9.453106302849326,,,
22,22,22,22,22,809,E07000105,Ashford,ltla,2020-03-25,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,20.0,14.637049980684091,,,
23,23,23,23,23,808,E07000105,Ashford,ltla,2020-03-26,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0,24.0,10.520752319026474,,,
24,24,24,24,24,807,E07000105,Ashford,ltla,2020-03-27,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,26.0,46.89495775563521,,,
25,25,25,25,25,806,E07000105,Ashford,ltla,2020-03-28,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,8.0,34.0,42.05772770212309,,,
26,26,26,26,26,805,E07000105,Ashford,ltla,2020-03-29,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,5.0,39.0,74.03990323545169,,,
27,27,27,27,27,804,E07000105,Ashford,ltla,2020-03-30,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,6.0,45.0,219.80897141103804,,,
28,28,28,28,28,803,E07000105,Ashford,ltla,2020-03-31,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,13.0,58.0,311.7117014789795,,,
29,29,29,29,29,802,E07000105,Ashford,ltla,2020-04-01,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,12.0,70.0,145.07668505681465,,,
30,30,30,30,30,801,E07000105,Ashford,ltla,2020-04-02,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,3.0,73.0,279.88182412615424,,,
31,31,31,31,31,800,E07000105,Ashford,ltla,2020-04-03,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,3.0,76.0,12.182109771212872,,,
32,32,32,32,32,799,E07000105,Ashford,ltla,2020-04-04,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.65625,8.0,84.0,6.8893166535937045,,,
33,33,33,33,33,798,E07000105,Ashford,ltla,2020-04-05,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.5666666666666669,10.0,94.0,14.050813766895452,,,
34,34,34,34,34,797,E07000105,Ashford,ltla,2020-04-06,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.480349344978166,19.0,113.0,3.2883716645049024,,,
35,35,35,35,35,796,E07000105,Ashford,ltla,2020-04-07,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2.6181818181818186,7.0,120.0,6.931718463189502,,,
36,36,36,36,36,795,E07000105,Ashford,ltla,2020-04-08,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,2.286532951289398,13.0,133.0,5.8571270838042375,,,
37,37,37,37,37,794,E07000105,Ashford,ltla,2020-04-09,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2.123762376237624,10.0,143.0,5.845955715512277,,,
38,38,38,38,38,793,E07000105,Ashford,ltla,2020-04-10,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.1519823788546257,16.0,159.0,1.8411730131862711,,,
39,39,39,39,39,792,E07000105,Ashford,ltla,2020-04-11,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,3.9277108433734953,4.0,163.0,5.869572513890509,,,
40,40,40,40,40,791,E07000105,Ashford,ltla,2020-04-12,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,3.8197530864197526,19.0,182.0,2.4745730972576494,,,
41,41,41,41,41,790,E07000105,Ashford,ltla,2020-04-13,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,4.045376712328766,7.0,189.0,1.3664737337055168,,,
42,42,42,42,42,789,E07000105,Ashford,ltla,2020-04-14,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,4.470736312146004,3.0,192.0,5.57617608898217,,,
43,43,43,43,43,788,E07000105,Ashford,ltla,2020-04-15,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,5.859296482412058,28.0,220.0,4.357692994084199,,,
44,44,44,44,44,787,E07000105,Ashford,ltla,2020-04-16,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,7.854229934924077,28.0,248.0,4.06851559295206,,,
45,45,45,45,45,786,E07000105,Ashford,ltla,2020-04-17,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,11.032186459489457,36.0,284.0,1.9035089003556056,,,
46,46,46,46,46,785,E07000105,Ashford,ltla,2020-04-18,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,13.595084485407071,15.0,299.0,1.7999103627932027,,,
47,47,47,47,47,784,E07000105,Ashford,ltla,2020-04-19,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,15.867445403758252,15.0,314.0,1.768231570157232,,,
48,48,48,48,48,783,E07000105,Ashford,ltla,2020-04-20,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,18.102701587956282,16.0,330.0,1.8193997155299542,,,
49,49,49,49,49,782,E07000105,Ashford,ltla,2020-04-21,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,20.150786788863908,21.0,351.0,2.1522087629409516,,,
50,50,50,50,50,781,E07000105,Ashford,ltla,2020-04-22,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,24.230299505670253,33.0,384.0,1.2709911656593265,,,
51,51,51,51,51,780,E07000105,Ashford,ltla,2020-04-23,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,27.65285497726124,14.0,398.0,1.4421791374826296,,,
52,52,52,52,52,779,E07000105,Ashford,ltla,2020-04-24,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,32.339539978094194,22.0,420.0,1.6700672149425149,,,
53,53,53,53,53,778,E07000105,Ashford,ltla,2020-04-25,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,35.225563234898125,28.0,448.0,1.153622778368395,,,
54,54,54,54,54,777,E07000105,Ashford,ltla,2020-04-26,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,38.2913600849579,13.0,461.0,1.3976413117149207,,,
55,55,55,55,55,776,E07000105,Ashford,ltla,2020-04-27,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,43.142044352492405,25.0,486.0,1.0517777902229777,,,
56,56,56,56,56,775,E07000105,Ashford,ltla,2020-04-28,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,47.17066298342542,13.0,499.0,1.461587231899793,,,
57,57,57,57,57,774,E07000105,Ashford,ltla,2020-04-29,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,53.60051993067591,35.0,534.0,1.2893939190788546,,,
58,58,58,58,58,773,E07000105,Ashford,ltla,2020-04-30,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,60.14928080860438,30.0,564.0,0.9403712122926925,,,
59,59,59,59,59,772,E07000105,Ashford,ltla,2020-05-01,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,66.1070703125,13.0,577.0,1.145627279127254,,,
60,60,60,60,60,771,E07000105,Ashford,ltla,2020-05-02,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,71.45452359689494,22.0,599.0,1.0034682239325154,,,
61,61,61,61,61,770,E07000105,Ashford,ltla,2020-05-03,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,76.2657758882478,17.0,616.0,1.0566054858918905,,,
62,62,62,62,62,769,E07000105,Ashford,ltla,2020-05-04,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,82.03007011866235,21.0,637.0,1.0815616179467975,,,
63,63,63,63,63,768,E07000105,Ashford,ltla,2020-05-05,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,88.13446827112223,22.0,659.0,1.0840776618652548,,,
64,64,64,64,64,767,E07000105,Ashford,ltla,2020-05-06,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,93.86456998984056,21.0,680.0,0.9904786661721351,,,
65,65,65,65,65,766,E07000105,Ashford,ltla,2020-05-07,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,101.49401228354868,17.0,697.0,0.942849770410887,,,
66,66,66,66,66,765,E07000105,Ashford,ltla,2020-05-08,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,108.42385615234564,12.0,709.0,0.9680620108084083,,,
67,67,67,67,67,764,E07000105,Ashford,ltla,2020-05-09,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,111.64310123878685,10.0,719.0,0.9516341466176033,,,
68,68,68,68,68,763,E07000105,Ashford,ltla,2020-05-10,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,115.04643932290381,7.0,726.0,1.0292104155681399,,,
69,69,69,69,69,762,E07000105,Ashford,ltla,2020-05-11,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,120.92375276480708,16.0,742.0,1.0611496674901373,,,
70,70,70,70,70,761,E07000105,Ashford,ltla,2020-05-12,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,126.3493206128939,19.0,761.0,1.036456684011423,,,
71,71,71,71,71,760,E07000105,Ashford,ltla,2020-05-13,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,131.54783564655764,15.0,776.0,0.9965498291885714,,,
72,72,72,72,72,759,E07000105,Ashford,ltla,2020-05-14,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,137.82084239667788,16.0,792.0,0.9884024406710356,,,
73,73,73,73,73,758,E07000105,Ashford,ltla,2020-05-15,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,143.75727354624237,14.0,806.0,0.9719559711413189,,,
74,74,74,74,74,757,E07000105,Ashford,ltla,2020-05-16,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,147.0376294423647,8.0,814.0,1.039521442435906,,,
75,75,75,75,75,756,E07000105,Ashford,ltla,2020-05-17,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,150.77694422440706,14.0,828.0,1.1456412440837802,,,
76,76,76,76,76,755,E07000105,Ashford,ltla,2020-05-18,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,155.42318280715781,25.0,853.0,1.2374697825797545,,,
77,77,77,77,77,754,E07000105,Ashford,ltla,2020-05-19,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,161.42035491931725,35.0,888.0,1.1256851650788633,,,
78,78,78,78,78,753,E07000105,Ashford,ltla,2020-05-20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,165.04567044208991,20.0,908.0,1.0770740059487458,,,
79,79,79,79,79,752,E07000105,Ashford,ltla,2020-05-21,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,166.9897246598424,13.0,921.0,1.1518267450814783,,,
80,80,80,80,80,751,E07000105,Ashford,ltla,2020-05-22,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,171.65333860804202,23.0,944.0,0.9911547500415967,,,
81,81,81,81,81,750,E07000105,Ashford,ltla,2020-05-23,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,172.48914576980837,4.0,948.0,1.0885364735167795,,,
82,82,82,82,82,749,E07000105,Ashford,ltla,2020-05-24,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,174.03267170209025,12.0,960.0,1.1258250032768564,,,
83,83,83,83,83,748,E07000105,Ashford,ltla,2020-05-25,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,174.86770257516514,15.0,975.0,1.09552794684809,,,
84,84,84,84,84,747,E07000105,Ashford,ltla,2020-05-26,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,175.5688252046703,14.0,989.0,1.0485326560249806,,,
85,85,85,85,85,746,E07000105,Ashford,ltla,2020-05-27,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,175.8402181835281,9.0,998.0,1.0464148089696281,,,
86,86,86,86,86,745,E07000105,Ashford,ltla,2020-05-28,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,177.2888685295465,10.0,1008.0,1.0107790432611483,,,
87,87,87,87,87,744,E07000105,Ashford,ltla,2020-05-29,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,178.23065681457237,5.0,1013.0,1.1485117392332511,,,
88,88,88,88,88,743,E07000105,Ashford,ltla,2020-05-30,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0,180.3717224059693,21.0,1034.0,1.0404541065806,,,
89,89,89,89,89,742,E07000105,Ashford,ltla,2020-05-31,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,180.3328718215425,9.0,1043.0,1.0644194517514873,,,
90,90,90,90,90,741,E07000105,Ashford,ltla,2020-06-01,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,179.9118777334158,11.0,1054.0,1.1405146227647962,,,
91,91,91,91,91,740,E07000105,Ashford,ltla,2020-06-02,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,181.70374726603544,21.0,1075.0,0.9982204284145774,,,
92,92,92,92,92,739,E07000105,Ashford,ltla,2020-06-03,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,180.8837860092894,4.0,1079.0,0.9943091428742858,,,
93,93,93,93,93,738,E07000105,Ashford,ltla,2020-06-04,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,181.45461670711973,5.0,1084.0,1.1117527605860535,,,
94,94,94,94,94,737,E07000105,Ashford,ltla,2020-06-05,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,184.0891356244094,18.0,1102.0,0.9911269435261454,,,
95,95,95,95,95,736,E07000105,Ashford,ltla,2020-06-06,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,183.9898843665817,2.0,1104.0,1.02189288950847,,,
96,96,96,96,96,735,E07000105,Ashford,ltla,2020-06-07,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,183.775733421234,4.0,1108.0,1.0245952412357,,,
97,97,97,97,97,734,E07000105,Ashford,ltla,2020-06-08,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,183.2912608233061,3.0,1111.0,1.1044973190236633,,,
98,98,98,98,98,733,E07000105,Ashford,ltla,2020-06-09,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,184.59451662781842,13.0,1124.0,1.0452975628930117,,,
99,99,99,99,99,732,E07000105,Ashford,ltla,2020-06-10,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,184.94015209211915,6.0,1130.0,1.0285083139553735,,,
100,100,100,100,100,731,E07000105,Ashford,ltla,2020-06-11,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,185.994075716062,5.0,1135.0,1.0228755090826422,,,
101,101,101,101,101,730,E07000105,Ashford,ltla,2020-06-12,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,186.62397917176614,5.0,1140.0,1.0600275782704862,,,
102,102,102,102,102,729,E07000105,Ashford,ltla,2020-06-13,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,186.3920938067424,8.0,1148.0,1.0652365128058205,,,
103,103,103,103,103,728,E07000105,Ashford,ltla,2020-06-14,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,186.593215777462,9.0,1157.0,1.0655474272926109,,,
104,104,104,104,104,727,E07000105,Ashford,ltla,2020-06-15,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,186.7374803241416,9.0,1166.0,1.0400448868565815,,,
105,105,105,105,105,726,E07000105,Ashford,ltla,2020-06-16,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,187.5337471517247,8.0,1174.0,1.0410975102402102,,,
106,106,106,106,106,725,E07000105,Ashford,ltla,2020-06-17,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,188.2014193214193,7.0,1181.0,1.0454300127944036,,,
107,107,107,107,107,724,E07000105,Ashford,ltla,2020-06-18,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,189.37975989447258,8.0,1189.0,1.045997414753514,,,
108,108,108,108,108,723,E07000105,Ashford,ltla,2020-06-19,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,190.46671995275528,8.0,1197.0,1.0744610021499177,,,
109,109,109,109,109,722,E07000105,Ashford,ltla,2020-06-20,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,191.44302038761643,10.0,1207.0,1.032129920335392,,,
110,110,110,110,110,721,E07000105,Ashford,ltla,2020-06-21,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,190.98408463021485,4.0,1211.0,1.06202327726197,,,
111,111,111,111,111,720,E07000105,Ashford,ltla,2020-06-22,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,191.2683106511927,7.0,1218.0,1.0319349356959575,,,
112,112,112,112,112,719,E07000105,Ashford,ltla,2020-06-23,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,190.81090204382969,3.0,1221.0,1.0511658502385177,,,
113,113,113,113,113,718,E07000105,Ashford,ltla,2020-06-24,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,191.24057471375056,6.0,1227.0,1.0387605601942358,,,
114,114,114,114,114,717,E07000105,Ashford,ltla,2020-06-25,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,191.99617215722856,5.0,1232.0,1.0771448018810656,,,
115,115,115,115,115,716,E07000105,Ashford,ltla,2020-06-26,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,193.4485563817489,10.0,1242.0,1.0174219220371736,,,
116,116,116,116,116,715,E07000105,Ashford,ltla,2020-06-27,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,193.51699040597384,2.0,1244.0,1.032346544311166,,,
117,117,117,117,117,714,E07000105,Ashford,ltla,2020-06-28,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,193.91503442837623,4.0,1248.0,1.0343790581943062,,,
118,118,118,118,118,713,E07000105,Ashford,ltla,2020-06-29,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,194.07525143594498,4.0,1252.0,1.0483484478334286,,,
119,119,119,119,119,712,E07000105,Ashford,ltla,2020-06-30,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,194.64379722718056,6.0,1258.0,1.0548465306226416,,,
120,120,120,120,120,711,E07000105,Ashford,ltla,2020-07-01,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,195.4385936695832,7.0,1265.0,1.0229229037374605,,,
121,121,121,121,121,710,E07000105,Ashford,ltla,2020-07-02,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,195.83804305068927,3.0,1268.0,1.039052990760932,,,
122,122,122,122,122,709,E07000105,Ashford,ltla,2020-07-03,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,196.38434952870998,5.0,1273.0,1.0263878069564527,,,
123,123,123,123,123,708,E07000105,Ashford,ltla,2020-07-04,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,196.37077975277126,3.0,1276.0,1.0249461320616804,,,
124,124,124,124,124,707,E07000105,Ashford,ltla,2020-07-05,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,196.51562795217143,3.0,1279.0,1.0174902999834872,,,
125,125,125,125,125,706,E07000105,Ashford,ltla,2020-07-06,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,196.5122592766557,2.0,1281.0,1.0175029168076133,,,
126,126,126,126,126,705,E07000105,Ashford,ltla,2020-07-07,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,196.5052694354939,2.0,1283.0,1.017094303648939,,,
127,127,127,127,127,704,E07000105,Ashford,ltla,2020-07-08,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,196.54274030623097,2.0,1285.0,1.015300992231398,,,
