,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,alpha,delta,omicron,Alpha,Delta,Omicron,cumCases,cumDeaths,original,Original,R0orig,R0alp,R0dlt,R0omi
11,11,11,11,11,819,E07000084,Basingstoke and Deane,ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,2.289013439013118,,,
12,12,12,12,12,818,E07000084,Basingstoke and Deane,ltla,2020-03-16,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,30.0,2.774772615255192,,,
13,13,13,13,13,817,E07000084,Basingstoke and Deane,ltla,2020-03-17,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,35.0,1.9848230185655007,,,
14,14,14,14,14,816,E07000084,Basingstoke and Deane,ltla,2020-03-18,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,38.0,2.779487810260089,,,
15,15,15,15,15,815,E07000084,Basingstoke and Deane,ltla,2020-03-19,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,6.0,44.0,2.952075682632972,,,
16,16,16,16,16,814,E07000084,Basingstoke and Deane,ltla,2020-03-20,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,7.0,51.0,1.3105524645717086,,,
17,17,17,17,17,813,E07000084,Basingstoke and Deane,ltla,2020-03-21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,52.0,1.3604352651009544,,,
18,18,18,18,18,812,E07000084,Basingstoke and Deane,ltla,2020-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,53.0,5.637277279441146,,,
19,19,19,19,19,811,E07000084,Basingstoke and Deane,ltla,2020-03-23,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,13.0,66.0,3.5190694784688166,,,
20,20,20,20,20,810,E07000084,Basingstoke and Deane,ltla,2020-03-24,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,7.0,73.0,4.582995671276212,,,
21,21,21,21,21,809,E07000084,Basingstoke and Deane,ltla,2020-03-25,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,8.0,81.0,11.457464640072637,,,
22,22,22,22,22,808,E07000084,Basingstoke and Deane,ltla,2020-03-26,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,19.0,100.0,11.319944933966639,,,
23,23,23,23,23,807,E07000084,Basingstoke and Deane,ltla,2020-03-27,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,14.0,114.0,23.003554231514084,,,
24,24,24,24,24,806,E07000084,Basingstoke and Deane,ltla,2020-03-28,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,24.0,138.0,19.327215294409505,,,
25,25,25,25,25,805,E07000084,Basingstoke and Deane,ltla,2020-03-29,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,14.0,152.0,50.1294078424062,,,
26,26,26,26,26,804,E07000084,Basingstoke and Deane,ltla,2020-03-30,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,27.0,179.0,64.3136340235696,,,
27,27,27,27,27,803,E07000084,Basingstoke and Deane,ltla,2020-03-31,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,23.0,202.0,86.08400798459715,,,
28,28,28,28,28,802,E07000084,Basingstoke and Deane,ltla,2020-04-01,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,19.0,221.0,200.74376776932166,,,
29,29,29,29,29,801,E07000084,Basingstoke and Deane,ltla,2020-04-02,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,27.0,248.0,417.1652367543296,,,
30,30,30,30,30,800,E07000084,Basingstoke and Deane,ltla,2020-04-03,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,33.0,281.0,362.69093336362783,,,
31,31,31,31,31,799,E07000084,Basingstoke and Deane,ltla,2020-04-04,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,17.0,298.0,6.598918365774135,,,
32,32,32,32,32,798,E07000084,Basingstoke and Deane,ltla,2020-04-05,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,2.4765625,19.0,317.0,4.796000244076653,,,
33,33,33,33,33,797,E07000084,Basingstoke and Deane,ltla,2020-04-06,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,5.7333333333333325,27.0,344.0,4.965337043120655,,,
34,34,34,34,34,796,E07000084,Basingstoke and Deane,ltla,2020-04-07,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,4.781659388646289,21.0,365.0,2.583849812187667,,,
35,35,35,35,35,795,E07000084,Basingstoke and Deane,ltla,2020-04-08,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,8.421818181818182,21.0,386.0,3.4076178994991437,,,
36,36,36,36,36,794,E07000084,Basingstoke and Deane,ltla,2020-04-09,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,6.979942693409742,20.0,406.0,3.8651474232150593,,,
37,37,37,37,37,793,E07000084,Basingstoke and Deane,ltla,2020-04-10,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,6.400990099009901,25.0,431.0,0.6950303088656095,,,
38,38,38,38,38,792,E07000084,Basingstoke and Deane,ltla,2020-04-11,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,8.742290748898679,10.0,441.0,0.9840035879344879,,,
39,39,39,39,39,791,E07000084,Basingstoke and Deane,ltla,2020-04-12,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,10.891566265060243,11.0,452.0,2.317276073054984,,,
40,40,40,40,40,790,E07000084,Basingstoke and Deane,ltla,2020-04-13,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,9.885185185185183,19.0,471.0,1.289566156203455,,,
41,41,41,41,41,789,E07000084,Basingstoke and Deane,ltla,2020-04-14,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,10.40239726027397,15.0,486.0,0.8741783017629481,,,
42,42,42,42,42,788,E07000084,Basingstoke and Deane,ltla,2020-04-15,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,11.572687224669602,11.0,497.0,0.7199705911128556,,,
43,43,43,43,43,787,E07000084,Basingstoke and Deane,ltla,2020-04-16,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,13.52964824120603,11.0,508.0,0.5276275860050543,,,
44,44,44,44,44,786,E07000084,Basingstoke and Deane,ltla,2020-04-17,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,16.373535791757053,9.0,517.0,0.45502470872988965,,,
45,45,45,45,45,785,E07000084,Basingstoke and Deane,ltla,2020-04-18,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,20.471698113207548,10.0,527.0,0.9350333806441938,,,
46,46,46,46,46,784,E07000084,Basingstoke and Deane,ltla,2020-04-19,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,24.598463901689712,14.0,541.0,0.8775094168280249,,,
47,47,47,47,47,783,E07000084,Basingstoke and Deane,ltla,2020-04-20,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,27.944895886236672,12.0,553.0,1.1304292377913907,,,
48,48,48,48,48,782,E07000084,Basingstoke and Deane,ltla,2020-04-21,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,31.213446071354927,16.0,569.0,1.3362136282340091,,,
49,49,49,49,49,781,E07000084,Basingstoke and Deane,ltla,2020-04-22,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,33.69946394604876,18.0,587.0,1.11223813195231,,,
50,50,50,50,50,780,E07000084,Basingstoke and Deane,ltla,2020-04-23,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,37.92294271590577,14.0,601.0,0.9117323311869437,,,
51,51,51,51,51,779,E07000084,Basingstoke and Deane,ltla,2020-04-24,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,42.31303688731683,8.0,609.0,1.0139823729760806,,,
52,52,52,52,52,778,E07000084,Basingstoke and Deane,ltla,2020-04-25,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,47.89331872946331,13.0,622.0,1.0142077958772282,,,
53,53,53,53,53,777,E07000084,Basingstoke and Deane,ltla,2020-04-26,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,49.45731980971188,7.0,629.0,1.1561581131957834,,,
54,54,54,54,54,776,E07000084,Basingstoke and Deane,ltla,2020-04-27,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,53.325494955624656,13.0,642.0,1.3197909921011552,,,
55,55,55,55,55,775,E07000084,Basingstoke and Deane,ltla,2020-04-28,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,58.765500743518466,20.0,662.0,0.9640189655955087,,,
56,56,56,56,56,774,E07000084,Basingstoke and Deane,ltla,2020-04-29,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,63.146298342541435,6.0,668.0,1.0970330650874451,,,
57,57,57,57,57,773,E07000084,Basingstoke and Deane,ltla,2020-04-30,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,68.15496822645868,11.0,679.0,1.103370493536382,,,
58,58,58,58,58,772,E07000084,Basingstoke and Deane,ltla,2020-05-01,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,73.586886095633,11.0,690.0,0.9140934392356893,,,
59,59,59,59,59,771,E07000084,Basingstoke and Deane,ltla,2020-05-02,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,79.6263671875,5.0,695.0,1.0690520587781964,,,
60,60,60,60,60,770,E07000084,Basingstoke and Deane,ltla,2020-05-03,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,84.21852029951226,11.0,706.0,1.1991146102845034,,,
61,61,61,61,61,769,E07000084,Basingstoke and Deane,ltla,2020-05-04,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,89.76085636197996,19.0,725.0,0.9747763628202886,,,
62,62,62,62,62,768,E07000084,Basingstoke and Deane,ltla,2020-05-05,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,94.13497842502696,6.0,731.0,0.9280655175090354,,,
63,63,63,63,63,767,E07000084,Basingstoke and Deane,ltla,2020-05-06,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,98.16494645068848,3.0,734.0,1.0128249933987234,,,
64,64,64,64,64,766,E07000084,Basingstoke and Deane,ltla,2020-05-07,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,102.4228101947966,8.0,742.0,0.9422826382305635,,,
65,65,65,65,65,765,E07000084,Basingstoke and Deane,ltla,2020-05-08,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,108.92040342624736,6.0,748.0,0.9352660874464819,,,
66,66,66,66,66,764,E07000084,Basingstoke and Deane,ltla,2020-05-09,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,114.99963304169806,4.0,752.0,1.0226917099578585,,,
67,67,67,67,67,763,E07000084,Basingstoke and Deane,ltla,2020-05-10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,117.54357112345151,5.0,757.0,1.1128065934015272,,,
68,68,68,68,68,762,E07000084,Basingstoke and Deane,ltla,2020-05-11,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,122.0189507970192,13.0,770.0,0.9713551413171958,,,
69,69,69,69,69,761,E07000084,Basingstoke and Deane,ltla,2020-05-12,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,125.97582329810766,3.0,773.0,1.1515090011171858,,,
70,70,70,70,70,760,E07000084,Basingstoke and Deane,ltla,2020-05-13,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,131.16420930904886,17.0,790.0,0.9456286359468506,,,
71,71,71,71,71,759,E07000084,Basingstoke and Deane,ltla,2020-05-14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,134.09064174797305,1.0,791.0,0.9807030179913375,,,
72,72,72,72,72,758,E07000084,Basingstoke and Deane,ltla,2020-05-15,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,138.51690725726715,5.0,796.0,0.9626021521207214,,,
73,73,73,73,73,757,E07000084,Basingstoke and Deane,ltla,2020-05-16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,142.33040234479083,2.0,798.0,0.9952951234585358,,,
74,74,74,74,74,756,E07000084,Basingstoke and Deane,ltla,2020-05-17,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,144.68936263308862,3.0,801.0,1.0668407316153734,,,
75,75,75,75,75,755,E07000084,Basingstoke and Deane,ltla,2020-05-18,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,147.49918456735472,9.0,810.0,1.276511754730007,,,
76,76,76,76,76,754,E07000084,Basingstoke and Deane,ltla,2020-05-19,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,152.87227476577416,29.0,839.0,1.0518032849262646,,,
77,77,77,77,77,753,E07000084,Basingstoke and Deane,ltla,2020-05-20,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,153.60382872389985,6.0,845.0,1.0471583182070636,,,
78,78,78,78,78,752,E07000084,Basingstoke and Deane,ltla,2020-05-21,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.0,154.68487394957984,6.0,851.0,1.1393034500093524,,,
79,79,79,79,79,751,E07000084,Basingstoke and Deane,ltla,2020-05-22,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,156.83616919735468,14.0,865.0,1.051764646712782,,,
80,80,80,80,80,750,E07000084,Basingstoke and Deane,ltla,2020-05-23,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,158.37929865212354,6.0,871.0,1.0438573591222435,,,
81,81,81,81,81,749,E07000084,Basingstoke and Deane,ltla,2020-05-24,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,159.5706548946434,6.0,877.0,1.1247604689886503,,,
82,82,82,82,82,748,E07000084,Basingstoke and Deane,ltla,2020-05-25,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,161.52407342350256,14.0,891.0,1.0453509468150943,,,
83,83,83,83,83,747,E07000084,Basingstoke and Deane,ltla,2020-05-26,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,160.5195833895106,4.0,895.0,1.033303672690583,,,
84,84,84,84,84,746,E07000084,Basingstoke and Deane,ltla,2020-05-27,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,159.59188458948287,4.0,899.0,1.037725659559528,,,
85,85,85,85,85,745,E07000084,Basingstoke and Deane,ltla,2020-05-28,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,159.2781134648391,5.0,904.0,1.0012110677264283,,,
86,86,86,86,86,744,E07000084,Basingstoke and Deane,ltla,2020-05-29,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,159.17304168575356,1.0,905.0,0.9973725173960922,,,
87,87,87,87,87,743,E07000084,Basingstoke and Deane,ltla,2020-05-30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,159.40471379467184,1.0,906.0,1.0324601538389562,,,
88,88,88,88,88,742,E07000084,Basingstoke and Deane,ltla,2020-05-31,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,158.5666302389034,3.0,909.0,1.0330825482019905,,,
89,89,89,89,89,741,E07000084,Basingstoke and Deane,ltla,2020-06-01,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,157.68320143935455,3.0,912.0,1.1153993694649613,,,
90,90,90,90,90,740,E07000084,Basingstoke and Deane,ltla,2020-06-02,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,157.5509138026023,11.0,923.0,1.0252200340562743,,,
91,91,91,91,91,739,E07000084,Basingstoke and Deane,ltla,2020-06-03,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,156.34973601961192,2.0,925.0,1.0319355227246942,,,
92,92,92,92,92,738,E07000084,Basingstoke and Deane,ltla,2020-06-04,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,155.5701143805566,3.0,928.0,1.01027936326241,,,
93,93,93,93,93,737,E07000084,Basingstoke and Deane,ltla,2020-06-05,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,155.67600879854368,2.0,930.0,1.001767002769683,,,
94,94,94,94,94,736,E07000084,Basingstoke and Deane,ltla,2020-06-06,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,155.5235800964838,1.0,931.0,1.0023047157363016,,,
95,95,95,95,95,735,E07000084,Basingstoke and Deane,ltla,2020-06-07,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,155.32479368628097,1.0,932.0,1.0181967332995803,,,
96,96,96,96,96,734,E07000084,Basingstoke and Deane,ltla,2020-06-08,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,154.74978274549758,1.0,933.0,1.0192165467116758,,,
97,97,97,97,97,733,E07000084,Basingstoke and Deane,ltla,2020-06-09,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,154.09004285235633,1.0,934.0,1.0274438337848317,,,
98,98,98,98,98,732,E07000084,Basingstoke and Deane,ltla,2020-06-10,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,153.71927719184882,2.0,936.0,1.0061600463521891,,,
99,99,99,99,99,731,E07000084,Basingstoke and Deane,ltla,2020-06-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,153.18936491878185,0.0,936.0,0.9977624034619873,,,
100,100,100,100,100,730,E07000084,Basingstoke and Deane,ltla,2020-06-12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,153.38366067862023,0.0,936.0,1.0018177298747137,,,
101,101,101,101,101,729,E07000084,Basingstoke and Deane,ltla,2020-06-13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,153.22810921471324,0.0,936.0,1.0146743782187373,,,
102,102,102,102,102,728,E07000084,Basingstoke and Deane,ltla,2020-06-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,151.97125418389447,0.0,936.0,1.0119622993623432,,,
103,103,103,103,103,727,E07000084,Basingstoke and Deane,ltla,2020-06-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,150.95181501098048,0.0,936.0,1.0123743747543739,,,
104,104,104,104,104,726,E07000084,Basingstoke and Deane,ltla,2020-06-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,149.9024713408203,0.0,936.0,1.0045766641668752,,,
105,105,105,105,105,725,E07000084,Basingstoke and Deane,ltla,2020-06-17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,149.5158324821246,0.0,936.0,1.0042346647566827,,,
106,106,106,106,106,724,E07000084,Basingstoke and Deane,ltla,2020-06-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,149.15878787878788,0.0,936.0,1.0009124535652798,,,
107,107,107,107,107,723,E07000084,Basingstoke and Deane,ltla,2020-06-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,149.08280509775142,0.0,936.0,1.001746679225335,,,
108,108,108,108,108,722,E07000084,Basingstoke and Deane,ltla,2020-06-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,148.93638251944773,0.0,936.0,1.00566991924393,,,
109,109,109,109,109,721,E07000084,Basingstoke and Deane,ltla,2020-06-21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,148.4595419078782,0.0,936.0,1.0100792525704392,,,
110,110,110,110,110,720,E07000084,Basingstoke and Deane,ltla,2020-06-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,147.61445352095882,0.0,936.0,1.0175833885160912,,,
111,111,111,111,111,719,E07000084,Basingstoke and Deane,ltla,2020-06-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,147.14154932690275,1.0,937.0,1.0085434447506918,,,
112,112,112,112,112,718,E07000084,Basingstoke and Deane,ltla,2020-06-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,146.4290050901461,0.0,937.0,1.0046664115645254,,,
113,113,113,113,113,717,E07000084,Basingstoke and Deane,ltla,2020-06-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,146.04109087757482,0.0,937.0,1.0103393085921752,,,
114,114,114,114,114,716,E07000084,Basingstoke and Deane,ltla,2020-06-26,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,146.17890380152642,1.0,938.0,1.0009732713918742,,,
115,115,115,115,115,715,E07000084,Basingstoke and Deane,ltla,2020-06-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,146.09882921584585,0.0,938.0,1.0022117974534233,,,
116,116,116,116,116,714,E07000084,Basingstoke and Deane,ltla,2020-06-28,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,145.91554421286457,0.0,938.0,1.0020362887235164,,,
117,117,117,117,117,713,E07000084,Basingstoke and Deane,ltla,2020-06-29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,145.7470370944046,0.0,938.0,1.0041689979048163,,,
118,118,118,118,118,712,E07000084,Basingstoke and Deane,ltla,2020-06-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,145.4014263953006,0.0,938.0,1.0134140406653103,,,
119,119,119,119,119,711,E07000084,Basingstoke and Deane,ltla,2020-07-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,145.28658632458075,1.0,939.0,1.012742455012248,,,
120,120,120,120,120,710,E07000084,Basingstoke and Deane,ltla,2020-07-02,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,145.2270972722594,1.0,940.0,1.0005844589810269,,,
121,121,121,121,121,709,E07000084,Basingstoke and Deane,ltla,2020-07-03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,145.17962181991163,0.0,940.0,1.0020203454637866,,,
