,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,original,alpha,delta,omicron,Original,Alpha,Delta,Omicron,cumCases,cumDeaths,R0orig,R0alp,R0dlt,R0omi
0,0,0,0,0,830,E06000032,Luton,ltla,2020-03-04,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
1,1,1,1,1,829,E06000032,Luton,ltla,2020-03-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
2,2,2,2,2,828,E06000032,Luton,ltla,2020-03-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
3,3,3,3,3,827,E06000032,Luton,ltla,2020-03-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
4,4,4,4,4,826,E06000032,Luton,ltla,2020-03-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
5,5,5,5,5,825,E06000032,Luton,ltla,2020-03-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
6,6,6,6,6,824,E06000032,Luton,ltla,2020-03-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
7,7,7,7,7,823,E06000032,Luton,ltla,2020-03-11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0000000297059555,,,
8,8,8,8,8,822,E06000032,Luton,ltla,2020-03-12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,7.137110278427905,,,
9,9,9,9,9,821,E06000032,Luton,ltla,2020-03-13,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
10,10,10,10,10,820,E06000032,Luton,ltla,2020-03-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
11,11,11,11,11,819,E06000032,Luton,ltla,2020-03-15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0000000445589339,,,
12,12,12,12,12,818,E06000032,Luton,ltla,2020-03-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,8.764624922349858,,,
13,13,13,13,13,817,E06000032,Luton,ltla,2020-03-17,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,6.346177339006506,,,
14,14,14,14,14,816,E06000032,Luton,ltla,2020-03-18,6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,3.8999041436259745,,,
15,15,15,15,15,815,E06000032,Luton,ltla,2020-03-19,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,5.740752100689394,,,
16,16,16,16,16,814,E06000032,Luton,ltla,2020-03-20,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,2.6148687174305927,,,
17,17,17,17,17,813,E06000032,Luton,ltla,2020-03-21,3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,3.729003694288606,,,
18,18,18,18,18,812,E06000032,Luton,ltla,2020-03-22,5,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,4.923848401282837,,,
19,19,19,19,19,811,E06000032,Luton,ltla,2020-03-23,7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,8.954951779933516,,,
20,20,20,20,20,810,E06000032,Luton,ltla,2020-03-24,15,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,7.035320912574524,,,
21,21,21,21,21,809,E06000032,Luton,ltla,2020-03-25,10,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,7.673511421045934,,,
22,22,22,22,22,808,E06000032,Luton,ltla,2020-03-26,9,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,0.0,12.157597969547274,,,
23,23,23,23,23,807,E06000032,Luton,ltla,2020-03-27,12,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,88.0,0.0,13.62958385236979,,,
24,24,24,24,24,806,E06000032,Luton,ltla,2020-03-28,10,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,98.0,0.0,19.060537039575753,,,
