,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,alpha,delta,omicron,Alpha,Delta,Omicron,cumCases,cumDeaths,original,Original,R0orig,R0alp,R0dlt,R0omi
26,26,26,26,26,807,E09000002,Barking and Dagenham,ltla,2020-03-27,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,12.0,114.0,49.206394831605095,,,
27,27,27,27,27,806,E09000002,Barking and Dagenham,ltla,2020-03-28,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,11.0,125.0,79.95943920450604,,,
28,28,28,28,28,805,E09000002,Barking and Dagenham,ltla,2020-03-29,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,11.0,136.0,136.62828050641915,,,
29,29,29,29,29,804,E09000002,Barking and Dagenham,ltla,2020-03-30,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,11.0,147.0,402.2743733635476,,,
30,30,30,30,30,803,E09000002,Barking and Dagenham,ltla,2020-03-31,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,19.0,166.0,827.7574207771033,,,
31,31,31,31,31,802,E09000002,Barking and Dagenham,ltla,2020-04-01,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,22.0,188.0,15.540552328308827,,,
32,32,32,32,32,801,E09000002,Barking and Dagenham,ltla,2020-04-02,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,1.671875,26.0,214.0,5.388407734831749,,,
33,33,33,33,33,800,E09000002,Barking and Dagenham,ltla,2020-04-03,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,3.883333333333333,19.0,233.0,6.442150776245256,,,
34,34,34,34,34,799,E09000002,Barking and Dagenham,ltla,2020-04-04,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,3.2751091703056763,17.0,250.0,3.856943969396072,,,
35,35,35,35,35,798,E09000002,Barking and Dagenham,ltla,2020-04-05,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,5.869090909090909,19.0,269.0,3.7457391299040594,,,
36,36,36,36,36,797,E09000002,Barking and Dagenham,ltla,2020-04-06,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,4.830945558739255,12.0,281.0,6.03696690262655,,,
37,37,37,37,37,796,E09000002,Barking and Dagenham,ltla,2020-04-07,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,4.5,22.0,303.0,4.176092044420619,,,
38,38,38,38,38,795,E09000002,Barking and Dagenham,ltla,2020-04-08,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,6.44273127753304,22.0,325.0,2.4185282518794704,,,
39,39,39,39,39,794,E09000002,Barking and Dagenham,ltla,2020-04-09,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,8.168674698795183,14.0,339.0,2.241362935915642,,,
40,40,40,40,40,793,E09000002,Barking and Dagenham,ltla,2020-04-10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,7.345679012345679,11.0,350.0,1.7682282015895696,,,
41,41,41,41,41,792,E09000002,Barking and Dagenham,ltla,2020-04-11,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,7.684075342465753,9.0,359.0,2.551553012570513,,,
42,42,42,42,42,791,E09000002,Barking and Dagenham,ltla,2020-04-12,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,8.778477029578353,18.0,377.0,2.245729988235161,,,
43,43,43,43,43,790,E09000002,Barking and Dagenham,ltla,2020-04-13,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,10.520100502512562,18.0,395.0,1.3855300965914825,,,
44,44,44,44,44,789,E09000002,Barking and Dagenham,ltla,2020-04-14,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,12.953145336225596,14.0,409.0,1.1095921892393616,,,
45,45,45,45,45,788,E09000002,Barking and Dagenham,ltla,2020-04-15,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,16.354051054384016,12.0,421.0,0.9831113595365947,,,
46,46,46,46,46,787,E09000002,Barking and Dagenham,ltla,2020-04-16,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,19.642396313364056,11.0,432.0,0.8623917099673074,,,
47,47,47,47,47,786,E09000002,Barking and Dagenham,ltla,2020-04-17,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,22.23463687150838,8.0,440.0,0.887509345539549,,,
48,48,48,48,48,785,E09000002,Barking and Dagenham,ltla,2020-04-18,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,24.520932150958966,7.0,447.0,1.2344821029382147,,,
49,49,49,49,49,784,E09000002,Barking and Dagenham,ltla,2020-04-19,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,26.46584817568736,14.0,461.0,0.9123866602535163,,,
50,50,50,50,50,783,E09000002,Barking and Dagenham,ltla,2020-04-20,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,29.530677522535616,7.0,468.0,1.1540933800602566,,,
51,51,51,51,51,782,E09000002,Barking and Dagenham,ltla,2020-04-21,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,33.48913592723598,14.0,482.0,0.9890813122955903,,,
52,52,52,52,52,781,E09000002,Barking and Dagenham,ltla,2020-04-22,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,37.806462212486316,9.0,491.0,1.1445119899188287,,,
53,53,53,53,53,780,E09000002,Barking and Dagenham,ltla,2020-04-23,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,39.47150166053317,11.0,502.0,0.8571343047213418,,,
54,54,54,54,54,779,E09000002,Barking and Dagenham,ltla,2020-04-24,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,41.94606690434651,3.0,505.0,0.9849298560125422,,,
55,55,55,55,55,778,E09000002,Barking and Dagenham,ltla,2020-04-25,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,45.450054955712176,7.0,512.0,1.0588216577338836,,,
56,56,56,56,56,777,E09000002,Barking and Dagenham,ltla,2020-04-26,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,49.344861878453045,10.0,522.0,1.0300648335361096,,,
57,57,57,57,57,776,E09000002,Barking and Dagenham,ltla,2020-04-27,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,53.19901790872328,8.0,530.0,0.9761444264913218,,,
58,58,58,58,58,775,E09000002,Barking and Dagenham,ltla,2020-04-28,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,57.163146300375786,6.0,536.0,0.9757829896033209,,,
59,59,59,59,59,774,E09000002,Barking and Dagenham,ltla,2020-04-29,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,62.2116796875,7.0,543.0,1.0186267140094,,,
60,60,60,60,60,773,E09000002,Barking and Dagenham,ltla,2020-04-30,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,65.37074946761008,5.0,548.0,1.1293544478058188,,,
61,61,61,61,61,772,E09000002,Barking and Dagenham,ltla,2020-05-01,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,69.20871545703005,11.0,559.0,1.029170941504714,,,
62,62,62,62,62,771,E09000002,Barking and Dagenham,ltla,2020-05-02,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,72.75822545846817,6.0,565.0,1.040928529819619,,,
63,63,63,63,63,770,E09000002,Barking and Dagenham,ltla,2020-05-03,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,76.63285329188625,8.0,573.0,0.9971715074139065,,,
64,64,64,64,64,769,E09000002,Barking and Dagenham,ltla,2020-05-04,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,79.78488449136447,5.0,578.0,0.9955023327652378,,,
65,65,65,65,65,768,E09000002,Barking and Dagenham,ltla,2020-05-05,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,85.03945935953003,6.0,584.0,0.9851344113050245,,,
66,66,66,66,66,767,E09000002,Barking and Dagenham,ltla,2020-05-06,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,89.91992583579581,4.0,588.0,1.0607621737419137,,,
67,67,67,67,67,766,E09000002,Barking and Dagenham,ltla,2020-05-07,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,92.23366082870571,6.0,594.0,1.0505349191330466,,,
68,68,68,68,68,765,E09000002,Barking and Dagenham,ltla,2020-05-08,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,95.07970191975521,6.0,600.0,1.0100524045574444,,,
69,69,69,69,69,764,E09000002,Barking and Dagenham,ltla,2020-05-09,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,98.43389039075943,4.0,604.0,1.0602940780872938,,,
70,70,70,70,70,763,E09000002,Barking and Dagenham,ltla,2020-05-10,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,101.44472390864412,7.0,611.0,1.0539950036260408,,,
71,71,71,71,71,762,E09000002,Barking and Dagenham,ltla,2020-05-11,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,104.76361137831523,7.0,618.0,0.99571344846784,,,
72,72,72,72,72,761,E09000002,Barking and Dagenham,ltla,2020-05-12,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,108.06406960648606,3.0,621.0,1.0870914486937893,,,
73,73,73,73,73,760,E09000002,Barking and Dagenham,ltla,2020-05-13,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,112.72282491467143,11.0,632.0,1.0027153772379174,,,
74,74,74,74,74,759,E09000002,Barking and Dagenham,ltla,2020-05-14,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,114.52316592931109,2.0,634.0,0.9985448316069713,,,
75,75,75,75,75,758,E09000002,Barking and Dagenham,ltla,2020-05-15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,115.63207679045708,1.0,635.0,1.0209722561823313,,,
76,76,76,76,76,757,E09000002,Barking and Dagenham,ltla,2020-05-16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,116.0663158829537,2.0,637.0,1.0146099943278581,,,
77,77,77,77,77,756,E09000002,Barking and Dagenham,ltla,2020-05-17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,115.97543517851848,1.0,638.0,1.0219225847437037,,,
78,78,78,78,78,755,E09000002,Barking and Dagenham,ltla,2020-05-18,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,116.33175009134092,2.0,640.0,1.0579935451473566,,,
79,79,79,79,79,754,E09000002,Barking and Dagenham,ltla,2020-05-19,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,116.94720130901017,5.0,645.0,1.038448754360732,,,
80,80,80,80,80,753,E09000002,Barking and Dagenham,ltla,2020-05-20,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,118.01167029302893,4.0,649.0,1.0415423936306782,,,
81,81,81,81,81,752,E09000002,Barking and Dagenham,ltla,2020-05-21,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,118.81372593637646,4.0,653.0,1.0163069772311588,,,
82,82,82,82,82,751,E09000002,Barking and Dagenham,ltla,2020-05-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,118.55975759704901,1.0,654.0,1.0379144619312513,,,
83,83,83,83,83,750,E09000002,Barking and Dagenham,ltla,2020-05-23,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,117.65457732236752,2.0,656.0,1.0157892541784792,,,
84,84,84,84,84,749,E09000002,Barking and Dagenham,ltla,2020-05-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,116.45414492847695,0.0,656.0,1.0439446460082333,,,
85,85,85,85,85,748,E09000002,Barking and Dagenham,ltla,2020-05-25,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,116.11092563421343,3.0,659.0,1.035036793005889,,,
86,86,86,86,86,747,E09000002,Barking and Dagenham,ltla,2020-05-26,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,116.4337608795236,3.0,662.0,0.9994766151196598,,,
87,87,87,87,87,746,E09000002,Barking and Dagenham,ltla,2020-05-27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,116.47452597359025,0.0,662.0,1.0561447161133743,,,
88,88,88,88,88,745,E09000002,Barking and Dagenham,ltla,2020-05-28,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,116.17753106612724,4.0,666.0,1.0135183560627272,,,
89,89,89,89,89,744,E09000002,Barking and Dagenham,ltla,2020-05-29,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,115.15023263005492,0.0,666.0,1.0194945732734815,,,
90,90,90,90,90,743,E09000002,Barking and Dagenham,ltla,2020-05-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,113.68245784673144,0.0,666.0,1.0148618083852474,,,
91,91,91,91,91,742,E09000002,Barking and Dagenham,ltla,2020-05-31,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,112.57180993412057,0.0,666.0,1.0347027417979549,,,
92,92,92,92,92,741,E09000002,Barking and Dagenham,ltla,2020-06-01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,111.98365992048686,2.0,668.0,1.0133689243151998,,,
93,93,93,93,93,740,E09000002,Barking and Dagenham,ltla,2020-06-02,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,111.9862902002427,1.0,669.0,1.0474344893941943,,,
94,94,94,94,94,739,E09000002,Barking and Dagenham,ltla,2020-06-03,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,112.42467175610486,4.0,673.0,1.025670566086026,,,
95,95,95,95,95,738,E09000002,Barking and Dagenham,ltla,2020-06-04,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,112.49381516978504,2.0,675.0,1.0071666525089558,,,
96,96,96,96,96,737,E09000002,Barking and Dagenham,ltla,2020-06-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,111.9572383206976,0.0,675.0,1.0080001248034098,,,
97,97,97,97,97,736,E09000002,Barking and Dagenham,ltla,2020-06-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,111.3605770078592,0.0,675.0,1.0068003290360095,,,
98,98,98,98,98,735,E09000002,Barking and Dagenham,ltla,2020-06-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,110.85524797489096,0.0,675.0,1.016395868668852,,,
99,99,99,99,99,734,E09000002,Barking and Dagenham,ltla,2020-06-08,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,110.63676355245356,1.0,676.0,0.9981248024572713,,,
100,100,100,100,100,733,E09000002,Barking and Dagenham,ltla,2020-06-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,110.7770882678924,0.0,676.0,1.0015205043665467,,,
101,101,101,101,101,732,E09000002,Barking and Dagenham,ltla,2020-06-10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,110.66474554395955,0.0,676.0,1.0235802793645998,,,
102,102,102,102,102,731,E09000002,Barking and Dagenham,ltla,2020-06-11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,109.91937936164162,1.0,677.0,1.043930682336877,,,
103,103,103,103,103,730,E09000002,Barking and Dagenham,ltla,2020-06-12,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,109.6658485122508,3.0,680.0,1.0330313077468085,,,
104,104,104,104,104,729,E09000002,Barking and Dagenham,ltla,2020-06-13,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,109.223809246196,2.0,682.0,1.015183867280646,,,
105,105,105,105,105,728,E09000002,Barking and Dagenham,ltla,2020-06-14,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,109.10183075351615,1.0,683.0,1.0149027964311066,,,
106,106,106,106,106,727,E09000002,Barking and Dagenham,ltla,2020-06-15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,109.00065268065269,1.0,684.0,1.0007613997153633,,,
107,107,107,107,107,726,E09000002,Barking and Dagenham,ltla,2020-06-16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,108.94512680220294,0.0,684.0,1.0241420949962974,,,
108,108,108,108,108,725,E09000002,Barking and Dagenham,ltla,2020-06-17,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,109.15636582087728,2.0,686.0,1.0047365602259122,,,
109,109,109,109,109,724,E09000002,Barking and Dagenham,ltla,2020-06-18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,108.80688648376541,0.0,686.0,1.0084233527600663,,,
110,110,110,110,110,723,E09000002,Barking and Dagenham,ltla,2020-06-19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,108.18751614890785,0.0,686.0,1.006302115640733,,,
111,111,111,111,111,722,E09000002,Barking and Dagenham,ltla,2020-06-20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,107.72583013687864,0.0,686.0,1.030120615950006,,,
112,112,112,112,112,721,E09000002,Barking and Dagenham,ltla,2020-06-21,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,107.5167081131489,2.0,688.0,1.015401973835219,,,
113,113,113,113,113,720,E09000002,Barking and Dagenham,ltla,2020-06-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,107.38773918319,1.0,689.0,1.0116799609527765,,,
114,114,114,114,114,719,E09000002,Barking and Dagenham,ltla,2020-06-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,107.53032369195437,1.0,690.0,1.0464609169062795,,,
115,115,115,115,115,718,E09000002,Barking and Dagenham,ltla,2020-06-24,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,108.09444293794986,4.0,694.0,1.024612540548583,,,
116,116,116,116,116,717,E09000002,Barking and Dagenham,ltla,2020-06-25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,108.26995604707216,2.0,696.0,1.0357064318873337,,,
117,117,117,117,117,716,E09000002,Barking and Dagenham,ltla,2020-06-26,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,108.61106495627806,3.0,699.0,1.0148132863870767,,,
118,118,118,118,118,715,E09000002,Barking and Dagenham,ltla,2020-06-27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,108.50852716067213,1.0,700.0,1.002715200008528,,,
119,119,119,119,119,714,E09000002,Barking and Dagenham,ltla,2020-06-28,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,108.3073593473978,0.0,700.0,1.0248328406498233,,,
120,120,120,120,120,713,E09000002,Barking and Dagenham,ltla,2020-06-29,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,108.45683221821926,2.0,702.0,1.023095019407755,,,
121,121,121,121,121,712,E09000002,Barking and Dagenham,ltla,2020-06-30,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,108.73026995874231,2.0,704.0,1.0242333459193393,,,
122,122,122,122,122,711,E09000002,Barking and Dagenham,ltla,2020-07-01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,108.91386548882109,2.0,706.0,1.0035320384486957,,,
