,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,alpha,delta,omicron,Alpha,Delta,Omicron,cumCases,cumDeaths,original,Original,R0orig,R0alp,R0dlt,R0omi
22,22,22,22,22,830,E09000003,Barnet,ltla,2020-03-04,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,14.637046067415868,,,
23,23,23,23,23,829,E09000003,Barnet,ltla,2020-03-05,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,18.68139156088351,,,
24,24,24,24,24,828,E09000003,Barnet,ltla,2020-03-06,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,7.0,1.0000001039708517,,,
25,25,25,25,25,827,E09000003,Barnet,ltla,2020-03-07,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,41.03126563151061,,,
26,26,26,26,26,826,E09000003,Barnet,ltla,2020-03-08,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,8.0,150.39972542165253,,,
27,27,27,27,27,825,E09000003,Barnet,ltla,2020-03-09,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,11.0,210.19085731722504,,,
28,28,28,28,28,824,E09000003,Barnet,ltla,2020-03-10,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,14.0,798.4928318001321,,,
29,29,29,29,29,823,E09000003,Barnet,ltla,2020-03-11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,11.0,25.0,585.3106233697138,,,
30,30,30,30,30,822,E09000003,Barnet,ltla,2020-03-12,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,30.0,1178.500331391649,,,
31,31,31,31,31,821,E09000003,Barnet,ltla,2020-03-13,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,36.0,15.598822952670968,,,
32,32,32,32,32,820,E09000003,Barnet,ltla,2020-03-14,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.3203125,5.0,41.0,12.309478167409102,,,
33,33,33,33,33,819,E09000003,Barnet,ltla,2020-03-15,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.85,10.0,51.0,14.7557193308454,,,
34,34,34,34,34,818,E09000003,Barnet,ltla,2020-03-16,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.812227074235808,11.0,62.0,5.2816098948143475,,,
35,35,35,35,35,817,E09000003,Barnet,ltla,2020-03-17,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.5054545454545456,7.0,69.0,11.037529025080014,,,
36,36,36,36,36,816,E09000003,Barnet,ltla,2020-03-18,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.4269340974212037,14.0,83.0,17.1820271550118,,,
37,37,37,37,37,815,E09000003,Barnet,ltla,2020-03-19,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.6188118811881187,26.0,109.0,8.604509019275074,,,
38,38,38,38,38,814,E09000003,Barnet,ltla,2020-03-20,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,2.557268722466961,20.0,129.0,5.671645919440615,,,
39,39,39,39,39,813,E09000003,Barnet,ltla,2020-03-21,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,3.518072289156628,17.0,146.0,8.330896150507408,,,
40,40,40,40,40,812,E09000003,Barnet,ltla,2020-03-22,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3.609876543209877,26.0,172.0,8.117755149759397,,,
41,41,41,41,41,811,E09000003,Barnet,ltla,2020-03-23,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,4.3450342465753415,31.0,203.0,7.851690427770668,,,
42,42,42,42,42,810,E09000003,Barnet,ltla,2020-03-24,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,5.634990560100691,39.0,242.0,6.778314969214098,,,
43,43,43,43,43,809,E09000003,Barnet,ltla,2020-03-25,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,7.6437185929648255,45.0,287.0,5.861990311208596,,,
44,44,44,44,44,808,E09000003,Barnet,ltla,2020-03-26,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,10.799566160520609,54.0,341.0,4.237136639159961,,,
45,45,45,45,45,807,E09000003,Barnet,ltla,2020-03-27,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,15.305216426193118,53.0,394.0,2.5604757383720633,,,
46,46,46,46,46,806,E09000003,Barnet,ltla,2020-03-28,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,19.4605222734255,34.0,428.0,2.1579038719476307,,,
47,47,47,47,47,805,E09000003,Barnet,ltla,2020-03-29,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,23.194768918232608,31.0,459.0,2.212479927480549,,,
48,48,48,48,48,804,E09000003,Barnet,ltla,2020-03-30,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,27.428335739327693,41.0,500.0,2.2567136356063333,,,
49,49,49,49,49,803,E09000003,Barnet,ltla,2020-03-31,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,31.460487636175,48.0,548.0,1.656592476969617,,,
50,50,50,50,50,802,E09000003,Barnet,ltla,2020-04-01,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,36.91334690316953,37.0,585.0,2.0745214933649176,,,
51,51,51,51,51,801,E09000003,Barnet,ltla,2020-04-02,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,44.953259221829214,62.0,647.0,1.3455610091487165,,,
52,52,52,52,52,800,E09000003,Barnet,ltla,2020-04-03,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,52.590251916757936,36.0,683.0,1.3824071457978033,,,
53,53,53,53,53,799,E09000003,Barnet,ltla,2020-04-04,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,56.69114083116417,38.0,721.0,1.266617343065641,,,
54,54,54,54,54,798,E09000003,Barnet,ltla,2020-04-05,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,63.2098156716984,40.0,761.0,1.1512234975917743,,,
55,55,55,55,55,797,E09000003,Barnet,ltla,2020-04-06,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,70.92694122971487,38.0,799.0,1.1876581393296612,,,
56,56,56,56,56,796,E09000003,Barnet,ltla,2020-04-07,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,79.7836464088398,45.0,844.0,1.2345901815643823,,,
57,57,57,57,57,795,E09000003,Barnet,ltla,2020-04-08,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,89.63532640092431,49.0,893.0,0.9690074133434141,,,
58,58,58,58,58,794,E09000003,Barnet,ltla,2020-04-09,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,98.75573409355968,33.0,926.0,0.7803419249912659,,,
59,59,59,59,59,793,E09000003,Barnet,ltla,2020-04-10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,108.4980859375,21.0,947.0,0.8101207069419892,,,
60,60,60,60,60,792,E09000003,Barnet,ltla,2020-04-11,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,115.3531290787937,20.0,967.0,0.7624742742163809,,,
61,61,61,61,61,791,E09000003,Barnet,ltla,2020-04-12,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,121.8271484968114,17.0,984.0,0.8146832304280137,,,
62,62,62,62,62,790,E09000003,Barnet,ltla,2020-04-13,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,129.677049622438,23.0,1007.0,0.8042301633680314,,,
63,63,63,63,63,789,E09000003,Barnet,ltla,2020-04-14,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,137.48442091458824,21.0,1028.0,0.8731917667939454,,,
64,64,64,64,64,788,E09000003,Barnet,ltla,2020-04-15,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,145.21401121957683,24.0,1052.0,0.7829160821875799,,,
65,65,65,65,65,787,E09000003,Barnet,ltla,2020-04-16,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,156.24544502187626,21.0,1073.0,0.7991651742966819,,,
66,66,66,66,66,786,E09000003,Barnet,ltla,2020-04-17,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,167.29999806864055,21.0,1094.0,0.8499716429447831,,,
67,67,67,67,67,785,E09000003,Barnet,ltla,2020-04-18,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,172.20055531824008,15.0,1109.0,0.9013147050870569,,,
68,68,68,68,68,784,E09000003,Barnet,ltla,2020-04-19,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,179.0667719488723,21.0,1130.0,0.7956813658377987,,,
69,69,69,69,69,783,E09000003,Barnet,ltla,2020-04-20,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,186.274729663308,13.0,1143.0,0.9545201104146572,,,
70,70,70,70,70,782,E09000003,Barnet,ltla,2020-04-21,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,193.9237930037584,25.0,1168.0,0.8376412154798794,,,
71,71,71,71,71,781,E09000003,Barnet,ltla,2020-04-22,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,199.86455957125187,11.0,1179.0,0.8972609213367062,,,
72,72,72,72,72,780,E09000003,Barnet,ltla,2020-04-23,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,208.12339331619538,17.0,1196.0,0.8983515573114784,,,
73,73,73,73,73,779,E09000003,Barnet,ltla,2020-04-24,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,216.34934592008926,17.0,1213.0,0.9038102823998238,,,
74,74,74,74,74,778,E09000003,Barnet,ltla,2020-04-25,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,221.0983518887646,11.0,1224.0,1.0014348002855755,,,
75,75,75,75,75,777,E09000003,Barnet,ltla,2020-04-26,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.0,225.98331857788543,17.0,1241.0,1.063501675764277,,,
76,76,76,76,76,776,E09000003,Barnet,ltla,2020-04-27,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,229.76393144176552,20.0,1261.0,1.130879806142089,,,
77,77,77,77,77,775,E09000003,Barnet,ltla,2020-04-28,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,233.7686671466689,25.0,1286.0,1.0812202998627387,,,
78,78,78,78,78,774,E09000003,Barnet,ltla,2020-04-29,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.0,236.84417245158932,17.0,1303.0,1.105504103558405,,,
79,79,79,79,79,773,E09000003,Barnet,ltla,2020-04-30,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,239.69643431087044,19.0,1322.0,0.9941571655566575,,,
80,80,80,80,80,772,E09000003,Barnet,ltla,2020-05-01,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,242.2057701545677,10.0,1332.0,1.0139040417911784,,,
81,81,81,81,81,771,E09000003,Barnet,ltla,2020-05-02,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.0,243.9957220224821,9.0,1341.0,0.9998750407141975,,,
82,82,82,82,82,770,E09000003,Barnet,ltla,2020-05-03,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,244.00830844897243,5.0,1346.0,1.096666765417819,,,
83,83,83,83,83,769,E09000003,Barnet,ltla,2020-05-04,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,243.5593231764865,12.0,1358.0,1.0949474765316574,,,
84,84,84,84,84,768,E09000003,Barnet,ltla,2020-05-05,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,243.20454047563013,12.0,1370.0,1.0685419459485315,,,
85,85,85,85,85,767,E09000003,Barnet,ltla,2020-05-06,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,243.14579267862598,10.0,1380.0,1.0687698086845505,,,
86,86,86,86,86,766,E09000003,Barnet,ltla,2020-05-07,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,245.00336692624828,13.0,1393.0,0.9964675088520267,,,
87,87,87,87,87,765,E09000003,Barnet,ltla,2020-05-08,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,246.32074979309112,7.0,1400.0,1.0138934990154214,,,
88,88,88,88,88,764,E09000003,Barnet,ltla,2020-05-09,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,245.08923595782105,5.0,1405.0,1.0650186892387643,,,
89,89,89,89,89,763,E09000003,Barnet,ltla,2020-05-10,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.0,244.3052232826841,8.0,1413.0,1.0349821422881753,,,
90,90,90,90,90,762,E09000003,Barnet,ltla,2020-05-11,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.0,242.21532685362152,6.0,1419.0,1.0845733844368297,,,
91,91,91,91,91,761,E09000003,Barnet,ltla,2020-05-12,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,241.70824054923787,11.0,1430.0,1.1165763151637484,,,
92,92,92,92,92,760,E09000003,Barnet,ltla,2020-05-13,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,242.24010267231063,15.0,1445.0,1.005808065923421,,,
93,93,93,93,93,759,E09000003,Barnet,ltla,2020-05-14,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,242.72065887944984,5.0,1450.0,1.029599642773795,,,
94,94,94,94,94,758,E09000003,Barnet,ltla,2020-05-15,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,243.0577970358582,5.0,1455.0,1.0026682377998706,,,
95,95,95,95,95,757,E09000003,Barnet,ltla,2020-05-16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,242.81998326278045,2.0,1457.0,1.0681591881334194,,,
96,96,96,96,96,756,E09000003,Barnet,ltla,2020-05-17,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,242.65694764915645,6.0,1463.0,1.0963715648232988,,,
97,97,97,97,97,755,E09000003,Barnet,ltla,2020-05-18,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,242.84854719343517,9.0,1472.0,1.075469914276603,,,
98,98,98,98,98,754,E09000003,Barnet,ltla,2020-05-19,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.0,242.89616556276107,7.0,1479.0,1.098597949882334,,,
99,99,99,99,99,753,E09000003,Barnet,ltla,2020-05-20,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0,243.69547474793399,10.0,1489.0,1.067534827673315,,,
100,100,100,100,100,752,E09000003,Barnet,ltla,2020-05-21,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,245.31553422638302,8.0,1497.0,1.02909454150861,,,
101,101,101,101,101,751,E09000003,Barnet,ltla,2020-05-22,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,245.55786733127118,3.0,1500.0,1.0301874228115862,,,
102,102,102,102,102,750,E09000003,Barnet,ltla,2020-05-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.0,243.70603902780513,1.0,1501.0,1.0350947525648322,,,
103,103,103,103,103,749,E09000003,Barnet,ltla,2020-05-24,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.0,242.39377987340137,2.0,1503.0,1.026828738809461,,,
104,104,104,104,104,748,E09000003,Barnet,ltla,2020-05-25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.0,240.86892830832667,1.0,1504.0,1.0316073555496028,,,
105,105,105,105,105,747,E09000003,Barnet,ltla,2020-05-26,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.0,240.88661899897855,4.0,1508.0,1.0749275829342257,,,
106,106,106,106,106,746,E09000003,Barnet,ltla,2020-05-27,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.0,241.7455995855996,9.0,1517.0,1.036395785319792,,,
107,107,107,107,107,745,E09000003,Barnet,ltla,2020-05-28,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,242.25955828384602,4.0,1521.0,1.0287230151062632,,,
108,108,108,108,108,744,E09000003,Barnet,ltla,2020-05-29,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,242.4989817944854,3.0,1524.0,1.0168509522886466,,,
109,109,109,109,109,743,E09000003,Barnet,ltla,2020-05-30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,241.88119808708785,1.0,1525.0,1.0231541193933984,,,
110,110,110,110,110,742,E09000003,Barnet,ltla,2020-05-31,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,240.6620257189991,1.0,1526.0,1.019537901600706,,,
111,111,111,111,111,741,E09000003,Barnet,ltla,2020-06-01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,239.79204463413072,1.0,1527.0,1.0385113033152655,,,
112,112,112,112,112,740,E09000003,Barnet,ltla,2020-06-02,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,239.0996561237177,3.0,1530.0,1.0329405596507657,,,
113,113,113,113,113,739,E09000003,Barnet,ltla,2020-06-03,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.0,238.9338231753705,3.0,1533.0,1.0090951694842925,,,
114,114,114,114,114,738,E09000003,Barnet,ltla,2020-06-04,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,239.06016890356238,1.0,1534.0,1.0101392398798146,,,
115,115,115,115,115,737,E09000003,Barnet,ltla,2020-06-05,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.0,239.08497105151739,1.0,1535.0,1.0206140415464655,,,
116,116,116,116,116,736,E09000003,Barnet,ltla,2020-06-06,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,239.0961529372844,2.0,1537.0,1.020330375082147,,,
117,117,117,117,117,735,E09000003,Barnet,ltla,2020-06-07,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.0,239.13079966768515,2.0,1539.0,1.014614738804142,,,
118,118,118,118,118,734,E09000003,Barnet,ltla,2020-06-08,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,238.71875975347862,1.0,1540.0,1.0046015839691467,,,
119,119,119,119,119,733,E09000003,Barnet,ltla,2020-06-09,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,238.27619056427517,0.0,1540.0,1.0123956147241002,,,
120,120,120,120,120,732,E09000003,Barnet,ltla,2020-06-10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0,238.0797413793104,1.0,1541.0,1.009560848613029,,,
121,121,121,121,121,731,E09000003,Barnet,ltla,2020-06-11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,238.15635834713157,1.0,1542.0,1.0115782308349486,,,
122,122,122,122,122,730,E09000003,Barnet,ltla,2020-06-12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.0,238.0369609762761,1.0,1543.0,1.023410125130738,,,
123,123,123,123,123,729,E09000003,Barnet,ltla,2020-06-13,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,237.76869492008743,2.0,1545.0,1.0039731184071934,,,
124,124,124,124,124,728,E09000003,Barnet,ltla,2020-06-14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,237.3859618343275,0.0,1545.0,1.0213293252541875,,,
125,125,125,125,125,727,E09000003,Barnet,ltla,2020-06-15,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,237.31808360732742,2.0,1547.0,1.0213366197103102,,,
126,126,126,126,126,726,E09000003,Barnet,ltla,2020-06-16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,237.24603457176937,2.0,1549.0,1.0207450748326095,,,
127,127,127,127,127,725,E09000003,Barnet,ltla,2020-06-17,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.0,237.22785230736514,2.0,1551.0,1.009524853500402,,,
