,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,areaCode,areaName,areaType,date,newCasesBySpecimenDate,pororig,poralp,pordlt,poromi,alpha,delta,omicron,Alpha,Delta,Omicron,cumCases,cumDeaths,original,Original,R0orig,R0alp,R0dlt,R0omi
29,29,29,29,29,802,E07000171,Bassetlaw,ltla,2020-04-01,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,7.0,45.0,1.0000006683844245,,,
30,30,30,30,30,801,E07000171,Bassetlaw,ltla,2020-04-02,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,442.5627034865879,,,
31,31,31,31,31,800,E07000171,Bassetlaw,ltla,2020-04-03,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,48.0,12.067185717089634,,,
32,32,32,32,32,799,E07000171,Bassetlaw,ltla,2020-04-04,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.4140625,5.0,53.0,1.579790623800931,,,
33,33,33,33,33,798,E07000171,Bassetlaw,ltla,2020-04-05,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.9,1.0,54.0,1.2755523193720968,,,
34,34,34,34,34,797,E07000171,Bassetlaw,ltla,2020-04-06,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.7074235807860263,0.0,54.0,4.509409429871008,,,
35,35,35,35,35,796,E07000171,Bassetlaw,ltla,2020-04-07,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.2872727272727271,5.0,59.0,9.662918124688682,,,
36,36,36,36,36,795,E07000171,Bassetlaw,ltla,2020-04-08,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.1862464183381092,10.0,69.0,10.395753373945361,,,
37,37,37,37,37,794,E07000171,Bassetlaw,ltla,2020-04-09,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.188118811881188,11.0,80.0,3.158371759864419,,,
38,38,38,38,38,793,E07000171,Bassetlaw,ltla,2020-04-10,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.6651982378854626,4.0,84.0,3.597080501491904,,,
39,39,39,39,39,792,E07000171,Bassetlaw,ltla,2020-04-11,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.168674698795181,6.0,90.0,5.9008726546442105,,,
40,40,40,40,40,791,E07000171,Bassetlaw,ltla,2020-04-12,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.098765432098765,10.0,100.0,4.442336115476563,,,
41,41,41,41,41,790,E07000171,Bassetlaw,ltla,2020-04-13,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.311643835616438,8.0,108.0,1.6996356921340992,,,
42,42,42,42,42,789,E07000171,Bassetlaw,ltla,2020-04-14,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2.5613593455003145,2.0,110.0,4.010549722511792,,,
43,43,43,43,43,788,E07000171,Bassetlaw,ltla,2020-04-15,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.1959798994974875,10.0,120.0,3.050145500187015,,,
44,44,44,44,44,787,E07000171,Bassetlaw,ltla,2020-04-16,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,4.085466377440347,9.0,129.0,2.4992388078968713,,,
45,45,45,45,45,786,E07000171,Bassetlaw,ltla,2020-04-17,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,5.360710321864595,9.0,138.0,1.4712347916611725,,,
46,46,46,46,46,785,E07000171,Bassetlaw,ltla,2020-04-18,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,6.456528417818742,4.0,142.0,1.1707545910743877,,,
47,47,47,47,47,784,E07000171,Bassetlaw,ltla,2020-04-19,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,7.276790248857287,2.0,144.0,1.042909698538675,,,
48,48,48,48,48,783,E07000171,Bassetlaw,ltla,2020-04-20,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,7.954217364405032,1.0,145.0,1.0724534991655015,,,
49,49,49,49,49,782,E07000171,Bassetlaw,ltla,2020-04-21,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,8.381808749783849,1.0,146.0,1.5331293878270018,,,
50,50,50,50,50,781,E07000171,Bassetlaw,ltla,2020-04-22,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,9.591160220994473,6.0,152.0,1.3628340913509585,,,
51,51,51,51,51,780,E07000171,Bassetlaw,ltla,2020-04-23,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,10.908287013643253,5.0,157.0,1.6782139411930532,,,
52,52,52,52,52,779,E07000171,Bassetlaw,ltla,2020-04-24,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,12.85881708652793,10.0,167.0,1.2023421553632705,,,
53,53,53,53,53,778,E07000171,Bassetlaw,ltla,2020-04-25,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,13.36684319181402,3.0,170.0,1.3542124095110588,,,
54,54,54,54,54,777,E07000171,Bassetlaw,ltla,2020-04-26,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,14.618827277554429,6.0,176.0,1.1813403460140715,,,
55,55,55,55,55,776,E07000171,Bassetlaw,ltla,2020-04-27,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,15.97853494536756,4.0,180.0,1.049688011610584,,,
56,56,56,56,56,775,E07000171,Bassetlaw,ltla,2020-04-28,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,17.204530386740338,2.0,182.0,1.306656072118972,,,
57,57,57,57,57,774,E07000171,Bassetlaw,ltla,2020-04-29,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,18.970970537261696,7.0,189.0,1.408668973466156,,,
58,58,58,58,58,773,E07000171,Bassetlaw,ltla,2020-04-30,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,21.222884540624595,10.0,199.0,1.3432624667053328,,,
59,59,59,59,59,772,E07000171,Bassetlaw,ltla,2020-05-01,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,23.9451953125,10.0,209.0,1.1519957142779322,,,
60,60,60,60,60,771,E07000171,Bassetlaw,ltla,2020-05-02,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,25.527993405234604,5.0,214.0,1.0705911648127446,,,
61,61,61,61,61,770,E07000171,Bassetlaw,ltla,2020-05-03,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,26.86635286972365,3.0,217.0,1.0270480296831364,,,
62,62,62,62,62,769,E07000171,Bassetlaw,ltla,2020-05-04,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,28.20186084142395,2.0,219.0,1.0252101763216626,,,
63,63,63,63,63,768,E07000171,Bassetlaw,ltla,2020-05-05,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,29.55647570245525,2.0,221.0,1.1563325847556225,,,
64,64,64,64,64,767,E07000171,Bassetlaw,ltla,2020-05-06,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,31.334202040726186,6.0,227.0,1.146339683661474,,,
65,65,65,65,65,766,E07000171,Bassetlaw,ltla,2020-05-07,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,34.07402994885278,7.0,234.0,0.9435760046593784,,,
66,66,66,66,66,765,E07000171,Bassetlaw,ltla,2020-05-08,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,35.78446028159221,0.0,234.0,1.1955746985700215,,,
67,67,67,67,67,764,E07000171,Bassetlaw,ltla,2020-05-09,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,37.57667663391713,8.0,242.0,1.1043051756148086,,,
68,68,68,68,68,763,E07000171,Bassetlaw,ltla,2020-05-10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,39.1411439569659,5.0,247.0,1.065299761624498,,,
69,69,69,69,69,762,E07000171,Bassetlaw,ltla,2020-05-11,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,40.90547431801426,4.0,251.0,1.1190306800198955,,,
70,70,70,70,70,761,E07000171,Bassetlaw,ltla,2020-05-12,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,42.66987568661463,6.0,257.0,1.1540475345677252,,,
71,71,71,71,71,760,E07000171,Bassetlaw,ltla,2020-05-13,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,44.9229077916724,8.0,265.0,1.13804092467119,,,
72,72,72,72,72,759,E07000171,Bassetlaw,ltla,2020-05-14,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,47.5064267352185,8.0,273.0,1.0915820163604386,,,
73,73,73,73,73,758,E07000171,Bassetlaw,ltla,2020-05-15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,49.76213315062236,6.0,279.0,1.0241313855501604,,,
74,74,74,74,74,757,E07000171,Bassetlaw,ltla,2020-05-16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,50.75869026204482,2.0,281.0,1.2512723436993531,,,
75,75,75,75,75,756,E07000171,Bassetlaw,ltla,2020-05-17,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,53.718838823913146,14.0,295.0,1.072697993524611,,,
76,76,76,76,76,755,E07000171,Bassetlaw,ltla,2020-05-18,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,54.480107455263976,4.0,299.0,1.2655407725448455,,,
77,77,77,77,77,754,E07000171,Bassetlaw,ltla,2020-05-19,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,57.078819194443255,15.0,314.0,1.1533723003972338,,,
78,78,78,78,78,753,E07000171,Bassetlaw,ltla,2020-05-20,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,58.7111801242236,9.0,323.0,1.119996252317724,,,
79,79,79,79,79,752,E07000171,Bassetlaw,ltla,2020-05-21,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,59.83345183251682,7.0,330.0,1.5647366972038517,,,
80,80,80,80,80,751,E07000171,Bassetlaw,ltla,2020-05-22,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,66.91570827093165,38.0,368.0,1.028949239792763,,,
81,81,81,81,81,750,E07000171,Bassetlaw,ltla,2020-05-23,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,67.3217130114231,2.0,370.0,1.0341295068368717,,,
82,82,82,82,82,749,E07000171,Bassetlaw,ltla,2020-05-24,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,67.43766028455997,2.0,372.0,1.0723117350999731,,,
83,83,83,83,83,748,E07000171,Bassetlaw,ltla,2020-05-25,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,67.43616017257652,4.0,376.0,1.057029164589599,,,
84,84,84,84,84,747,E07000171,Bassetlaw,ltla,2020-05-26,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,67.28067214617799,3.0,379.0,1.024073334583949,,,
85,85,85,85,85,746,E07000171,Bassetlaw,ltla,2020-05-27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,66.9531892883173,1.0,380.0,1.0319065102488056,,,
86,86,86,86,86,745,E07000171,Bassetlaw,ltla,2020-05-28,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,67.18685295464957,2.0,382.0,1.0553704566120017,,,
87,87,87,87,87,744,E07000171,Bassetlaw,ltla,2020-05-29,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,68.09009297851875,5.0,387.0,1.036881182480249,,,
88,88,88,88,88,743,E07000171,Bassetlaw,ltla,2020-05-30,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,68.03188756124568,3.0,390.0,1.0226166167973045,,,
89,89,89,89,89,742,E07000171,Bassetlaw,ltla,2020-05-31,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,67.77611289937168,2.0,392.0,1.1306668141042568,,,
90,90,90,90,90,741,E07000171,Bassetlaw,ltla,2020-06-01,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,68.44844684165062,9.0,401.0,1.0356709481859425,,,
91,91,91,91,91,740,E07000171,Bassetlaw,ltla,2020-06-02,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,68.45583036534359,4.0,405.0,1.0634914926899837,,,
92,92,92,92,92,739,E07000171,Bassetlaw,ltla,2020-06-03,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,68.90012608880254,6.0,411.0,1.0402230588553425,,,
93,93,93,93,93,738,E07000171,Bassetlaw,ltla,2020-06-04,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,69.63572006472492,5.0,416.0,0.9817238712020886,,,
94,94,94,94,94,737,E07000171,Bassetlaw,ltla,2020-06-05,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,69.65986348037997,1.0,417.0,1.0852115758514695,,,
95,95,95,95,95,736,E07000171,Bassetlaw,ltla,2020-06-06,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,70.82943918097577,8.0,425.0,1.000114801870475,,,
96,96,96,96,96,735,E07000171,Bassetlaw,ltla,2020-06-07,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,70.82331964879684,2.0,427.0,1.0916580081704501,,,
97,97,97,97,97,734,E07000171,Bassetlaw,ltla,2020-06-08,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,71.60072655023836,7.0,434.0,1.0898952915935378,,,
98,98,98,98,98,733,E07000171,Bassetlaw,ltla,2020-06-09,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,72.42542867692877,7.0,441.0,1.073493103491465,,,
99,99,99,99,99,732,E07000171,Bassetlaw,ltla,2020-06-10,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,73.15774157980287,6.0,447.0,1.0667511830689052,,,
100,100,100,100,100,731,E07000171,Bassetlaw,ltla,2020-06-11,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,74.23375885407583,6.0,453.0,1.1267565316799137,,,
101,101,101,101,101,730,E07000171,Bassetlaw,ltla,2020-06-12,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,75.63182313803155,9.0,462.0,1.0244206409416259,,,
102,102,102,102,102,729,E07000171,Bassetlaw,ltla,2020-06-13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,75.17381483669139,1.0,463.0,1.0505100621294523,,,
103,103,103,103,103,728,E07000171,Bassetlaw,ltla,2020-06-14,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,75.1533608922189,3.0,466.0,1.0922650659583613,,,
104,104,104,104,104,727,E07000171,Bassetlaw,ltla,2020-06-15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,75.59184452229401,6.0,472.0,1.139805114259437,,,
105,105,105,105,105,726,E07000171,Bassetlaw,ltla,2020-06-16,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,76.99426416280349,10.0,482.0,1.1369652101256909,,,
106,106,106,106,106,725,E07000171,Bassetlaw,ltla,2020-06-17,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,78.40397824397823,10.0,492.0,1.1447476310536584,,,
107,107,107,107,107,724,E07000171,Bassetlaw,ltla,2020-06-18,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,80.11608008992408,11.0,503.0,1.078932820138645,,,
108,108,108,108,108,723,E07000171,Bassetlaw,ltla,2020-06-19,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,80.9921139982894,6.0,509.0,1.0682757293954726,,,
109,109,109,109,109,722,E07000171,Bassetlaw,ltla,2020-06-20,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,81.52585955197584,5.0,514.0,1.0583928983096025,,,
110,110,110,110,110,721,E07000171,Bassetlaw,ltla,2020-06-21,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,81.69261423488959,4.0,518.0,1.1066789101890584,,,
111,111,111,111,111,720,E07000171,Bassetlaw,ltla,2020-06-22,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,82.60027208746087,8.0,526.0,1.0440036218509103,,,
112,112,112,112,112,719,E07000171,Bassetlaw,ltla,2020-06-23,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,82.66909679048803,3.0,529.0,1.0661344667310964,,,
113,113,113,113,113,718,E07000171,Bassetlaw,ltla,2020-06-24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,83.22939437419952,5.0,534.0,1.0252111528183134,,,
114,114,114,114,114,717,E07000171,Bassetlaw,ltla,2020-06-25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,83.53080217230078,2.0,536.0,1.0256514671474495,,,
115,115,115,115,115,716,E07000171,Bassetlaw,ltla,2020-06-26,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,83.79655662913117,2.0,538.0,1.0140357350849127,,,
116,116,116,116,116,715,E07000171,Bassetlaw,ltla,2020-06-27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,83.8469918238102,1.0,539.0,1.0263157768093043,,,
117,117,117,117,117,714,E07000171,Bassetlaw,ltla,2020-06-28,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,84.06092437960862,2.0,541.0,1.0524248338839435,,,
118,118,118,118,118,713,E07000171,Bassetlaw,ltla,2020-06-29,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,84.48163900366615,4.0,545.0,1.0023052068169667,,,
119,119,119,119,119,712,E07000171,Bassetlaw,ltla,2020-06-30,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,84.32501549190258,0.0,545.0,1.0511011767081928,,,
120,120,120,120,120,711,E07000171,Bassetlaw,ltla,2020-07-01,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,84.81880468347916,4.0,549.0,1.037174496531952,,,
121,121,121,121,121,710,E07000171,Bassetlaw,ltla,2020-07-02,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,85.25441621765023,3.0,552.0,1.0014293675792367,,,
122,122,122,122,122,709,E07000171,Bassetlaw,ltla,2020-07-03,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,85.15645007057965,0.0,552.0,1.0152730759428181,,,
123,123,123,123,123,708,E07000171,Bassetlaw,ltla,2020-07-04,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,85.10426426589538,1.0,553.0,1.0019982451869172,,,
124,124,124,124,124,707,E07000171,Bassetlaw,ltla,2020-07-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,84.96727307079811,0.0,553.0,1.0264868915174863,,,
