Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,42.9,76.7,28.7,0.0,,,,,,0.8,257300.0,145600.0,105.0,-2.4379593636139916,53.85751360175998
2020-03-02,42.2,75.8,18.5,0.0,,,,,,0.6524,228200.0,122500.0,105.0,-2.437859412226279,53.85756773168122
2020-03-03,42.9,83.9,15.4,0.0,,,,,,0.5238,181900.0,93000.0,105.0,-2.437962561419102,53.857469375039976
2020-03-04,40.8,85.2,6.2,0.0,,,,,,0.4905,167900.0,83200.0,105.0,-2.4378319930372245,53.857503378444
2020-03-05,39.7,81.4,5.8,0.0,,,,,,0.1952,205000.0,98400.0,105.0,-2.437939576691296,53.85733984348531
2020-03-06,39.3,84.5,6.3,0.0,,,,,,0.7714,235300.0,102700.0,105.0,-2.4378369062333696,53.85739993291148
2020-03-07,46.7,86.9,16.8,0.0,,,,,,0.6,225100.0,125100.0,105.0,-2.438082518700025,53.85744460481954
2020-03-08,46.5,86.2,19.6,0.0,,,,,,0.5619,246600.0,150100.0,105.0,-2.438036184269269,53.857503945587894
2020-03-09,45.1,87.8,21.1,0.0,,,,,,0.5905,217000.0,126300.0,105.0,-2.4378511454267007,53.857290035995355
2020-03-10,48.5,91.8,21.0,0.0,,,,,,0.8714,187900.0,98500.0,105.0,-2.4378945153094764,53.85742747881377
2020-03-11,46.5,85.0,19.1,0.0,,,,,,,175700.0,88600.0,105.0,-2.4378894015906285,53.857487019351495
2020-03-12,43.4,75.0,30.3,0.0,1.0000000148529775,,,,,0.9824,184200.0,96700.0,105.0,-2.4380794836812805,53.85741340367505
2020-03-13,44.7,78.0,13.8,0.0,1.0000000148529775,,,,,0.9273,195200.0,104200.0,105.0,-2.4378629204123947,53.85749248728134
2020-03-14,46.8,86.0,15.0,0.0,1.0000000148529775,,,,,0.8773,192200.0,125800.0,105.0,-2.4379172899157915,53.85749051453813
2020-03-15,46.6,85.4,16.8,0.0,1.0000000148529775,,,,,0.2826,201000.0,141400.0,105.0,-2.437964877648982,53.857484291783074
2020-03-16,45.5,80.2,14.5,0.0,1.0000000148529775,,,,,1.2087,159400.0,112700.0,105.0,-2.437983631259959,53.857523486279746
2020-03-17,48.8,93.1,18.8,0.0,1.0000000148529775,,,,,0.9,109500.0,77300.0,105.0,-2.437905963691664,53.85744734017738
2020-03-18,44.9,85.8,11.8,0.0,1.0000000148529775,,,,,0.5522,87000.0,62100.0,105.0,-2.437926649348333,53.8574483459215
2020-03-19,43.3,79.2,7.0,0.0,1.0000000148529775,,,,,0.2818,80900.0,58500.0,105.0,-2.4377640733126507,53.85746480724641
2020-03-20,42.6,66.9,11.2,0.0,1.0000000148529775,,,,,1.0955,64200.0,46900.0,105.0,-2.4379576661423745,53.8573796389638
2020-03-21,41.5,68.7,14.2,0.0,8.846021560778423,,,,,1.2652,51500.0,37000.0,105.0,-2.4378826893635788,53.857350280807
2020-03-22,42.1,67.6,9.0,0.0,1.0000000297059557,,,,,1.1,36400.0,23600.0,105.0,-2.4380486450834558,53.85740936468029
2020-03-23,42.5,67.8,12.5,0.0,1.0000000297059557,,,,,1.4542,28000.0,17600.0,105.0,-2.4379137737980954,53.857445134921754
2020-03-24,47.1,70.9,11.8,0.0,7.211699533183768,,,,,1.5667,22600.0,14200.0,105.0,-2.4378514493937256,53.85733534302994
2020-03-25,50.9,72.4,6.8,0.0,1.0000000594119127,,,,,1.6913,14800.0,8900.0,105.0,-2.4380667072495723,53.8575614231038
2020-03-26,47.5,61.0,6.7,0.0,1.0000000594119127,,,,,1.575,14600.0,8600.0,105.0,-2.4378917762162655,53.8573539670366
2020-03-27,44.5,61.8,9.9,0.0,1.0000000594119127,,,,,1.45,13100.0,7800.0,105.0,-2.438078154862203,53.85762346391891
2020-03-28,45.0,63.3,12.4,0.0,4.229735418666868,,,,,1.0542,11400.0,7000.0,105.0,-2.4376766416717555,53.85750967740928
2020-03-29,40.7,56.8,13.3,0.0,4.1838357545632485,,,,,0.9958,10000.0,5800.0,105.0,-2.437997397344225,53.85745566079121
2020-03-30,45.2,67.9,8.6,0.0,4.363296450509504,,,,,0.6625,5700.0,2900.0,105.0,-2.4379756636360788,53.85740547570036
2020-03-31,45.0,74.2,7.3,0.0,10.068637881776661,,,,,1.1667,5500.0,2700.0,105.0,-2.4379936701619056,53.857429899839616
2020-04-01,45.8,79.4,11.3,0.0,12.553317812139895,,,,,0.9458,4400.0,2200.0,105.0,-2.4381127808700684,53.85742773042993
2020-04-02,46.9,82.7,16.9,0.0,4.756935946359423,,,,,1.028,4700.0,2300.0,105.0,-2.437893662296812,53.85746173603876
2020-04-03,46.3,78.3,12.0,0.0,14.637048676261118,,,,,1.484,5400.0,2600.0,105.0,-2.4380521975755003,53.85753567679284
2020-04-04,49.1,75.8,10.8,0.0,23.503594467426467,,,,,1.932,5500.0,2700.0,105.0,-2.438019273630658,53.85742294559037
2020-04-05,56.2,55.1,19.7,0.0,42.797189901403975,,,,,2.116,5300.0,2500.0,105.0,-2.4378115125537443,53.85746423917083
2020-04-06,51.3,78.9,14.5,0.0,31.99195854156228,,,,,1.5923,3300.0,1900.0,105.0,-2.4379077510162546,53.85757699966114
2020-04-07,49.0,70.3,8.1,0.0,49.33522224782578,,,,,1.8038,4200.0,2500.0,105.0,-2.4380561036941804,53.857386391681125
2020-04-08,51.5,66.1,5.4,0.0,80.15332487439781,,,,,1.6423,4300.0,2200.0,105.0,-2.437913908103899,53.85747808795821
2020-04-09,53.4,73.0,11.0,0.0,216.7719250817157,,,,,1.9577,4500.0,2800.0,105.0,-2.437846664257036,53.85735479053568
2020-04-10,56.9,71.7,10.3,0.0,1.000000623825435,,,,,2.1192,3600.0,1800.0,105.0,-2.437756032472217,53.85742931998674
2020-04-11,52.7,84.0,5.9,0.0,322.1364926822915,,,,,1.8577,3700.0,2500.0,105.0,-2.437848279959446,53.857443230107634
2020-04-12,51.9,79.3,8.3,0.0,2.84306486379082,,,,,1.8115,3300.0,1700.0,105.0,-2.4379504432983197,53.857471956391414
2020-04-13,44.5,58.0,13.7,0.0,5.393685865343606,,,,,1.6654,3000.0,1800.0,105.0,-2.4378728373033693,53.85723230891505
2020-04-14,41.2,71.7,6.2,0.0,4.255125199303745,,,,,2.2654,1900.0,1000.0,105.0,-2.4379634496707046,53.85747171593363
2020-04-15,45.9,75.7,4.5,0.0,5.457923890725696,,,,,2.2077,2700.0,1300.0,105.0,-2.4378077816911095,53.85749412033736
2020-04-16,53.0,63.0,10.5,0.0,5.069511091006012,,,,,1.5115,2800.0,1600.0,105.0,-2.438001847409316,53.857362281514014
2020-04-17,50.8,67.3,16.8,0.0,5.293461109341999,,,,,0.6692,3100.0,1700.0,105.0,-2.4377985821618515,53.857404740161016
2020-04-18,47.3,66.9,12.6,0.0,1.5122819352849477,,,,,1.0038,3200.0,1900.0,105.0,-2.43808517379449,53.85738268165543
2020-04-19,50.6,57.5,13.0,0.0,1.4404231782696608,,,,,2.2038,2300.0,1100.0,105.0,-2.437880916981792,53.85742376017065
2020-04-20,49.9,57.9,17.0,0.0,3.1868289689937543,,,,,2.1071,3100.0,1900.0,105.0,-2.4378515727486154,53.85734794527606
2020-04-21,53.0,55.9,17.8,0.0,2.9009366791749764,,,,,2.1536,3300.0,2300.0,105.0,-2.4379604422543797,53.85762224161689
2020-04-22,54.3,61.6,11.7,0.0,2.6157959950440017,,,,,2.1964,3900.0,2200.0,105.0,-2.438049782333515,53.85744606799832
2020-04-23,54.9,60.2,8.9,0.0,2.301598332566022,,,,,2.2536,2900.0,1800.0,105.0,-2.4379028927722723,53.85757077100295
2020-04-24,54.8,53.4,7.8,0.0,2.725014338580939,,,,,2.2107,4500.0,2800.0,105.0,-2.4379591486784067,53.85735483229909
2020-04-25,53.5,68.3,10.4,0.0,1.11293761062545,,,,,2.2536,3500.0,2300.0,105.0,-2.437817334086631,53.85745012635321
2020-04-26,49.8,83.4,6.9,0.0,1.6023791102974754,,,,,2.2929,3900.0,2400.0,105.0,-2.4378788989557902,53.85743018948587
2020-04-27,49.6,72.1,9.9,0.0,1.964039281793429,,,,,1.2964,3300.0,2100.0,105.0,-2.4378382052021466,53.85736468548995
2020-04-28,45.8,81.6,9.5,0.0,1.1114305178389885,,,,,0.3464,4300.0,2800.0,105.0,-2.437941165176089,53.8573847944926
2020-05-01,49.6,80.0,13.7,0.0,1.566067099544977,,,,,1.5964,4900.0,2600.0,105.0,-2.43781761186991,53.85751944356123
2020-05-02,50.7,78.3,12.2,0.0,1.4684546761700683,,,,,2.1143,3800.0,1900.0,105.0,-2.438016973630362,53.85740601266206
2020-05-03,50.1,74.7,6.8,0.0,1.197172609976003,,,,,1.1393,4700.0,1800.0,105.0,-2.4378562267776855,53.857493091021226
2020-05-04,52.6,70.0,10.3,0.0,1.246775518991643,,,,,2.2179,2700.0,900.0,105.0,-2.4378672607645013,53.85749941902344
2020-05-05,50.3,64.0,12.9,0.0,1.1168018080807025,,,,,2.4464,3100.0,1800.0,105.0,-2.4379788315012267,53.857390776477565
2020-05-06,50.5,62.6,6.9,0.0,1.0199605524631112,,,,,2.5786,4400.0,1900.0,105.0,-2.437983773678857,53.857513731884744
2020-05-07,55.8,60.9,7.7,0.0,0.9352718863676934,,,,,2.4759,4500.0,2100.0,105.0,-2.4379968661471443,53.857414286130954
2020-05-08,54.8,80.8,6.2,0.0,1.0109373114004756,,,,,2.3207,4600.0,1600.0,105.0,-2.437884780645227,53.857420871006674
2020-05-09,57.6,72.3,6.7,0.0,0.9929220856565124,,,,,2.4241,3700.0,1500.0,105.0,-2.437894575990951,53.85746415307279
2020-05-10,48.8,68.2,13.3,0.0,1.0888569157268406,,,,,1.3033,3900.0,1400.0,105.0,-2.4379581219995274,53.857365459746404
2020-05-11,44.8,56.3,13.4,0.0,1.14715650788757,,,,,1.7483,3500.0,1300.0,105.0,-2.438107291079294,53.85743075559586
2020-05-12,49.6,68.5,14.0,0.0,0.9557248580058793,,,,,2.1033,3300.0,1300.0,105.0,-2.438001448144256,53.857468250229196
2020-05-13,46.3,56.7,9.5,0.0,1.0150005462391591,,,,,2.0828,4400.0,1900.0,105.0,-2.4378092089748855,53.85746824867931
2020-05-14,45.5,67.8,9.1,0.0,1.019469193904451,,,,,2.58,4400.0,1700.0,105.0,-2.4379677009873855,53.85746230865729
2020-05-15,51.5,72.0,13.7,0.0,0.9915674358030344,,,,,2.32,5100.0,1800.0,105.0,-2.437993313515968,53.857365242639496
