Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,40.3,76.8,22.2,28.5,,,,,,0.8,257300.0,145600.0,1995.0,-1.44047624724494,54.89250852633943
2020-03-02,36.5,84.6,8.3,28.8,,,,,,0.6524,228200.0,122500.0,1995.0,-1.4403158633292248,54.89274711371559
2020-03-03,38.7,86.9,8.8,29.1,,,,,,0.5238,181900.0,93000.0,1995.0,-1.4403513784866002,54.892488596843926
2020-03-04,37.6,84.2,4.0,29.4,,,,,,0.4905,167900.0,83200.0,1995.0,-1.4404320721154302,54.89254037769276
2020-03-05,34.2,90.8,2.3,29.3,,,,,,0.1952,205000.0,98400.0,1995.0,-1.4402985842011555,54.89268485178926
2020-03-06,35.4,87.2,3.3,29.4,,,,,,0.7714,235300.0,102700.0,1995.0,-1.440478496015734,54.89249058695749
2020-03-07,45.3,85.3,13.5,29.4,1.0000000148529775,,,,,0.6,225100.0,125100.0,1995.0,-1.4403952273093483,54.892598630724045
2020-03-08,45.8,81.0,12.7,29.1,1.0000000148529775,,,,,0.5619,246600.0,150100.0,1995.0,-1.4402615590300292,54.892499464137614
2020-03-09,42.9,85.7,12.1,29.3,1.0000000148529775,,,,,0.5905,217000.0,126300.0,1995.0,-1.4402654746091264,54.892664170722824
2020-03-10,47.6,82.9,21.5,29.1,1.0000000148529775,,,,,0.8714,187900.0,98500.0,1995.0,-1.4402871667232582,54.892529037325936
2020-03-11,43.0,82.3,14.8,29.2,1.0000000148529775,,,,,,175700.0,88600.0,1995.0,-1.4403564122339854,54.89236384638432
2020-03-12,40.1,82.2,24.2,29.1,1.0000000148529775,,,,,0.9824,184200.0,96700.0,1995.0,-1.4403456624522957,54.89254936338347
2020-03-13,39.2,85.3,10.4,29.6,1.0000000148529775,,,,,0.9273,195200.0,104200.0,1995.0,-1.4405222387727261,54.89258871331149
2020-03-14,44.2,86.3,10.7,29.4,16.003615663974713,,,,,0.8773,192200.0,125800.0,1995.0,-1.4403568364628225,54.89270622230055
2020-03-15,46.2,81.0,17.0,29.2,8.364532573678138,,,,,0.2826,201000.0,141400.0,1995.0,-1.4402529127117336,54.8926234490368
2020-03-16,43.3,75.1,11.4,29.7,1.000000074264892,,,,,1.2087,159400.0,112700.0,1995.0,-1.4403995796348867,54.89265503197486
2020-03-17,49.0,81.2,13.8,29.7,3.322303254058072,,,,,0.9,109500.0,77300.0,1995.0,-1.4404479476032848,54.89241074316702
2020-03-18,42.9,81.3,11.4,29.8,5.296708771557654,,,,,0.5522,87000.0,62100.0,1995.0,-1.4401453147688748,54.89271182588886
2020-03-19,39.1,83.3,6.2,30.1,4.1058502841706765,,,,,0.2818,80900.0,58500.0,1995.0,-1.440369558149802,54.89254778524156
2020-03-20,37.6,86.6,7.4,30.2,4.668945505931413,,,,,1.0955,64200.0,46900.0,1995.0,-1.440409671239951,54.89261366222963
2020-03-21,40.1,78.7,10.2,30.2,2.3736389808435305,,,,,1.2652,51500.0,37000.0,1995.0,-1.4405286955533008,54.892424549588036
2020-03-22,41.1,72.3,6.3,30.1,4.413341493682341,,,,,1.1,36400.0,23600.0,1995.0,-1.4403280166496417,54.89263732936056
2020-03-23,42.5,70.3,9.7,30.0,7.759915640021168,,,,,1.4542,28000.0,17600.0,1995.0,-1.4404202218042201,54.89245137582277
2020-03-24,49.2,66.4,7.1,29.8,4.6043455661338,,,,,1.5667,22600.0,14200.0,1995.0,-1.4404121265779117,54.892615258576534
2020-03-25,51.9,72.2,7.4,29.9,5.046470293341802,,,,,1.6913,14800.0,8900.0,1995.0,-1.440506848646096,54.892732958785956
2020-03-26,42.7,92.6,4.8,30.0,4.7268419962360895,,,,,1.575,14600.0,8600.0,1995.0,-1.4404634886737755,54.892464752601825
2020-03-27,40.8,88.6,7.1,30.1,3.1006063100594377,,,,,1.45,13100.0,7800.0,1995.0,-1.4404350474426222,54.89242640621546
2020-03-28,41.7,76.3,14.8,30.3,8.044263426612607,,,,,1.0542,11400.0,7000.0,1995.0,-1.4405542416749921,54.89253345142071
2020-03-29,38.3,63.1,13.3,30.5,21.28077021895973,,,,,0.9958,10000.0,5800.0,1995.0,-1.44038575858677,54.892504656000035
2020-03-30,43.8,67.0,12.5,30.3,35.92896709068067,,,,,0.6625,5700.0,2900.0,1995.0,-1.4402021421874989,54.89272666219698
2020-03-31,43.0,72.7,4.7,30.2,41.71517230615177,,,,,1.1667,5500.0,2700.0,1995.0,-1.440407209731851,54.89256921929358
2020-04-01,45.0,71.3,10.7,29.9,49.76253838760438,,,,,0.9458,4400.0,2200.0,1995.0,-1.4403521721869215,54.89259850330901
2020-04-02,46.5,61.6,20.5,29.5,89.78158959442102,,,,,1.028,4700.0,2300.0,1995.0,-1.4401592017699396,54.89227415504123
2020-04-03,41.4,70.5,10.1,29.6,132.13520127137542,,,,,1.484,5400.0,2600.0,1995.0,-1.4402800989791673,54.89254435522078
2020-04-04,46.5,70.7,6.9,29.7,228.1532288664169,,,,,1.932,5500.0,2700.0,1995.0,-1.4402813432539556,54.892740318765114
2020-04-05,53.8,54.6,10.7,29.5,455.1715243328644,,,,,2.116,5300.0,2500.0,1995.0,-1.4403736529420639,54.89268550750746
2020-04-06,52.7,55.6,12.9,29.6,669.7084678306677,,,,,1.5923,3300.0,1900.0,1995.0,-1.4403038427093173,54.8925951876499
2020-04-07,49.0,60.5,6.3,30.0,11.03427151664002,,,,,1.8038,4200.0,2500.0,1995.0,-1.4403514234344208,54.89260525403214
2020-04-08,51.8,60.5,7.7,29.9,4.6623773893793485,,,,,1.6423,4300.0,2200.0,1995.0,-1.440319556936796,54.89270048370541
2020-04-09,45.1,87.1,7.0,30.1,4.696203488897089,,,,,1.9577,4500.0,2800.0,1995.0,-1.4404075574599116,54.89262883932549
2020-04-10,54.3,72.4,4.6,29.9,2.9654292475271324,,,,,2.1192,3600.0,1800.0,1995.0,-1.4403972931839784,54.892550012039194
2020-04-11,57.3,65.6,10.2,29.8,2.4371674854826164,,,,,1.8577,3700.0,2500.0,1995.0,-1.4405966797341165,54.89264225633478
2020-04-12,46.7,72.2,8.3,29.8,2.5741508726570093,,,,,1.8115,3300.0,1700.0,1995.0,-1.4406873038497816,54.892564040935994
2020-04-13,39.8,56.3,10.8,30.1,1.3648521985232094,,,,,1.6654,3000.0,1800.0,1995.0,-1.4402292340382672,54.89263905172475
2020-04-14,41.3,66.6,8.9,30.0,2.609323541694556,,,,,2.2654,1900.0,1000.0,1995.0,-1.4402372031566069,54.89249594900454
2020-04-15,50.1,66.6,10.4,29.8,1.4135007572645704,,,,,2.2077,2700.0,1300.0,1995.0,-1.4404552755979605,54.89276111513954
2020-04-16,45.6,78.2,8.1,29.8,1.7214827916454962,,,,,1.5115,2800.0,1600.0,1995.0,-1.4404048625514723,54.892546582238815
2020-04-17,45.5,72.8,8.6,29.9,2.2043384700875346,,,,,0.6692,3100.0,1700.0,1995.0,-1.4403453655280316,54.892647818849255
2020-04-18,43.3,68.9,7.8,29.9,1.4504157015622,,,,,1.0038,3200.0,1900.0,1995.0,-1.4404958375320307,54.89267177424522
2020-04-19,44.2,77.5,6.6,30.0,1.9328891092459253,,,,,2.2038,2300.0,1100.0,1995.0,-1.4403000199393114,54.89253594318813
2020-04-20,45.2,73.4,10.1,30.0,0.4510638364461333,,,,,2.1071,3100.0,1900.0,1995.0,-1.4405129047747682,54.89250483583114
2020-04-21,47.3,75.3,11.0,30.0,0.8545552926184485,,,,,2.1536,3300.0,2300.0,1995.0,-1.440294582871867,54.89245263543187
2020-04-22,47.9,79.5,7.3,30.0,0.8813094355325104,,,,,2.1964,3900.0,2200.0,1995.0,-1.4403664397952407,54.892621823165065
2020-04-23,48.0,77.3,5.0,29.9,0.80405952824607,,,,,2.2536,2900.0,1800.0,1995.0,-1.4403243395611736,54.89272170769334
2020-04-24,46.6,72.4,4.5,29.8,0.7885071049213452,,,,,2.2107,4500.0,2800.0,1995.0,-1.44042889550453,54.892712942975066
2020-04-25,49.2,74.7,4.4,29.7,0.4941430405431004,,,,,2.2536,3500.0,2300.0,1995.0,-1.440351289532698,54.89260558054225
2020-04-26,50.8,69.2,10.1,29.5,0.7482676590319269,,,,,2.2929,3900.0,2400.0,1995.0,-1.440285095058701,54.892675795919445
2020-04-27,45.2,69.0,6.5,29.5,0.9725720134391146,,,,,1.2964,3300.0,2100.0,1995.0,-1.4401283484478256,54.89253397557109
2020-04-28,42.5,74.5,4.5,29.5,1.2608996749297507,,,,,0.3464,4300.0,2800.0,1995.0,-1.4403260855304187,54.89253244198746
2020-05-01,47.8,77.6,6.9,29.1,0.6998987439913291,,,,,1.5964,4900.0,2600.0,1995.0,-1.4402119165491138,54.89261910293148
2020-05-02,49.7,72.6,8.9,29.5,0.6959582397442258,,,,,2.1143,3800.0,1900.0,1995.0,-1.440297281653019,54.892644185569495
2020-05-03,48.0,84.1,4.0,29.7,0.949111403768802,,,,,1.1393,4700.0,1800.0,1995.0,-1.440361769439555,54.89251467782336
2020-05-04,46.5,81.8,6.8,29.9,0.7335421659007529,,,,,2.2179,2700.0,900.0,1995.0,-1.44039636393622,54.89245734078142
2020-05-05,44.0,74.2,4.7,30.0,0.7949823759049471,,,,,2.4464,3100.0,1800.0,1995.0,-1.4402629476785367,54.892608906162934
2020-05-06,45.9,70.4,3.7,30.0,0.7858379353390746,,,,,2.5786,4400.0,1900.0,1995.0,-1.4402518608014645,54.89262652186909
2020-05-07,54.0,63.7,4.8,29.8,0.7019272267693242,,,,,2.4759,4500.0,2100.0,1995.0,-1.4405557304218988,54.892664978464666
2020-05-08,57.3,66.8,8.0,29.7,1.0428497364493117,,,,,2.3207,4600.0,1600.0,1995.0,-1.4403961544912363,54.89265022590134
2020-05-09,58.8,67.7,4.9,29.6,0.764975927985888,,,,,2.4241,3700.0,1500.0,1995.0,-1.4403522925072592,54.89248848592515
2020-05-10,43.5,69.3,17.0,29.8,0.7711547373337138,,,,,1.3033,3900.0,1400.0,1995.0,-1.44023995141316,54.892461972709455
2020-05-11,43.0,58.3,10.6,30.0,0.7886796441876793,,,,,1.7483,3500.0,1300.0,1995.0,-1.4403392662176564,54.892672855984614
2020-05-12,45.5,61.1,9.6,29.8,0.8694645700034149,,,,,2.1033,3300.0,1300.0,1995.0,-1.4402379679589574,54.89268557023169
2020-05-13,40.5,65.8,8.6,29.9,0.8552228081915172,,,,,2.0828,4400.0,1900.0,1995.0,-1.4402787488761692,54.892609214469594
2020-05-14,47.8,58.4,7.9,29.9,0.8143728786953842,,,,,2.58,4400.0,1700.0,1995.0,-1.4404440321003427,54.89258284645725
2020-05-15,50.9,58.8,9.7,29.9,0.8772004318528835,,,,,2.32,5100.0,1800.0,1995.0,-1.4403945292290046,54.89254214155504
2020-05-16,51.0,64.4,14.6,29.9,0.8149620369712779,,,,,1.89,3300.0,900.0,1995.0,-1.4403220108368961,54.89273951494294
2020-05-17,53.9,71.6,11.5,29.8,0.8593100508996716,,,,,2.3967,4300.0,1500.0,1995.0,-1.4403235448046494,54.892473912713825
2020-05-18,56.0,72.9,11.9,29.8,0.8830507324531786,,,,,2.8833,4500.0,1200.0,1995.0,-1.4402747556494744,54.89257384083735
2020-05-19,58.1,78.3,9.7,29.8,0.8857932202933301,,,,,3.0467,3400.0,1300.0,1995.0,-1.4400980125553946,54.8924046183461
2020-05-20,61.2,70.7,5.1,29.8,0.94147443965794,,,,,2.9533,6800.0,2400.0,1995.0,-1.4402615961957332,54.89270204170039
2020-05-21,59.0,55.5,7.3,29.7,0.9858771909086677,,,,,2.7933,4400.0,1700.0,1995.0,-1.4402250067842335,54.892385916745205
2020-05-22,57.1,64.9,17.7,29.4,1.0546990904852416,,,,,2.4067,5000.0,1400.0,1995.0,-1.440173404703015,54.892732807514996
2020-05-23,52.8,62.3,21.4,29.5,1.0578834940443629,,,,,2.2133,4500.0,1400.0,1995.0,-1.44042057277725,54.89251123592248
2020-05-24,57.0,70.5,17.0,29.9,1.0052669594542207,,,,,2.2067,5400.0,1500.0,1995.0,-1.440449661702625,54.89254028066578
2020-05-25,58.5,59.2,6.6,30.2,0.9840832339827144,,,,,2.9367,4100.0,1200.0,1995.0,-1.4404877438008377,54.89261371663955
2020-05-26,58.3,67.2,6.7,30.3,1.026244517202364,,,,,2.94,4000.0,1500.0,1995.0,-1.440336205767063,54.89249889160377
2020-05-27,51.8,69.1,6.3,30.3,1.0327511529428193,,,,,2.5633,5100.0,1800.0,1995.0,-1.4404540233881356,54.892447633934914
2020-05-28,59.9,60.3,3.1,30.2,1.1008047117008921,,,,,3.0867,5500.0,1800.0,1995.0,-1.4404678940516296,54.89245080196859
2020-05-29,63.9,55.2,4.3,30.1,1.0701349104417788,,,,,3.1467,6400.0,1900.0,1995.0,-1.440522923483239,54.89270192088717
2020-05-30,57.3,58.2,7.5,30.0,1.04913318998224,,,,,2.9267,5300.0,1700.0,1995.0,-1.4401192916767769,54.89255818636814
2020-05-31,57.0,68.2,5.6,30.0,1.0271709105090912,,,,,2.9467,6300.0,1900.0,1995.0,-1.440381356913364,54.89267963240678
2020-06-01,57.0,72.8,5.0,30.0,1.0292500155707969,,,,,2.9233,6000.0,1700.0,1995.0,-1.440336058993228,54.89254546019075
2020-06-02,58.4,65.5,3.2,29.8,1.0424433677334903,,,,,2.7871,5400.0,1900.0,1995.0,-1.4401720545808332,54.892528545435276
