Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,42.5,85.5,9.3,30.2,1.0000000891178715,,,,,0.8,257300.0,145600.0,3346.0,-0.14830289282087902,50.838723177996165
2020-03-02,40.5,90.0,6.0,30.2,1.0000000891178715,,,,,0.6524,228200.0,122500.0,3346.0,-0.14813126801604912,50.838646470525525
2020-03-03,40.7,99.0,4.1,30.1,501.8375058006548,,,,,0.5238,181900.0,93000.0,3346.0,-0.14810671425639518,50.8385059142964
2020-03-04,41.8,90.0,7.4,30.0,1.0000001039708517,,,,,0.4905,167900.0,83200.0,3346.0,-0.1479756595596438,50.83858872022095
2020-03-05,38.6,67.7,9.6,30.2,0.000748995753393,,,,,0.1952,205000.0,98400.0,3346.0,-0.14800752719671062,50.83855529839689
2020-03-06,35.6,80.1,4.5,30.3,8.014306688023847,,,,,0.7714,235300.0,102700.0,3346.0,-0.14808678122439162,50.838549601755865
2020-03-07,33.2,75.0,3.5,30.1,1.2755514478675238,,,,,0.6,225100.0,125100.0,3346.0,-0.14820892181828066,50.838504080021714
2020-03-08,36.1,78.1,3.2,30.0,0.5916311911076356,,,,,0.5619,246600.0,150100.0,3346.0,-0.14814929234602034,50.83847997532301
2020-03-09,43.4,71.2,5.8,29.9,12.850785937383693,,,,,0.5905,217000.0,126300.0,3346.0,-0.14827840208724252,50.83824230674708
2020-03-10,45.7,87.5,14.3,29.6,1.1599594439960494,,,,,0.8714,187900.0,98500.0,3346.0,-0.14801648359628092,50.83854097808462
2020-03-11,47.6,78.3,18.4,29.2,0.7441064589455824,,,,,,175700.0,88600.0,3346.0,-0.1481433570325008,50.83842358913022
2020-03-12,44.7,79.3,12.8,29.4,7.765225573104543,,,,,0.9824,184200.0,96700.0,3346.0,-0.1482715386608276,50.838372645863025
2020-03-13,43.8,72.5,18.0,29.2,1.1512971849702571,,,,,0.9273,195200.0,104200.0,3346.0,-0.14822799995609945,50.83853594223325
2020-03-14,45.3,74.6,13.6,29.7,7.6572411034637975,,,,,0.8773,192200.0,125800.0,3346.0,-0.148167781849607,50.83829210578439
2020-03-15,48.0,74.6,9.5,29.9,6.295875947651124,,,,,0.2826,201000.0,141400.0,3346.0,-0.14800791620668954,50.83852371140654
2020-03-16,49.3,77.7,9.2,30.1,0.8708495615229388,,,,,1.2087,159400.0,112700.0,3346.0,-0.14807694432706428,50.83857622435404
