Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,40.8,73.2,16.3,28.6,,,,,,0.8,257300.0,145600.0,411.0,-0.46199899561269764,51.974404549903106
2020-03-02,39.4,81.7,9.2,28.7,,,,,,0.6524,228200.0,122500.0,411.0,-0.4619184680880345,51.974451614709466
2020-03-03,38.8,83.3,10.8,29.0,,,,,,0.5238,181900.0,93000.0,411.0,-0.46197813558988016,51.97432434874122
2020-03-04,38.5,89.1,6.3,29.2,,,,,,0.4905,167900.0,83200.0,411.0,-0.4618918948905813,51.9745289881417
2020-03-05,38.7,97.1,14.0,28.8,,,,,,0.1952,205000.0,98400.0,411.0,-0.4616167583735831,51.97441667965309
2020-03-06,39.1,77.4,8.3,29.1,,,,,,0.7714,235300.0,102700.0,411.0,-0.4618070874622725,51.97433628096419
2020-03-07,44.0,85.0,12.0,29.4,,,,,,0.6,225100.0,125100.0,411.0,-0.4617526692260008,51.974364827016366
2020-03-08,47.0,80.7,18.1,29.1,,,,,,0.5619,246600.0,150100.0,411.0,-0.4616416302224186,51.9745025898455
2020-03-09,43.1,84.7,15.4,29.2,,,,,,0.5905,217000.0,126300.0,411.0,-0.461801512762411,51.97444588482056
2020-03-10,52.0,89.1,25.3,29.1,97.35565294718029,,,,,0.8714,187900.0,98500.0,411.0,-0.461790320678442,51.97457302329665
2020-03-11,49.0,79.3,17.0,29.2,1.000000044558934,,,,,,175700.0,88600.0,411.0,-0.46177146863784146,51.97446827775647
2020-03-12,42.4,72.4,23.9,29.2,57.78219647170693,,,,,0.9824,184200.0,96700.0,411.0,-0.46176886844978354,51.974317628270065
2020-03-13,43.5,76.3,13.0,29.4,1.0000000891178715,,,,,0.9273,195200.0,104200.0,411.0,-0.46181228038964417,51.97455739349709
2020-03-14,46.0,87.2,10.8,29.3,24.891783016797,,,,,0.8773,192200.0,125800.0,411.0,-0.46196974446768413,51.974449816207105
2020-03-15,46.2,89.1,13.3,29.2,1.0000001633827769,,,,,0.2826,201000.0,141400.0,411.0,-0.46172016773374025,51.9745754187446
2020-03-16,42.7,77.8,9.2,29.6,1.0000001633827769,,,,,1.2087,159400.0,112700.0,411.0,-0.4618229352836939,51.97469905898676
2020-03-17,46.4,84.2,12.4,29.7,8.943092526244367,,,,,0.9,109500.0,77300.0,411.0,-0.4618182073929246,51.97439836155276
2020-03-18,50.0,89.4,11.5,29.6,4.506921383140014,,,,,0.5522,87000.0,62100.0,411.0,-0.46195557680987365,51.974376841090816
2020-03-19,41.6,96.2,9.3,29.7,2.364526250896104,,,,,0.2818,80900.0,58500.0,411.0,-0.4617399494651205,51.97452107251415
2020-03-20,41.5,83.5,14.5,29.8,2.6077492087333365,,,,,1.0955,64200.0,46900.0,411.0,-0.461839055085731,51.97441180282306
2020-03-21,40.3,70.0,12.9,29.7,3.4168999097610877,,,,,1.2652,51500.0,37000.0,411.0,-0.4618563530509196,51.974439091501786
2020-03-22,39.9,73.2,10.2,29.7,3.9579544237010653,,,,,1.1,36400.0,23600.0,411.0,-0.4618761024217796,51.97457315605147
