Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,39.6,83.3,13.9,28.5,,,,,,0.8,257300.0,145600.0,222.0,-2.9649722512513916,51.17564647716043
2020-03-02,39.4,83.2,12.2,28.6,,,,,,0.6524,228200.0,122500.0,222.0,-2.964918437903919,51.175494636623824
2020-03-03,40.5,85.3,11.6,28.9,,,,,,0.5238,181900.0,93000.0,222.0,-2.964997498954124,51.175607134852314
2020-03-04,40.0,92.5,9.5,29.0,,,,,,0.4905,167900.0,83200.0,222.0,-2.964781393602017,51.175416346995505
2020-03-05,38.9,92.2,13.8,28.8,,,,,,0.1952,205000.0,98400.0,222.0,-2.964838198866572,51.175669314022784
2020-03-06,39.1,86.4,5.4,29.0,,,,,,0.7714,235300.0,102700.0,222.0,-2.964925388171768,51.1754914914399
2020-03-07,46.2,86.1,11.3,29.3,,,,,,0.6,225100.0,125100.0,222.0,-2.964898743907467,51.17557335635242
2020-03-08,46.0,85.2,17.4,29.0,,,,,,0.5619,246600.0,150100.0,222.0,-2.964851637173465,51.17547882685054
2020-03-09,44.6,88.2,17.3,29.2,,,,,,0.5905,217000.0,126300.0,222.0,-2.9649586561846935,51.17571830995413
2020-03-10,49.7,96.9,21.6,29.0,1.0000000148529775,,,,,0.8714,187900.0,98500.0,222.0,-2.964954274512571,51.1755606074193
2020-03-11,48.3,84.1,15.2,29.1,89.75485978917374,,,,,,175700.0,88600.0,222.0,-2.9646934109076843,51.17546147364263
2020-03-12,42.2,76.1,21.3,29.2,57.78219475523152,,,,,0.9824,184200.0,96700.0,222.0,-2.964982867422093,51.175485329929955
2020-03-13,44.4,79.9,15.5,29.4,16.138697894650587,,,,,0.9273,195200.0,104200.0,222.0,-2.9647722753866477,51.17544762453731
2020-03-14,46.3,92.4,11.4,29.2,9.760319818118823,,,,,0.8773,192200.0,125800.0,222.0,-2.965012732032702,51.17549519864889
2020-03-15,44.6,93.0,12.0,29.1,1.0000000891178715,,,,,0.2826,201000.0,141400.0,222.0,-2.9649280814412253,51.17554941567044
2020-03-16,41.5,78.7,8.9,29.5,1.0000000891178715,,,,,1.2087,159400.0,112700.0,222.0,-2.964933738466954,51.175541277448026
2020-03-17,47.7,86.9,12.6,29.6,4.215060784858564,,,,,0.9,109500.0,77300.0,222.0,-2.964822925796961,51.1752963461255
2020-03-18,49.3,93.8,11.2,29.6,3.3014166274391403,,,,,0.5522,87000.0,62100.0,222.0,-2.965010551808079,51.17545233911155
2020-03-19,39.5,99.3,14.8,29.6,1.0000001188238323,,,,,0.2818,80900.0,58500.0,222.0,-2.964909690529342,51.17558920418965
2020-03-20,41.2,82.2,20.1,29.7,2.5482023126231885,,,,,1.0955,64200.0,46900.0,222.0,-2.9649455488895247,51.175474879103376
2020-03-21,41.0,68.2,18.2,29.6,2.2890127590397262,,,,,1.2652,51500.0,37000.0,222.0,-2.964893461516559,51.17562482646519
2020-03-22,41.3,70.6,14.3,29.6,2.129400185129608,,,,,1.1,36400.0,23600.0,222.0,-2.9648387766553728,51.175696363464176
2020-03-23,42.5,65.2,10.3,29.6,2.0395345895068755,,,,,1.4542,28000.0,17600.0,222.0,-2.964816152179016,51.175472054188496
2020-03-24,47.8,66.7,8.7,29.5,2.0038129987887867,,,,,1.5667,22600.0,14200.0,222.0,-2.964818124481398,51.17535116843884
2020-03-25,45.1,57.7,6.9,29.5,2.8963005646696414,,,,,1.6913,14800.0,8900.0,222.0,-2.965006515670813,51.175553052428285
2020-03-26,43.6,53.4,10.4,29.5,2.8998449113573526,,,,,1.575,14600.0,8600.0,222.0,-2.96498793923547,51.17556715250938
2020-03-27,42.4,69.5,13.1,29.6,1.0000002525006777,,,,,1.45,13100.0,7800.0,222.0,-2.9649173765987364,51.17554919070414
2020-03-28,42.3,70.7,21.7,29.7,3.4782190845212506,,,,,1.0542,11400.0,7000.0,222.0,-2.9648446232452454,51.17551912567548
2020-03-29,39.3,59.4,20.3,30.0,6.257182651357134,,,,,0.9958,10000.0,5800.0,222.0,-2.965070182793745,51.17570535222051
2020-03-30,40.4,71.8,11.8,29.9,6.990610685852723,,,,,0.6625,5700.0,2900.0,222.0,-2.965089614313544,51.17539553428047
2020-03-31,42.4,70.8,12.6,29.8,6.635405286474963,,,,,1.1667,5500.0,2700.0,222.0,-2.964809434480439,51.17556179235921
