Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,41.4,70.9,10.7,28.8,,,,,,0.8,257300.0,145600.0,525.0,-1.5542237996609602,52.29712060578851
2020-03-02,39.0,75.4,7.1,28.9,,,,,,0.6524,228200.0,122500.0,525.0,-1.554468571459635,52.29698491171012
2020-03-03,40.8,75.3,8.2,29.2,,,,,,0.5238,181900.0,93000.0,525.0,-1.5543946710769088,52.29707870473234
2020-03-04,38.5,86.8,5.2,29.4,,,,,,0.4905,167900.0,83200.0,525.0,-1.5539897652603232,52.29711982974638
2020-03-05,39.1,87.9,9.3,29.1,,,,,,0.1952,205000.0,98400.0,525.0,-1.554349104575747,52.29713147611845
2020-03-06,39.1,74.2,3.3,29.3,,,,,,0.7714,235300.0,102700.0,525.0,-1.554235177550847,52.29707404654868
2020-03-07,46.2,81.2,9.6,29.5,,,,,,0.6,225100.0,125100.0,525.0,-1.5545057483913434,52.29706441577246
2020-03-08,48.5,72.8,12.5,29.2,,,,,,0.5619,246600.0,150100.0,525.0,-1.5543811365588367,52.29693000790066
2020-03-09,44.5,80.6,10.6,29.4,,,,,,0.5905,217000.0,126300.0,525.0,-1.554077166493099,52.29712747439343
2020-03-10,53.4,84.0,11.4,29.2,,,,,,0.8714,187900.0,98500.0,525.0,-1.5543272937440349,52.29706247553825
2020-03-11,48.9,77.4,11.2,29.3,,,,,,,175700.0,88600.0,525.0,-1.5542030101778537,52.29707690542483
2020-03-12,42.6,66.1,13.3,29.4,,,,,,0.9824,184200.0,96700.0,525.0,-1.5543890539246616,52.29697632091766
2020-03-13,43.3,80.6,8.5,29.6,,,,,,0.9273,195200.0,104200.0,525.0,-1.5542707324570493,52.29696972706511
2020-03-14,46.6,89.1,10.1,29.5,,,,,,0.8773,192200.0,125800.0,525.0,-1.554323658223067,52.297221140692734
2020-03-15,46.8,83.2,9.3,29.4,,,,,,0.2826,201000.0,141400.0,525.0,-1.5543324162279044,52.297104675008164
2020-03-16,44.2,69.7,6.8,29.8,1.0000000297059557,,,,,1.2087,159400.0,112700.0,525.0,-1.5544379665104535,52.29711538174279
2020-03-17,49.5,84.0,10.7,29.9,107.5058365314127,,,,,0.9,109500.0,77300.0,525.0,-1.5542052769609507,52.29695084545144
2020-03-18,46.7,93.2,8.2,29.9,33.446969947384446,,,,,0.5522,87000.0,62100.0,525.0,-1.5543658699737157,52.29708250776123
2020-03-19,41.5,83.4,7.1,30.0,10.461686678167569,,,,,0.2818,80900.0,58500.0,525.0,-1.5544584435770938,52.29722993807838
2020-03-20,42.3,78.2,11.5,30.1,1.0000001188238323,,,,,1.0955,64200.0,46900.0,525.0,-1.554330350653292,52.297121098799536
2020-03-21,41.9,63.9,12.7,30.0,8.605193044864519,,,,,1.2652,51500.0,37000.0,525.0,-1.554381119954443,52.29728181629051
2020-03-22,41.1,68.3,8.7,30.0,9.18874908886932,,,,,1.1,36400.0,23600.0,525.0,-1.5543490701715226,52.29713461998714
2020-03-23,40.9,67.8,6.4,29.9,3.8131787094811633,,,,,1.4542,28000.0,17600.0,525.0,-1.5543810410381307,52.29708580328688
2020-03-24,45.5,71.7,7.6,29.9,3.0457041344152342,,,,,1.5667,22600.0,14200.0,525.0,-1.5544128598480245,52.297162845104374
2020-03-25,45.8,54.5,5.3,29.9,5.393773929719429,,,,,1.6913,14800.0,8900.0,525.0,-1.5543325013741351,52.29716760023297
2020-03-26,43.9,53.0,6.1,29.9,2.0321354629398507,,,,,1.575,14600.0,8600.0,525.0,-1.554189858522739,52.29712738039389
2020-03-27,41.8,71.3,9.9,29.9,3.343660582622438,,,,,1.45,13100.0,7800.0,525.0,-1.5543675716313512,52.29716199654555
2020-03-28,42.2,73.2,14.2,30.1,3.6621590437135016,,,,,1.0542,11400.0,7000.0,525.0,-1.554267256340059,52.297153342323796
2020-03-29,39.7,60.4,15.9,30.4,3.772094294752722,,,,,0.9958,10000.0,5800.0,525.0,-1.5545835983063698,52.29720369008015
2020-03-30,40.9,74.2,9.6,30.2,2.1058970958225682,,,,,0.6625,5700.0,2900.0,525.0,-1.5541781440797087,52.29712176125002
2020-03-31,42.3,72.1,7.9,30.1,3.2349282683767098,,,,,1.1667,5500.0,2700.0,525.0,-1.5545263992988883,52.29706621052723
2020-04-01,42.7,69.6,7.6,29.9,3.8497711290649645,,,,,0.9458,4400.0,2200.0,525.0,-1.5543105404513515,52.29706794451129
