Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,43.6,69.8,18.5,28.9,1.0000000148529775,,,,,0.8,257300.0,145600.0,1750.0,-2.5931430332337477,53.52459306674196
2020-03-02,40.4,80.3,9.7,29.1,51.4623246134796,,,,,0.6524,228200.0,122500.0,1750.0,-2.5931921400241262,53.524452350050574
2020-03-03,42.0,84.9,13.2,29.4,1.000000044558934,,,,,0.5238,181900.0,93000.0,1750.0,-2.5931168138541154,53.52453544680997
2020-03-04,41.2,85.3,5.2,29.6,10.506490332632087,,,,,0.4905,167900.0,83200.0,1750.0,-2.5931882124417847,53.524251261815685
2020-03-05,40.4,82.1,8.2,29.4,1.0000000594119127,,,,,0.1952,205000.0,98400.0,1750.0,-2.5933048394960596,53.52420011094629
2020-03-06,40.3,85.0,5.7,29.6,1.0000000594119127,,,,,0.7714,235300.0,102700.0,1750.0,-2.592902595674231,53.52437647655651
2020-03-07,48.6,83.4,13.7,29.7,1.0000000594119127,,,,,0.6,225100.0,125100.0,1750.0,-2.5931346671417974,53.52444166213423
2020-03-08,48.4,80.9,14.0,29.4,1.0000000594119127,,,,,0.5619,246600.0,150100.0,1750.0,-2.59320319020208,53.524228059874844
2020-03-09,47.1,83.8,18.2,29.6,1.0000000594119127,,,,,0.5905,217000.0,126300.0,1750.0,-2.593252020300449,53.52413426197093
2020-03-10,53.1,81.7,16.9,29.4,1.0000000594119127,,,,,0.8714,187900.0,98500.0,1750.0,-2.5931329765836058,53.524281050463195
2020-03-11,48.5,77.2,16.8,29.5,3.4846799006785285,,,,,,175700.0,88600.0,1750.0,-2.5930718066568708,53.52411835852332
2020-03-12,44.5,69.9,23.9,29.5,1.000000074264892,,,,,0.9824,184200.0,96700.0,1750.0,-2.593130605742115,53.52456221498318
2020-03-13,46.0,82.1,13.8,29.9,3.1749276086722125,,,,,0.9273,195200.0,104200.0,1750.0,-2.593266297711638,53.52433528001015
2020-03-14,48.4,85.7,12.8,29.7,3.031750228845061,,,,,0.8773,192200.0,125800.0,1750.0,-2.593142813339725,53.52440004755607
2020-03-15,47.9,80.7,15.1,29.6,1.0000001039708517,,,,,0.2826,201000.0,141400.0,1750.0,-2.5932005138074867,53.52437866753626
2020-03-16,47.0,72.5,11.6,30.0,3.3878769388420347,,,,,1.2087,159400.0,112700.0,1750.0,-2.59308190632273,53.524415083137306
2020-03-17,53.7,80.0,15.5,30.0,5.70861524349479,,,,,0.9,109500.0,77300.0,1750.0,-2.5931270163402225,53.524269824806886
2020-03-18,46.3,86.4,9.8,30.1,1.0000001485297951,,,,,0.5522,87000.0,62100.0,1750.0,-2.5931533832494744,53.52422477608885
2020-03-19,45.2,75.1,7.0,30.3,4.676055600917418,,,,,0.2818,80900.0,58500.0,1750.0,-2.593267302448822,53.52425526597001
2020-03-20,44.3,69.8,14.3,30.4,16.027743117053554,,,,,1.0955,64200.0,46900.0,1750.0,-2.5930982135849288,53.52449102395059
2020-03-21,42.7,68.0,14.4,30.3,10.626151927575956,,,,,1.2652,51500.0,37000.0,1750.0,-2.593248059389134,53.52438007569036
2020-03-22,43.2,71.0,10.9,30.3,19.565464911599808,,,,,1.1,36400.0,23600.0,1750.0,-2.59333927855555,53.524335964128575
2020-03-23,44.7,69.2,9.2,30.2,46.01235695652554,,,,,1.4542,28000.0,17600.0,1750.0,-2.5932361954564245,53.52429147323265
2020-03-24,51.4,70.7,11.6,30.1,61.04692014934101,,,,,1.5667,22600.0,14200.0,1750.0,-2.5931802031793594,53.524329543230124
2020-03-25,52.1,65.5,5.4,30.1,175.8295599084892,,,,,1.6913,14800.0,8900.0,1750.0,-2.593030972249219,53.52439902487821
2020-03-26,49.7,53.4,5.6,30.2,212.51534537236253,,,,,1.575,14600.0,8600.0,1750.0,-2.5930944139281036,53.524204737993784
2020-03-27,47.8,56.0,9.9,30.3,190.3640885961385,,,,,1.45,13100.0,7800.0,1750.0,-2.59304481012635,53.52440783892367
2020-03-28,45.4,66.7,14.4,30.4,606.9522173197157,,,,,1.0542,11400.0,7000.0,1750.0,-2.5932283001981706,53.524492692856214
2020-03-29,41.5,59.6,12.8,30.7,1400.0116462550634,,,,,0.9958,10000.0,5800.0,1750.0,-2.5930766484210324,53.52433510888137
2020-03-30,45.1,67.7,8.2,30.6,24.558387273599944,,,,,0.6625,5700.0,2900.0,1750.0,-2.5931288111591413,53.52442385211748
2020-03-31,44.9,74.3,7.7,30.4,6.153295652576755,,,,,1.1667,5500.0,2700.0,1750.0,-2.5931666426936286,53.52431926784177
2020-04-01,46.4,78.4,11.1,30.1,12.531737351174902,,,,,0.9458,4400.0,2200.0,1750.0,-2.5933387543316853,53.5243948492355
2020-04-02,48.8,81.5,16.2,29.9,6.556776643524951,,,,,1.028,4700.0,2300.0,1750.0,-2.5930545148292232,53.52442680047324
2020-04-03,48.8,71.7,9.7,29.9,5.3257351152187855,,,,,1.484,5400.0,2600.0,1750.0,-2.593221457143455,53.524457848184824
2020-04-04,50.6,74.2,9.8,29.9,7.816404324209813,,,,,1.932,5500.0,2700.0,1750.0,-2.593315251549226,53.524181141957435
2020-04-05,56.4,59.9,14.6,29.7,5.3115674468619165,,,,,2.116,5300.0,2500.0,1750.0,-2.5930383801215107,53.52437136455081
2020-04-06,53.7,69.1,12.4,29.9,5.647429884280249,,,,,1.5923,3300.0,1900.0,1750.0,-2.593047324711282,53.52439191398827
2020-04-07,51.6,68.6,7.7,30.3,4.793811067461385,,,,,1.8038,4200.0,2500.0,1750.0,-2.59311564674611,53.52447758106604
2020-04-08,55.9,67.4,4.7,30.2,4.705984714835447,,,,,1.6423,4300.0,2200.0,1750.0,-2.593047523002297,53.52450846428383
2020-04-09,55.9,76.2,6.9,30.2,3.1573607372798858,,,,,1.9577,4500.0,2800.0,1750.0,-2.593412436758171,53.52421780070719
2020-04-10,58.3,75.8,7.9,30.1,4.4332725585891035,,,,,2.1192,3600.0,1800.0,1750.0,-2.5931364612515204,53.52431373975345
