Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,45.5,80.6,21.2,29.2,,,,,,0.8,257300.0,145600.0,183.0,0.5160468572306244,50.906282357275884
2020-03-02,45.0,84.2,14.1,29.2,,,,,,0.6524,228200.0,122500.0,183.0,0.5163622989493994,50.906329569037425
2020-03-03,42.6,81.2,10.9,29.6,,,,,,0.5238,181900.0,93000.0,183.0,0.5162268473173226,50.90611589095661
2020-03-04,42.6,92.7,8.3,29.8,,,,,,0.4905,167900.0,83200.0,183.0,0.5163649176868143,50.906175966264136
2020-03-05,45.2,99.7,14.2,29.3,,,,,,0.1952,205000.0,98400.0,183.0,0.5163755201287206,50.9061067722885
2020-03-06,42.7,81.9,11.2,29.6,,,,,,0.7714,235300.0,102700.0,183.0,0.5162418145611193,50.90626183389969
2020-03-07,43.7,92.3,12.6,30.0,,,,,,0.6,225100.0,125100.0,183.0,0.5161866145119763,50.90648202392606
2020-03-08,49.7,89.8,23.8,29.8,,,,,,0.5619,246600.0,150100.0,183.0,0.5162471682275234,50.90645057868524
2020-03-09,46.6,86.1,18.3,29.9,,,,,,0.5905,217000.0,126300.0,183.0,0.5162307720242079,50.90617837646064
2020-03-10,51.5,100.0,25.3,29.7,,,,,,0.8714,187900.0,98500.0,183.0,0.5161810804375824,50.90631227937601
2020-03-11,52.0,98.1,22.3,29.8,,,,,,,175700.0,88600.0,183.0,0.5162049428672566,50.90617130802983
2020-03-12,47.5,74.7,23.8,29.9,,,,,,0.9824,184200.0,96700.0,183.0,0.5161079985922473,50.90635994463691
2020-03-13,47.1,78.0,16.5,30.1,1.0000000297059557,,,,,0.9273,195200.0,104200.0,183.0,0.5161769702757301,50.90634684510795
2020-03-14,48.0,91.8,17.8,30.0,1.0000000297059557,,,,,0.8773,192200.0,125800.0,183.0,0.5162940810377671,50.906363391463955
2020-03-15,50.3,91.2,18.6,29.8,1.0000000297059557,,,,,0.2826,201000.0,141400.0,183.0,0.5160262965390923,50.906211226458346
2020-03-16,46.6,87.2,8.5,30.1,26.231162329019266,,,,,1.2087,159400.0,112700.0,183.0,0.516140357581203,50.906355015305515
2020-03-17,48.1,88.9,15.0,30.4,1.000000044558934,,,,,0.9,109500.0,77300.0,183.0,0.5162531247441802,50.906261436238196
2020-03-18,50.0,91.3,15.6,30.3,16.210384737336682,,,,,0.5522,87000.0,62100.0,183.0,0.5163048913752126,50.90637742880886
2020-03-19,48.8,95.8,11.5,30.3,1.000000074264892,,,,,0.2818,80900.0,58500.0,183.0,0.5162222897064679,50.90621168806589
2020-03-20,46.3,83.9,22.1,30.3,1.000000074264892,,,,,1.0955,64200.0,46900.0,183.0,0.5163560862572543,50.90617480429382
2020-03-21,46.1,74.4,26.8,30.3,4.068555342783906,,,,,1.2652,51500.0,37000.0,183.0,0.5161728101333931,50.90624573300579
2020-03-22,44.8,69.6,24.7,30.3,1.0000000891178715,,,,,1.1,36400.0,23600.0,183.0,0.5161279008751096,50.906097523734175
2020-03-23,44.8,62.9,14.0,30.3,2.990545703485127,,,,,1.4542,28000.0,17600.0,183.0,0.516240959953209,50.90630857693095
2020-03-24,45.2,60.0,11.8,30.3,3.8644725589307054,,,,,1.5667,22600.0,14200.0,183.0,0.5163829413563261,50.90626611612004
2020-03-27,0.0,0.0,0.0,30.2,1.932112112793548,,,,,1.45,13100.0,7800.0,183.0,0.5161780917883554,50.90632003985533
2020-03-28,0.0,0.0,0.0,30.3,3.5098096030679176,,,,,1.0542,11400.0,7000.0,183.0,0.5161151138643079,50.90641233339421
2020-03-29,0.0,0.0,0.0,30.5,2.699861343258629,,,,,0.9958,10000.0,5800.0,183.0,0.516101204643476,50.90639064664466
2020-03-30,0.0,0.0,0.0,30.5,3.604957399373773,,,,,0.6625,5700.0,2900.0,183.0,0.5162544026474116,50.90632114523821
2020-03-31,0.0,0.0,0.0,30.4,5.359830293524689,,,,,1.1667,5500.0,2700.0,183.0,0.516173480333925,50.90632366757667
2020-04-01,21.4,31.8,2.8,30.2,2.0796004346669554,,,,,0.9458,4400.0,2200.0,183.0,0.516197798542159,50.90615162621627
2020-04-02,46.9,80.3,10.2,30.0,4.913221927374852,,,,,1.028,4700.0,2300.0,183.0,0.5161659586479334,50.906028933790104
2020-04-03,48.4,81.5,7.3,30.1,7.4404636734526095,,,,,1.484,5400.0,2600.0,183.0,0.5162043440668144,50.90620668957903
2020-04-04,48.8,88.0,8.2,30.1,3.2728425438446678,,,,,1.932,5500.0,2700.0,183.0,0.5161104346459434,50.90621395114668
2020-04-05,56.0,64.4,13.5,30.0,18.681401272489527,,,,,2.116,5300.0,2500.0,183.0,0.5163447438324275,50.90623314252718
2020-04-06,53.0,83.3,13.7,30.1,14.003574013957975,,,,,1.5923,3300.0,1900.0,183.0,0.5161889602280002,50.9061568391826
2020-04-07,51.3,83.5,8.7,30.4,21.015645360964804,,,,,1.8038,4200.0,2500.0,183.0,0.5162183909183913,50.90614197955665
2020-04-08,55.1,80.8,10.2,30.2,1.000000712943418,,,,,1.6423,4300.0,2200.0,183.0,0.5162763866238321,50.90631622179014
2020-04-09,54.3,81.0,13.3,30.3,40.048981616157214,,,,,1.9577,4500.0,2800.0,183.0,0.5162563490725876,50.90632699982917
2020-04-10,54.8,83.3,15.6,30.3,70.71094056675348,,,,,2.1192,3600.0,1800.0,183.0,0.5161556146185035,50.90623562495202
2020-04-11,55.1,78.8,8.4,30.2,1.0000007723554154,,,,,1.8577,3700.0,2500.0,183.0,0.516263610460652,50.9061525419612
2020-04-12,55.7,77.1,6.7,30.0,386.363854213273,,,,,1.8115,3300.0,1700.0,183.0,0.5161039458521924,50.906222870001
2020-04-13,47.9,72.2,24.7,30.2,2.284753191656016,,,,,1.6654,3000.0,1800.0,183.0,0.5161203151447438,50.90608288903227
2020-04-14,45.5,70.9,13.3,30.4,0.46074341315771,,,,,2.2654,1900.0,1000.0,183.0,0.5161236673231733,50.9061344673342
2020-04-15,49.6,76.5,12.1,30.2,2.6085193351341176,,,,,2.2077,2700.0,1300.0,183.0,0.5163318578452673,50.90618113618842
2020-04-16,52.1,80.7,8.7,30.0,2.15874275551025,,,,,1.5115,2800.0,1600.0,183.0,0.5161322117093604,50.9061533370567
2020-04-17,51.4,87.7,16.0,30.0,3.171636802986378,,,,,0.6692,3100.0,1700.0,183.0,0.5162685289433153,50.90634106960923
2020-04-18,50.9,93.8,11.0,30.0,5.293461109341999,,,,,1.0038,3200.0,1900.0,183.0,0.516167265820773,50.906241233935255
2020-04-19,51.4,82.6,13.1,30.1,0.7441070668169731,,,,,2.2038,2300.0,1100.0,183.0,0.5160716710303173,50.90631644410826
2020-04-20,54.4,69.1,21.7,30.0,2.062535513190392,,,,,2.1071,3100.0,1900.0,183.0,0.5162101189813733,50.90640116544296
2020-04-21,55.5,68.9,20.1,29.9,4.449612092638362,,,,,2.1536,3300.0,2300.0,183.0,0.5162141087172413,50.906343188059104
2020-04-22,56.0,69.1,14.1,30.0,3.4401138031792162,,,,,2.1964,3900.0,2200.0,183.0,0.5162020166933681,50.90625068854066
2020-04-23,55.3,73.4,10.0,30.1,2.0205948396914097,,,,,2.2536,2900.0,1800.0,183.0,0.5163869071790244,50.90629618423986
2020-04-24,52.0,82.0,9.6,30.0,2.7087218554219716,,,,,2.2107,4500.0,2800.0,183.0,0.5161327225966476,50.90611985337285
2020-04-25,49.4,85.0,14.8,30.0,1.218155705464576,,,,,2.2536,3500.0,2300.0,183.0,0.5165177564254639,50.90609306847599
2020-04-26,47.8,86.8,6.6,29.9,1.7125309493388223,,,,,2.2929,3900.0,2400.0,183.0,0.5162569292680791,50.90629231437145
2020-04-27,51.0,77.0,6.2,29.8,2.732161248772909,,,,,1.2964,3300.0,2100.0,183.0,0.5162379070893363,50.90623986172627
