Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,40.8,73.2,16.3,28.6,1.0000000148529775,,,,,0.8,257300.0,145600.0,316.0,0.0021912720015061747,51.844738471984925
2020-03-02,39.4,81.7,9.2,28.7,119.33981481488131,,,,,0.6524,228200.0,122500.0,316.0,0.0021718746847735905,51.844489131704556
2020-03-03,38.8,83.3,10.8,29.0,1.000000044558934,,,,,0.5238,181900.0,93000.0,316.0,0.002363589273497353,51.84459063635868
2020-03-04,38.5,89.1,6.3,29.2,1.000000044558934,,,,,0.4905,167900.0,83200.0,316.0,0.002294181715942453,51.844501144742026
2020-03-05,38.7,97.1,14.0,28.8,1.000000044558934,,,,,0.1952,205000.0,98400.0,316.0,0.0025479867366824237,51.84449846719411
2020-03-06,39.1,77.4,8.3,29.1,1.000000044558934,,,,,0.7714,235300.0,102700.0,316.0,0.002298987863215682,51.84453658399458
2020-03-07,44.0,85.0,12.0,29.4,1.000000044558934,,,,,0.6,225100.0,125100.0,316.0,0.002273491103421569,51.84471662548497
2020-03-08,47.0,80.7,18.1,29.1,1.000000044558934,,,,,0.5619,246600.0,150100.0,316.0,0.0024244641593397305,51.84444361415829
2020-03-09,43.1,84.7,15.4,29.2,5.602832803179416,,,,,0.5905,217000.0,126300.0,316.0,0.0024496175277356983,51.84468723102144
2020-03-10,52.0,89.1,25.3,29.1,6.230681420597621,,,,,0.8714,187900.0,98500.0,316.0,0.0023195352266979583,51.84468162788242
2020-03-11,49.0,79.3,17.0,29.2,2.990545703485127,,,,,,175700.0,88600.0,316.0,0.0023173431744756804,51.84459551024287
2020-03-12,42.4,72.4,23.9,29.2,1.0000001039708517,,,,,0.9824,184200.0,96700.0,316.0,0.002320822862546058,51.8444382715244
2020-03-13,43.5,76.3,13.0,29.4,2.5529250795290377,,,,,0.9273,195200.0,104200.0,316.0,0.0022443519437416325,51.8448214101331
2020-03-14,46.0,87.2,10.8,29.3,1.0000001188238323,,,,,0.8773,192200.0,125800.0,316.0,0.0023237879507023184,51.84450372068196
2020-03-15,46.2,89.1,13.3,29.2,2.4499518779880143,,,,,0.2826,201000.0,141400.0,316.0,0.0023472072325185734,51.84448382797892
2020-03-16,42.7,77.8,9.2,29.6,1.0000001336768134,,,,,1.2087,159400.0,112700.0,316.0,0.0023088787111690498,51.84457466623829
2020-03-17,46.4,84.2,12.4,29.7,2.6148679406587663,,,,,0.9,109500.0,77300.0,316.0,0.0023753910871894875,51.84463989430471
2020-03-18,50.0,89.4,11.5,29.6,5.408388495895455,,,,,0.5522,87000.0,62100.0,316.0,0.0023657404403481935,51.84472808994096
2020-03-19,41.6,96.2,9.3,29.7,1.000000193088742,,,,,0.2818,80900.0,58500.0,316.0,0.0022435505469417917,51.844553434053665
2020-03-20,41.5,83.5,14.5,29.8,5.03050618134065,,,,,1.0955,64200.0,46900.0,316.0,0.0022070707235202,51.84470463462029
2020-03-21,40.3,70.0,12.9,29.7,1.0000002227947091,,,,,1.2652,51500.0,37000.0,316.0,0.0024012359391370136,51.84463191536456
2020-03-22,39.9,73.2,10.2,29.7,10.392339994778153,,,,,1.1,36400.0,23600.0,316.0,0.0021233450000079607,51.84466909140517
2020-03-23,41.6,66.1,11.1,29.7,32.03604670797153,,,,,1.4542,28000.0,17600.0,316.0,0.0022561139520263403,51.84448362545213
2020-03-24,44.7,59.1,8.8,29.7,8.985147835848197,,,,,1.5667,22600.0,14200.0,316.0,0.002359225924289846,51.84465783634547
2020-03-25,43.3,52.3,6.8,29.7,12.821428697304,,,,,1.6913,14800.0,8900.0,316.0,0.0023922226527989896,51.84450854668794
2020-03-26,41.2,63.3,9.8,29.6,69.62506187274701,,,,,1.575,14600.0,8600.0,316.0,0.0021696016457553456,51.84468178874538
2020-03-27,41.7,76.2,13.0,29.7,25.899967067920052,,,,,1.45,13100.0,7800.0,316.0,0.002270747156376036,51.844361485762654
2020-03-28,40.9,80.0,18.3,29.8,100.61474637451502,,,,,1.0542,11400.0,7000.0,316.0,0.0023432227910578462,51.84441879179386
2020-03-29,37.9,68.2,19.8,30.1,227.56056862396716,,,,,0.9958,10000.0,5800.0,316.0,0.0023156684773348495,51.84451213750604
2020-03-30,39.9,80.8,12.5,30.0,179.26433550254632,,,,,0.6625,5700.0,2900.0,316.0,0.0023751707753213052,51.84440354579298
2020-03-31,40.9,75.8,10.3,29.9,653.1543112698466,,,,,1.1667,5500.0,2700.0,316.0,0.002406599529260524,51.8444849551087
2020-04-01,39.5,72.6,6.5,29.6,18.513209552936907,,,,,0.9458,4400.0,2200.0,316.0,0.0022060125731745584,51.84460745748633
2020-04-02,46.8,71.3,11.0,29.4,6.215846180028036,,,,,1.028,4700.0,2300.0,316.0,0.002270683993243843,51.844611963641164
2020-04-03,46.7,67.1,6.3,29.5,3.042509888095416,,,,,1.484,5400.0,2600.0,316.0,0.0022333886487977956,51.844430940649474
2020-04-04,47.8,66.8,7.8,29.5,1.6423091177883782,,,,,1.932,5500.0,2700.0,316.0,0.002301413522155818,51.844538950016315
2020-04-05,54.9,53.7,11.6,29.4,6.097529500179218,,,,,2.116,5300.0,2500.0,316.0,0.002235089704335016,51.84465062690199
2020-04-06,54.3,63.4,11.9,29.4,6.326839953709069,,,,,1.5923,3300.0,1900.0,316.0,0.002314839648304249,51.844385548837046
2020-04-07,52.6,60.2,7.3,29.8,5.191438900953065,,,,,1.8038,4200.0,2500.0,316.0,0.0023022824243855624,51.84465677768157
2020-04-08,56.6,64.8,5.1,29.7,2.5696374683458467,,,,,1.6423,4300.0,2200.0,316.0,0.0022525575532540473,51.84425291163594
2020-04-09,57.9,62.2,7.7,29.7,4.833141054435144,,,,,1.9577,4500.0,2800.0,316.0,0.002132673770630686,51.84439773126397
2020-04-10,56.0,66.0,10.0,29.7,2.3858322351421024,,,,,2.1192,3600.0,1800.0,316.0,0.0021868753303831926,51.84454048547762
2020-04-11,59.7,59.3,5.7,29.6,2.476307852748738,,,,,1.8577,3700.0,2500.0,316.0,0.0024114566436935284,51.84447804467361
2020-04-12,58.8,63.8,6.8,29.4,2.9353115355933275,,,,,1.8115,3300.0,1700.0,316.0,0.002448468025253137,51.84453269547946
2020-04-13,43.9,69.9,17.0,29.7,2.6786997277903346,,,,,1.6654,3000.0,1800.0,316.0,0.0022719376427777008,51.844710402475165
2020-04-14,43.6,62.0,6.5,29.8,1.4602753592382198,,,,,2.2654,1900.0,1000.0,316.0,0.0020929717505431674,51.844717762803704
2020-04-15,48.0,63.3,5.8,29.6,1.3908647808195242,,,,,2.2077,2700.0,1300.0,316.0,0.002389574751745634,51.84465147301759
2020-04-16,52.9,64.6,6.4,29.4,2.1521436817435617,,,,,1.5115,2800.0,1600.0,316.0,0.002260297511457175,51.844670813753815
2020-04-17,49.2,77.4,12.2,29.5,1.7215718554446535,,,,,0.6692,3100.0,1700.0,316.0,0.0023852870696025198,51.84461504934347
2020-04-18,45.8,90.8,8.5,29.5,1.510247092254656,,,,,1.0038,3200.0,1900.0,316.0,0.0022308053162715196,51.84451600955767
2020-04-19,49.1,73.2,11.1,29.6,1.4761098704150513,,,,,2.2038,2300.0,1100.0,316.0,0.0023393137988649755,51.844521519169945
2020-04-20,49.2,68.2,14.1,29.5,1.263610071045937,,,,,2.1071,3100.0,1900.0,316.0,0.002358503759183103,51.84458087555367
2020-04-21,51.5,64.1,13.7,29.5,1.5176787277525772,,,,,2.1536,3300.0,2300.0,316.0,0.0023033229749338247,51.844573276153575
2020-04-22,53.4,66.5,10.3,29.5,1.6661890392567162,,,,,2.1964,3900.0,2200.0,316.0,0.0022981738250972593,51.84447311854071
