Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020-03-01,42.8,71.7,15.0,29.0,,,,,,0.8,257300.0,145600.0,229.0,-1.234836784615971,51.43176617057957
2020-03-02,41.4,81.9,8.3,29.0,,,,,,0.6524,228200.0,122500.0,229.0,-1.234763088668368,51.43172715663576
2020-03-03,40.4,77.7,9.5,29.4,,,,,,0.5238,181900.0,93000.0,229.0,-1.2349026657023667,51.43152459683634
2020-03-04,39.3,93.0,6.1,29.5,,,,,,0.4905,167900.0,83200.0,229.0,-1.234863554718346,51.431537283369025
2020-03-05,41.4,95.1,10.8,29.1,,,,,,0.1952,205000.0,98400.0,229.0,-1.2348732434486736,51.43155111225114
2020-03-06,38.8,82.6,4.8,29.4,,,,,,0.7714,235300.0,102700.0,229.0,-1.2348598390492656,51.43170561182102
2020-03-07,44.5,87.0,11.3,29.7,1.0000000148529775,,,,,0.6,225100.0,125100.0,229.0,-1.2346710520543347,51.43168675508663
2020-03-08,48.4,82.5,17.1,29.5,1.0000000148529775,,,,,0.5619,246600.0,150100.0,229.0,-1.2347347456021447,51.43160732046955
2020-03-09,45.1,82.5,12.3,29.6,1.0000000148529775,,,,,0.5905,217000.0,126300.0,229.0,-1.234629284421465,51.43145552840969
2020-03-10,53.8,91.0,15.5,29.5,1.0000000148529775,,,,,0.8714,187900.0,98500.0,229.0,-1.234781589778196,51.43172361959765
2020-03-11,50.6,85.5,13.1,29.6,36.041277399160734,,,,,,175700.0,88600.0,229.0,-1.2346976898751236,51.431478657995
2020-03-12,44.4,69.3,17.0,29.6,1.000000044558934,,,,,0.9824,184200.0,96700.0,229.0,-1.234764786189522,51.43165944839201
2020-03-13,45.8,54.8,11.0,29.8,8.165154265984611,,,,,0.9273,195200.0,104200.0,229.0,-1.2348732544774217,51.431323270231516
2020-03-14,47.9,86.3,10.0,29.7,5.5010848937986525,,,,,0.8773,192200.0,125800.0,229.0,-1.234643958180952,51.43157458315625
2020-03-15,47.8,86.4,13.0,29.6,4.068555342783906,,,,,0.2826,201000.0,141400.0,229.0,-1.234804730491783,51.43153408618099
2020-03-16,42.5,79.0,5.0,29.9,3.2417207079012598,,,,,1.2087,159400.0,112700.0,229.0,-1.2348636197683014,51.43143819277352
2020-03-17,47.2,84.8,11.0,30.1,5.180146093772631,,,,,0.9,109500.0,77300.0,229.0,-1.2345949602504898,51.43149784270434
2020-03-18,51.9,85.3,11.4,30.0,2.1718298267060563,,,,,0.5522,87000.0,62100.0,229.0,-1.2348423033450786,51.431563609893466
2020-03-19,44.9,96.6,7.3,30.1,3.6621575206821637,,,,,0.2818,80900.0,58500.0,229.0,-1.2347788302642042,51.43144743085516
2020-03-20,44.5,71.8,12.3,30.1,5.1581385128437764,,,,,1.0955,64200.0,46900.0,229.0,-1.2348745549371771,51.43154023376316
2020-03-21,43.3,66.5,14.6,30.1,1.593162518516761,,,,,1.2652,51500.0,37000.0,229.0,-1.2347705010981262,51.431679442408125
2020-03-22,43.4,66.2,12.2,30.1,4.792601974310936,,,,,1.1,36400.0,23600.0,229.0,-1.2346614268261578,51.431487685373945
2020-03-23,41.6,60.3,7.9,30.1,2.4680626208738694,,,,,1.4542,28000.0,17600.0,229.0,-1.2348213160510042,51.4314455155986
2020-03-24,44.0,59.8,6.6,30.1,4.343029731071062,,,,,1.5667,22600.0,14200.0,229.0,-1.2345728352508103,51.43158479465154
2020-03-25,41.5,59.5,4.5,30.0,3.1402813229964037,,,,,1.6913,14800.0,8900.0,229.0,-1.2349397553304164,51.43153594703261
2020-03-26,40.6,61.1,7.1,30.0,4.084573172151933,,,,,1.575,14600.0,8600.0,229.0,-1.2349432797832143,51.43147075809278
2020-03-27,44.3,62.5,8.7,30.0,5.4112702248577715,,,,,1.45,13100.0,7800.0,229.0,-1.234834886469927,51.43164635244506
2020-03-28,44.5,66.8,13.5,30.1,3.9148666465899375,,,,,1.0542,11400.0,7000.0,229.0,-1.2347349476091767,51.43156926409504
2020-03-29,40.7,56.4,15.7,30.4,13.032699718641307,,,,,0.9958,10000.0,5800.0,229.0,-1.2349003629012598,51.43149059622689
2020-03-30,41.3,72.8,8.4,30.3,7.876104385593853,,,,,0.6625,5700.0,2900.0,229.0,-1.2347999234226643,51.43167401382557
2020-03-31,42.0,70.8,9.0,30.2,32.752932271814515,,,,,1.1667,5500.0,2700.0,229.0,-1.2347316725417214,51.43170375632718
2020-04-01,38.2,71.8,3.8,30.0,18.596183709065432,,,,,0.9458,4400.0,2200.0,229.0,-1.2347865113338963,51.431599033345236
2020-04-02,47.4,69.6,7.9,29.8,55.23759802439992,,,,,1.028,4700.0,2300.0,229.0,-1.2347315265236352,51.431526834513896
2020-04-03,47.2,71.1,5.6,29.8,112.32395649831123,,,,,1.484,5400.0,2600.0,229.0,-1.2348690688078332,51.43157579162382
2020-04-04,46.6,71.8,6.4,29.9,91.62431504592756,,,,,1.932,5500.0,2700.0,229.0,-1.2349491337192047,51.431660708155654
2020-04-05,53.2,59.2,9.2,29.7,167.94613218173976,,,,,2.116,5300.0,2500.0,229.0,-1.2348303763971253,51.43156516566618
2020-04-06,54.7,67.9,8.8,29.8,568.2637861300468,,,,,1.5923,3300.0,1900.0,229.0,-1.2348687660652853,51.43172970526752
2020-04-07,50.0,69.2,3.6,30.1,4.50442499442471,,,,,1.8038,4200.0,2500.0,229.0,-1.234794559683782,51.43160065355366
2020-04-08,56.0,68.5,3.5,30.0,1.3000305555589913,,,,,1.6423,4300.0,2200.0,229.0,-1.2347847918410308,51.4317099880768
2020-04-09,57.3,66.7,5.1,30.0,7.566828051919831,,,,,1.9577,4500.0,2800.0,229.0,-1.2346871901508574,51.43163797559102
2020-04-10,58.3,63.2,6.2,30.0,3.0980703060835246,,,,,2.1192,3600.0,1800.0,229.0,-1.23480078652511,51.43163513376914
2020-04-11,60.2,61.9,4.1,29.9,3.2873357101284064,,,,,1.8577,3700.0,2500.0,229.0,-1.2347054756310134,51.43161878946288
2020-04-12,59.0,59.9,4.8,29.7,5.193492238969747,,,,,1.8115,3300.0,1700.0,229.0,-1.2346437395446341,51.43164684324231
2020-04-13,48.3,61.8,14.8,30.0,3.611750267026692,,,,,1.6654,3000.0,1800.0,229.0,-1.2346173015226518,51.43162738983565
2020-04-14,42.9,63.8,5.4,30.1,2.462013201147278,,,,,2.2654,1900.0,1000.0,229.0,-1.2348399665399103,51.431694308106245
2020-04-15,47.3,64.4,5.7,30.0,4.429830154269284,,,,,2.2077,2700.0,1300.0,229.0,-1.2347473495768362,51.43154192869165
2020-04-16,51.1,68.4,4.3,29.8,2.8376445747215717,,,,,1.5115,2800.0,1600.0,229.0,-1.2347680705880737,51.431555516149416
2020-04-17,50.0,80.9,10.8,29.8,3.4225576526446604,,,,,0.6692,3100.0,1700.0,229.0,-1.2348533900849765,51.43157584350471
2020-04-18,47.8,87.8,5.8,29.8,1.7862903227208689,,,,,1.0038,3200.0,1900.0,229.0,-1.234683090023627,51.43167714696462
2020-04-19,50.5,69.5,7.6,29.9,2.7708094585859437,,,,,2.2038,2300.0,1100.0,229.0,-1.2347260744709352,51.43148314419742
2020-04-20,52.5,57.7,13.5,29.8,1.9391644185305967,,,,,2.1071,3100.0,1900.0,229.0,-1.234890135147897,51.4315938343174
2020-04-21,55.1,53.0,12.2,29.8,1.3952786457370627,,,,,2.1536,3300.0,2300.0,229.0,-1.234934105021127,51.43142132874233
2020-04-22,55.1,58.2,8.4,29.9,1.506154091074816,,,,,2.1964,3900.0,2200.0,229.0,-1.2347723724043755,51.43168031142229
2020-04-23,57.6,58.7,5.1,29.9,1.0359248892760249,,,,,2.2536,2900.0,1800.0,229.0,-1.23470158332617,51.431528615642414
2020-04-24,56.2,60.2,4.0,29.8,1.4744563110246125,,,,,2.2107,4500.0,2800.0,229.0,-1.2348830689709247,51.431595745945366
2020-04-25,51.8,69.5,6.7,29.7,1.1580308818213798,,,,,2.2536,3500.0,2300.0,229.0,-1.2346887541427565,51.43154295999853
2020-04-26,51.5,67.1,3.8,29.7,1.3540846713810315,,,,,2.2929,3900.0,2400.0,229.0,-1.2347570073894507,51.43141297425329
2020-04-27,52.4,74.3,4.4,29.5,1.0099920731800514,,,,,1.2964,3300.0,2100.0,229.0,-1.234951466466995,51.43145217115354
2020-04-28,47.0,93.3,8.7,29.4,1.5444056442232201,,,,,0.3464,4300.0,2800.0,229.0,-1.234595049338012,51.431510112480346
2020-05-01,49.9,76.3,11.2,29.3,0.9810612997165146,,,,,1.5964,4900.0,2600.0,229.0,-1.234802464930539,51.431751295655914
2020-05-02,51.3,67.0,7.8,29.6,0.8611370633941388,,,,,2.1143,3800.0,1900.0,229.0,-1.2347360039276873,51.43148156651195
