Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,43.9,70.1,12.2,29.0,,,,,,257300.0,145600.0,0.8,0.2592156384951739,0.3000558693897821,746.0
2020-03-02,42.1,81.7,8.2,29.0,,,,,,228200.0,122500.0,0.6524,0.2592156384951739,0.3000558693897821,746.0
2020-03-03,41.1,76.8,8.0,29.4,,,,,,181900.0,93000.0,0.5238,0.2592156384951739,0.3000558693897821,746.0
2020-03-04,40.2,93.5,5.5,29.5,,,,,,167900.0,83200.0,0.4905,0.2592156384951739,0.3000558693897821,746.0
2020-03-05,42.5,97.0,12.6,29.1,,,,,,205000.0,98400.0,0.1952,0.2592156384951739,0.3000558693897821,746.0
2020-03-06,41.2,78.4,7.2,29.4,,,,,,235300.0,102700.0,0.7714,0.2592156384951739,0.3000558693897821,746.0
2020-03-07,43.6,89.0,8.0,29.8,,,,,,225100.0,125100.0,0.6,0.2592156384951739,0.3000558693897821,746.0
2020-03-08,48.7,82.1,14.1,29.5,,,,,,246600.0,150100.0,0.5619,0.2592156384951739,0.3000558693897821,746.0
2020-03-09,45.4,82.0,11.8,29.6,,,,,,217000.0,126300.0,0.5905,0.2592156384951739,0.3000558693897821,746.0
2020-03-10,53.1,96.9,14.4,29.5,,,,,,187900.0,98500.0,0.8714,0.2592156384951739,0.3000558693897821,746.0
2020-03-11,51.9,88.9,13.3,29.6,,,,,,,,,0.2592156384951739,0.3000558693897821,746.0
2020-03-12,45.2,68.1,15.5,29.6,,,,,,184200.0,96700.0,0.9824,0.2592156384951739,0.3000558693897821,746.0
2020-03-13,46.5,69.8,11.1,29.8,,,,,,195200.0,104200.0,0.9273,0.2592156384951739,0.3000558693897821,746.0
2020-03-14,48.2,88.4,8.9,29.7,1.0000000148529775,,,,,192200.0,125800.0,0.8773,0.2592156384951739,0.3000558693897821,746.0
2020-03-15,48.8,86.7,11.9,29.6,1.0000000148529775,,,,,201000.0,141400.0,0.2826,0.2592156384951739,0.3000558693897821,746.0
2020-03-16,45.3,76.6,5.2,29.9,1.0000000148529775,,,,,159400.0,112700.0,1.2087,0.2592156384951739,0.3000558693897821,746.0
2020-03-17,47.1,85.8,8.5,30.1,38.84674289425961,,,,,109500.0,77300.0,0.9,0.2592156384951739,0.3000558693897821,746.0
2020-03-18,50.9,89.5,9.6,30.1,1.0000000297059557,,,,,87000.0,62100.0,0.5522,0.2592156384951739,0.3000558693897821,746.0
2020-03-19,46.3,97.0,8.6,30.1,13.675320220586242,,,,,80900.0,58500.0,0.2818,0.2592156384951739,0.3000558693897821,746.0
2020-03-20,45.0,75.0,16.3,30.1,8.165154265984611,,,,,64200.0,46900.0,1.0955,0.2592156384951739,0.3000558693897821,746.0
2020-03-21,43.8,67.6,14.9,30.1,5.5010848937986525,,,,,51500.0,37000.0,1.2652,0.2592156384951739,0.3000558693897821,746.0
2020-03-22,42.5,69.1,12.5,30.1,4.068555342783906,,,,,36400.0,23600.0,1.1,0.2592156384951739,0.3000558693897821,746.0
2020-03-23,41.6,58.9,7.4,30.1,4.9230112339704455,,,,,28000.0,17600.0,1.4542,0.2592156384951739,0.3000558693897821,746.0
2020-03-24,44.0,57.3,5.9,30.1,3.7867641120250193,,,,,22600.0,14200.0,1.5667,0.2592156384951739,0.3000558693897821,746.0
2020-03-25,42.0,60.4,5.4,30.0,3.1483545929045693,,,,,14800.0,8900.0,1.6913,0.2592156384951739,0.3000558693897821,746.0
2020-03-26,42.0,62.5,9.5,30.0,3.4846804182573585,,,,,14600.0,8600.0,1.575,0.2592156384951739,0.3000558693897821,746.0
2020-03-27,45.0,62.9,10.9,30.0,3.0790692751781163,,,,,13100.0,7800.0,1.45,0.2592156384951739,0.3000558693897821,746.0
2020-03-28,44.9,65.8,16.1,30.1,1.6868196315250903,,,,,11400.0,7000.0,1.0542,0.2592156384951739,0.3000558693897821,746.0
2020-03-29,40.5,60.7,17.9,30.4,2.354500676819205,,,,,10000.0,5800.0,0.9958,0.2592156384951739,0.3000558693897821,746.0
2020-03-30,41.5,72.3,9.2,30.3,3.5837894143854068,,,,,5700.0,2900.0,0.6625,0.2592156384951739,0.3000558693897821,746.0
2020-03-31,42.3,69.9,10.5,30.2,1.00000037132457,,,,,5500.0,2700.0,1.1667,0.2592156384951739,0.3000558693897821,746.0
2020-04-01,41.0,67.6,4.7,30.0,2.7439323580282053,,,,,4400.0,2200.0,0.9458,0.2592156384951739,0.3000558693897821,746.0
2020-04-02,47.7,69.1,7.3,29.8,3.084745325558848,,,,,4700.0,2300.0,1.028,0.2592156384951739,0.3000558693897821,746.0
2020-04-03,48.4,70.8,4.8,29.8,6.946562803057534,,,,,5400.0,2600.0,1.484,0.2592156384951739,0.3000558693897821,746.0
2020-04-04,49.4,69.5,6.1,29.9,4.1307812808746585,,,,,5500.0,2700.0,1.932,0.2592156384951739,0.3000558693897821,746.0
2020-04-05,56.9,52.0,8.8,29.7,12.688903426793134,,,,,5300.0,2500.0,2.116,0.2592156384951739,0.3000558693897821,746.0
2020-04-06,56.2,65.2,6.9,29.8,9.251321338764608,,,,,3300.0,1900.0,1.5923,0.2592156384951739,0.3000558693897821,746.0
2020-04-07,52.1,65.8,3.8,30.1,13.190851267630231,,,,,4200.0,2500.0,1.8038,0.2592156384951739,0.3000558693897821,746.0
2020-04-08,59.7,64.8,4.6,30.0,25.63464180274312,,,,,4300.0,2200.0,1.6423,0.2592156384951739,0.3000558693897821,746.0
2020-04-09,58.7,67.8,7.3,30.0,30.87996539605468,,,,,4500.0,2800.0,1.9577,0.2592156384951739,0.3000558693897821,746.0
2020-04-10,58.6,63.4,7.4,30.0,67.18472306862307,,,,,3600.0,1800.0,2.1192,0.2592156384951739,0.3000558693897821,746.0
2020-04-11,60.3,58.9,4.5,30.0,142.6003726462271,,,,,3700.0,2500.0,1.8577,0.2592156384951739,0.3000558693897821,746.0
2020-04-12,60.1,58.3,4.4,29.7,346.6487490495008,,,,,3300.0,1700.0,1.8115,0.2592156384951739,0.3000558693897821,746.0
2020-04-13,47.6,62.5,18.5,30.0,287.4191621555794,,,,,3000.0,1800.0,1.6654,0.2592156384951739,0.3000558693897821,746.0
2020-04-14,44.6,59.9,7.4,30.1,12.479215760861564,,,,,1900.0,1000.0,2.2654,0.2592156384951739,0.3000558693897821,746.0
2020-04-15,48.3,64.2,6.1,30.0,8.175031249670903,,,,,2700.0,1300.0,2.2077,0.2592156384951739,0.3000558693897821,746.0
2020-04-16,53.5,65.4,5.2,29.8,5.834303101976267,,,,,2800.0,1600.0,1.5115,0.2592156384951739,0.3000558693897821,746.0
2020-04-17,49.3,86.2,11.8,29.8,2.3697016050299857,,,,,3100.0,1700.0,0.6692,0.2592156384951739,0.3000558693897821,746.0
2020-04-18,49.2,88.4,7.1,29.8,2.8967130675099244,,,,,3200.0,1900.0,1.0038,0.2592156384951739,0.3000558693897821,746.0
2020-04-19,51.1,70.0,9.5,29.9,1.7819002950488652,,,,,2300.0,1100.0,2.2038,0.2592156384951739,0.3000558693897821,746.0
2020-04-20,52.3,63.2,14.7,29.8,1.6659179954982144,,,,,3100.0,1900.0,2.1071,0.2592156384951739,0.3000558693897821,746.0
2020-04-21,54.8,57.2,15.0,29.8,1.5626248599206918,,,,,3300.0,2300.0,2.1536,0.2592156384951739,0.3000558693897821,746.0
