Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2021-02-02,38.6,96.9,8.4,29.0,1.106745408723654,0.5421647745182774,,,81727.71129245608,8300.0,2700.0,0.3588,0.1790927021696252,0.2088094992964755,1030.0
2021-02-03,44.2,87.6,10.4,29.0,1.13582340477473,1.3117627402576888,,,81422.41238570325,7900.0,2500.0,0.2706,0.1790927021696252,0.2088094992964755,1030.0
2021-02-04,41.4,92.8,8.5,29.4,1.0833761882931154,0.5794671941072406,,,81161.08451625689,9500.0,2800.0,0.1824,0.1790927021696252,0.2088094992964755,1030.0
2021-02-05,43.4,94.5,7.1,29.4,1.0588669328373512,0.4823195442791339,,,80562.81705580064,13600.0,3700.0,0.4235,0.1790927021696252,0.2088094992964755,1030.0
2021-02-06,38.1,97.5,7.0,29.4,1.0773175974843088,0.6096539920883561,,,79628.93218391674,13300.0,4100.0,0.5235,0.1790927021696252,0.2088094992964755,1030.0
2021-02-07,34.2,79.5,16.8,29.4,1.1146935018189792,1.435269378321675,,,79485.02697091374,13900.0,3700.0,0.3235,0.1790927021696252,0.2088094992964755,1030.0
2021-02-08,30.5,88.4,13.8,29.4,1.1044741042415411,1.147875512308355,,,79338.96165548419,10300.0,2900.0,0.3176,0.1790927021696252,0.2088094992964755,1030.0
2021-02-09,30.0,85.2,10.2,29.4,1.0758078769765165,0.6897939260337679,,,78964.04707770966,7600.0,2200.0,0.2882,0.1790927021696252,0.2088094992964755,1030.0
2021-02-10,29.6,78.7,8.5,29.7,1.077968536834796,1.1585980740271151,,,78584.1512052909,9300.0,2600.0,0.4765,0.1790927021696252,0.2088094992964755,1030.0
2021-02-11,27.9,80.0,10.1,30.0,1.0801707960224696,1.3243218080562682,,,78453.07601621584,10400.0,3500.0,0.5235,0.1790927021696252,0.2088094992964755,1030.0
2021-02-12,28.3,74.4,14.3,30.1,1.051388493272432,0.6963323869425815,,,78133.78632486549,17200.0,5200.0,0.6706,0.1790927021696252,0.2088094992964755,1030.0
2021-02-13,28.9,58.8,15.9,30.1,1.0507886672475528,0.9725919772156402,,,77658.9375713944,18700.0,6600.0,0.5765,0.1790927021696252,0.2088094992964755,1030.0
2021-02-14,35.8,68.7,17.0,29.8,1.056466761915155,1.3399622955293649,,,77441.25790142926,18700.0,5400.0,0.2053,0.1790927021696252,0.2088094992964755,1030.0
2021-02-15,44.8,90.6,12.3,29.6,1.1083989904542308,2.3917473368952584,,,77383.79575040379,8400.0,2400.0,0.5474,0.1790927021696252,0.2088094992964755,1030.0
2021-02-16,47.9,85.8,14.7,29.4,1.0415921122140708,0.9659735841095344,,,77219.25802661097,6600.0,2100.0,0.2789,0.1790927021696252,0.2088094992964755,1030.0
2021-02-17,47.4,83.9,14.5,29.3,1.057028654425241,1.4805774781533048,,,76895.40236328522,8300.0,2400.0,0.2105,0.1790927021696252,0.2088094992964755,1030.0
2021-02-18,46.0,76.1,18.6,29.2,1.0509573005174186,1.439549408558637,,,76313.74735494373,8100.0,2600.0,0.4,0.1790927021696252,0.2088094992964755,1030.0
2021-02-19,46.1,82.9,19.4,29.3,1.0358159402323714,1.003779381974923,,,75868.97133902526,12100.0,3300.0,0.3105,0.1790927021696252,0.2088094992964755,1030.0
2021-02-20,53.5,75.5,21.0,29.1,1.025871387781184,1.0464120211967247,,,75463.49248945361,12900.0,4500.0,0.6263,0.1790927021696252,0.2088094992964755,1030.0
2021-02-21,50.3,84.0,8.3,29.4,0.9884772050304884,1.2948130266134417,,,75313.18403987397,13600.0,3900.0,0.4789,0.1790927021696252,0.2088094992964755,1030.0
2021-02-22,45.7,88.5,5.6,29.6,0.9988436510977212,1.5653107119225282,,,75229.81607387039,8800.0,2700.0,0.2278,0.1790927021696252,0.2088094992964755,1030.0
2021-02-23,49.6,73.4,18.6,29.7,0.9936772354321688,1.2608178154086946,,,75019.69312364489,7300.0,2600.0,1.2063,0.1790927021696252,0.2088094992964755,1030.0
2021-02-24,55.7,74.9,19.4,29.7,0.9927997606285792,1.0945163608431645,,,74400.90105138301,9100.0,2700.0,0.9211,0.1790927021696252,0.2088094992964755,1030.0
2021-02-25,46.4,75.7,10.7,29.9,0.9919299208194464,0.8480806233040792,,,73760.83079268082,9900.0,3300.0,0.6737,0.1790927021696252,0.2088094992964755,1030.0
2021-02-26,41.4,80.3,7.4,30.3,0.9911280292607408,0.5256178328496737,,,72973.44197303592,15000.0,4800.0,1.0789,0.1790927021696252,0.2088094992964755,1030.0
2021-02-27,41.5,80.3,3.6,30.4,0.988049542164804,0.6448994301905924,,,72695.05635965211,13900.0,4600.0,1.0368,0.1790927021696252,0.2088094992964755,1030.0
2021-02-28,40.0,85.2,3.9,30.3,0.9859567406626768,0.640624212046081,,,72466.12274909747,16800.0,5100.0,0.825,0.1790927021696252,0.2088094992964755,1030.0
2021-03-01,35.9,97.8,7.8,30.1,0.9930598355965948,1.0777737605951705,,,72346.80930812434,12300.0,3900.0,0.8,0.1790927021696252,0.2088094992964755,1030.0
2021-03-02,38.1,89.8,7.3,30.1,0.993889341480814,1.1676103033903171,,,72208.1166018746,10500.0,3900.0,0.6143,0.1790927021696252,0.2088094992964755,1030.0
2021-03-03,37.2,93.6,5.2,30.0,0.9921970246264624,0.5803997464971038,,,72041.55750292067,10400.0,3500.0,0.3714,0.1790927021696252,0.2088094992964755,1030.0
2021-03-04,38.5,86.5,7.5,30.0,0.991284665640622,1.004219625004127,,,71774.4493809009,11300.0,4400.0,0.2952,0.1790927021696252,0.2088094992964755,1030.0
2021-03-05,38.7,66.8,7.5,30.1,0.9917733761163066,0.7562902258479405,,,71043.06994206784,16300.0,5700.0,0.5857,0.1790927021696252,0.2088094992964755,1030.0
2021-03-06,37.7,61.5,2.3,30.2,0.99137813432574,1.0229168695371005,,,70474.08353874162,13400.0,5000.0,0.7476,0.1790927021696252,0.2088094992964755,1030.0
2021-03-07,37.9,70.8,7.3,30.0,0.9910764609850876,1.3210636489069412,,,70202.15554099025,16800.0,5200.0,0.8476,0.1790927021696252,0.2088094992964755,1030.0
2021-03-08,39.6,79.0,10.5,29.9,0.9952711163782788,0.8327043744365022,,,70070.21973742363,11000.0,3500.0,0.8524,0.1790927021696252,0.2088094992964755,1030.0
2021-03-09,42.4,77.3,10.7,29.7,0.9947871889602382,0.6125512358762251,,,69665.66917279753,9100.0,3800.0,1.2143,0.1790927021696252,0.2088094992964755,1030.0
2021-03-10,46.0,86.1,22.6,29.2,0.9942629003915346,1.2982997102312217,,,69210.98110564916,9800.0,3200.0,0.2476,0.1790927021696252,0.2088094992964755,1030.0
2021-03-11,45.9,72.4,28.4,28.9,0.9963663673164757,1.1380079508631542,,,69043.76091690412,10300.0,4300.0,0.8429,0.1790927021696252,0.2088094992964755,1030.0
2021-03-12,42.5,76.3,19.3,29.1,0.9945235378194968,0.7509056439251154,,,68742.1519534945,15000.0,5300.0,0.7045,0.1790927021696252,0.2088094992964755,1030.0
2021-03-13,41.5,78.3,22.3,28.9,0.993864818822418,0.9695068224337462,,,67692.27450373361,12300.0,4600.0,0.8045,0.1790927021696252,0.2088094992964755,1030.0
2021-03-14,43.3,84.8,17.4,29.5,0.9944920337434572,1.2676480346535448,,,67408.18484935207,16400.0,5000.0,0.5455,0.1790927021696252,0.2088094992964755,1030.0
2021-03-15,46.9,77.3,11.0,29.8,0.9959469503437514,1.0969987768081906,,,67218.03332012524,11200.0,3500.0,0.7652,0.1790927021696252,0.2088094992964755,1030.0
2021-03-16,48.9,85.3,10.9,30.0,0.996469928136566,1.1041139947025194,,,66459.34881602888,9700.0,4100.0,0.9087,0.1790927021696252,0.2088094992964755,1030.0
