Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,45.9,62.0,15.1,29.2,,,,,,257300.0,145600.0,0.8,0.0996628787033109,0.1231449369259499,5150.0
2020-03-02,44.0,73.9,8.7,29.2,145.5334772368854,,,,,228200.0,122500.0,0.6524,0.0996628787033109,0.1231449369259499,5150.0
2020-03-03,43.6,71.5,9.5,29.6,1.0000000297059557,,,,,181900.0,93000.0,0.5238,0.0996628787033109,0.1231449369259499,5150.0
2020-03-04,42.9,80.9,7.1,29.7,1.0000000297059557,,,,,167900.0,83200.0,0.4905,0.0996628787033109,0.1231449369259499,5150.0
2020-03-05,43.8,88.5,10.2,29.4,1.0000000297059557,,,,,205000.0,98400.0,0.1952,0.0996628787033109,0.1231449369259499,5150.0
2020-03-06,44.1,67.9,7.2,29.6,1.0000000297059557,,,,,235300.0,102700.0,0.7714,0.0996628787033109,0.1231449369259499,5150.0
2020-03-07,47.3,76.7,10.5,29.9,1.0000000297059557,,,,,225100.0,125100.0,0.6,0.0996628787033109,0.1231449369259499,5150.0
2020-03-08,51.0,73.3,14.7,29.7,1.0000000297059557,,,,,246600.0,150100.0,0.5619,0.0996628787033109,0.1231449369259499,5150.0
2020-03-09,47.0,75.3,13.1,29.8,12.252711941110029,,,,,217000.0,126300.0,0.5905,0.0996628787033109,0.1231449369259499,5150.0
2020-03-10,56.2,82.9,17.1,29.6,12.046799718039036,,,,,187900.0,98500.0,0.8714,0.0996628787033109,0.1231449369259499,5150.0
2020-03-11,53.3,75.9,13.8,29.8,2.4265497233652584,,,,,,,,0.0996628787033109,0.1231449369259499,5150.0
2020-03-12,47.1,60.7,19.1,29.8,5.3543193186566524,,,,,184200.0,96700.0,0.9824,0.0996628787033109,0.1231449369259499,5150.0
2020-03-13,48.1,63.9,12.2,30.0,3.578025900993109,,,,,195200.0,104200.0,0.9273,0.0996628787033109,0.1231449369259499,5150.0
2020-03-14,50.1,78.0,9.3,29.9,3.4846809358363413,,,,,192200.0,125800.0,0.8773,0.0996628787033109,0.1231449369259499,5150.0
2020-03-15,51.0,77.5,12.3,29.8,4.302052066859401,,,,,201000.0,141400.0,0.2826,0.0996628787033109,0.1231449369259499,5150.0
2020-03-16,48.5,65.1,7.0,30.1,3.485633403830501,,,,,159400.0,112700.0,1.2087,0.0996628787033109,0.1231449369259499,5150.0
2020-03-17,50.3,73.6,10.0,30.3,3.7350508454422258,,,,,109500.0,77300.0,0.9,0.0996628787033109,0.1231449369259499,5150.0
2020-03-18,54.3,77.6,11.6,30.2,4.22973918812035,,,,,87000.0,62100.0,0.5522,0.0996628787033109,0.1231449369259499,5150.0
2020-03-19,46.4,88.8,7.9,30.3,2.8572403615706543,,,,,80900.0,58500.0,0.2818,0.0996628787033109,0.1231449369259499,5150.0
2020-03-20,46.2,69.4,12.8,30.4,4.832599285643898,,,,,64200.0,46900.0,1.0955,0.0996628787033109,0.1231449369259499,5150.0
2020-03-21,45.2,63.6,15.7,30.3,3.5726677927064587,,,,,51500.0,37000.0,1.2652,0.0996628787033109,0.1231449369259499,5150.0
2020-03-22,44.7,65.5,13.7,30.3,7.193005142805193,,,,,36400.0,23600.0,1.1,0.0996628787033109,0.1231449369259499,5150.0
2020-03-23,44.5,60.3,12.0,30.3,7.708826724269509,,,,,28000.0,17600.0,1.4542,0.0996628787033109,0.1231449369259499,5150.0
2020-03-24,47.8,51.2,6.9,30.3,10.727145622136677,,,,,22600.0,14200.0,1.5667,0.0996628787033109,0.1231449369259499,5150.0
2020-03-25,45.3,56.0,7.3,30.2,12.7503204913734,,,,,14800.0,8900.0,1.6913,0.0996628787033109,0.1231449369259499,5150.0
2020-03-26,44.5,58.9,8.7,30.2,28.561981401532268,,,,,14600.0,8600.0,1.575,0.0996628787033109,0.1231449369259499,5150.0
2020-03-27,46.5,59.1,8.3,30.2,14.343794490565935,,,,,13100.0,7800.0,1.45,0.0996628787033109,0.1231449369259499,5150.0
2020-03-28,45.9,63.0,10.1,30.4,40.695697810950726,,,,,11400.0,7000.0,1.0542,0.0996628787033109,0.1231449369259499,5150.0
2020-03-29,42.0,55.2,11.2,30.6,102.42620045108649,,,,,10000.0,5800.0,0.9958,0.0996628787033109,0.1231449369259499,5150.0
2020-03-30,43.2,67.4,7.4,30.5,145.42150325153222,,,,,5700.0,2900.0,0.6625,0.0996628787033109,0.1231449369259499,5150.0
2020-03-31,43.7,67.0,9.2,30.4,364.1086843692751,,,,,5500.0,2700.0,1.1667,0.0996628787033109,0.1231449369259499,5150.0
2020-04-01,43.3,61.9,4.6,30.2,684.712717672351,,,,,4400.0,2200.0,0.9458,0.0996628787033109,0.1231449369259499,5150.0
2020-04-02,50.7,60.1,9.3,30.0,8.81248453331095,,,,,4700.0,2300.0,1.028,0.0996628787033109,0.1231449369259499,5150.0
2020-04-03,51.3,55.0,5.6,30.0,2.5363829700435643,,,,,5400.0,2600.0,1.484,0.0996628787033109,0.1231449369259499,5150.0
2020-04-04,51.9,60.9,7.0,30.1,4.236580840835597,,,,,5500.0,2700.0,1.932,0.0996628787033109,0.1231449369259499,5150.0
2020-04-05,58.7,47.0,11.0,29.9,2.1753231955054417,,,,,5300.0,2500.0,2.116,0.0996628787033109,0.1231449369259499,5150.0
2020-04-06,59.0,55.7,8.3,30.0,3.807624495817008,,,,,3300.0,1900.0,1.5923,0.0996628787033109,0.1231449369259499,5150.0
2020-04-07,55.4,59.5,6.5,30.4,3.6489338274719816,,,,,4200.0,2500.0,1.8038,0.0996628787033109,0.1231449369259499,5150.0
2020-04-08,58.1,63.2,6.9,30.2,2.278039879675956,,,,,4300.0,2200.0,1.6423,0.0996628787033109,0.1231449369259499,5150.0
2020-04-09,57.5,65.3,9.3,30.3,1.4656848706734578,,,,,4500.0,2800.0,1.9577,0.0996628787033109,0.1231449369259499,5150.0
2020-04-10,56.6,69.5,10.3,30.3,1.1504654619756869,,,,,3600.0,1800.0,2.1192,0.0996628787033109,0.1231449369259499,5150.0
2020-04-11,60.1,63.1,6.4,30.2,1.3939049065622489,,,,,3700.0,2500.0,1.8577,0.0996628787033109,0.1231449369259499,5150.0
2020-04-12,64.0,50.1,5.8,29.9,0.8807202641746827,,,,,3300.0,1700.0,1.8115,0.0996628787033109,0.1231449369259499,5150.0
2020-04-13,48.6,57.4,15.0,30.3,1.7690155448670095,,,,,3000.0,1800.0,1.6654,0.0996628787033109,0.1231449369259499,5150.0
2020-04-14,46.9,54.4,8.4,30.4,1.2047113718015812,,,,,1900.0,1000.0,2.2654,0.0996628787033109,0.1231449369259499,5150.0
2020-04-15,50.0,62.1,7.0,30.2,0.9653284497413108,,,,,2700.0,1300.0,2.2077,0.0996628787033109,0.1231449369259499,5150.0
2020-04-16,54.0,66.5,7.3,30.0,1.0219531312158463,,,,,2800.0,1600.0,1.5115,0.0996628787033109,0.1231449369259499,5150.0
2020-04-17,52.2,70.0,14.4,30.0,0.9223665671661438,,,,,3100.0,1700.0,0.6692,0.0996628787033109,0.1231449369259499,5150.0
2020-04-18,50.4,78.3,6.7,30.0,1.3835040519384076,,,,,3200.0,1900.0,1.0038,0.0996628787033109,0.1231449369259499,5150.0
2020-04-19,53.1,63.0,9.2,30.1,1.1038610701580858,,,,,2300.0,1100.0,2.2038,0.0996628787033109,0.1231449369259499,5150.0
2020-04-20,53.9,56.1,13.3,30.0,1.2493440419254451,,,,,3100.0,1900.0,2.1071,0.0996628787033109,0.1231449369259499,5150.0
2020-04-21,56.3,51.4,14.5,30.0,0.8444132263526034,,,,,3300.0,2300.0,2.1536,0.0996628787033109,0.1231449369259499,5150.0
2020-04-22,57.4,53.0,9.9,30.1,1.0832671895992014,,,,,3900.0,2200.0,2.1964,0.0996628787033109,0.1231449369259499,5150.0
2020-04-23,58.3,57.7,7.0,30.1,1.26875453934829,,,,,2900.0,1800.0,2.2536,0.0996628787033109,0.1231449369259499,5150.0
2020-04-24,57.9,57.0,6.1,30.0,1.2391250601581696,,,,,4500.0,2800.0,2.2107,0.0996628787033109,0.1231449369259499,5150.0
2020-04-25,50.6,71.9,10.4,30.0,1.086390315599808,,,,,3500.0,2300.0,2.2536,0.0996628787033109,0.1231449369259499,5150.0
2020-04-26,55.8,59.4,4.8,29.9,0.9546518410952431,,,,,3900.0,2400.0,2.2929,0.0996628787033109,0.1231449369259499,5150.0
2020-04-27,57.1,58.6,7.3,29.7,1.0313039704078195,,,,,3300.0,2100.0,1.2964,0.0996628787033109,0.1231449369259499,5150.0
2020-04-28,48.3,87.8,11.7,29.6,1.144064780827803,,,,,4300.0,2800.0,0.3464,0.0996628787033109,0.1231449369259499,5150.0
2020-05-01,52.3,69.8,11.5,29.5,0.9510697128432004,,,,,4900.0,2600.0,1.5964,0.0996628787033109,0.1231449369259499,5150.0
2020-05-02,54.6,58.3,9.3,29.8,0.9228899170387886,,,,,3800.0,1900.0,2.1143,0.0996628787033109,0.1231449369259499,5150.0
2020-05-03,55.2,63.8,6.3,30.0,1.046688172725521,,,,,4700.0,1800.0,1.1393,0.0996628787033109,0.1231449369259499,5150.0
2020-05-04,55.2,67.3,10.3,30.1,0.9056786659140548,,,,,2700.0,900.0,2.2179,0.0996628787033109,0.1231449369259499,5150.0
2020-05-05,52.0,63.1,16.6,30.1,0.9579412206586,,,,,3100.0,1800.0,2.4464,0.0996628787033109,0.1231449369259499,5150.0
2020-05-06,52.8,63.5,8.8,30.3,0.9608682541806296,,,,,4400.0,1900.0,2.5786,0.0996628787033109,0.1231449369259499,5150.0
2020-05-07,59.8,60.4,5.5,30.2,0.9939661017874594,,,,,4500.0,2100.0,2.4759,0.0996628787033109,0.1231449369259499,5150.0
2020-05-08,64.7,48.9,4.9,30.0,0.9834404559003432,,,,,4600.0,1600.0,2.3207,0.0996628787033109,0.1231449369259499,5150.0
2020-05-09,64.1,53.5,8.0,29.9,0.9249803121216564,,,,,3700.0,1500.0,2.4241,0.0996628787033109,0.1231449369259499,5150.0
2020-05-10,55.4,64.4,10.3,29.8,0.9443973209039112,,,,,3900.0,1400.0,1.3033,0.0996628787033109,0.1231449369259499,5150.0
2020-05-11,47.8,51.1,11.9,30.1,1.0045797670522687,,,,,3500.0,1300.0,1.7483,0.0996628787033109,0.1231449369259499,5150.0
2020-05-12,50.1,52.1,5.2,30.1,0.9502699420607028,,,,,3300.0,1300.0,2.1033,0.0996628787033109,0.1231449369259499,5150.0
2020-05-13,49.6,53.8,9.0,30.0,0.9647823218840522,,,,,4400.0,1900.0,2.0828,0.0996628787033109,0.1231449369259499,5150.0
2020-05-14,48.1,58.3,8.3,30.2,0.9879363396357386,,,,,4400.0,1700.0,2.58,0.0996628787033109,0.1231449369259499,5150.0
