Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,41.4,70.9,10.7,28.8,,,,,,0.8,257300.0,145600.0,2548.0,52.623993085104686,-1.6741439467727923
2020-03-02,39.0,75.4,7.1,28.9,,,,,,0.6524,228200.0,122500.0,2548.0,52.62399299363551,-1.6741439236480438
2020-03-03,40.8,75.3,8.2,29.2,,,,,,0.5238,181900.0,93000.0,2548.0,52.623992803524146,-1.6741439824401665
2020-03-04,38.5,86.8,5.2,29.4,,,,,,0.4905,167900.0,83200.0,2548.0,52.62399297163101,-1.674144004254685
2020-03-05,39.1,87.9,9.3,29.1,,,,,,0.1952,205000.0,98400.0,2548.0,52.62399303679261,-1.6741439428769227
2020-03-06,39.1,74.2,3.3,29.3,,,,,,0.7714,235300.0,102700.0,2548.0,52.62399287796266,-1.6741438751437911
2020-03-07,46.2,81.2,9.6,29.5,,,,,,0.6,225100.0,125100.0,2548.0,52.623993034256856,-1.6741441485852644
2020-03-08,48.5,72.8,12.5,29.2,,,,,,0.5619,246600.0,150100.0,2548.0,52.62399278978133,-1.674143947527184
2020-03-09,44.5,80.6,10.6,29.4,,,,,,0.5905,217000.0,126300.0,2548.0,52.62399300333539,-1.6741440801533023
2020-03-10,53.4,84.0,11.4,29.2,,,,,,0.8714,187900.0,98500.0,2548.0,52.623992830178864,-1.6741438521425325
2020-03-11,48.9,77.4,11.2,29.3,,,,,,,175700.0,88600.0,2548.0,52.623992965173564,-1.674143979925824
2020-03-12,42.6,66.1,13.3,29.4,,,,,,0.9824,184200.0,96700.0,2548.0,52.6239931440743,-1.6741439290592017
2020-03-13,43.3,80.6,8.5,29.6,,,,,,0.9273,195200.0,104200.0,2548.0,52.623993034039245,-1.6741441737340097
2020-03-14,46.6,89.1,10.1,29.5,,,,,,0.8773,192200.0,125800.0,2548.0,52.623993130684994,-1.6741439798957787
2020-03-15,46.8,83.2,9.3,29.4,,,,,,0.2826,201000.0,141400.0,2548.0,52.623992953920265,-1.6741441932603516
2020-03-16,44.2,69.7,6.8,29.8,,,,,,1.2087,159400.0,112700.0,2548.0,52.62399305134887,-1.6741439486374614
2020-03-17,49.5,84.0,10.7,29.9,,,,,,0.9,109500.0,77300.0,2548.0,52.623992979804,-1.6741440607292453
2020-03-18,46.7,93.2,8.2,29.9,232.25357391016456,,,,,0.5522,87000.0,62100.0,2548.0,52.623992943956914,-1.6741440436636816
2020-03-19,41.5,83.4,7.1,30.0,79.8932170113536,,,,,0.2818,80900.0,58500.0,2548.0,52.62399288350148,-1.6741439532887967
2020-03-20,42.3,78.2,11.5,30.1,21.648073108660284,,,,,1.0955,64200.0,46900.0,2548.0,52.62399302170896,-1.6741439338625392
2020-03-21,41.9,63.9,12.7,30.0,17.220035755168926,,,,,1.2652,51500.0,37000.0,2548.0,52.623992999136206,-1.6741438275084308
2020-03-22,41.1,68.3,8.7,30.0,10.275634422215743,,,,,1.1,36400.0,23600.0,2548.0,52.623993058704244,-1.674143965469741
2020-03-23,40.9,67.8,6.4,29.9,5.002733920613397,,,,,1.4542,28000.0,17600.0,2548.0,52.623992951857524,-1.6741441901723924
2020-03-24,45.5,71.7,7.6,29.9,10.882975419937436,,,,,1.5667,22600.0,14200.0,2548.0,52.62399313608217,-1.6741440968061965
2020-03-25,45.8,54.5,5.3,29.9,3.1098848305797517,,,,,1.6913,14800.0,8900.0,2548.0,52.623993058152585,-1.6741440955826645
2020-03-26,43.9,53.0,6.1,29.9,2.0830204567054,,,,,1.575,14600.0,8600.0,2548.0,52.623992921139845,-1.6741441139680273
2020-03-27,41.8,71.3,9.9,29.9,1.4483448270995152,,,,,1.45,13100.0,7800.0,2548.0,52.62399283767693,-1.674143898347056
2020-03-28,42.2,73.2,14.2,30.1,4.332002856018772,,,,,1.0542,11400.0,7000.0,2548.0,52.62399306290173,-1.6741439251104182
2020-03-29,39.7,60.4,15.9,30.4,1.7891925791383332,,,,,0.9958,10000.0,5800.0,2548.0,52.62399304014341,-1.6741437436139985
2020-03-30,40.9,74.2,9.6,30.2,1.7167358380126128,,,,,0.6625,5700.0,2900.0,2548.0,52.62399307845953,-1.6741439279778059
2020-03-31,42.3,72.1,7.9,30.1,2.2904582537052165,,,,,1.1667,5500.0,2700.0,2548.0,52.623993037013335,-1.6741441276057687
2020-04-01,42.7,69.6,7.6,29.9,3.0803684250213514,,,,,0.9458,4400.0,2200.0,2548.0,52.62399295063707,-1.674144014841576
2020-04-02,48.5,68.1,10.2,29.6,2.13778233306604,,,,,1.028,4700.0,2300.0,2548.0,52.62399291748145,-1.6741439381863652
2020-04-03,47.3,62.7,6.1,29.7,1.8176565896584496,,,,,1.484,5400.0,2600.0,2548.0,52.6239929890882,-1.674144105280918
2020-04-04,46.2,75.2,6.7,29.7,1.9206294660718861,,,,,1.932,5500.0,2700.0,2548.0,52.623993082464025,-1.6741440373393055
2020-04-05,54.0,56.8,12.8,29.5,3.5315179940922965,,,,,2.116,5300.0,2500.0,2548.0,52.62399289400995,-1.6741440227794822
2020-04-06,54.1,63.0,9.0,29.6,2.2465511935710127,,,,,1.5923,3300.0,1900.0,2548.0,52.623992876187565,-1.6741440043536702
2020-04-07,50.1,62.1,4.4,30.0,2.6014535345025185,,,,,1.8038,4200.0,2500.0,2548.0,52.623992987061975,-1.674143982450693
2020-04-08,57.7,57.1,2.2,29.9,2.0942560834862216,,,,,1.6423,4300.0,2200.0,2548.0,52.623993085071355,-1.6741439724082186
2020-04-09,57.3,66.4,6.8,29.9,4.058782845933827,,,,,1.9577,4500.0,2800.0,2548.0,52.62399292461272,-1.6741438203911123
2020-04-10,57.5,67.8,6.0,29.9,6.525445111097356,,,,,2.1192,3600.0,1800.0,2548.0,52.62399306559041,-1.6741440200138034
2020-04-11,60.9,59.8,5.0,29.8,2.7261414765180154,,,,,1.8577,3700.0,2500.0,2548.0,52.62399312301674,-1.6741439329557968
2020-04-12,57.3,70.9,6.0,29.6,6.569577935326926,,,,,1.8115,3300.0,1700.0,2548.0,52.62399304927267,-1.6741438834427205
2020-04-13,44.5,62.6,13.9,30.0,40.759672876479996,,,,,1.6654,3000.0,1800.0,2548.0,52.62399291598567,-1.674143993125202
2020-04-14,44.5,57.3,3.7,30.0,31.507053552041448,,,,,2.2654,1900.0,1000.0,2548.0,52.62399298290102,-1.6741439185631835
2020-04-15,49.0,58.4,3.8,29.8,94.980792253977,,,,,2.2077,2700.0,1300.0,2548.0,52.62399294955436,-1.674143836198164
2020-04-16,53.6,56.9,5.8,29.7,26.778452440909767,,,,,1.5115,2800.0,1600.0,2548.0,52.623992895653224,-1.6741440249351716
2020-04-17,49.2,73.6,11.9,29.7,153.48229257401275,,,,,0.6692,3100.0,1700.0,2548.0,52.62399312002037,-1.6741440196094826
2020-04-18,45.2,85.8,7.4,29.7,1.8149957549724567,,,,,1.0038,3200.0,1900.0,2548.0,52.62399305045485,-1.674143931993891
2020-04-19,49.2,67.6,9.0,29.8,2.5302177512591966,,,,,2.2038,2300.0,1100.0,2548.0,52.62399297833575,-1.6741439735484502
2020-04-20,49.3,65.1,12.5,29.8,2.3023003077616195,,,,,2.1071,3100.0,1900.0,2548.0,52.62399295951369,-1.6741439370700408
2020-04-21,51.7,65.6,12.0,29.7,1.8082072403944445,,,,,2.1536,3300.0,2300.0,2548.0,52.623993087245154,-1.6741440635718698
2020-04-22,53.3,65.6,9.8,29.8,2.0255207126754766,,,,,2.1964,3900.0,2200.0,2548.0,52.62399310180661,-1.6741440332015067
2020-04-23,54.3,66.9,6.7,29.8,3.6788175824051415,,,,,2.2536,2900.0,1800.0,2548.0,52.623992996722066,-1.6741440944969321
2020-04-24,54.8,59.2,5.2,29.7,1.6772298732684494,,,,,2.2107,4500.0,2800.0,2548.0,52.623992886453635,-1.6741441076823627
2020-04-25,49.6,71.8,5.6,29.6,1.3235433934011045,,,,,2.2536,3500.0,2300.0,2548.0,52.62399304461882,-1.6741439914512182
2020-04-26,55.1,64.1,5.2,29.5,1.7201116548360835,,,,,2.2929,3900.0,2400.0,2548.0,52.623992957533964,-1.6741439739339627
2020-04-27,52.7,63.3,7.2,29.4,2.073452818610364,,,,,1.2964,3300.0,2100.0,2548.0,52.62399311350455,-1.6741439257910462
2020-04-28,45.8,85.7,8.0,29.4,2.3758982839364613,,,,,0.3464,4300.0,2800.0,2548.0,52.623992911519,-1.6741439027568954
2020-05-01,48.9,73.3,8.1,29.1,0.9465107768963475,,,,,1.5964,4900.0,2600.0,2548.0,52.623993009404224,-1.6741440209027605
2020-05-02,50.5,63.9,6.9,29.5,1.3111961693856635,,,,,2.1143,3800.0,1900.0,2548.0,52.62399302242892,-1.674144095063519
2020-05-03,50.9,71.9,3.3,29.6,1.1006033454516029,,,,,1.1393,4700.0,1800.0,2548.0,52.62399271507202,-1.6741440012084718
2020-05-04,50.8,77.9,7.9,29.8,1.1044387675822347,,,,,2.2179,2700.0,900.0,2548.0,52.62399299841568,-1.6741441172034974
2020-05-05,49.9,63.6,12.1,29.8,1.5580790401153473,,,,,2.4464,3100.0,1800.0,2548.0,52.6239929793166,-1.6741439832700569
2020-05-06,50.3,61.7,5.7,29.9,1.2888795496717729,,,,,2.5786,4400.0,1900.0,2548.0,52.623992949412816,-1.6741440441691675
2020-05-07,56.7,64.3,4.7,29.8,1.176043449569615,,,,,2.4759,4500.0,2100.0,2548.0,52.623993247846016,-1.6741440024038863
2020-05-08,61.6,70.8,3.7,29.7,1.0171399916796833,,,,,2.3207,4600.0,1600.0,2548.0,52.623993125998595,-1.6741440325612782
2020-05-09,62.9,69.7,5.2,29.6,1.0370447164257215,,,,,2.4241,3700.0,1500.0,2548.0,52.62399301798092,-1.6741440375308185
2020-05-10,50.6,73.5,13.4,29.6,1.0538120012186332,,,,,1.3033,3900.0,1400.0,2548.0,52.623992833293684,-1.6741439555243725
2020-05-11,43.4,60.2,12.8,29.8,1.334283337106994,,,,,1.7483,3500.0,1300.0,2548.0,52.62399301739407,-1.6741439580418287
2020-05-12,46.2,61.8,7.8,29.8,1.1651445851669266,,,,,2.1033,3300.0,1300.0,2548.0,52.623993021128754,-1.6741440236994602
2020-05-13,45.4,59.9,9.2,29.7,1.394860651797116,,,,,2.0828,4400.0,1900.0,2548.0,52.623993099084764,-1.6741440797631615
2020-05-14,46.8,56.1,7.1,29.9,1.0507450533872054,,,,,2.58,4400.0,1700.0,2548.0,52.62399310168043,-1.6741438251694327
2020-05-15,50.2,63.4,9.3,29.9,1.2364188030657244,,,,,2.32,5100.0,1800.0,2548.0,52.62399306055742,-1.674144052435738
2020-05-16,53.0,56.8,6.7,29.9,1.0542345472595165,,,,,1.89,3300.0,900.0,2548.0,52.62399304985262,-1.6741440174071296
2020-05-17,55.0,63.5,6.3,29.9,1.0527552119254993,,,,,2.3967,4300.0,1500.0,2548.0,52.623993070445046,-1.6741440463523154
2020-05-18,58.4,65.0,7.9,29.8,1.0454939993278605,,,,,2.8833,4500.0,1200.0,2548.0,52.62399315094225,-1.674144002131109
2020-05-19,64.0,62.2,7.2,29.8,1.1261465322679212,,,,,3.0467,3400.0,1300.0,2548.0,52.62399286047786,-1.6741439021443318
2020-05-20,65.9,59.0,5.5,29.8,1.123907708997638,,,,,2.9533,6800.0,2400.0,2548.0,52.623993091297656,-1.6741440427425944
2020-05-21,62.6,59.0,5.7,29.7,1.0143902100822708,,,,,2.7933,4400.0,1700.0,2548.0,52.6239931074337,-1.674143886536942
