Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2021-09-25,61.3,91.0,3.5,29.7,1.0071533249620477,1.0085101174020163,1.752807463652536,,-3392.4057894613165,0.5870000000000001,156100.0,97000.0,2556.0,51.27629385671189,-0.764662267626957
2021-09-26,61.4,85.7,6.6,29.6,1.0104937125697913,1.0125003405766022,2.4457814456748217,,-3475.452717768151,1.4522,166800.0,97100.0,2556.0,51.27629389736326,-0.7646623363750908
2021-09-27,58.7,76.1,13.3,29.6,1.0094406082465521,1.011241854823534,1.5282419233548123,,-3501.7641576389783,1.3739,139400.0,82200.0,2556.0,51.27629386023701,-0.7646623865422311
2021-09-28,55.1,87.0,10.3,29.8,1.0095888887063622,1.011418575181451,1.6223872206669263,,-3590.495003809632,1.1136,108800.0,62400.0,2556.0,51.27629383127474,-0.7646623135009772
2021-09-29,51.4,76.7,9.6,29.9,1.008613630831269,1.0102532434664198,1.1972439297183517,,-3657.715785900421,1.3045,113500.0,65300.0,2556.0,51.27629378798357,-0.7646622743575671
2021-09-30,53.5,86.3,12.1,29.9,1.0076277248927403,1.009075303866021,1.047351507771371,,-3935.390532161536,0.5091,125700.0,71300.0,2556.0,51.276293810933545,-0.7646622544077827
2021-10-01,57.3,80.0,12.5,29.6,1.0059859469646548,1.0071140726298784,1.093516128034144,,-4231.339605805767,1.0909,140100.0,77500.0,2556.0,51.27629387120029,-0.7646623751701019
2021-10-02,52.2,89.7,8.7,29.3,1.005505083990475,1.0065395702019124,1.2423776454132147,,-4845.1044049155325,0.2864,139000.0,88200.0,2556.0,51.276294022539375,-0.7646623882639805
2021-10-03,53.5,81.1,10.9,29.2,1.008138550962574,1.0096847672770688,1.7437285622121808,,-4986.439338999272,1.1476,113900.0,67300.0,2556.0,51.27629385623008,-0.7646622083752505
2021-10-04,54.1,86.5,9.7,29.5,1.0114228633294615,1.0136069488983035,1.405547261504636,,-5152.154840791756,1.0952,133600.0,77700.0,2556.0,51.2762939590565,-0.7646623403123401
2021-10-05,54.3,79.8,12.3,29.4,1.0105493710412434,1.0125632096586248,1.2787076026398223,,-5461.545869260841,0.8,103500.0,59700.0,2556.0,51.276293779151665,-0.7646623194250498
2021-10-06,53.2,75.5,9.9,29.9,1.0100059891156588,1.0119138120917903,1.303681949802976,,-5814.208141826091,1.5905,98600.0,58500.0,2556.0,51.276293839219036,-0.764662238054731
2021-10-07,58.7,93.3,5.6,30.1,1.0086982018820745,1.0103516558951289,1.3276218457687023,,-5903.637781947882,0.6905,118700.0,66800.0,2556.0,51.27629383014287,-0.7646622420260878
2021-10-08,59.0,91.1,3.3,30.2,1.006870522697117,1.0081688135855382,1.254717433753779,,-6080.734121573724,0.4857,146200.0,80800.0,2556.0,51.27629366112517,-0.7646623512478847
2021-10-09,50.9,90.8,2.1,30.1,1.0067337507779612,1.0080052873847256,1.4926809747702758,,-6659.850628580186,1.2524,151400.0,95600.0,2556.0,51.27629395576753,-0.7646622622710267
2021-10-10,52.5,88.4,3.2,30.2,1.0103575535076683,1.0123322001976658,2.0801361499793942,,-6696.232060284402,1.0857,162000.0,96600.0,2556.0,51.276293936394126,-0.7646623415615826
2021-10-11,48.4,85.2,4.0,30.2,1.008244311202254,1.009808467935132,2.194178953281008,,-6778.626923504287,1.0381,137000.0,79900.0,2556.0,51.27629386714151,-0.7646621632548644
2021-10-12,50.7,89.2,5.1,30.1,1.007513494518557,1.0089355784995495,2.0169849786021627,,-7301.500018156834,1.0667,103900.0,61400.0,2556.0,51.27629372584387,-0.7646622879624854
2021-10-13,52.5,88.9,2.9,30.1,1.0066687598591866,1.007926742299095,2.0017665749897606,,-7576.625279465111,0.8190000000000001,109800.0,65100.0,2556.0,51.27629402957492,-0.7646624027519185
2021-10-14,55.8,84.2,6.0,30.0,1.0057918122275342,1.0068795148971974,1.4647419460331932,,-7879.228719735874,1.0286,123000.0,69700.0,2556.0,51.27629386687341,-0.7646624269674268
2021-10-15,53.3,86.5,5.0,29.9,1.0043382729904489,1.005143929433158,1.6717742550080783,,-7921.962232006222,0.64,159100.0,89700.0,2556.0,51.27629387645202,-0.7646624755154793
2021-10-16,52.5,89.2,3.5,29.9,1.0046273842959048,1.0054890296694212,1.6421965447883085,,-8053.704564603455,0.9316,157600.0,101200.0,2556.0,51.27629381669592,-0.7646622678180546
2021-10-17,52.6,91.3,5.5,29.8,1.008054649709121,1.0095807350523671,2.755189195814352,,-8165.3190550555555,0.7263,170400.0,101200.0,2556.0,51.276293895489,-0.7646621936481703
2021-10-18,54.7,95.5,7.1,29.8,1.0061137805468217,1.0072633467735668,2.2256717338002536,,-8231.746792503998,0.4333,143900.0,84600.0,2556.0,51.276293889804606,-0.7646624280989809
2021-10-19,63.1,89.5,16.1,29.7,1.0063161140603825,1.007504743721354,2.1011900294250814,,-8766.228442243453,0.6474,109500.0,65800.0,2556.0,51.2762938629607,-0.7646624216007951
2021-10-20,58.6,86.1,14.1,29.3,1.0059853658165858,1.0071097268768947,1.8471834395055602,,-9132.565723287164,0.8737,116000.0,69700.0,2556.0,51.276293891084414,-0.764662420772089
2021-10-21,46.6,76.7,9.7,29.5,1.005772980232123,1.0068560349228135,1.6442191521006184,,-9457.926759009728,0.9684,129900.0,77300.0,2556.0,51.2762939729726,-0.7646623497389333
2021-10-22,47.8,78.0,8.5,29.9,1.0058788691890503,1.0069823033945335,1.3875784455491498,,-9658.458729440395,0.8526,172500.0,103200.0,2556.0,51.276293738469114,-0.7646622170175147
2021-10-23,50.9,78.8,4.4,30.0,1.0073518040732927,1.0087404508720006,0.9444232469853504,,-10292.585620710246,0.5684,175900.0,116800.0,2556.0,51.27629374240801,-0.7646623342688623
2021-10-24,53.1,80.2,7.6,29.8,1.0096672648470266,1.0115041605274029,1.4384261391118078,,-10377.273552593904,0.8,182600.0,113900.0,2556.0,51.27629381770092,-0.7646623104404277
2021-10-25,52.5,87.6,6.8,29.8,1.0092789485288611,1.0114090619400369,1.57255065882238,,-10589.158000582122,0.7947,153400.0,93800.0,2556.0,51.27629386166466,-0.7646623039337427
2021-10-26,54.4,90.5,8.7,29.8,1.0083545750048786,1.0103065706042078,1.5680681316721403,,-11069.211793043667,0.6056,124000.0,77300.0,2556.0,51.27629396205251,-0.7646622575882334
2021-10-27,58.6,81.5,14.6,29.8,1.0081868582140994,1.0099959013815467,1.0720901411920647,,-11121.870945248547,0.5211,139800.0,87300.0,2556.0,51.27629401673896,-0.7646622966492099
2021-10-28,56.3,83.3,10.9,29.6,1.0074382873448662,1.0088422779247574,1.1800534528662685,,-11497.064230447517,0.3105,158300.0,98600.0,2556.0,51.27629394420834,-0.7646621996987194
2021-10-29,54.8,82.4,13.5,29.3,1.006581858410687,1.0078198988613576,0.9803338750134382,,-11640.227872323518,0.3842,201000.0,129900.0,2556.0,51.27629378510089,-0.7646622561727864
2021-10-30,50.3,85.6,7.4,29.2,1.0082434945876464,1.0098028497539735,1.3928495856799459,,-11970.731663408027,0.5889,195700.0,139800.0,2556.0,51.276293560857525,-0.7646624052081357
2021-10-31,51.8,82.8,14.4,29.1,1.0107426390365355,1.012785122582859,1.5484046131067948,,-12042.553451626247,0.5294,199600.0,126100.0,2556.0,51.27629376508787,-0.7646624210338627
2021-11-01,48.4,75.9,11.0,29.1,1.008932066240254,1.0106239542258708,1.2421657896363012,,-12480.996839656636,0.5471,152000.0,83800.0,2556.0,51.276293721713934,-0.7646623341272305
2021-11-02,39.5,88.6,2.3,29.3,1.0084145236591164,1.010006022796383,1.4102751598872951,,-13071.148941720572,0.5353,111100.0,54900.0,2556.0,51.27629382519109,-0.7646622325631253
2021-11-03,39.3,92.0,3.9,29.4,1.0078196801207406,1.0092958985405105,1.2052950888495533,,-13247.69957961146,0.3765,108300.0,54300.0,2556.0,51.27629387745975,-0.7646621714410772
2021-11-04,43.9,81.9,9.2,29.7,1.0065174570351134,1.0077417106924709,1.2284931712694802,,-13481.050616122096,0.175,117000.0,58700.0,2556.0,51.276293857252234,-0.7646623263477637
2021-11-05,39.9,87.0,3.5,30.1,1.0061611452775168,1.0074691528288742,0.5616769531309165,,-13672.23174807426,,145100.0,69800.0,2556.0,51.276293990326685,-0.7646622337090457
2021-11-06,50.7,82.8,11.0,30.1,1.0079543712170556,1.0096715084562182,0.8868981369768464,,-14243.792211588909,,120000.0,64500.0,2556.0,51.27629376490201,-0.7646623643297547
2021-11-07,48.9,78.2,9.0,29.9,1.0109872000212952,1.0134256382478701,1.472797841031873,,-14301.017784680764,,149600.0,80500.0,2556.0,51.2762938080875,-0.764662177108644
2021-11-08,44.8,88.5,4.2,30.0,1.0093822119368348,1.0115501027783829,1.5751263757037632,,-14359.789985315281,,123700.0,66400.0,2556.0,51.27629370272064,-0.764662478644861
2021-11-09,53.6,84.9,7.4,30.0,1.009624935783047,1.011816581907933,1.5218402708840228,,-14993.246996307986,,89000.0,45200.0,2556.0,51.27629372675222,-0.7646623159251339
2021-11-10,52.9,94.1,4.5,30.0,1.0091475056191082,1.0111603497841777,1.1702857687801298,,-15190.794037570706,0.05,92600.0,45100.0,2556.0,51.276293854044745,-0.764662283315874
2021-11-11,49.9,91.9,4.0,30.0,1.0082376320518156,1.0101437714593997,1.4051594679148898,,-15408.12757175963,0.2167,112100.0,55600.0,2556.0,51.276293841673265,-0.7646623392567186
2021-11-12,51.8,89.8,10.5,29.7,1.007380650051334,1.00905359109575,1.1887721850437638,,-15786.207030147612,0.3563,134900.0,64900.0,2556.0,51.276293925722385,-0.7646624990706715
