Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,39.6,83.3,13.9,28.5,1.0000000148529775,,,,,0.8,257300.0,145600.0,157.0,51.315751449745115,-1.998737111604278
2020-03-02,39.4,83.2,12.2,28.6,119.33981481488131,,,,,0.6524,228200.0,122500.0,157.0,51.3157513924976,-1.9987371010541264
2020-03-03,40.5,85.3,11.6,28.9,29.391097407321723,,,,,0.5238,181900.0,93000.0,157.0,51.31575146123212,-1.9987369706068352
2020-03-04,40.0,92.5,9.5,29.0,1.0000000594119127,,,,,0.4905,167900.0,83200.0,157.0,51.315751606429494,-1.9987371913463694
2020-03-05,38.9,92.2,13.8,28.8,1.0000000594119127,,,,,0.1952,205000.0,98400.0,157.0,51.31575154833034,-1.9987371750416532
2020-03-06,39.1,86.4,5.4,29.0,1.0000000594119127,,,,,0.7714,235300.0,102700.0,157.0,51.31575148382314,-1.9987370479127566
2020-03-07,46.2,86.1,11.3,29.3,1.0000000594119127,,,,,0.6,225100.0,125100.0,157.0,51.31575163440415,-1.99873712171605
2020-03-08,46.0,85.2,17.4,29.0,1.0000000594119127,,,,,0.5619,246600.0,150100.0,157.0,51.31575153720606,-1.9987372351460935
2020-03-09,44.6,88.2,17.3,29.2,4.682266323971514,,,,,0.5905,217000.0,126300.0,157.0,51.31575149831645,-1.998737087849927
2020-03-10,49.7,96.9,21.6,29.0,6.884516791543751,,,,,0.8714,187900.0,98500.0,157.0,51.31575143169394,-1.998737101901779
2020-03-11,48.3,84.1,15.2,29.1,2.5482023126231885,,,,,,175700.0,88600.0,157.0,51.31575153240865,-1.9987371088568289
2020-03-12,42.2,76.1,21.3,29.2,4.966193017540945,,,,,0.9824,184200.0,96700.0,157.0,51.315751435640436,-1.9987372809577606
2020-03-13,44.4,79.9,15.5,29.4,1.000000193088742,,,,,0.9273,195200.0,104200.0,157.0,51.31575136977816,-1.9987371287978415
2020-03-14,46.3,92.4,11.4,29.2,1.000000193088742,,,,,0.8773,192200.0,125800.0,157.0,51.31575152164717,-1.9987371414960728
2020-03-15,44.6,93.0,12.0,29.1,4.070486664124308,,,,,0.2826,201000.0,141400.0,157.0,51.3157515771865,-1.9987370916660028
2020-03-16,41.5,78.7,8.9,29.5,1.7901254450086908,,,,,1.2087,159400.0,112700.0,157.0,51.315751413237294,-1.998737083374814
2020-03-17,47.7,86.9,12.6,29.6,3.936124108504152,,,,,0.9,109500.0,77300.0,157.0,51.31575168521811,-1.9987371828463316
2020-03-18,49.3,93.8,11.2,29.6,4.537596688279431,,,,,0.5522,87000.0,62100.0,157.0,51.315751455589734,-1.99873712486602
2020-03-19,39.5,99.3,14.8,29.6,4.037817598275851,,,,,0.2818,80900.0,58500.0,157.0,51.31575163722172,-1.9987370098087556
2020-03-20,41.2,82.2,20.1,29.7,4.454720939151763,,,,,1.0955,64200.0,46900.0,157.0,51.31575154820778,-1.998737227016921
2020-03-21,41.0,68.2,18.2,29.6,6.917555901315872,,,,,1.2652,51500.0,37000.0,157.0,51.31575150145817,-1.9987371792320503
2020-03-22,41.3,70.6,14.3,29.6,8.194136354043126,,,,,1.1,36400.0,23600.0,157.0,51.31575147517859,-1.9987370690566606
2020-03-23,42.5,65.2,10.3,29.6,12.901431423423865,,,,,1.4542,28000.0,17600.0,157.0,51.31575155596122,-1.9987371647147796
2020-03-24,47.8,66.7,8.7,29.5,11.314154027094428,,,,,1.5667,22600.0,14200.0,157.0,51.31575154543009,-1.9987372561620067
2020-03-25,45.1,57.7,6.9,29.5,21.378742001765016,,,,,1.6913,14800.0,8900.0,157.0,51.3157515745175,-1.9987372778663186
2020-03-26,43.6,53.4,10.4,29.5,65.8125995256027,,,,,1.575,14600.0,8600.0,157.0,51.31575161311293,-1.9987370758358864
2020-03-27,42.4,69.5,13.1,29.6,43.13843546933161,,,,,1.45,13100.0,7800.0,157.0,51.315751460950196,-1.998737267182112
2020-03-28,42.3,70.7,21.7,29.7,32.156123518466174,,,,,1.0542,11400.0,7000.0,157.0,51.31575137122744,-1.9987371465516515
2020-03-29,39.3,59.4,20.3,30.0,221.2085707378884,,,,,0.9958,10000.0,5800.0,157.0,51.31575142036008,-1.9987371937802536
2020-03-30,40.4,71.8,11.8,29.9,273.00701846517546,,,,,0.6625,5700.0,2900.0,157.0,51.315751535554575,-1.9987373136911442
2020-03-31,42.4,70.8,12.6,29.8,561.7151946831918,,,,,1.1667,5500.0,2700.0,157.0,51.31575144506358,-1.9987368784104775
2020-04-01,40.1,72.8,4.9,29.6,8.527707998594579,,,,,0.9458,4400.0,2200.0,157.0,51.315751528784766,-1.9987371114493018
2020-04-02,45.5,84.0,11.5,29.4,6.50360768426258,,,,,1.028,4700.0,2300.0,157.0,51.31575144118521,-1.9987372601242483
2020-04-03,46.7,79.3,7.8,29.4,5.5762655408101,,,,,1.484,5400.0,2600.0,157.0,51.31575142726089,-1.9987370622984042
2020-04-04,48.6,73.6,9.8,29.4,5.292974264737711,,,,,1.932,5500.0,2700.0,157.0,51.315751524896456,-1.9987372374059922
2020-04-05,55.1,61.4,14.7,29.2,4.944002798465458,,,,,2.116,5300.0,2500.0,157.0,51.315751512200926,-1.9987369339300536
2020-04-06,50.5,79.6,11.9,29.4,4.209293005854822,,,,,1.5923,3300.0,1900.0,157.0,51.3157515131063,-1.9987370906571145
2020-04-07,50.6,68.3,5.7,29.7,3.174860871675068,,,,,1.8038,4200.0,2500.0,157.0,51.315751467314826,-1.9987371141667203
2020-04-08,57.8,58.7,6.0,29.6,3.789794010831472,,,,,1.6423,4300.0,2200.0,157.0,51.315751495072774,-1.9987372128833891
2020-04-09,60.6,60.9,7.5,29.6,1.9831977681241983,,,,,1.9577,4500.0,2800.0,157.0,51.31575143610105,-1.998737320723526
