Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,45.9,62.0,15.1,29.2,,,,,,0.8,257300.0,145600.0,326.0,51.302613037342844,0.1806887624688461
2020-03-02,44.0,73.9,8.7,29.2,,,,,,0.6524,228200.0,122500.0,326.0,51.30261314918,0.180688644269123
2020-03-03,43.6,71.5,9.5,29.6,,,,,,0.5238,181900.0,93000.0,326.0,51.302612917812006,0.1806887004795632
2020-03-04,42.9,80.9,7.1,29.7,,,,,,0.4905,167900.0,83200.0,326.0,51.302613093425926,0.1806886217259099
2020-03-05,43.8,88.5,10.2,29.4,,,,,,0.1952,205000.0,98400.0,326.0,51.30261305249589,0.18068857984930398
2020-03-06,44.1,67.9,7.2,29.6,,,,,,0.7714,235300.0,102700.0,326.0,51.3026130047026,0.18068871891012947
2020-03-07,47.3,76.7,10.5,29.9,,,,,,0.6,225100.0,125100.0,326.0,51.302613014514485,0.18068863691748932
2020-03-08,51.0,73.3,14.7,29.7,,,,,,0.5619,246600.0,150100.0,326.0,51.302613137258696,0.18068865220549957
2020-03-09,47.0,75.3,13.1,29.8,,,,,,0.5905,217000.0,126300.0,326.0,51.30261306325446,0.18068855600441242
2020-03-10,56.2,82.9,17.1,29.6,145.5334772368854,,,,,0.8714,187900.0,98500.0,326.0,51.302612920325124,0.1806886818065414
2020-03-11,53.3,75.9,13.8,29.8,60.169907429720105,,,,,,175700.0,88600.0,326.0,51.30261320378201,0.18068882199578118
2020-03-12,47.1,60.7,19.1,29.8,1.000000044558934,,,,,0.9824,184200.0,96700.0,326.0,51.30261310110891,0.18068866171370102
2020-03-13,48.1,63.9,12.2,30.0,1.000000044558934,,,,,0.9273,195200.0,104200.0,326.0,51.302613161808075,0.1806886246417324
2020-03-14,50.1,78.0,9.3,29.9,1.000000044558934,,,,,0.8773,192200.0,125800.0,326.0,51.30261306645882,0.1806887265703807
2020-03-15,51.0,77.5,12.3,29.8,10.506490332632087,,,,,0.2826,201000.0,141400.0,326.0,51.30261297783048,0.18068868510066757
2020-03-16,48.5,65.1,7.0,30.1,1.0000000594119127,,,,,1.2087,159400.0,112700.0,326.0,51.30261301372192,0.18068873960690013
2020-03-17,50.3,73.6,10.0,30.3,1.0000000594119127,,,,,0.9,109500.0,77300.0,326.0,51.302613108836326,0.1806886470287902
2020-03-18,54.3,77.6,11.6,30.2,4.682266323971514,,,,,0.5522,87000.0,62100.0,326.0,51.302613013293914,0.1806886375715343
2020-03-19,46.4,88.8,7.9,30.3,1.000000074264892,,,,,0.2818,80900.0,58500.0,326.0,51.30261295531696,0.1806886564978249
2020-03-20,46.2,69.4,12.8,30.4,3.322303254058072,,,,,1.0955,64200.0,46900.0,326.0,51.30261316995707,0.18068860009903115
2020-03-21,45.2,63.6,15.7,30.3,6.156050590569516,,,,,1.2652,51500.0,37000.0,326.0,51.30261305752389,0.1806885233170577
2020-03-22,44.7,65.5,13.7,30.3,2.129400185129608,,,,,1.1,36400.0,23600.0,326.0,51.30261294807568,0.18068862472121863
2020-03-23,44.5,60.3,12.0,30.3,6.2523852220925304,,,,,1.4542,28000.0,17600.0,326.0,51.302613239107224,0.18068853960504674
2020-03-24,47.8,51.2,6.9,30.3,3.269490500288226,,,,,1.5667,22600.0,14200.0,326.0,51.30261318635117,0.18068865331953812
2020-03-25,45.3,56.0,7.3,30.2,3.1070011564344786,,,,,1.6913,14800.0,8900.0,326.0,51.302613072206,0.18068855499889297
2020-03-26,44.5,58.9,8.7,30.2,4.32472949749699,,,,,1.575,14600.0,8600.0,326.0,51.30261304092487,0.18068847291837314
2020-03-27,46.5,59.1,8.3,30.2,3.0108450983344706,,,,,1.45,13100.0,7800.0,326.0,51.3026132189006,0.1806885401516191
2020-03-28,45.9,63.0,10.1,30.4,2.1771548923881534,,,,,1.0542,11400.0,7000.0,326.0,51.30261308333225,0.18068851768727756
2020-03-29,42.0,55.2,11.2,30.6,6.038135630559405,,,,,0.9958,10000.0,5800.0,326.0,51.30261325895777,0.18068864766824677
2020-03-30,43.2,67.4,7.4,30.5,6.146481792848331,,,,,0.6625,5700.0,2900.0,326.0,51.30261305209644,0.18068876370656065
2020-03-31,43.7,67.0,9.2,30.4,4.820615973452694,,,,,1.1667,5500.0,2700.0,326.0,51.302613075700066,0.18068871518762156
2020-04-01,43.3,61.9,4.6,30.2,11.829429847777526,,,,,0.9458,4400.0,2200.0,326.0,51.3026130447303,0.18068886162064648
2020-04-02,50.7,60.1,9.3,30.0,15.466609194937424,,,,,1.028,4700.0,2300.0,326.0,51.30261308076274,0.1806886614035013
2020-04-03,51.3,55.0,5.6,30.0,15.100269445416947,,,,,1.484,5400.0,2600.0,326.0,51.30261299855868,0.18068875927068623
2020-04-04,51.9,60.9,7.0,30.1,25.90837465945237,,,,,1.932,5500.0,2700.0,326.0,51.302613076771785,0.18068870077923793
2020-04-05,58.7,47.0,11.0,29.9,45.718344352368355,,,,,2.116,5300.0,2500.0,326.0,51.30261303517137,0.18068870172014737
2020-04-06,59.0,55.7,8.3,30.0,39.283345665223656,,,,,1.5923,3300.0,1900.0,326.0,51.30261312618688,0.18068848498415027
2020-04-07,55.4,59.5,6.5,30.4,132.8171649838466,,,,,1.8038,4200.0,2500.0,326.0,51.30261304837272,0.18068869235441945
2020-04-08,58.1,63.2,6.9,30.2,345.8395291784359,,,,,1.6423,4300.0,2200.0,326.0,51.30261313656087,0.18068862796098634
2020-04-09,57.5,65.3,9.3,30.3,332.17242249341456,,,,,1.9577,4500.0,2800.0,326.0,51.30261317650366,0.18068856303424655
2020-04-10,56.6,69.5,10.3,30.3,0.9922557693793972,,,,,2.1192,3600.0,1800.0,326.0,51.302613040407536,0.18068868567084284
2020-04-11,60.1,63.1,6.4,30.2,3.146460523344871,,,,,1.8577,3700.0,2500.0,326.0,51.30261308872016,0.1806887497109611
2020-04-12,64.0,50.1,5.8,29.9,4.508711901879585,,,,,1.8115,3300.0,1700.0,326.0,51.30261314281089,0.18068883511323527
2020-04-13,48.6,57.4,15.0,30.3,1.2382035048024598,,,,,1.6654,3000.0,1800.0,326.0,51.30261310878956,0.18068848755727923
2020-04-14,46.9,54.4,8.4,30.4,4.70118000116863,,,,,2.2654,1900.0,1000.0,326.0,51.30261295629964,0.18068852072850938
2020-04-15,50.0,62.1,7.0,30.2,2.4600163251593217,,,,,2.2077,2700.0,1300.0,326.0,51.302613040741015,0.1806887229959982
2020-04-16,54.0,66.5,7.3,30.0,1.7067589149757845,,,,,1.5115,2800.0,1600.0,326.0,51.302613059354286,0.18068861555278146
2020-04-17,52.2,70.0,14.4,30.0,2.3432481134957115,,,,,0.6692,3100.0,1700.0,326.0,51.30261296409175,0.1806886501643656
2020-04-18,50.4,78.3,6.7,30.0,2.282151938784855,,,,,1.0038,3200.0,1900.0,326.0,51.30261292783762,0.1806885991124074
2020-04-19,53.1,63.0,9.2,30.1,1.5300021447336574,,,,,2.2038,2300.0,1100.0,326.0,51.302613032397154,0.1806885381656782
2020-04-20,53.9,56.1,13.3,30.0,1.4176306237026617,,,,,2.1071,3100.0,1900.0,326.0,51.302613029565315,0.18068859572054213
2020-04-21,56.3,51.4,14.5,30.0,1.935157228394356,,,,,2.1536,3300.0,2300.0,326.0,51.30261300317892,0.18068872476982228
2020-04-22,57.4,53.0,9.9,30.1,1.1903849579992911,,,,,2.1964,3900.0,2200.0,326.0,51.30261320745715,0.18068864374722649
2020-04-23,58.3,57.7,7.0,30.1,1.5125787276069338,,,,,2.2536,2900.0,1800.0,326.0,51.3026129965424,0.18068869196768278
2020-04-24,57.9,57.0,6.1,30.0,1.0855355560470878,,,,,2.2107,4500.0,2800.0,326.0,51.30261300681453,0.18068864427889061
