Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,44.2,79.6,14.0,29.1,,,,,,0.8,257300.0,145600.0,263.0,51.72697651101349,-2.2599697442616202
2020-03-02,44.5,68.5,9.3,29.2,,,,,,0.6524,228200.0,122500.0,263.0,51.72697668599677,-2.2599697849918794
2020-03-03,45.8,69.7,10.2,29.5,,,,,,0.5238,181900.0,93000.0,263.0,51.72697679382433,-2.259969555371767
2020-03-04,43.7,84.0,5.6,29.6,,,,,,0.4905,167900.0,83200.0,263.0,51.72697666087834,-2.2599696112389664
2020-03-05,42.5,85.7,10.8,29.3,,,,,,0.1952,205000.0,98400.0,263.0,51.72697665443394,-2.259969716247817
2020-03-06,46.0,69.7,1.6,29.6,,,,,,0.7714,235300.0,102700.0,263.0,51.726976699964425,-2.2599695403909195
2020-03-07,51.7,83.7,14.1,29.8,,,,,,0.6,225100.0,125100.0,263.0,51.72697663871956,-2.2599695181773263
2020-03-08,50.5,75.5,15.0,29.5,,,,,,0.5619,246600.0,150100.0,263.0,51.7269767888059,-2.2599696694382194
2020-03-09,47.3,79.3,11.5,29.8,,,,,,0.5905,217000.0,126300.0,263.0,51.72697656468514,-2.2599696515045093
2020-03-10,54.9,85.4,14.9,29.5,,,,,,0.8714,187900.0,98500.0,263.0,51.7269766470056,-2.2599695634733536
2020-03-11,52.5,75.9,15.3,29.6,,,,,,,175700.0,88600.0,263.0,51.7269767175123,-2.2599695032952085
2020-03-12,45.6,71.5,15.0,29.7,1.0000000297059557,,,,,0.9824,184200.0,96700.0,263.0,51.72697653551466,-2.2599697388073126
2020-03-13,49.6,64.1,8.2,29.9,1.0000000297059557,,,,,0.9273,195200.0,104200.0,263.0,51.72697662257273,-2.2599696921581756
2020-03-14,51.2,83.3,11.6,29.8,1.0000000297059557,,,,,0.8773,192200.0,125800.0,263.0,51.72697668164277,-2.2599695368138746
2020-03-15,47.0,91.9,6.6,29.6,26.231162329019266,,,,,0.2826,201000.0,141400.0,263.0,51.72697666630373,-2.259969639991149
2020-03-16,48.0,68.9,6.6,30.1,1.000000044558934,,,,,1.2087,159400.0,112700.0,263.0,51.72697682035105,-2.2599696406789374
2020-03-17,52.8,87.2,13.0,30.2,10.506490332632087,,,,,0.9,109500.0,77300.0,263.0,51.726976611536394,-2.259969640163066
2020-03-18,50.0,93.8,10.3,30.1,1.0000000594119127,,,,,0.5522,87000.0,62100.0,263.0,51.72697668765003,-2.259969641974447
2020-03-19,42.1,93.8,8.4,30.2,5.5010848937986525,,,,,0.2818,80900.0,58500.0,263.0,51.72697676973117,-2.2599697719912006
