Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,45.9,62.0,15.1,29.2,,,,,,0.8,257300.0,145600.0,9700.0,51.53215244572647,0.035252267335983176
2020-03-02,44.0,73.9,8.7,29.2,,,,,,0.6524,228200.0,122500.0,9700.0,51.53215250200846,0.035252176938117566
2020-03-03,43.6,71.5,9.5,29.6,,,,,,0.5238,181900.0,93000.0,9700.0,51.532152557012864,0.03525237013326679
2020-03-04,42.9,80.9,7.1,29.7,,,,,,0.4905,167900.0,83200.0,9700.0,51.53215252432945,0.03525243125521388
2020-03-05,43.8,88.5,10.2,29.4,,,,,,0.1952,205000.0,98400.0,9700.0,51.532152341940126,0.03525231703042999
2020-03-06,44.1,67.9,7.2,29.6,,,,,,0.7714,235300.0,102700.0,9700.0,51.532152542131065,0.03525234039431227
2020-03-07,47.3,76.7,10.5,29.9,,,,,,0.6,225100.0,125100.0,9700.0,51.53215249015124,0.03525238937720808
2020-03-08,51.0,73.3,14.7,29.7,,,,,,0.5619,246600.0,150100.0,9700.0,51.5321525821936,0.03525228397659229
2020-03-09,47.0,75.3,13.1,29.8,145.5334772368854,,,,,0.5905,217000.0,126300.0,9700.0,51.53215248121426,0.03525242357252381
2020-03-10,56.2,82.9,17.1,29.6,107.5058365314127,,,,,0.8714,187900.0,98500.0,9700.0,51.532152472914206,0.03525233142528432
2020-03-11,53.3,75.9,13.8,29.8,33.446969947384446,,,,,,175700.0,88600.0,9700.0,51.53215259826474,0.03525231390127938
2020-03-12,47.1,60.7,19.1,29.8,23.70804856551909,,,,,0.9824,184200.0,96700.0,9700.0,51.532152449256714,0.03525237548590629
2020-03-13,48.1,63.9,12.2,30.0,16.017692956403113,,,,,0.9273,195200.0,104200.0,9700.0,51.532152409671525,0.0352524261943667
2020-03-14,50.1,78.0,9.3,29.9,13.675323876733351,,,,,0.8773,192200.0,125800.0,9700.0,51.53215258854263,0.0352522511271101
2020-03-15,51.0,77.5,12.3,29.8,9.598188813903064,,,,,0.2826,201000.0,141400.0,9700.0,51.53215253260178,0.03525231720889643
2020-03-16,48.5,65.1,7.0,30.1,4.215062537833133,,,,,1.2087,159400.0,112700.0,9700.0,51.53215252375808,0.035252353849902815
2020-03-17,50.3,73.6,10.0,30.3,5.700769055705062,,,,,0.9,109500.0,77300.0,9700.0,51.532152427818204,0.03525245653153858
2020-03-18,54.3,77.6,11.6,30.2,2.7764598380279404,,,,,0.5522,87000.0,62100.0,9700.0,51.53215240507419,0.03525229074952471
2020-03-19,46.4,88.8,7.9,30.3,3.911547899596437,,,,,0.2818,80900.0,58500.0,9700.0,51.53215254969853,0.0352523400988177
2020-03-20,46.2,69.4,12.8,30.4,2.0594644952455847,,,,,1.0955,64200.0,46900.0,9700.0,51.532152333807915,0.035252575555806936
2020-03-21,45.2,63.6,15.7,30.3,2.9991714035131563,,,,,1.2652,51500.0,37000.0,9700.0,51.53215256878932,0.035252274083465124
2020-03-22,44.7,65.5,13.7,30.3,3.7844729723535036,,,,,1.1,36400.0,23600.0,9700.0,51.53215242731866,0.03525227912293605
2020-03-23,44.5,60.3,12.0,30.3,2.2628651955182884,,,,,1.4542,28000.0,17600.0,9700.0,51.53215246291164,0.03525245227826981
2020-03-24,47.8,51.2,6.9,30.3,3.989399303261012,,,,,1.5667,22600.0,14200.0,9700.0,51.53215253406038,0.03525247497436785
2020-03-25,45.3,56.0,7.3,30.2,4.079913788865828,,,,,1.6913,14800.0,8900.0,9700.0,51.53215258588481,0.03525242261704997
2020-03-26,44.5,58.9,8.7,30.2,4.128955896161856,,,,,1.575,14600.0,8600.0,9700.0,51.53215252964276,0.03525237541881513
2020-03-27,46.5,59.1,8.3,30.2,4.08618668877868,,,,,1.45,13100.0,7800.0,9700.0,51.53215242386971,0.03525236806949565
2020-03-28,45.9,63.0,10.1,30.4,3.204196161453228,,,,,1.0542,11400.0,7000.0,9700.0,51.532152471107054,0.03525241070471471
2020-03-29,42.0,55.2,11.2,30.6,5.603578799327388,,,,,0.9958,10000.0,5800.0,9700.0,51.5321524997631,0.03525233813476272
2020-03-30,43.2,67.4,7.4,30.5,7.5848867971517855,,,,,0.6625,5700.0,2900.0,9700.0,51.532152304193886,0.03525240747708928
2020-03-31,43.7,67.0,9.2,30.4,8.4751724444813,,,,,1.1667,5500.0,2700.0,9700.0,51.53215259948556,0.03525262084774894
2020-04-01,43.3,61.9,4.6,30.2,9.270388537865767,,,,,0.9458,4400.0,2200.0,9700.0,51.5321524280059,0.03525229643016884
2020-04-02,50.7,60.1,9.3,30.0,22.58395465528921,,,,,1.028,4700.0,2300.0,9700.0,51.53215253124691,0.03525242694344483
2020-04-03,51.3,55.0,5.6,30.0,23.57019861253945,,,,,1.484,5400.0,2600.0,9700.0,51.53215233922852,0.03525223173468781
2020-04-04,51.9,60.9,7.0,30.1,17.201223778899323,,,,,1.932,5500.0,2700.0,9700.0,51.532152485831546,0.03525247451892492
2020-04-05,58.7,47.0,11.0,29.9,55.51911772260471,,,,,2.116,5300.0,2500.0,9700.0,51.532152346167294,0.03525236582177382
2020-04-06,59.0,55.7,8.3,30.0,94.02571883689869,,,,,1.5923,3300.0,1900.0,9700.0,51.53215253980521,0.035252338492978055
2020-04-07,55.4,59.5,6.5,30.4,129.6055460005903,,,,,1.8038,4200.0,2500.0,9700.0,51.532152400808904,0.03525230912663148
2020-04-08,58.1,63.2,6.9,30.2,229.9608062024767,,,,,1.6423,4300.0,2200.0,9700.0,51.53215243043415,0.03525239634873092
2020-04-09,57.5,65.3,9.3,30.3,0.4143821130010919,,,,,1.9577,4500.0,2800.0,9700.0,51.53215257897926,0.035252418889556984
2020-04-10,56.6,69.5,10.3,30.3,1.0689406506080137,,,,,2.1192,3600.0,1800.0,9700.0,51.53215238534901,0.035252432883261554
2020-04-11,60.1,63.1,6.4,30.2,0.4795035576494363,,,,,1.8577,3700.0,2500.0,9700.0,51.532152512032944,0.03525227376746136
2020-04-12,64.0,50.1,5.8,29.9,0.0894084799992804,,,,,1.8115,3300.0,1700.0,9700.0,51.53215249652811,0.03525241598142403
2020-04-13,48.6,57.4,15.0,30.3,0.5853096337198839,,,,,1.6654,3000.0,1800.0,9700.0,51.53215243754074,0.03525233404522273
2020-04-14,46.9,54.4,8.4,30.4,0.0963221108188414,,,,,2.2654,1900.0,1000.0,9700.0,51.53215236529062,0.035252206338141766
2020-04-15,50.0,62.1,7.0,30.2,-0.3114384037008115,,,,,2.2077,2700.0,1300.0,9700.0,51.532152451790566,0.03525233896767686
2020-04-16,54.0,66.5,7.3,30.0,0.0712920690885859,,,,,1.5115,2800.0,1600.0,9700.0,51.53215265809567,0.03525223755561824
2020-04-17,52.2,70.0,14.4,30.0,-0.2830815818038328,,,,,0.6692,3100.0,1700.0,9700.0,51.532152445407924,0.03525238997262351
2020-04-18,50.4,78.3,6.7,30.0,-0.6531440124732248,,,,,1.0038,3200.0,1900.0,9700.0,51.53215239221411,0.035252382110859654
2020-04-19,53.1,63.0,9.2,30.1,-0.2729323593790762,,,,,2.2038,2300.0,1100.0,9700.0,51.53215254870608,0.03525236785294863
2020-04-20,53.9,56.1,13.3,30.0,-0.0357130978255109,,,,,2.1071,3100.0,1900.0,9700.0,51.53215250996588,0.03525241727518066
2020-04-21,56.3,51.4,14.5,30.0,0.2441966909439201,,,,,2.1536,3300.0,2300.0,9700.0,51.53215251213575,0.03525226364300451
2020-04-22,57.4,53.0,9.9,30.1,0.5652132341495634,,,,,2.1964,3900.0,2200.0,9700.0,51.53215272182784,0.03525228374078518
2020-04-23,58.3,57.7,7.0,30.1,0.3752255868106093,,,,,2.2536,2900.0,1800.0,9700.0,51.53215256433605,0.035252311540787416
2020-04-24,57.9,57.0,6.1,30.0,0.6845778964092106,,,,,2.2107,4500.0,2800.0,9700.0,51.5321525410309,0.035252351413604256
2020-04-25,50.6,71.9,10.4,30.0,0.6254222033429477,,,,,2.2536,3500.0,2300.0,9700.0,51.532152511034624,0.035252365908638804
