Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,39.6,83.3,13.9,28.5,,,,,,0.8,257300.0,145600.0,157.0,51.19387718351583,-2.551616327893658
2020-03-02,39.4,83.2,12.2,28.6,,,,,,0.6524,228200.0,122500.0,157.0,51.19387691493245,-2.5516161539056044
2020-03-03,40.5,85.3,11.6,28.9,,,,,,0.5238,181900.0,93000.0,157.0,51.193876979455204,-2.551616195412858
2020-03-04,40.0,92.5,9.5,29.0,,,,,,0.4905,167900.0,83200.0,157.0,51.193876946060875,-2.5516162104401916
2020-03-05,38.9,92.2,13.8,28.8,,,,,,0.1952,205000.0,98400.0,157.0,51.19387703368866,-2.5516163321568497
2020-03-06,39.1,86.4,5.4,29.0,1.0000000148529775,,,,,0.7714,235300.0,102700.0,157.0,51.19387713560086,-2.5516161668415305
2020-03-07,46.2,86.1,11.3,29.3,1.0000000148529775,,,,,0.6,225100.0,125100.0,157.0,51.19387705457388,-2.5516161143904577
2020-03-08,46.0,85.2,17.4,29.0,1.0000000148529775,,,,,0.5619,246600.0,150100.0,157.0,51.1938770120761,-2.551616204398901
2020-03-09,44.6,88.2,17.3,29.2,1.0000000148529775,,,,,0.5905,217000.0,126300.0,157.0,51.19387701432083,-2.551616195494275
2020-03-10,49.7,96.9,21.6,29.0,1.0000000148529775,,,,,0.8714,187900.0,98500.0,157.0,51.193877005332034,-2.551616027845295
2020-03-11,48.3,84.1,15.2,29.1,1.0000000148529775,,,,,,175700.0,88600.0,157.0,51.193876906286256,-2.5516161683195384
2020-03-12,42.2,76.1,21.3,29.2,1.0000000148529775,,,,,0.9824,184200.0,96700.0,157.0,51.193876916385115,-2.5516161741665497
2020-03-13,44.4,79.9,15.5,29.4,12.252711577131514,,,,,0.9273,195200.0,104200.0,157.0,51.193877060705475,-2.5516161128977033
2020-03-14,46.3,92.4,11.4,29.2,1.0000000297059557,,,,,0.8773,192200.0,125800.0,157.0,51.19387704551844,-2.5516162663795887
2020-03-15,44.6,93.0,12.0,29.1,1.0000000297059557,,,,,0.2826,201000.0,141400.0,157.0,51.19387701830583,-2.5516161671485005
2020-03-16,41.5,78.7,8.9,29.5,1.0000000297059557,,,,,1.2087,159400.0,112700.0,157.0,51.193876961860134,-2.5516162632938064
2020-03-17,47.7,86.9,12.6,29.6,1.0000000297059557,,,,,0.9,109500.0,77300.0,157.0,51.19387696771961,-2.551616137589094
2020-03-18,49.3,93.8,11.2,29.6,1.0000000297059557,,,,,0.5522,87000.0,62100.0,157.0,51.19387701627734,-2.551616123840243
