Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,41.4,70.9,10.7,28.8,,,,,,0.8,257300.0,145600.0,520.0,52.37492579173544,-2.2698982721355194
2020-03-02,39.0,75.4,7.1,28.9,,,,,,0.6524,228200.0,122500.0,520.0,52.37492580753769,-2.2698984895219874
2020-03-03,40.8,75.3,8.2,29.2,,,,,,0.5238,181900.0,93000.0,520.0,52.374925951012834,-2.2698982745466965
2020-03-04,38.5,86.8,5.2,29.4,,,,,,0.4905,167900.0,83200.0,520.0,52.37492577144295,-2.2698984234471338
2020-03-05,39.1,87.9,9.3,29.1,,,,,,0.1952,205000.0,98400.0,520.0,52.37492600517999,-2.269898356039353
2020-03-06,39.1,74.2,3.3,29.3,,,,,,0.7714,235300.0,102700.0,520.0,52.374925740175954,-2.2698984749251045
2020-03-07,46.2,81.2,9.6,29.5,,,,,,0.6,225100.0,125100.0,520.0,52.37492578644791,-2.269898294500099
2020-03-08,48.5,72.8,12.5,29.2,,,,,,0.5619,246600.0,150100.0,520.0,52.374925811398775,-2.2698984695054603
2020-03-09,44.5,80.6,10.6,29.4,145.5334772368854,,,,,0.5905,217000.0,126300.0,520.0,52.37492595379074,-2.26989848711983
2020-03-10,53.4,84.0,11.4,29.2,60.169907429720105,,,,,0.8714,187900.0,98500.0,520.0,52.374925990486766,-2.2698981260882465
2020-03-11,48.9,77.4,11.2,29.3,29.391097407321723,,,,,,175700.0,88600.0,520.0,52.37492579794301,-2.269898347645084
2020-03-12,42.6,66.1,13.3,29.4,1.0000000594119127,,,,,0.9824,184200.0,96700.0,520.0,52.374925627367396,-2.2698983191193487
2020-03-13,43.3,80.6,8.5,29.6,1.0000000594119127,,,,,0.9273,195200.0,104200.0,520.0,52.37492582853152,-2.269898322589812
2020-03-14,46.6,89.1,10.1,29.5,1.0000000594119127,,,,,0.8773,192200.0,125800.0,520.0,52.37492584963941,-2.269898304764608
2020-03-15,46.8,83.2,9.3,29.4,6.7321235246621525,,,,,0.2826,201000.0,141400.0,520.0,52.37492596414458,-2.2698982498850566
2020-03-16,44.2,69.7,6.8,29.8,4.750904161108101,,,,,1.2087,159400.0,112700.0,520.0,52.374925847081414,-2.2698984320764386
