Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,41.1,68.4,19.7,28.7,,,,,,0.8,257300.0,145600.0,317.0,52.816838605609064,-1.5605492393996097
2020-03-02,38.3,77.9,11.0,28.9,,,,,,0.6524,228200.0,122500.0,317.0,52.81683869604619,-1.5605493285981102
2020-03-03,39.2,81.0,13.6,29.2,,,,,,0.5238,181900.0,93000.0,317.0,52.81683855597829,-1.5605492410608162
2020-03-04,38.7,83.7,6.0,29.4,1.0000000148529775,,,,,0.4905,167900.0,83200.0,317.0,52.816838613445356,-1.5605493777443658
2020-03-05,38.4,86.8,9.1,29.1,1.0000000148529775,,,,,0.1952,205000.0,98400.0,317.0,52.816838738683025,-1.5605493905347447
2020-03-06,37.9,75.1,6.3,29.3,1.0000000148529775,,,,,0.7714,235300.0,102700.0,317.0,52.81683869351397,-1.5605491964467848
2020-03-07,45.4,80.3,16.0,29.5,1.0000000148529775,,,,,0.6,225100.0,125100.0,317.0,52.81683877990281,-1.5605492549005309
2020-03-08,47.4,76.8,19.5,29.2,27.28095765530682,,,,,0.5619,246600.0,150100.0,317.0,52.81683871817635,-1.560549163316513
2020-03-09,44.2,80.4,17.6,29.4,1.0000000297059557,,,,,0.5905,217000.0,126300.0,317.0,52.81683879543207,-1.560549316939724
2020-03-10,52.4,83.6,23.5,29.2,1.0000000297059557,,,,,0.8714,187900.0,98500.0,317.0,52.81683851564869,-1.5605494959967805
2020-03-11,48.1,74.7,18.4,29.3,8.501807854266822,,,,,,175700.0,88600.0,317.0,52.81683859323902,-1.5605494427480302
2020-03-12,41.8,68.0,26.0,29.3,5.602832803179416,,,,,0.9824,184200.0,96700.0,317.0,52.8168387726912,-1.5605494630118593
2020-03-13,43.4,78.4,12.7,29.6,1.0000000594119127,,,,,0.9273,195200.0,104200.0,317.0,52.816838732585595,-1.560549284854709
2020-03-14,46.3,84.4,13.8,29.5,3.7867638308013922,,,,,0.8773,192200.0,125800.0,317.0,52.81683865038905,-1.5605493276868565
2020-03-15,46.0,81.8,15.6,29.3,4.682893112750561,,,,,0.2826,201000.0,141400.0,317.0,52.816838760637914,-1.5605494054222797
2020-03-16,43.6,72.6,12.1,29.8,3.7607556603803998,,,,,1.2087,159400.0,112700.0,317.0,52.816838643567536,-1.5605492620459347
2020-03-17,49.1,81.5,18.0,29.9,2.2474414049986966,,,,,0.9,109500.0,77300.0,317.0,52.816838691723305,-1.560549296887491
2020-03-18,46.2,91.8,9.7,29.9,4.728447827349019,,,,,0.5522,87000.0,62100.0,317.0,52.81683869411911,-1.5605492206945157
2020-03-19,41.9,77.3,5.0,30.0,1.948150393732176,,,,,0.2818,80900.0,58500.0,317.0,52.81683849279297,-1.5605493390942966
2020-03-20,41.8,76.8,12.9,30.1,2.0092926976743,,,,,1.0955,64200.0,46900.0,317.0,52.81683857263867,-1.5605492445854625
2020-03-21,40.3,70.7,13.8,30.0,4.01626623187763,,,,,1.2652,51500.0,37000.0,317.0,52.81683862211376,-1.560549374052433
2020-03-22,39.7,74.7,11.1,30.0,6.650339744148184,,,,,1.1,36400.0,23600.0,317.0,52.816838589713406,-1.560549261958346
2020-03-23,40.8,67.6,8.1,30.0,3.2391707771007665,,,,,1.4542,28000.0,17600.0,317.0,52.816838716385995,-1.5605492751116299
2020-03-24,47.3,63.2,10.2,29.9,2.4441654167104665,,,,,1.5667,22600.0,14200.0,317.0,52.81683883504686,-1.5605492244193193
2020-03-25,47.6,45.9,6.4,29.9,8.044256735658756,,,,,1.6913,14800.0,8900.0,317.0,52.81683852932557,-1.5605493060427114
2020-03-26,42.3,60.2,7.1,29.9,13.919313421184652,,,,,1.575,14600.0,8600.0,317.0,52.81683872283764,-1.5605493318300858
2020-03-27,41.3,72.6,10.0,30.0,4.173585169666328,,,,,1.45,13100.0,7800.0,317.0,52.81683863585712,-1.5605492352039312
2020-03-28,42.2,74.0,15.3,30.1,14.932400016126671,,,,,1.0542,11400.0,7000.0,317.0,52.81683862391512,-1.5605493147543497
2020-03-29,38.7,63.8,14.5,30.4,22.350020674939184,,,,,0.9958,10000.0,5800.0,317.0,52.816838541029426,-1.5605492636868281
2020-03-30,40.4,77.3,9.1,30.3,83.68669276376038,,,,,0.6625,5700.0,2900.0,317.0,52.81683859675645,-1.5605493330526008
2020-03-31,42.1,71.4,7.4,30.1,181.2261066889237,,,,,1.1667,5500.0,2700.0,317.0,52.81683865311137,-1.5605494458892553
2020-04-01,42.4,76.1,9.5,29.9,80.96256860062546,,,,,0.9458,4400.0,2200.0,317.0,52.81683860385321,-1.5605493460050164
2020-04-02,46.8,73.1,14.3,29.6,410.7765682164268,,,,,1.028,4700.0,2300.0,317.0,52.8168385934699,-1.5605494103856339
2020-04-03,45.4,67.7,8.7,29.7,589.7505864219028,,,,,1.484,5400.0,2600.0,317.0,52.816838735164765,-1.5605492831488093
