Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,43.6,69.8,18.5,28.9,,,,,,0.8,257300.0,145600.0,1786.0,53.428869278395155,-2.845168620196242
2020-03-02,40.4,80.3,9.7,29.1,,,,,,0.6524,228200.0,122500.0,1786.0,53.42886920988273,-2.845168824896926
2020-03-03,42.0,84.9,13.2,29.4,,,,,,0.5238,181900.0,93000.0,1786.0,53.42886949263614,-2.845168667105185
2020-03-04,41.2,85.3,5.2,29.6,,,,,,0.4905,167900.0,83200.0,1786.0,53.428869366370755,-2.8451687197175306
2020-03-05,40.4,82.1,8.2,29.4,,,,,,0.1952,205000.0,98400.0,1786.0,53.42886931656919,-2.845168827396603
2020-03-06,40.3,85.0,5.7,29.6,,,,,,0.7714,235300.0,102700.0,1786.0,53.428869367848975,-2.8451687990872947
2020-03-07,48.6,83.4,13.7,29.7,,,,,,0.6,225100.0,125100.0,1786.0,53.42886925894155,-2.845168505003119
2020-03-08,48.4,80.9,14.0,29.4,,,,,,0.5619,246600.0,150100.0,1786.0,53.42886939946106,-2.8451685727810228
2020-03-09,47.1,83.8,18.2,29.6,,,,,,0.5905,217000.0,126300.0,1786.0,53.42886925316368,-2.845168728780942
2020-03-10,53.1,81.7,16.9,29.4,,,,,,0.8714,187900.0,98500.0,1786.0,53.428869380254866,-2.845168669975854
2020-03-11,48.5,77.2,16.8,29.5,,,,,,,175700.0,88600.0,1786.0,53.428869452439095,-2.8451685118379406
2020-03-12,44.5,69.9,23.9,29.5,1.0000000148529775,,,,,0.9824,184200.0,96700.0,1786.0,53.42886941796109,-2.8451687321879757
2020-03-13,46.0,82.1,13.8,29.9,1.0000000148529775,,,,,0.9273,195200.0,104200.0,1786.0,53.42886940075851,-2.845168690008138
2020-03-14,48.4,85.7,12.8,29.7,76.7095918478055,,,,,0.8773,192200.0,125800.0,1786.0,53.428869332556474,-2.845168639826047
2020-03-15,47.9,80.7,15.1,29.6,1.000000044558934,,,,,0.2826,201000.0,141400.0,1786.0,53.4288693847837,-2.845168711893065
2020-03-16,47.0,72.5,11.6,30.0,1.000000044558934,,,,,1.2087,159400.0,112700.0,1786.0,53.428869375421144,-2.8451687187198402
2020-03-17,53.7,80.0,15.5,30.0,16.210384737336682,,,,,0.9,109500.0,77300.0,1786.0,53.428869390547135,-2.845168628826664
2020-03-18,46.3,86.4,9.8,30.1,1.000000074264892,,,,,0.5522,87000.0,62100.0,1786.0,53.42886960015837,-2.845168740480037
2020-03-19,45.2,75.1,7.0,30.3,4.750904161108101,,,,,0.2818,80900.0,58500.0,1786.0,53.428869401412946,-2.8451686044052615
