Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,42.8,71.7,15.0,29.0,,,,,,257300.0,145600.0,0.8,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035577667214,-1.233564897151373
2020-03-02,41.4,81.9,8.3,29.0,1.0000000148529775,,,,,228200.0,122500.0,0.6524,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035582898671,-1.2335650103208353
2020-03-03,40.4,77.7,9.5,29.4,1.0000000148529775,,,,,181900.0,93000.0,0.5238,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.750355813548474,-1.233564975446909
2020-03-04,39.3,93.0,6.1,29.5,1.0000000148529775,,,,,167900.0,83200.0,0.4905,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035595771521,-1.2335649927564782
2020-03-05,41.4,95.1,10.8,29.1,38.84674289425961,,,,,205000.0,98400.0,0.1952,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035580468659,-1.2335650806517586
2020-03-06,38.8,82.6,4.8,29.4,1.0000000297059557,,,,,235300.0,102700.0,0.7714,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.750355934373786,-1.233565164160425
2020-03-07,44.5,87.0,11.3,29.7,13.675320220586242,,,,,225100.0,125100.0,0.6,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.750355859868634,-1.233565113326677
2020-03-08,48.4,82.5,17.1,29.5,1.000000044558934,,,,,246600.0,150100.0,0.5619,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035577792539,-1.233564924630194
2020-03-09,45.1,82.5,12.3,29.6,16.003617090182942,,,,,217000.0,126300.0,0.5905,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.750355771689115,-1.2335649867685132
2020-03-10,53.8,91.0,15.5,29.5,4.347515234166757,,,,,187900.0,98500.0,0.8714,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035592022786,-1.2335650657901183
2020-03-11,50.6,85.5,13.1,29.6,2.3076706276425027,,,,,,,,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035583032147,-1.233565037108055
2020-03-12,44.4,69.3,17.0,29.6,2.071832534500463,,,,,184200.0,96700.0,0.9824,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035597627102,-1.233565048959209
2020-03-13,45.8,54.8,11.0,29.8,1.000000193088742,,,,,195200.0,104200.0,0.9273,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035580967289,-1.2335650183923363
2020-03-14,47.9,86.3,10.0,29.7,1.887385978855204,,,,,192200.0,125800.0,0.8773,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035589475261,-1.2335650947893344
2020-03-15,47.8,86.4,13.0,29.6,2.5593019471954768,,,,,201000.0,141400.0,0.2826,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035587474384,-1.233564878101918
2020-03-16,42.5,79.0,5.0,29.9,2.4499522054898177,,,,,159400.0,112700.0,1.2087,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035583742795,-1.233565008797872
2020-03-17,47.2,84.8,11.0,30.1,3.5858646981768865,,,,,109500.0,77300.0,0.9,0.0993354187866681,0.1264062858746396,0.132,0.253080569,3555.0,51.75035584487128,-1.2335650581908848
