Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,42.8,71.7,15.0,29.0,,,,,,257300.0,145600.0,0.8,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567822434642,-0.9833587842847462
2020-03-02,41.4,81.9,8.3,29.0,,,,,,228200.0,122500.0,0.6524,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678142086676,-0.9833587092832705
2020-03-03,40.4,77.7,9.5,29.4,,,,,,181900.0,93000.0,0.5238,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567799924378,-0.983358703825955
2020-03-04,39.3,93.0,6.1,29.5,,,,,,167900.0,83200.0,0.4905,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567809588819,-0.9833587004572161
2020-03-05,41.4,95.1,10.8,29.1,,,,,,205000.0,98400.0,0.1952,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567823209864,-0.9833587368092668
2020-03-06,38.8,82.6,4.8,29.4,,,,,,235300.0,102700.0,0.7714,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678252392815,-0.9833588048302343
2020-03-07,44.5,87.0,11.3,29.7,,,,,,225100.0,125100.0,0.6,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567795774157,-0.9833587091372799
2020-03-08,48.4,82.5,17.1,29.5,1.0000000148529775,,,,,246600.0,150100.0,0.5619,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567799845042,-0.9833586873714939
2020-03-09,45.1,82.5,12.3,29.6,89.75485978917374,,,,,217000.0,126300.0,0.5905,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567802022691,-0.9833587207733848
2020-03-10,53.8,91.0,15.5,29.5,1.0000000297059557,,,,,187900.0,98500.0,0.8714,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678052607475,-0.9833585700852521
2020-03-11,50.6,85.5,13.1,29.6,26.231162329019266,,,,,,,,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.4556779803786,-0.9833588158307419
2020-03-12,44.4,69.3,17.0,29.6,1.000000044558934,,,,,184200.0,96700.0,0.9824,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455677941831766,-0.9833589880874694
2020-03-13,45.8,54.8,11.0,29.8,20.012981200357004,,,,,195200.0,104200.0,0.9273,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567806713757,-0.9833588115807559
2020-03-14,47.9,86.3,10.0,29.7,8.165154751092071,,,,,192200.0,125800.0,0.8773,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678123221894,-0.9833587906648772
2020-03-15,47.8,86.4,13.0,29.6,3.5006029597611663,,,,,201000.0,141400.0,0.2826,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567819880901,-0.9833587655848388
2020-03-16,42.5,79.0,5.0,29.9,4.347515234166757,,,,,159400.0,112700.0,1.2087,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.45567813206874,-0.9833586137392866
2020-03-17,47.2,84.8,11.0,30.1,5.18454584735521,,,,,109500.0,77300.0,0.9,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.4556781025782,-0.9833587852279198
2020-03-18,51.9,85.3,11.4,30.0,1.8708640538494845,,,,,87000.0,62100.0,0.5522,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678124517355,-0.9833586165865875
2020-03-19,44.9,96.6,7.3,30.1,1.000000237647693,,,,,80900.0,58500.0,0.2818,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678150946675,-0.9833586453064825
2020-03-20,44.5,71.8,12.3,30.1,2.9615900267452937,,,,,64200.0,46900.0,1.0955,0.1074775599020795,0.1317939031559986,0.125,0.22383720899999998,4313.0,51.455678079724656,-0.983358827848325
