Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2021-08-04,61.3,80.7,4.4,29.9,1.0084600641852122,1.0302825057252314,2.5443559405845244,,5497.560350103798,65900.0,37300.0,1.8517,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481444567833,0.2783039143549002
2021-08-05,62.4,86.3,10.3,29.7,1.007854210901616,1.0206727600853698,1.5223532783307654,,5268.748658330932,72200.0,42000.0,1.1103,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481441401099,0.27830424052567426
2021-08-06,64.4,84.6,25.1,29.5,1.008739942650234,1.0208349505427907,1.4283513785522566,,5175.4453247434385,90900.0,53600.0,1.7179,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481440532074,0.27830436649040674
2021-08-07,63.3,85.0,20.3,29.5,1.0136660225055243,1.029467437136251,1.9180043828529605,,5045.023245072641,109600.0,69300.0,1.3828,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481445202369,0.2783041885265761
2021-08-08,62.4,82.0,24.0,29.7,1.0132113850482587,1.0311186926951859,2.2000390707089443,,4979.498202746004,119200.0,68600.0,1.175,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814361714844,0.27830413123025216
2021-08-09,63.0,85.0,20.3,29.9,1.0135341266708322,1.0144551030281237,3.1666037474100523,,4896.563737156681,95400.0,54600.0,1.5321,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481440003757,0.2783042849251021
2021-08-10,63.7,85.8,13.3,30.0,1.0135969880938511,1.0145220531598471,3.0193290919891296,,4680.316973080279,84200.0,47800.0,2.0036,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814376849795,0.27830421857849336
2021-08-11,62.1,86.6,10.0,30.1,1.0123121848820802,1.0131460129107621,2.1643426184619163,,4585.3689230705395,86100.0,49900.0,1.9071,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481430262604,0.27830433338418664
2021-08-12,63.9,86.5,9.7,30.1,1.0113217660586369,1.0120852652858647,1.7338985024829003,,4457.378190049346,89000.0,51600.0,1.075,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481441662231,0.2783043589639151
2021-08-13,63.9,86.6,15.4,30.2,1.0119418018540909,1.0127488852143427,2.2607763279019437,,4401.008993312089,104200.0,60400.0,1.3893,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814449458224,0.2783040522321457
2021-08-14,64.2,84.8,9.3,30.1,1.016601066066598,1.0177370917793496,1.5657466550748145,,4311.788218793499,125100.0,78700.0,1.7929,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481469947009,0.27830413177659963
2021-08-15,64.8,82.9,13.5,29.9,1.0173815252480003,1.01857213849354,2.5993624290078072,,4248.727003101709,128100.0,72600.0,1.5857,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814284756,0.278304142854064
2021-08-16,61.2,77.9,11.6,30.0,1.0186424215808454,1.0199214565333024,2.3827010032921283,,4193.329045824884,111500.0,63200.0,1.3679,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814446254885,0.2783042566445761
2021-08-17,59.4,86.3,8.5,30.1,1.0159272672189794,1.0170141018283667,1.9520116540145287,,4097.05352988266,97400.0,54900.0,0.7381,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481426460386,0.2783041144323525
2021-08-18,64.4,88.2,12.6,30.0,1.0151405293392946,1.0161714064838707,2.1579017614826204,,3996.8605761134636,100400.0,57900.0,1.7964,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481441031254,0.27830420875370837
2021-08-19,61.7,85.4,13.2,29.9,1.0131839467752153,1.014076457039567,1.7520310832785475,,3667.499704099348,108800.0,63800.0,1.5071,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481425618613,0.27830419156019537
2021-08-20,64.9,86.3,9.8,30.0,1.0143243976550993,1.0152969654150237,1.3954575228352168,,3340.211230947068,126400.0,74100.0,0.9704,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481435398136,0.2783041053632743
2021-08-21,62.9,90.7,6.9,30.0,1.0210982768231431,1.0225476084496024,1.4316906013181931,,3226.527582000316,138100.0,88000.0,0.863,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481455094767,0.27830423214517286
2021-08-22,65.3,86.5,9.6,30.1,1.0222880531666447,1.023820319925648,2.1759540775132797,,3157.778066799668,140700.0,83600.0,1.5926,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814583244106,0.27830420065439176
2021-08-23,63.1,84.7,11.5,30.3,1.0259068779125764,1.0276927898603745,1.6720248391923138,,2919.432093658508,125500.0,72300.0,1.25,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814555471016,0.2783043805979475
2021-08-24,62.3,84.4,15.2,30.4,1.0291543321977112,1.0311672811187909,1.7942878097975246,,2686.424689551201,115400.0,66900.0,1.8231,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814422419664,0.27830417943192076
2021-08-25,63.2,84.3,12.0,30.2,1.0255239462314445,1.027280444313921,1.2012273100725277,,2473.743964876672,120900.0,70300.0,1.6158,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481456447409,0.278304079590293
2021-08-26,61.8,77.6,12.7,30.1,1.0170894523777572,1.0182526648093904,1.3843763728185872,,2288.121529156217,127000.0,74200.0,1.08,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481447003853,0.27830429571992715
2021-08-27,58.4,84.7,9.5,30.2,1.0155996543628347,1.0166577882017709,1.3528576159317849,,2174.038666181251,141900.0,83500.0,1.3692,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481443277088,0.27830447716681683
2021-08-28,63.0,80.3,12.8,30.2,1.0203304248741598,1.0217200614633972,1.169566893104037,,2097.73904583118,154100.0,98200.0,1.5808,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481448895665,0.2783040760692406
2021-08-29,60.3,81.0,10.2,30.2,1.0168875463928766,1.0180350482496547,1.1646893272358807,,1975.3819230267388,152700.0,90400.0,0.5125,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481442384474,0.2783042326408071
2021-08-30,61.4,89.2,13.1,30.2,1.014728315977078,1.0157239612790117,1.9641112980137905,,1920.6639387087769,151200.0,86100.0,0.3667,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814570639234,0.27830400596962207
2021-09-01,62.2,81.2,13.0,30.4,1.0104532598107339,1.011148679765627,1.4674922741700405,,1607.8658686058593,123900.0,68200.0,1.1731,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814391858816,0.2783041329484306
2021-09-02,61.6,81.5,13.3,30.3,1.0084794575679707,1.0090364018275817,1.4931166574950834,,1493.3306294612635,116900.0,62200.0,1.4308,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.784814551699945,0.27830422711521235
2021-09-03,62.6,87.1,13.9,30.1,1.0081771965918191,1.0087128476351992,1.0655066638035908,,1435.6989267620065,126600.0,71500.0,1.4423,0.2167913651416656,0.2617948279465694,0.126,0.046808511,2303.0,50.78481450635481,0.2783042940007637
