Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,41.7,69.2,17.1,28.8,,,,,,257300.0,145600.0,0.8,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458893074835,-0.035069138889447724
2020-03-02,40.0,79.6,7.8,28.9,,,,,,228200.0,122500.0,0.6524,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724589037683145,-0.03506913479261741
2020-03-03,38.8,82.4,8.8,29.2,,,,,,181900.0,93000.0,0.5238,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458902264829,-0.03506926749717595
2020-03-04,38.8,87.2,6.8,29.4,,,,,,167900.0,83200.0,0.4905,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724588929451144,-0.035069105637849894
2020-03-05,40.4,94.8,12.6,29.0,,,,,,205000.0,98400.0,0.1952,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458920660318,-0.03506916458939839
2020-03-06,39.9,76.2,7.0,29.3,,,,,,235300.0,102700.0,0.7714,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724589048009214,-0.03506918614635127
2020-03-07,43.2,83.5,12.3,29.6,,,,,,225100.0,125100.0,0.6,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724589008465514,-0.03506915456539596
2020-03-08,48.7,76.2,17.6,29.3,,,,,,246600.0,150100.0,0.5619,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458905114887,-0.03506910854564229
2020-03-09,43.2,82.1,12.6,29.4,,,,,,217000.0,126300.0,0.5905,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458891097321,-0.03506919165036288
2020-03-10,53.8,86.4,17.2,29.3,1.0000000148529775,,,,,187900.0,98500.0,0.8714,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458913615636,-0.035069071483170136
2020-03-11,49.9,77.9,15.2,29.4,89.75485978917374,,,,,,,,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.7245890507817,-0.03506924582230132
2020-03-12,44.3,65.1,19.7,29.4,38.854795946182215,,,,,184200.0,96700.0,0.9824,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458896442796,-0.035069115037125335
2020-03-13,44.6,72.7,10.5,29.6,19.92337205382559,,,,,195200.0,104200.0,0.9273,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458924341579,-0.03506917832803143
2020-03-14,47.0,85.4,11.9,29.6,18.520639547119785,,,,,192200.0,125800.0,0.8773,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458908877277,-0.0350691504027999
2020-03-15,47.6,87.0,13.7,29.4,1.0000000891178715,,,,,201000.0,141400.0,0.2826,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724588844223575,-0.03506905657937385
2020-03-16,43.1,79.1,5.9,29.7,5.094374118739051,,,,,159400.0,112700.0,1.2087,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724589007224914,-0.03506931479441235
2020-03-17,47.1,83.0,15.0,29.9,7.751627879239341,,,,,109500.0,77300.0,0.9,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458917281124,-0.03506907755240752
2020-03-18,51.1,88.0,12.8,29.9,2.6737576987747653,,,,,87000.0,62100.0,0.5522,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458917603119,-0.03506929034304496
2020-03-19,43.5,93.0,8.6,29.9,2.3076706276425027,,,,,80900.0,58500.0,0.2818,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724588888077555,-0.03506929868374614
2020-03-20,42.7,81.4,13.0,30.0,5.644607425069075,,,,,64200.0,46900.0,1.0955,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458899435789,-0.03506911052078878
2020-03-21,41.1,70.3,13.3,29.9,4.22253255284527,,,,,51500.0,37000.0,1.2652,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458911259787,-0.035069176571198735
2020-03-22,40.6,70.8,12.0,29.9,2.3803785334314425,,,,,36400.0,23600.0,1.1,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458902661124,-0.03506932487811879
2020-03-23,41.8,66.8,12.0,29.9,1.4455152694467284,,,,,28000.0,17600.0,1.4542,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.72458900342743,-0.03506910916967067
2020-03-24,44.3,61.7,10.4,29.9,2.6311967448924616,,,,,22600.0,14200.0,1.5667,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.724588818189275,-0.035069352931217476
2020-03-25,42.4,61.7,7.3,29.9,3.8444521631464417,,,,,14800.0,8900.0,1.6913,0.1612945039751123,0.1886979377274565,0.12300000000000001,0.104215457,1924.0,51.7245890305461,-0.03506915198920054
