Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,43.4,73.9,26.8,28.9,,,,,,257300.0,145600.0,0.8,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.706979946627904,-3.365166418114092
2020-03-02,42.1,77.1,15.1,29.1,,,,,,228200.0,122500.0,0.6524,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.70698011668912,-3.365166391716873
2020-03-03,42.7,85.6,13.2,29.4,,,,,,181900.0,93000.0,0.5238,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.70698012973619,-3.3651664573594022
2020-03-04,40.9,87.0,4.9,29.7,,,,,,167900.0,83200.0,0.4905,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.7069798406477,-3.3651663856265093
2020-03-05,40.0,84.1,5.7,29.5,,,,,,205000.0,98400.0,0.1952,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.706979934525954,-3.3651664248040625
2020-03-06,40.0,85.9,5.2,29.6,,,,,,235300.0,102700.0,0.7714,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.70698000475528,-3.365166340704791
2020-03-07,45.9,91.2,14.8,29.7,,,,,,225100.0,125100.0,0.6,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.7069801296686,-3.365166468585868
2020-03-08,46.0,87.8,17.5,29.4,,,,,,246600.0,150100.0,0.5619,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.706979861939196,-3.365166306786574
2020-03-09,44.8,90.9,18.5,29.6,,,,,,217000.0,126300.0,0.5905,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.706979975799946,-3.365166317256101
2020-03-10,47.2,92.3,15.8,29.4,,,,,,187900.0,98500.0,0.8714,0.2158441722705904,0.2412407717094261,0.11199999999999999,0.01280683,77.0,54.706980010019194,-3.3651663639903164
