Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,41.4,70.9,10.7,28.8,,,,,,257300.0,145600.0,0.8,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783509583986,-1.284402540635825
2020-03-02,39.0,75.4,7.1,28.9,1.0000000148529775,,,,,228200.0,122500.0,0.6524,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.377835100097606,-1.2844025656063662
2020-03-03,40.8,75.3,8.2,29.2,89.75485978917374,,,,,181900.0,93000.0,0.5238,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.377835027068215,-1.2844025063916074
2020-03-04,38.5,86.8,5.2,29.4,1.0000000297059557,,,,,167900.0,83200.0,0.4905,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783506582936,-1.2844024531107097
2020-03-05,39.1,87.9,9.3,29.1,1.0000000297059557,,,,,205000.0,98400.0,0.1952,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783491833484,-1.284402532396695
2020-03-06,39.1,74.2,3.3,29.3,1.0000000297059557,,,,,235300.0,102700.0,0.7714,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783491147175,-1.2844025005428474
2020-03-07,46.2,81.2,9.6,29.5,1.0000000297059557,,,,,225100.0,125100.0,0.6,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783513380797,-1.2844024579932527
2020-03-08,48.5,72.8,12.5,29.2,1.0000000297059557,,,,,246600.0,150100.0,0.5619,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783495282343,-1.2844025206281575
2020-03-09,44.5,80.6,10.6,29.4,8.501807854266822,,,,,217000.0,126300.0,0.5905,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783499811592,-1.2844025716239733
2020-03-10,53.4,84.0,11.4,29.2,1.000000044558934,,,,,187900.0,98500.0,0.8714,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783489866371,-1.284402657892983
2020-03-11,48.9,77.4,11.2,29.3,4.9230109414849315,,,,,,,,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783496283051,-1.2844025911639143
2020-03-12,42.6,66.1,13.3,29.4,3.7867638308013922,,,,,184200.0,96700.0,0.9824,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783507890136,-1.2844025124622487
2020-03-13,43.3,80.6,8.5,29.6,1.000000074264892,,,,,195200.0,104200.0,0.9273,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.377834882401054,-1.2844026435774876
2020-03-14,46.6,89.1,10.1,29.5,1.000000074264892,,,,,192200.0,125800.0,0.8773,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.377835162819586,-1.2844025256043239
2020-03-15,46.8,83.2,9.3,29.4,1.000000074264892,,,,,201000.0,141400.0,0.2826,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.377834974831615,-1.2844026024598725
2020-03-16,44.2,69.7,6.8,29.8,1.000000074264892,,,,,159400.0,112700.0,1.2087,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.377834865428824,-1.2844025304597686
2020-03-17,49.5,84.0,10.7,29.9,6.333344275834677,,,,,109500.0,77300.0,0.9,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.3778349634658,-1.2844024179610882
2020-03-18,46.7,93.2,8.2,29.9,1.0000001188238323,,,,,87000.0,62100.0,0.5522,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783478929851,-1.2844024493273998
2020-03-19,41.5,83.4,7.1,30.0,7.367672076599885,,,,,80900.0,58500.0,0.2818,0.1745953995062502,0.2007112043838171,0.10800000000000001,0.11666666699999999,326.0,52.37783507497557,-1.2844025502199043
