Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,doctors,nonwhite,PopulationDensity,latitude,longitude
2020-03-01,39.6,83.3,13.9,28.5,,,,,,257300.0,145600.0,0.8,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541644767605,-2.9648904136904566
2020-03-02,39.4,83.2,12.2,28.6,,,,,,228200.0,122500.0,0.6524,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554172028135,-2.9648903621437652
2020-03-03,40.5,85.3,11.6,28.9,,,,,,181900.0,93000.0,0.5238,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554172019981,-2.9648903801578137
2020-03-04,40.0,92.5,9.5,29.0,,,,,,167900.0,83200.0,0.4905,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541753828966,-2.9648902842961453
2020-03-05,38.9,92.2,13.8,28.8,,,,,,205000.0,98400.0,0.1952,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541513661884,-2.9648905855772867
2020-03-06,39.1,86.4,5.4,29.0,,,,,,235300.0,102700.0,0.7714,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541699589374,-2.964890419014343
2020-03-07,46.2,86.1,11.3,29.3,,,,,,225100.0,125100.0,0.6,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554173381269,-2.9648905001995938
2020-03-08,46.0,85.2,17.4,29.0,,,,,,246600.0,150100.0,0.5619,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554169226683,-2.9648902857646564
2020-03-09,44.6,88.2,17.3,29.2,,,,,,217000.0,126300.0,0.5905,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541606218935,-2.9648904505390252
2020-03-10,49.7,96.9,21.6,29.0,1.0000000148529775,,,,,187900.0,98500.0,0.8714,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554194270542,-2.964890258441138
2020-03-11,48.3,84.1,15.2,29.1,89.75485978917374,,,,,,,,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554177396051,-2.964890546921982
2020-03-12,42.2,76.1,21.3,29.2,57.78219475523152,,,,,184200.0,96700.0,0.9824,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541719190846,-2.9648904415054016
2020-03-13,44.4,79.9,15.5,29.4,16.138697894650587,,,,,195200.0,104200.0,0.9273,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541760575086,-2.964890409720364
2020-03-14,46.3,92.4,11.4,29.2,9.760319818118823,,,,,192200.0,125800.0,0.8773,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554161057781,-2.9648905041949525
2020-03-15,44.6,93.0,12.0,29.1,1.0000000891178715,,,,,201000.0,141400.0,0.2826,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554170165344,-2.9648903350569147
2020-03-16,41.5,78.7,8.9,29.5,1.0000000891178715,,,,,159400.0,112700.0,1.2087,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554169220368,-2.9648902934882484
2020-03-17,47.7,86.9,12.6,29.6,4.215060784858564,,,,,109500.0,77300.0,0.9,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554168509382,-2.9648902725212705
2020-03-18,49.3,93.8,11.2,29.6,3.3014166274391403,,,,,87000.0,62100.0,0.5522,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554167193776,-2.964890585024543
2020-03-19,39.5,99.3,14.8,29.6,1.0000001188238323,,,,,80900.0,58500.0,0.2818,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541775902346,-2.9648904505440243
2020-03-20,41.2,82.2,20.1,29.7,2.5482023126231885,,,,,64200.0,46900.0,1.0955,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554171003184,-2.9648903382817036
2020-03-21,41.0,68.2,18.2,29.6,2.2890127590397262,,,,,51500.0,37000.0,1.2652,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554177011428,-2.9648904090557546
2020-03-22,41.3,70.6,14.3,29.6,2.129400185129608,,,,,36400.0,23600.0,1.1,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541764688454,-2.964890436890546
2020-03-23,42.5,65.2,10.3,29.6,2.0395345895068755,,,,,28000.0,17600.0,1.4542,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554177241285,-2.964890610817363
2020-03-24,47.8,66.7,8.7,29.5,2.0038129987887867,,,,,22600.0,14200.0,1.5667,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554170628343,-2.964890373239766
2020-03-25,45.1,57.7,6.9,29.5,2.8963005646696414,,,,,14800.0,8900.0,1.6913,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541774919026,-2.964890230517971
2020-03-26,43.6,53.4,10.4,29.5,2.8998449113573526,,,,,14600.0,8600.0,1.575,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.1755416790612,-2.9648905872061775
2020-03-27,42.4,69.5,13.1,29.6,1.0000002525006777,,,,,13100.0,7800.0,1.45,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541636513806,-2.964890430681625
2020-03-28,42.3,70.7,21.7,29.7,3.4782190845212506,,,,,11400.0,7000.0,1.0542,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554171257399,-2.9648903810059606
2020-03-29,39.3,59.4,20.3,30.0,6.257182651357134,,,,,10000.0,5800.0,0.9958,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554165069838,-2.96489046492296
2020-03-30,40.4,71.8,11.8,29.9,6.990610685852723,,,,,5700.0,2900.0,0.6625,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554177947638,-2.9648902989312598
2020-03-31,42.4,70.8,12.6,29.8,6.635405286474963,,,,,5500.0,2700.0,1.1667,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554170298428,-2.9648904116002446
2020-04-01,40.1,72.8,4.9,29.6,8.43839218860513,,,,,4400.0,2200.0,0.9458,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554162158778,-2.9648905012057583
2020-04-02,45.5,84.0,11.5,29.4,22.65971574531005,,,,,4700.0,2300.0,1.028,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554179433844,-2.9648903157754973
2020-04-03,46.7,79.3,7.8,29.4,14.608390944911857,,,,,5400.0,2600.0,1.484,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.17554163315478,-2.964890329106564
2020-04-04,48.6,73.6,9.8,29.4,15.233347339420927,,,,,5500.0,2700.0,1.932,0.2072869493618773,0.2343608564704333,0.13,0.007640068000000001,222.0,51.175541839138994,-2.964890392639309
