areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E08000016,Barnsley,ltla,2022-08-02,181213
E08000016,Barnsley,ltla,2022-08-01,181205
E08000016,Barnsley,ltla,2022-07-31,181202
E08000016,Barnsley,ltla,2022-07-30,181190
E08000016,Barnsley,ltla,2022-07-29,181117
E08000016,Barnsley,ltla,2022-07-28,181110
E08000016,Barnsley,ltla,2022-07-27,181101
E08000016,Barnsley,ltla,2022-07-26,181099
E08000016,Barnsley,ltla,2022-07-25,181096
E08000016,Barnsley,ltla,2022-07-24,181096
E08000016,Barnsley,ltla,2022-07-23,181089
E08000016,Barnsley,ltla,2022-07-22,181030
E08000016,Barnsley,ltla,2022-07-21,181015
E08000016,Barnsley,ltla,2022-07-20,181005
E08000016,Barnsley,ltla,2022-07-19,180998
E08000016,Barnsley,ltla,2022-07-18,180994
E08000016,Barnsley,ltla,2022-07-17,180988
E08000016,Barnsley,ltla,2022-07-16,180976
E08000016,Barnsley,ltla,2022-07-15,180882
E08000016,Barnsley,ltla,2022-07-14,180876
E08000016,Barnsley,ltla,2022-07-13,180870
E08000016,Barnsley,ltla,2022-07-12,180864
E08000016,Barnsley,ltla,2022-07-11,180858
E08000016,Barnsley,ltla,2022-07-10,180856
E08000016,Barnsley,ltla,2022-07-09,180848
E08000016,Barnsley,ltla,2022-07-08,180755
E08000016,Barnsley,ltla,2022-07-07,180748
E08000016,Barnsley,ltla,2022-07-06,180739
E08000016,Barnsley,ltla,2022-07-05,180732
E08000016,Barnsley,ltla,2022-07-04,180729
E08000016,Barnsley,ltla,2022-07-03,180726
E08000016,Barnsley,ltla,2022-07-02,180722
E08000016,Barnsley,ltla,2022-07-01,180640
E08000016,Barnsley,ltla,2022-06-30,180633
E08000016,Barnsley,ltla,2022-06-29,180629
E08000016,Barnsley,ltla,2022-06-28,180622
E08000016,Barnsley,ltla,2022-06-27,180618
E08000016,Barnsley,ltla,2022-06-26,180615
