areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000208,Epsom and Ewell,ltla,2022-08-02,62345
E07000208,Epsom and Ewell,ltla,2022-08-01,62334
E07000208,Epsom and Ewell,ltla,2022-07-31,62330
E07000208,Epsom and Ewell,ltla,2022-07-30,62330
E07000208,Epsom and Ewell,ltla,2022-07-29,62322
E07000208,Epsom and Ewell,ltla,2022-07-28,62307
E07000208,Epsom and Ewell,ltla,2022-07-27,62304
E07000208,Epsom and Ewell,ltla,2022-07-26,62293
E07000208,Epsom and Ewell,ltla,2022-07-25,62292
E07000208,Epsom and Ewell,ltla,2022-07-24,62284
E07000208,Epsom and Ewell,ltla,2022-07-23,62284
E07000208,Epsom and Ewell,ltla,2022-07-22,62270
E07000208,Epsom and Ewell,ltla,2022-07-21,62264
E07000208,Epsom and Ewell,ltla,2022-07-20,62252
E07000208,Epsom and Ewell,ltla,2022-07-19,62239
E07000208,Epsom and Ewell,ltla,2022-07-18,62234
E07000208,Epsom and Ewell,ltla,2022-07-17,62215
E07000208,Epsom and Ewell,ltla,2022-07-16,62215
E07000208,Epsom and Ewell,ltla,2022-07-15,62175
E07000208,Epsom and Ewell,ltla,2022-07-14,62148
E07000208,Epsom and Ewell,ltla,2022-07-13,62136
E07000208,Epsom and Ewell,ltla,2022-07-12,62125
E07000208,Epsom and Ewell,ltla,2022-07-11,62118
E07000208,Epsom and Ewell,ltla,2022-07-10,62108
E07000208,Epsom and Ewell,ltla,2022-07-09,62108
E07000208,Epsom and Ewell,ltla,2022-07-08,62087
E07000208,Epsom and Ewell,ltla,2022-07-07,62079
E07000208,Epsom and Ewell,ltla,2022-07-06,62069
E07000208,Epsom and Ewell,ltla,2022-07-05,62059
E07000208,Epsom and Ewell,ltla,2022-07-04,62055
E07000208,Epsom and Ewell,ltla,2022-07-03,62051
E07000208,Epsom and Ewell,ltla,2022-07-02,62050
E07000208,Epsom and Ewell,ltla,2022-07-01,62042
E07000208,Epsom and Ewell,ltla,2022-06-30,62031
E07000208,Epsom and Ewell,ltla,2022-06-29,62019
E07000208,Epsom and Ewell,ltla,2022-06-28,62011
E07000208,Epsom and Ewell,ltla,2022-06-27,62004
E07000208,Epsom and Ewell,ltla,2022-06-26,61992
E07000208,Epsom and Ewell,ltla,2022-06-25,61990
E07000208,Epsom and Ewell,ltla,2022-06-24,61981
E07000208,Epsom and Ewell,ltla,2022-06-23,61959
E07000208,Epsom and Ewell,ltla,2022-06-22,61953
E07000208,Epsom and Ewell,ltla,2022-06-21,61948
E07000208,Epsom and Ewell,ltla,2022-06-20,61945
E07000208,Epsom and Ewell,ltla,2022-06-19,61938
E07000208,Epsom and Ewell,ltla,2022-06-18,61938
E07000208,Epsom and Ewell,ltla,2022-06-17,61920
E07000208,Epsom and Ewell,ltla,2022-06-16,61901
E07000208,Epsom and Ewell,ltla,2022-06-15,61890
E07000208,Epsom and Ewell,ltla,2022-06-14,61888
E07000208,Epsom and Ewell,ltla,2022-06-13,61878
E07000208,Epsom and Ewell,ltla,2022-06-12,61871
E07000208,Epsom and Ewell,ltla,2022-06-11,61871
E07000208,Epsom and Ewell,ltla,2022-06-10,61849
E07000208,Epsom and Ewell,ltla,2022-06-09,61840
E07000208,Epsom and Ewell,ltla,2022-06-08,61833
E07000208,Epsom and Ewell,ltla,2022-06-07,61822
E07000208,Epsom and Ewell,ltla,2022-06-06,61816
E07000208,Epsom and Ewell,ltla,2022-06-05,61797
E07000208,Epsom and Ewell,ltla,2022-06-04,61797
E07000208,Epsom and Ewell,ltla,2022-06-03,61790
E07000208,Epsom and Ewell,ltla,2022-06-02,61790
E07000208,Epsom and Ewell,ltla,2022-06-01,61790
E07000208,Epsom and Ewell,ltla,2022-05-31,61779
E07000208,Epsom and Ewell,ltla,2022-05-30,61774
E07000208,Epsom and Ewell,ltla,2022-05-29,61749
E07000208,Epsom and Ewell,ltla,2022-05-28,61744
E07000208,Epsom and Ewell,ltla,2022-05-27,61731
E07000208,Epsom and Ewell,ltla,2022-05-26,61713
E07000208,Epsom and Ewell,ltla,2022-05-25,61705
E07000208,Epsom and Ewell,ltla,2022-05-24,61698
E07000208,Epsom and Ewell,ltla,2022-05-23,61695
E07000208,Epsom and Ewell,ltla,2022-05-22,61684
E07000208,Epsom and Ewell,ltla,2022-05-21,61679
E07000208,Epsom and Ewell,ltla,2022-05-20,61660
E07000208,Epsom and Ewell,ltla,2022-05-19,61655
E07000208,Epsom and Ewell,ltla,2022-05-18,61646
E07000208,Epsom and Ewell,ltla,2022-05-17,61640
E07000208,Epsom and Ewell,ltla,2022-05-16,61635
E07000208,Epsom and Ewell,ltla,2022-05-15,61626
E07000208,Epsom and Ewell,ltla,2022-05-14,61618
