Date,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),Precipitation (in),R0orig,R0alp,R0dlt,R0omi,cumFirstDose,cumSecondDose,cumThirdDose
2020-03-01,42.4,31.4,65.8,19.6,29.0,0.0,,,,,,,
2020-03-02,37.5,31.3,80.2,9.2,29.1,0.0,1.0000000148529775,,,,,,
2020-03-03,39.9,34.9,82.8,12.0,29.4,0.0,1.0000000148529775,,,,,,
2020-03-04,39.8,34.4,81.5,5.2,29.7,0.0,1.0000000148529775,,,,,,
2020-03-05,35.9,32.1,87.8,6.8,29.5,0.0,1.0000000148529775,,,,,,
2020-03-06,37.9,30.1,76.0,5.0,29.6,0.0,1.0000000148529775,,,,,,
2020-03-07,46.5,40.3,79.2,14.9,29.8,0.0,1.0000000148529775,,,,,,
2020-03-08,48.4,41.6,78.0,17.5,29.5,0.0,20.10707764495579,,,,,,
2020-03-09,44.6,39.0,81.4,15.1,29.6,0.0,6.626356000260973,,,,,,
2020-03-10,53.3,46.0,77.0,18.8,29.4,0.0,1.0000000594119127,,,,,,
2020-03-11,48.0,40.6,76.0,17.6,29.6,0.0,1.0000000594119127,,,,,,
2020-03-12,43.9,32.4,64.8,22.1,29.6,0.0,3.7867638308013922,,,,,,
2020-03-13,44.3,36.7,75.3,10.3,29.9,0.0,1.000000074264892,,,,,,
2020-03-14,46.5,42.5,85.8,12.1,29.8,0.0,1.000000074264892,,,,,,
2020-03-15,48.3,41.5,76.8,16.1,29.6,0.0,3.079068726377916,,,,,,
2020-03-16,46.2,37.0,71.6,10.1,30.0,0.0,4.2623914950678055,,,,,,
2020-03-17,51.4,44.5,77.1,16.7,30.1,0.0,4.878796086771142,,,,,,
2020-03-18,47.6,42.2,82.2,9.2,30.1,0.0,3.4844122916822307,,,,,,
2020-03-19,42.6,34.8,75.3,3.3,30.3,0.0,4.581815893280059,,,,,,
2020-03-20,43.0,34.6,74.3,11.6,30.4,0.0,5.708616091394366,,,,,,
2020-03-21,41.3,32.3,71.9,8.4,30.4,0.0,10.381352457436977,,,,,,
2020-03-22,42.1,32.8,70.3,6.1,30.4,0.0,10.577096202908074,,,,,,
2020-03-23,40.7,30.5,70.8,7.5,30.3,0.0,14.52497637849939,,,,,,
2020-03-24,46.9,36.5,69.1,9.5,30.2,0.0,13.481374817492554,,,,,,
2020-03-25,47.8,32.4,58.4,6.4,30.2,0.0,28.685366125650983,,,,,,
2020-03-26,41.7,30.0,68.5,4.5,30.3,0.0,21.652747669791182,,,,,,
2020-03-27,39.9,31.5,76.4,9.3,30.3,0.0,49.03758574263743,,,,,,
2020-03-28,42.0,35.9,79.5,14.8,30.5,0.0,117.4614056970847,,,,,,
2020-03-29,39.7,28.5,65.3,15.0,30.7,0.0,172.15651400985325,,,,,,
2020-03-30,43.2,34.9,73.1,12.5,30.6,0.0,288.22487090026533,,,,,,
2020-03-31,42.7,36.2,77.8,6.1,30.5,0.0,422.37897021454313,,,,,,
2020-04-01,45.1,35.7,70.5,8.4,30.2,0.0,446.5418999056865,,,,,,
2020-04-02,47.6,38.4,72.0,14.1,29.9,0.0,8.095975504486455,,,,,,
2020-04-03,45.2,36.0,70.5,7.7,30.0,0.0,3.1410510441046102,,,,,,
2020-04-04,48.8,39.6,71.6,9.6,30.0,0.0,3.646093785978509,,,,,,
2020-04-05,55.0,38.1,56.7,11.6,29.9,0.0,1.8129695235273489,,,,,,
2020-04-06,54.6,41.0,61.3,11.9,29.9,0.0,4.583287781797637,,,,,,
2020-04-07,50.1,37.9,66.8,6.1,30.3,0.0,4.791980359612452,,,,,,
2020-04-08,56.9,42.5,60.8,4.0,30.2,0.0,3.325622632112877,,,,,,
2020-04-09,49.4,44.6,83.5,7.3,30.3,0.0,2.7073823702776134,,,,,,
2020-04-10,56.1,46.2,71.8,6.4,30.2,0.0,1.4253621857013108,,,,,,
2020-04-11,60.0,47.8,65.5,7.3,30.1,0.0,3.389651624377433,,,,,,
2020-04-12,51.5,44.3,78.0,7.9,30.0,0.0,4.007751189843534,,,,,,
2020-04-13,43.9,29.7,58.6,13.4,30.4,0.0,1.9125299001240719,,,,,,
2020-04-14,45.0,29.7,57.6,4.5,30.3,0.0,2.81392057550147,,,,,,
2020-04-15,51.5,33.8,56.0,3.8,30.1,0.0,0.9435283044539104,,,,,,
2020-04-16,50.3,35.3,62.0,6.0,30.0,0.0,1.531403862922876,,,,,,
2020-04-17,46.9,38.6,75.0,8.5,30.1,0.0,1.7131579271447244,,,,,,
2020-04-18,46.2,38.3,75.0,8.2,30.1,0.0,1.6403753046028673,,,,,,
2020-04-19,46.7,35.1,69.9,8.7,30.2,0.0,1.5155905213069691,,,,,,
2020-04-20,47.5,36.5,69.4,11.7,30.2,0.0,1.357907496591984,,,,,,
2020-04-21,50.7,40.2,69.3,12.4,30.1,0.0,1.5977209036303248,,,,,,
2020-04-22,51.1,41.8,73.4,9.9,30.2,0.0,1.2951065165560638,,,,,,
2020-04-23,51.3,42.2,73.5,7.5,30.1,0.0,1.5718724562973485,,,,,,
2020-04-24,50.0,39.5,72.2,5.3,30.0,0.0,1.2035693948638762,,,,,,
2020-04-25,50.4,41.3,73.6,4.9,29.9,0.0,1.0443818164778045,,,,,,
2020-04-26,53.4,46.5,78.9,5.6,29.8,0.0,1.4051406121637142,,,,,,
2020-04-27,51.8,39.9,64.7,6.2,29.7,0.0,1.1100668852713294,,,,,,
2020-04-28,46.5,40.8,81.7,6.3,29.7,0.0,1.3092854718408151,,,,,,
2020-05-01,49.4,40.6,73.6,10.9,29.4,0.0,1.1254422749681197,,,,,,
2020-05-02,52.3,41.0,67.7,9.7,29.7,0.0,0.9754367576616716,,,,,,
2020-05-03,49.9,43.6,80.6,4.2,30.0,0.0,1.0484619661951278,,,,,,
2020-05-04,49.7,44.4,83.3,6.3,30.1,0.0,1.0311401203170083,,,,,,
2020-05-05,47.0,37.3,72.0,7.0,30.2,0.0,0.9358647954029417,,,,,,
2020-05-06,48.5,36.4,67.0,4.0,30.3,0.0,0.9664234202248,,,,,,
2020-05-07,54.1,41.9,67.5,5.3,30.1,0.0,0.9380727172741604,,,,,,
2020-05-08,60.6,48.7,67.0,6.0,30.0,0.0,0.8925907459251012,,,,,,
2020-05-09,60.4,49.8,70.9,4.4,29.9,0.0,0.8774079347370333,,,,,,
2020-05-10,47.5,39.7,75.1,15.5,29.9,0.0,1.053059019918044,,,,,,
2020-05-11,42.6,31.8,66.7,12.2,30.2,0.0,1.0040051425354617,,,,,,
2020-05-12,45.6,34.0,66.0,9.9,30.1,0.0,1.0072555454327532,,,,,,
2020-05-13,44.4,32.0,63.3,11.2,30.1,0.0,0.8668100156121231,,,,,,
2020-05-14,46.9,32.2,60.2,5.8,30.2,0.0,0.9828740726188584,,,,,,
2020-05-15,51.6,38.7,64.5,9.4,30.2,0.0,0.9328657020252382,,,,,,
2020-05-16,53.0,39.4,61.6,11.2,30.2,0.0,0.9968483031371728,,,,,,
2020-05-17,57.7,44.1,61.5,9.8,30.1,0.0,1.0856324813522904,,,,,,
2020-05-18,59.7,47.8,65.8,9.8,30.1,0.0,1.1089222731405306,,,,,,
2020-05-19,62.4,52.2,69.7,8.2,30.1,0.0,1.056027942572885,,,,,,
2020-05-20,66.2,50.2,61.9,5.8,30.1,0.0,1.136036416543376,,,,,,
2020-05-21,64.3,47.5,56.8,6.9,30.0,0.0,1.0696241099179828,,,,,,
2020-05-22,61.7,44.2,55.0,19.5,29.8,0.0,1.1451105950633558,,,,,,
2020-05-23,56.6,40.5,56.0,19.5,30.0,0.0,1.1470385668561718,,,,,,
2020-05-24,58.0,47.9,69.8,14.1,30.3,0.0,1.1021128858859386,,,,,,
2020-05-25,61.0,40.0,53.4,7.8,30.5,0.0,1.097108473739946,,,,,,
2020-05-26,61.5,47.0,59.5,7.0,30.5,0.0,1.0614818407756292,,,,,,
2020-05-27,59.5,44.7,60.0,8.0,30.6,0.0,1.1153462457205288,,,,,,
2020-05-28,61.1,45.0,61.3,5.2,30.5,0.0,1.04408834473297,,,,,,
2020-05-29,60.8,42.1,53.2,6.8,30.3,0.0,1.0670449341867108,,,,,,
2020-05-30,58.6,46.8,68.2,6.9,30.3,0.0,1.0838036452634616,,,,,,
2020-05-31,60.3,45.9,64.3,7.5,30.2,0.0,1.1250094486150526,,,,,,
2020-06-01,60.2,45.4,61.8,7.3,30.2,0.0,1.0720318139308522,,,,,,
2020-06-02,61.5,43.0,56.0,5.5,30.1,0.0,1.0697583596139912,,,,,,
2020-06-03,54.1,48.8,82.7,10.6,29.8,0.0,1.0435555095849065,,,,,,
2020-06-04,50.8,44.4,79.8,7.3,29.6,0.0,1.0252069276595324,,,,,,
2020-06-05,49.2,41.8,76.5,12.2,29.3,0.0,1.0276319142492507,,,,,,
2020-06-06,51.6,43.0,73.0,16.9,29.3,0.0,1.0705000259500563,,,,,,
2020-06-07,51.1,45.8,83.0,10.2,29.8,0.0,1.0298319151267568,,,,,,
2020-06-08,51.3,41.9,70.5,7.2,30.1,0.0,1.0288931697324322,,,,,,
2020-06-09,53.8,44.1,71.2,4.4,30.1,0.0,1.0864126538628105,,,,,,
2020-06-10,53.6,49.0,84.8,4.7,29.9,0.0,1.0717602327603897,,,,,,
2020-06-11,54.1,50.6,88.7,13.6,30.0,0.0,1.0862968948864589,,,,,,
2020-06-12,55.3,54.5,96.4,10.0,29.8,0.0,1.0505234164493829,,,,,,
2020-06-13,62.8,55.9,80.5,6.8,29.8,0.0,1.0432755651762269,,,,,,
2020-06-14,59.6,55.4,87.3,6.3,29.9,0.0,1.0277161848805123,,,,,,
2020-06-15,61.2,56.3,85.7,4.3,30.0,0.0,1.047959039864908,,,,,,
2020-06-16,60.1,55.7,86.4,5.0,29.9,0.0,1.0757838778702933,,,,,,
2020-06-17,60.0,55.6,86.2,6.3,29.9,0.0,1.0884608729409708,,,,,,
2020-06-18,56.3,54.9,94.3,8.8,29.8,0.0,1.1483111010281408,,,,,,
2020-06-19,57.0,52.2,85.3,10.1,29.8,0.0,1.0904678528363698,,,,,,
2020-06-20,60.5,52.0,75.3,9.9,30.0,0.0,1.0370754394879875,,,,,,
2020-06-21,61.4,51.8,71.9,13.3,29.9,0.0,1.0626479681882757,,,,,,
2020-06-22,62.0,49.4,65.2,12.3,30.1,0.0,1.046962384049,,,,,,
2020-06-23,67.9,55.1,65.3,10.7,30.1,0.0,1.0657821982506397,,,,,,
2020-06-24,71.8,57.8,63.8,6.5,30.1,0.0,1.048117176888419,,,,,,
2020-06-25,70.4,57.6,67.1,5.5,30.0,0.0,1.0798189588505105,,,,,,
2020-06-26,69.3,60.3,74.2,4.5,29.7,0.0,1.1019411152885568,,,,,,
2020-06-27,62.5,55.1,77.8,13.4,29.5,0.0,1.0269776776402286,,,,,,
2020-06-28,58.5,46.5,65.8,20.8,29.6,0.0,1.1120886210503609,,,,,,
2020-06-29,56.3,49.0,76.2,19.6,29.6,0.0,1.0352310144583008,,,,,,
2020-06-30,59.3,51.3,74.9,10.0,29.6,0.0,1.0328776194884746,,,,,,
2020-07-01,60.1,55.1,84.7,5.0,29.6,0.0,1.0399910104910504,,,,,,
2020-07-02,55.4,53.8,93.1,6.3,29.8,0.0,1.0253466531852389,,,,,,
2020-07-03,58.5,53.0,82.5,16.5,29.8,0.0,1.0134558491707928,,,,,,
2020-07-04,64.0,57.5,79.7,14.2,29.6,0.0,1.0303651180346176,,,,,,
2020-07-05,61.4,49.1,65.4,21.1,29.6,0.0,1.0246864168891814,,,,,,
2020-07-06,58.5,46.7,66.4,14.5,30.0,0.0,1.0522073773182434,,,,,,
2020-07-07,55.6,50.1,82.3,7.5,30.0,0.0,1.0387884132517091,,,,,,
2020-07-08,55.7,52.8,89.8,6.3,29.9,0.0,1.0085793464913324,,,,,,
2020-07-09,54.3,53.0,95.1,8.5,29.9,0.0,1.022449370816262,,,,,,
2020-07-10,55.7,50.4,83.9,7.2,30.0,0.0,1.0134137352334316,,,,,,
2020-07-11,57.1,45.9,68.8,9.8,30.3,0.0,1.0240127731340036,,,,,,
2020-07-12,57.8,47.0,69.9,4.1,30.3,0.0,1.1005268690860794,,,,,,
2020-07-13,60.7,54.1,78.9,8.9,30.1,0.0,1.0465061350702325,,,,,,
2020-07-14,58.6,49.5,72.5,10.8,30.0,0.0,1.0943715610479188,,,,,,
2020-07-15,58.0,53.2,84.2,9.3,29.9,0.0,1.0440454838702184,,,,,,
2020-07-16,63.5,56.0,76.7,10.6,30.0,0.0,1.0203568109454393,,,,,,
2020-07-17,67.5,56.9,70.5,8.8,30.0,0.0,1.0096975305969302,,,,,,
2020-07-18,63.3,57.3,81.3,9.4,30.0,0.0,1.0312468044337604,,,,,,
2020-07-19,59.8,47.4,65.5,9.1,30.0,0.0,1.0418374229262204,,,,,,
2020-07-20,57.0,45.2,66.1,9.1,30.2,0.0,1.014673459505198,,,,,,
2020-07-21,57.7,47.3,70.2,6.9,30.3,0.0,1.0446388979816297,,,,,,
2020-07-22,61.0,50.8,70.0,6.7,30.1,0.0,1.0168580634124404,,,,,,
2020-07-23,62.3,54.6,76.3,10.0,29.9,0.0,1.0289385744371065,,,,,,
2020-07-24,64.9,53.6,68.3,8.0,29.8,0.0,1.0120917570797978,,,,,,
2020-07-25,64.8,57.5,78.3,11.8,29.6,0.0,0.9897112766155004,,,,,,
