Date,Temperature (°F),Dew Point (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),Precipitation (in),R0orig,R0alp,R0dlt,R0omi,cumFirstDose,cumSecondDose,cumThirdDose
2020-03-01,45.9,33.0,62.0,15.1,29.2,0.0,1.0000000148529775,,,,,,
2020-03-02,44.0,35.3,73.9,8.7,29.2,0.0,1.0000000148529775,,,,,,
2020-03-03,43.6,35.0,71.5,9.5,29.6,0.0,46.08322206083918,,,,,,
2020-03-04,42.9,37.3,80.9,7.1,29.7,0.0,14.637046067415865,,,,,,
2020-03-05,43.8,40.3,88.5,10.2,29.4,0.0,18.68139156088351,,,,,,
2020-03-06,44.1,33.3,67.9,7.2,29.6,0.0,1.0000001039708517,,,,,,
2020-03-07,47.3,40.4,76.7,10.5,29.9,0.0,41.031265631510614,,,,,,
2020-03-08,51.0,42.6,73.3,14.7,29.7,0.0,150.39972542165253,,,,,,
2020-03-09,47.0,39.0,75.3,13.1,29.8,0.0,210.19085731722504,,,,,,
2020-03-10,56.2,51.0,82.9,17.1,29.6,0.0,798.4928318001323,,,,,,
2020-03-11,53.3,45.6,75.9,13.8,29.8,0.0,585.3106233697138,,,,,,
2020-03-12,47.1,34.2,60.7,19.1,29.8,0.0,1178.500331391649,,,,,,
2020-03-13,48.1,36.2,63.9,12.2,30.0,0.0,15.598822952670968,,,,,,
2020-03-14,50.1,43.5,78.0,9.3,29.9,0.0,12.3094781674091,,,,,,
2020-03-15,51.0,44.3,77.5,12.3,29.8,0.0,14.755719330845402,,,,,,
2020-03-16,48.5,36.6,65.1,7.0,30.1,0.0,5.2816098948143475,,,,,,
2020-03-17,50.3,42.1,73.6,10.0,30.3,0.0,11.037529025080014,,,,,,
2020-03-18,54.3,46.8,77.6,11.6,30.2,0.0,17.182027155011802,,,,,,
2020-03-19,46.4,43.6,88.8,7.9,30.3,0.0,8.604509019275074,,,,,,
2020-03-20,46.2,36.4,69.4,12.8,30.4,0.0,5.671645919440615,,,,,,
2020-03-21,45.2,32.9,63.6,15.7,30.3,0.0,8.330896150507407,,,,,,
2020-03-22,44.7,33.8,65.5,13.7,30.3,0.0,8.117755149759397,,,,,,
2020-03-23,44.5,31.2,60.3,12.0,30.3,0.0,7.851690427770668,,,,,,
2020-03-24,47.8,29.1,51.2,6.9,30.3,0.0,6.778314969214097,,,,,,
2020-03-25,45.3,28.8,56.0,7.3,30.2,0.0,5.861990311208596,,,,,,
2020-03-26,44.5,29.5,58.9,8.7,30.2,0.0,4.237136639159961,,,,,,
2020-03-27,46.5,31.6,59.1,8.3,30.2,0.0,2.560475738372064,,,,,,
2020-03-28,45.9,33.7,63.0,10.1,30.4,0.0,2.1579038719476307,,,,,,
2020-03-29,42.0,26.4,55.2,11.2,30.6,0.0,2.212479927480549,,,,,,
2020-03-30,43.2,33.0,67.4,7.4,30.5,0.0,2.2567136356063333,,,,,,
2020-03-31,43.7,33.3,67.0,9.2,30.4,0.0,1.656592476969617,,,,,,
2020-04-01,43.3,30.4,61.9,4.6,30.2,0.0,2.0745214933649176,,,,,,
2020-04-02,50.7,37.3,60.1,9.3,30.0,0.0,1.3455610091487165,,,,,,
2020-04-03,51.3,35.5,55.0,5.6,30.0,0.0,1.382407145797803,,,,,,
2020-04-04,51.9,37.3,60.9,7.0,30.1,0.0,1.2666173430656409,,,,,,
2020-04-05,58.7,36.4,47.0,11.0,29.9,0.0,1.1512234975917743,,,,,,
2020-04-06,59.0,42.0,55.7,8.3,30.0,0.0,1.1876581393296612,,,,,,
2020-04-07,55.4,40.5,59.5,6.5,30.4,0.0,1.2345901815643825,,,,,,
2020-04-08,58.1,45.1,63.2,6.9,30.2,0.0,0.9690074133434141,,,,,,
2020-04-09,57.5,44.9,65.3,9.3,30.3,0.0,0.7803419249912659,,,,,,
2020-04-10,56.6,45.8,69.5,10.3,30.3,0.0,0.8101207069419892,,,,,,
2020-04-11,60.1,46.1,63.1,6.4,30.2,0.0,0.7624742742163809,,,,,,
2020-04-12,64.0,44.1,50.1,5.8,29.9,0.0,0.8146832304280137,,,,,,
2020-04-13,48.6,33.6,57.4,15.0,30.3,0.0,0.8042301633680314,,,,,,
2020-04-14,46.9,30.7,54.4,8.4,30.4,0.0,0.8731917667939454,,,,,,
2020-04-15,50.0,36.6,62.1,7.0,30.2,0.0,0.7829160821875799,,,,,,
2020-04-16,54.0,42.0,66.5,7.3,30.0,0.0,0.7991651742966819,,,,,,
2020-04-17,52.2,42.6,70.0,14.4,30.0,0.0,0.8499716429447831,,,,,,
2020-04-18,50.4,44.0,78.3,6.7,30.0,0.0,0.9013147050870568,,,,,,
2020-04-19,53.1,39.3,63.0,9.2,30.1,0.0,0.7956813658377987,,,,,,
2020-04-20,53.9,37.1,56.1,13.3,30.0,0.0,0.9545201104146572,,,,,,
2020-04-21,56.3,37.8,51.4,14.5,30.0,0.0,0.8376412154798794,,,,,,
2020-04-22,57.4,38.9,53.0,9.9,30.1,0.0,0.8972609213367062,,,,,,
2020-04-23,58.3,41.7,57.7,7.0,30.1,0.0,0.8983515573114784,,,,,,
2020-04-24,57.9,41.4,57.0,6.1,30.0,0.0,0.9038102823998238,,,,,,
2020-04-25,50.6,41.7,71.9,10.4,30.0,0.0,1.0014348002855755,,,,,,
2020-04-26,55.8,40.8,59.4,4.8,29.9,0.0,1.063501675764277,,,,,,
2020-04-27,57.1,42.3,58.6,7.3,29.7,0.0,1.130879806142089,,,,,,
2020-04-28,48.3,45.2,87.8,11.7,29.6,0.0,1.0812202998627387,,,,,,
2020-05-01,52.3,42.5,69.8,11.5,29.5,0.0,1.0139040417911784,,,,,,
2020-05-02,54.6,39.1,58.3,9.3,29.8,0.0,0.9998750407141976,,,,,,
2020-05-03,55.2,42.7,63.8,6.3,30.0,0.0,1.096666765417819,,,,,,
2020-05-04,55.2,44.2,67.3,10.3,30.1,0.0,1.0949474765316574,,,,,,
2020-05-05,52.0,39.2,63.1,16.6,30.1,0.0,1.0685419459485317,,,,,,
2020-05-06,52.8,39.3,63.5,8.8,30.3,0.0,1.0687698086845503,,,,,,
2020-05-07,59.8,44.2,60.4,5.5,30.2,0.0,0.9964675088520268,,,,,,
2020-05-08,64.7,44.5,48.9,4.9,30.0,0.0,1.0138934990154214,,,,,,
2020-05-09,64.1,45.2,53.5,8.0,29.9,0.0,1.0650186892387643,,,,,,
2020-05-10,55.4,43.5,64.4,10.3,29.8,0.0,1.0349821422881753,,,,,,
2020-05-11,47.8,29.7,51.1,11.9,30.1,0.0,1.0845733844368295,,,,,,
2020-05-12,50.1,31.6,52.1,5.2,30.1,0.0,1.1165763151637484,,,,,,
2020-05-13,49.6,32.6,53.8,9.0,30.0,0.0,1.005808065923421,,,,,,
2020-05-14,48.1,33.4,58.3,8.3,30.2,0.0,1.029599642773795,,,,,,
2020-05-15,55.1,36.2,52.3,4.5,30.2,0.0,1.0026682377998706,,,,,,
2020-05-16,56.8,37.6,50.4,6.2,30.2,0.0,1.0681591881334194,,,,,,
2020-05-17,60.2,40.7,50.6,8.2,30.2,0.0,1.0963715648232988,,,,,,
2020-05-18,64.0,41.1,47.0,11.2,30.2,0.0,1.075469914276603,,,,,,
2020-05-19,67.8,49.7,53.7,8.2,30.2,0.0,1.0985979498823342,,,,,,
2020-05-20,71.7,50.6,48.9,5.9,30.1,0.0,1.067534827673315,,,,,,
2020-05-21,72.0,50.4,49.5,5.3,30.1,0.0,1.02909454150861,,,,,,
2020-05-22,67.1,44.9,47.0,14.3,29.9,0.0,1.0301874228115862,,,,,,
2020-05-23,59.8,41.4,52.5,17.6,30.2,0.0,1.0350947525648322,,,,,,
2020-05-24,62.5,45.8,56.4,11.7,30.4,0.0,1.026828738809461,,,,,,
2020-05-25,67.6,46.7,49.3,5.3,30.5,0.0,1.0316073555496028,,,,,,
2020-05-26,69.1,46.3,46.3,6.4,30.6,0.0,1.0749275829342255,,,,,,
2020-05-27,65.4,49.7,58.0,7.9,30.6,0.0,1.036395785319792,,,,,,
2020-05-28,61.3,44.0,56.7,12.8,30.5,0.0,1.0287230151062632,,,,,,
2020-05-29,61.6,43.9,55.4,11.2,30.3,0.0,1.0168509522886466,,,,,,
2020-05-30,63.5,44.7,54.9,10.7,30.2,0.0,1.0231541193933984,,,,,,
2020-05-31,65.1,44.4,48.9,12.5,30.2,0.0,1.019537901600706,,,,,,
2020-06-01,65.3,47.1,54.8,8.6,30.2,0.0,1.0385113033152655,,,,,,
2020-06-02,66.4,45.2,49.6,5.8,30.1,0.0,1.0329405596507657,,,,,,
2020-06-03,62.2,50.5,66.9,6.5,29.8,0.0,1.0090951694842925,,,,,,
2020-06-04,56.3,43.9,65.2,10.3,29.6,0.0,1.0101392398798146,,,,,,
2020-06-05,56.2,41.0,58.0,13.9,29.4,0.0,1.0206140415464655,,,,,,
2020-06-06,52.6,41.6,67.7,15.0,29.5,0.0,1.020330375082147,,,,,,
2020-06-07,56.1,47.2,73.8,7.8,29.8,0.0,1.014614738804142,,,,,,
2020-06-08,55.5,44.0,66.3,7.5,30.1,0.0,1.004601583969147,,,,,,
2020-06-09,58.4,41.9,56.0,5.6,30.1,0.0,1.0123956147241002,,,,,,
2020-06-10,56.6,49.7,77.5,6.8,30.0,0.0,1.0095608486130292,,,,,,
2020-06-11,59.0,52.5,79.5,11.3,29.9,0.0,1.0115782308349486,,,,,,
2020-06-12,62.4,55.7,79.6,12.2,29.7,0.0,1.023410125130738,,,,,,
2020-06-13,65.8,52.6,65.7,11.2,29.8,0.0,1.0039731184071934,,,,,,
2020-06-14,66.3,52.9,64.3,7.4,29.9,0.0,1.0213293252541875,,,,,,
2020-06-15,66.7,52.1,60.8,5.1,30.0,0.0,1.0213366197103102,,,,,,
2020-06-16,67.1,53.5,63.1,5.7,29.9,0.0,1.0207450748326097,,,,,,
2020-06-17,65.8,54.3,66.6,4.3,29.9,0.0,1.009524853500402,,,,,,
2020-06-18,62.5,55.4,79.1,7.2,29.8,0.0,0.9992618486882208,,,,,,
2020-06-19,62.4,52.3,70.2,10.9,29.9,0.0,1.0027753254115068,,,,,,
2020-06-20,64.7,51.5,63.4,9.1,30.1,0.0,1.014132257597858,,,,,,
2020-06-21,66.0,51.2,60.6,12.0,30.0,0.0,1.0047735051404287,,,,,,
2020-06-22,65.3,48.1,55.3,9.0,30.2,0.0,1.004667882459133,,,,,,
2020-06-23,70.8,52.7,54.8,6.8,30.2,0.0,1.0048083278877735,,,,,,
