areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E08000015,Wirral,ltla,2022-08-02,240157
E08000015,Wirral,ltla,2022-08-01,240135
E08000015,Wirral,ltla,2022-07-31,240113
E08000015,Wirral,ltla,2022-07-30,240113
E08000015,Wirral,ltla,2022-07-29,240096
E08000015,Wirral,ltla,2022-07-28,240073
E08000015,Wirral,ltla,2022-07-27,240050
E08000015,Wirral,ltla,2022-07-26,240019
E08000015,Wirral,ltla,2022-07-25,240004
E08000015,Wirral,ltla,2022-07-24,239955
E08000015,Wirral,ltla,2022-07-23,239955
E08000015,Wirral,ltla,2022-07-22,239923
E08000015,Wirral,ltla,2022-07-21,239886
E08000015,Wirral,ltla,2022-07-20,239862
E08000015,Wirral,ltla,2022-07-19,239834
E08000015,Wirral,ltla,2022-07-18,239814
E08000015,Wirral,ltla,2022-07-17,239779
E08000015,Wirral,ltla,2022-07-16,239779
E08000015,Wirral,ltla,2022-07-15,239725
E08000015,Wirral,ltla,2022-07-14,239682
E08000015,Wirral,ltla,2022-07-13,239657
E08000015,Wirral,ltla,2022-07-12,239609
E08000015,Wirral,ltla,2022-07-11,239592
E08000015,Wirral,ltla,2022-07-10,239557
E08000015,Wirral,ltla,2022-07-09,239552
E08000015,Wirral,ltla,2022-07-08,239482
E08000015,Wirral,ltla,2022-07-07,239435
E08000015,Wirral,ltla,2022-07-06,239416
E08000015,Wirral,ltla,2022-07-05,239369
E08000015,Wirral,ltla,2022-07-04,239350
E08000015,Wirral,ltla,2022-07-03,239298
E08000015,Wirral,ltla,2022-07-02,239297
E08000015,Wirral,ltla,2022-07-01,239226
E08000015,Wirral,ltla,2022-06-30,239194
E08000015,Wirral,ltla,2022-06-29,239152
E08000015,Wirral,ltla,2022-06-28,239123
E08000015,Wirral,ltla,2022-06-27,239094
E08000015,Wirral,ltla,2022-06-26,239049
E08000015,Wirral,ltla,2022-06-25,239048
E08000015,Wirral,ltla,2022-06-24,239008
E08000015,Wirral,ltla,2022-06-23,238974
E08000015,Wirral,ltla,2022-06-22,238954
E08000015,Wirral,ltla,2022-06-21,238927
E08000015,Wirral,ltla,2022-06-20,238914
E08000015,Wirral,ltla,2022-06-19,238880
E08000015,Wirral,ltla,2022-06-18,238878
E08000015,Wirral,ltla,2022-06-17,238834
E08000015,Wirral,ltla,2022-06-16,238805
E08000015,Wirral,ltla,2022-06-15,238793
E08000015,Wirral,ltla,2022-06-14,238759
E08000015,Wirral,ltla,2022-06-13,238732
E08000015,Wirral,ltla,2022-06-12,238697
E08000015,Wirral,ltla,2022-06-11,238695
E08000015,Wirral,ltla,2022-06-10,238666
E08000015,Wirral,ltla,2022-06-09,238636
E08000015,Wirral,ltla,2022-06-08,238602
E08000015,Wirral,ltla,2022-06-07,238576
E08000015,Wirral,ltla,2022-06-06,238560
E08000015,Wirral,ltla,2022-06-05,238522
E08000015,Wirral,ltla,2022-06-04,238521
E08000015,Wirral,ltla,2022-06-03,238518
E08000015,Wirral,ltla,2022-06-02,238518
E08000015,Wirral,ltla,2022-06-01,238517
E08000015,Wirral,ltla,2022-05-31,238453
E08000015,Wirral,ltla,2022-05-30,238389
E08000015,Wirral,ltla,2022-05-29,238338
E08000015,Wirral,ltla,2022-05-28,238338
E08000015,Wirral,ltla,2022-05-27,238293
E08000015,Wirral,ltla,2022-05-26,238257
E08000015,Wirral,ltla,2022-05-25,238231
E08000015,Wirral,ltla,2022-05-24,238201
E08000015,Wirral,ltla,2022-05-23,238159
E08000015,Wirral,ltla,2022-05-22,238133
E08000015,Wirral,ltla,2022-05-21,238132
E08000015,Wirral,ltla,2022-05-20,238076
E08000015,Wirral,ltla,2022-05-19,238041
E08000015,Wirral,ltla,2022-05-18,237998
E08000015,Wirral,ltla,2022-05-17,237968
