areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000035,Derbyshire Dales,ltla,2022-08-02,60147
E07000035,Derbyshire Dales,ltla,2022-08-01,60141
E07000035,Derbyshire Dales,ltla,2022-07-31,60138
E07000035,Derbyshire Dales,ltla,2022-07-30,60135
E07000035,Derbyshire Dales,ltla,2022-07-29,60131
E07000035,Derbyshire Dales,ltla,2022-07-28,60130
E07000035,Derbyshire Dales,ltla,2022-07-27,60124
E07000035,Derbyshire Dales,ltla,2022-07-26,60124
E07000035,Derbyshire Dales,ltla,2022-07-25,60111
E07000035,Derbyshire Dales,ltla,2022-07-24,60103
E07000035,Derbyshire Dales,ltla,2022-07-23,60097
E07000035,Derbyshire Dales,ltla,2022-07-22,60091
E07000035,Derbyshire Dales,ltla,2022-07-21,60091
E07000035,Derbyshire Dales,ltla,2022-07-20,60087
E07000035,Derbyshire Dales,ltla,2022-07-19,60087
E07000035,Derbyshire Dales,ltla,2022-07-18,60078
E07000035,Derbyshire Dales,ltla,2022-07-17,60077
E07000035,Derbyshire Dales,ltla,2022-07-16,60068
E07000035,Derbyshire Dales,ltla,2022-07-15,60058
E07000035,Derbyshire Dales,ltla,2022-07-14,60054
E07000035,Derbyshire Dales,ltla,2022-07-13,60054
E07000035,Derbyshire Dales,ltla,2022-07-12,60052
E07000035,Derbyshire Dales,ltla,2022-07-11,60035
E07000035,Derbyshire Dales,ltla,2022-07-10,60034
E07000035,Derbyshire Dales,ltla,2022-07-09,60030
E07000035,Derbyshire Dales,ltla,2022-07-08,60021
E07000035,Derbyshire Dales,ltla,2022-07-07,60021
E07000035,Derbyshire Dales,ltla,2022-07-06,60019
E07000035,Derbyshire Dales,ltla,2022-07-05,60015
E07000035,Derbyshire Dales,ltla,2022-07-04,59995
E07000035,Derbyshire Dales,ltla,2022-07-03,59991
E07000035,Derbyshire Dales,ltla,2022-07-02,59987
E07000035,Derbyshire Dales,ltla,2022-07-01,59981
E07000035,Derbyshire Dales,ltla,2022-06-30,59980
E07000035,Derbyshire Dales,ltla,2022-06-29,59977
E07000035,Derbyshire Dales,ltla,2022-06-28,59977
E07000035,Derbyshire Dales,ltla,2022-06-27,59959
E07000035,Derbyshire Dales,ltla,2022-06-26,59955
E07000035,Derbyshire Dales,ltla,2022-06-25,59948
E07000035,Derbyshire Dales,ltla,2022-06-24,59947
E07000035,Derbyshire Dales,ltla,2022-06-23,59946
E07000035,Derbyshire Dales,ltla,2022-06-22,59940
