areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000130,Charnwood,ltla,2022-08-02,138438
E07000130,Charnwood,ltla,2022-08-01,138429
E07000130,Charnwood,ltla,2022-07-31,138420
E07000130,Charnwood,ltla,2022-07-30,138413
E07000130,Charnwood,ltla,2022-07-29,138393
E07000130,Charnwood,ltla,2022-07-28,138382
E07000130,Charnwood,ltla,2022-07-27,138376
E07000130,Charnwood,ltla,2022-07-26,138370
E07000130,Charnwood,ltla,2022-07-25,138363
E07000130,Charnwood,ltla,2022-07-24,138357
E07000130,Charnwood,ltla,2022-07-23,138351
E07000130,Charnwood,ltla,2022-07-22,138338
E07000130,Charnwood,ltla,2022-07-21,138325
E07000130,Charnwood,ltla,2022-07-20,138322
E07000130,Charnwood,ltla,2022-07-19,138316
E07000130,Charnwood,ltla,2022-07-18,138315
E07000130,Charnwood,ltla,2022-07-17,138307
E07000130,Charnwood,ltla,2022-07-16,138301
E07000130,Charnwood,ltla,2022-07-15,138282
E07000130,Charnwood,ltla,2022-07-14,138269
E07000130,Charnwood,ltla,2022-07-13,138259
E07000130,Charnwood,ltla,2022-07-12,138252
E07000130,Charnwood,ltla,2022-07-11,138248
E07000130,Charnwood,ltla,2022-07-10,138238
E07000130,Charnwood,ltla,2022-07-09,138230
E07000130,Charnwood,ltla,2022-07-08,138189
E07000130,Charnwood,ltla,2022-07-07,138176
E07000130,Charnwood,ltla,2022-07-06,138156
E07000130,Charnwood,ltla,2022-07-05,138142
E07000130,Charnwood,ltla,2022-07-04,138134
E07000130,Charnwood,ltla,2022-07-03,138127
E07000130,Charnwood,ltla,2022-07-02,138122
E07000130,Charnwood,ltla,2022-07-01,138075
E07000130,Charnwood,ltla,2022-06-30,138065
E07000130,Charnwood,ltla,2022-06-29,138049
E07000130,Charnwood,ltla,2022-06-28,138036
E07000130,Charnwood,ltla,2022-06-27,138024
E07000130,Charnwood,ltla,2022-06-26,138012
E07000130,Charnwood,ltla,2022-06-25,138004
E07000130,Charnwood,ltla,2022-06-24,137958
E07000130,Charnwood,ltla,2022-06-23,137944
E07000130,Charnwood,ltla,2022-06-22,137922
E07000130,Charnwood,ltla,2022-06-21,137912
E07000130,Charnwood,ltla,2022-06-20,137901
E07000130,Charnwood,ltla,2022-06-19,137891
E07000130,Charnwood,ltla,2022-06-18,137881
E07000130,Charnwood,ltla,2022-06-17,137851
E07000130,Charnwood,ltla,2022-06-16,137837
E07000130,Charnwood,ltla,2022-06-15,137823
E07000130,Charnwood,ltla,2022-06-14,137808
E07000130,Charnwood,ltla,2022-06-13,137793
E07000130,Charnwood,ltla,2022-06-12,137783
E07000130,Charnwood,ltla,2022-06-11,137770
E07000130,Charnwood,ltla,2022-06-10,137727
E07000130,Charnwood,ltla,2022-06-09,137711
E07000130,Charnwood,ltla,2022-06-08,137699
E07000130,Charnwood,ltla,2022-06-07,137687
E07000130,Charnwood,ltla,2022-06-06,137681
E07000130,Charnwood,ltla,2022-06-05,137677
E07000130,Charnwood,ltla,2022-06-04,137674
E07000130,Charnwood,ltla,2022-06-03,137643
E07000130,Charnwood,ltla,2022-06-02,137643
E07000130,Charnwood,ltla,2022-06-01,137642
E07000130,Charnwood,ltla,2022-05-31,137618
E07000130,Charnwood,ltla,2022-05-30,137595
E07000130,Charnwood,ltla,2022-05-29,137577
E07000130,Charnwood,ltla,2022-05-28,137574
E07000130,Charnwood,ltla,2022-05-27,137534
E07000130,Charnwood,ltla,2022-05-26,137514
E07000130,Charnwood,ltla,2022-05-25,137505
E07000130,Charnwood,ltla,2022-05-24,137495
E07000130,Charnwood,ltla,2022-05-23,137488
E07000130,Charnwood,ltla,2022-05-22,137481
E07000130,Charnwood,ltla,2022-05-21,137474
E07000130,Charnwood,ltla,2022-05-20,137428
E07000130,Charnwood,ltla,2022-05-19,137410
E07000130,Charnwood,ltla,2022-05-18,137399
E07000130,Charnwood,ltla,2022-05-17,137380
E07000130,Charnwood,ltla,2022-05-16,137372
E07000130,Charnwood,ltla,2022-05-15,137365
E07000130,Charnwood,ltla,2022-05-14,137351
E07000130,Charnwood,ltla,2022-05-13,137298
