areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000195,Newcastle-under-Lyme,ltla,2022-08-02,96984
E07000195,Newcastle-under-Lyme,ltla,2022-08-01,96982
E07000195,Newcastle-under-Lyme,ltla,2022-07-31,96977
E07000195,Newcastle-under-Lyme,ltla,2022-07-30,96975
E07000195,Newcastle-under-Lyme,ltla,2022-07-29,96970
E07000195,Newcastle-under-Lyme,ltla,2022-07-28,96965
E07000195,Newcastle-under-Lyme,ltla,2022-07-27,96945
E07000195,Newcastle-under-Lyme,ltla,2022-07-26,96941
E07000195,Newcastle-under-Lyme,ltla,2022-07-25,96933
E07000195,Newcastle-under-Lyme,ltla,2022-07-24,96928
E07000195,Newcastle-under-Lyme,ltla,2022-07-23,96928
E07000195,Newcastle-under-Lyme,ltla,2022-07-22,96921
E07000195,Newcastle-under-Lyme,ltla,2022-07-21,96911
E07000195,Newcastle-under-Lyme,ltla,2022-07-20,96883
E07000195,Newcastle-under-Lyme,ltla,2022-07-19,96874
E07000195,Newcastle-under-Lyme,ltla,2022-07-18,96869
E07000195,Newcastle-under-Lyme,ltla,2022-07-17,96866
E07000195,Newcastle-under-Lyme,ltla,2022-07-16,96865
E07000195,Newcastle-under-Lyme,ltla,2022-07-15,96834
E07000195,Newcastle-under-Lyme,ltla,2022-07-14,96828
E07000195,Newcastle-under-Lyme,ltla,2022-07-13,96812
E07000195,Newcastle-under-Lyme,ltla,2022-07-12,96804
E07000195,Newcastle-under-Lyme,ltla,2022-07-11,96801
E07000195,Newcastle-under-Lyme,ltla,2022-07-10,96794
E07000195,Newcastle-under-Lyme,ltla,2022-07-09,96777
E07000195,Newcastle-under-Lyme,ltla,2022-07-08,96773
E07000195,Newcastle-under-Lyme,ltla,2022-07-07,96766
E07000195,Newcastle-under-Lyme,ltla,2022-07-06,96755
E07000195,Newcastle-under-Lyme,ltla,2022-07-05,96746
E07000195,Newcastle-under-Lyme,ltla,2022-07-04,96744
E07000195,Newcastle-under-Lyme,ltla,2022-07-03,96735
E07000195,Newcastle-under-Lyme,ltla,2022-07-02,96733
E07000195,Newcastle-under-Lyme,ltla,2022-07-01,96710
E07000195,Newcastle-under-Lyme,ltla,2022-06-30,96701
E07000195,Newcastle-under-Lyme,ltla,2022-06-29,96667
E07000195,Newcastle-under-Lyme,ltla,2022-06-28,96638
E07000195,Newcastle-under-Lyme,ltla,2022-06-27,96636
