areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E07000094,Winchester,ltla,2022-08-02,104007
E07000094,Winchester,ltla,2022-08-01,104002
E07000094,Winchester,ltla,2022-07-31,103987
E07000094,Winchester,ltla,2022-07-30,103984
E07000094,Winchester,ltla,2022-07-29,103971
E07000094,Winchester,ltla,2022-07-28,103958
E07000094,Winchester,ltla,2022-07-27,103950
E07000094,Winchester,ltla,2022-07-26,103945
E07000094,Winchester,ltla,2022-07-25,103929
E07000094,Winchester,ltla,2022-07-24,103904
E07000094,Winchester,ltla,2022-07-23,103898
E07000094,Winchester,ltla,2022-07-22,103870
E07000094,Winchester,ltla,2022-07-21,103847
E07000094,Winchester,ltla,2022-07-20,103826
E07000094,Winchester,ltla,2022-07-19,103822
E07000094,Winchester,ltla,2022-07-18,103816
E07000094,Winchester,ltla,2022-07-17,103812
E07000094,Winchester,ltla,2022-07-16,103799
E07000094,Winchester,ltla,2022-07-15,103780
E07000094,Winchester,ltla,2022-07-14,103756
E07000094,Winchester,ltla,2022-07-13,103731
E07000094,Winchester,ltla,2022-07-12,103722
E07000094,Winchester,ltla,2022-07-11,103715
E07000094,Winchester,ltla,2022-07-10,103709
E07000094,Winchester,ltla,2022-07-09,103706
E07000094,Winchester,ltla,2022-07-08,103671
E07000094,Winchester,ltla,2022-07-07,103664
E07000094,Winchester,ltla,2022-07-06,103658
E07000094,Winchester,ltla,2022-07-05,103646
E07000094,Winchester,ltla,2022-07-04,103631
E07000094,Winchester,ltla,2022-07-03,103615
E07000094,Winchester,ltla,2022-07-02,103608
E07000094,Winchester,ltla,2022-07-01,103583
E07000094,Winchester,ltla,2022-06-30,103578
E07000094,Winchester,ltla,2022-06-29,103565
E07000094,Winchester,ltla,2022-06-28,103560
E07000094,Winchester,ltla,2022-06-27,103557
E07000094,Winchester,ltla,2022-06-26,103549
E07000094,Winchester,ltla,2022-06-25,103539
E07000094,Winchester,ltla,2022-06-24,103516
E07000094,Winchester,ltla,2022-06-23,103509
E07000094,Winchester,ltla,2022-06-22,103505
E07000094,Winchester,ltla,2022-06-21,103495
