areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E08000026,Coventry,ltla,2022-08-02,239297
E08000026,Coventry,ltla,2022-08-01,239272
E08000026,Coventry,ltla,2022-07-31,239259
E08000026,Coventry,ltla,2022-07-30,239248
E08000026,Coventry,ltla,2022-07-29,239214
E08000026,Coventry,ltla,2022-07-28,239174
E08000026,Coventry,ltla,2022-07-27,239151
E08000026,Coventry,ltla,2022-07-26,239126
E08000026,Coventry,ltla,2022-07-25,239103
E08000026,Coventry,ltla,2022-07-24,239075
E08000026,Coventry,ltla,2022-07-23,239054
E08000026,Coventry,ltla,2022-07-22,238988
E08000026,Coventry,ltla,2022-07-21,238950
E08000026,Coventry,ltla,2022-07-20,238921
E08000026,Coventry,ltla,2022-07-19,238883
E08000026,Coventry,ltla,2022-07-18,238879
E08000026,Coventry,ltla,2022-07-17,238860
E08000026,Coventry,ltla,2022-07-16,238851
E08000026,Coventry,ltla,2022-07-15,238817
E08000026,Coventry,ltla,2022-07-14,238760
E08000026,Coventry,ltla,2022-07-13,238733
E08000026,Coventry,ltla,2022-07-12,238704
E08000026,Coventry,ltla,2022-07-11,238689
E08000026,Coventry,ltla,2022-07-10,238673
E08000026,Coventry,ltla,2022-07-09,238653
E08000026,Coventry,ltla,2022-07-08,238592
E08000026,Coventry,ltla,2022-07-07,238528
E08000026,Coventry,ltla,2022-07-06,238476
E08000026,Coventry,ltla,2022-07-05,238429
E08000026,Coventry,ltla,2022-07-04,238415
E08000026,Coventry,ltla,2022-07-03,238396
E08000026,Coventry,ltla,2022-07-02,238380
E08000026,Coventry,ltla,2022-07-01,238319
E08000026,Coventry,ltla,2022-06-30,238286
E08000026,Coventry,ltla,2022-06-29,238255
E08000026,Coventry,ltla,2022-06-28,238234
E08000026,Coventry,ltla,2022-06-27,238223
E08000026,Coventry,ltla,2022-06-26,238188
E08000026,Coventry,ltla,2022-06-25,238167
E08000026,Coventry,ltla,2022-06-24,238115
E08000026,Coventry,ltla,2022-06-23,238076
E08000026,Coventry,ltla,2022-06-22,238054
E08000026,Coventry,ltla,2022-06-21,238032
E08000026,Coventry,ltla,2022-06-20,238011
E08000026,Coventry,ltla,2022-06-19,237973
E08000026,Coventry,ltla,2022-06-18,237948
E08000026,Coventry,ltla,2022-06-17,237909
E08000026,Coventry,ltla,2022-06-16,237864
E08000026,Coventry,ltla,2022-06-15,237842
