Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,44.1,64.4,16.5,29.1,,,,,,257300.0,145600.0,0.8,0.164842105,0.18820378,2374.0
2020-03-02,42.1,75.6,8.9,29.1,,,,,,228200.0,122500.0,0.6524,0.164842105,0.18820378,2374.0
2020-03-03,41.3,75.8,9.3,29.5,,,,,,181900.0,93000.0,0.5238,0.164842105,0.18820378,2374.0
2020-03-04,40.6,85.7,5.8,29.7,,,,,,167900.0,83200.0,0.4905,0.164842105,0.18820378,2374.0
2020-03-05,42.5,87.6,9.5,29.3,,,,,,205000.0,98400.0,0.1952,0.164842105,0.18820378,2374.0
2020-03-06,42.2,71.2,5.6,29.6,,,,,,235300.0,102700.0,0.7714,0.164842105,0.18820378,2374.0
2020-03-07,45.8,79.8,11.5,29.9,,,,,,225100.0,125100.0,0.6,0.164842105,0.18820378,2374.0
2020-03-08,49.9,75.3,16.2,29.6,,,,,,246600.0,150100.0,0.5619,0.164842105,0.18820378,2374.0
2020-03-09,45.7,77.5,13.8,29.8,,,,,,217000.0,126300.0,0.5905,0.164842105,0.18820378,2374.0
2020-03-10,55.0,82.8,18.5,29.6,1.0000000297059557,,,,,187900.0,98500.0,0.8714,0.164842105,0.18820378,2374.0
2020-03-11,51.8,75.9,14.9,29.7,1.0000000297059557,,,,,,,,0.164842105,0.18820378,2374.0
2020-03-12,45.6,62.9,19.8,29.7,1.0000000297059557,,,,,184200.0,96700.0,0.9824,0.164842105,0.18820378,2374.0
2020-03-13,47.3,65.3,13.3,29.9,1.0000000297059557,,,,,195200.0,104200.0,0.9273,0.164842105,0.18820378,2374.0
2020-03-14,49.2,79.3,11.3,29.8,18.52063872185984,,,,,192200.0,125800.0,0.8773,0.164842105,0.18820378,2374.0
2020-03-15,49.1,80.0,12.9,29.7,10.506490332632088,,,,,201000.0,141400.0,0.2826,0.164842105,0.18820378,2374.0
