Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,41.6,70.6,21.6,28.8,,,,,,257300.0,145600.0,0.8,0.171601279,0.196138081,1153.0
2020-03-02,38.0,82.3,10.7,29.0,,,,,,228200.0,122500.0,0.6524,0.171601279,0.196138081,1153.0
2020-03-03,39.3,87.0,12.6,29.3,,,,,,181900.0,93000.0,0.5238,0.171601279,0.196138081,1153.0
2020-03-04,38.3,82.6,6.3,29.5,,,,,,167900.0,83200.0,0.4905,0.171601279,0.196138081,1153.0
2020-03-05,36.0,93.5,9.6,29.3,,,,,,205000.0,98400.0,0.1952,0.171601279,0.196138081,1153.0
2020-03-06,36.5,80.9,7.7,29.4,,,,,,235300.0,102700.0,0.7714,0.171601279,0.196138081,1153.0
2020-03-07,45.2,83.5,15.7,29.6,,,,,,225100.0,125100.0,0.6,0.171601279,0.196138081,1153.0
2020-03-08,48.0,80.0,19.2,29.3,,,,,,246600.0,150100.0,0.5619,0.171601279,0.196138081,1153.0
2020-03-09,44.0,85.0,16.1,29.5,,,,,,217000.0,126300.0,0.5905,0.171601279,0.196138081,1153.0
2020-03-10,52.5,81.1,20.9,29.3,,,,,,187900.0,98500.0,0.8714,0.171601279,0.196138081,1153.0
2020-03-11,47.6,78.5,18.2,29.4,,,,,,,,,0.171601279,0.196138081,1153.0
2020-03-12,42.3,71.6,25.3,29.4,,,,,,184200.0,96700.0,0.9824,0.171601279,0.196138081,1153.0
2020-03-13,43.0,78.0,11.7,29.7,,,,,,195200.0,104200.0,0.9273,0.171601279,0.196138081,1153.0
2020-03-14,46.0,86.9,12.8,29.6,145.53348588330792,,,,,192200.0,125800.0,0.8773,0.171601279,0.196138081,1153.0
2020-03-15,46.8,83.2,16.5,29.4,26.35853334706745,,,,,201000.0,141400.0,0.2826,0.171601279,0.196138081,1153.0
2020-03-16,44.4,78.0,10.1,29.8,1.0000001039708517,,,,,159400.0,112700.0,1.2087,0.171601279,0.196138081,1153.0
2020-03-17,50.4,79.6,18.6,29.9,17.820776489015422,,,,,109500.0,77300.0,0.9,0.171601279,0.196138081,1153.0
2020-03-18,46.8,92.3,10.7,29.9,1.0000001336768134,,,,,87000.0,62100.0,0.5522,0.171601279,0.196138081,1153.0
2020-03-19,42.2,78.5,5.5,30.1,1.0000001336768134,,,,,80900.0,58500.0,0.2818,0.171601279,0.196138081,1153.0
2020-03-20,42.0,80.3,13.5,30.2,9.81865270310442,,,,,64200.0,46900.0,1.0955,0.171601279,0.196138081,1153.0
2020-03-21,41.1,72.2,13.1,30.2,2.607530715521896,,,,,51500.0,37000.0,1.2652,0.171601279,0.196138081,1153.0
2020-03-22,40.4,74.2,9.1,30.2,1.0000002079417252,,,,,36400.0,23600.0,1.1,0.171601279,0.196138081,1153.0
2020-03-23,43.2,66.1,10.5,30.1,3.7691849392505374,,,,,28000.0,17600.0,1.4542,0.171601279,0.196138081,1153.0
2020-03-24,45.9,65.6,11.3,30.0,2.46671835379665,,,,,22600.0,14200.0,1.5667,0.171601279,0.196138081,1153.0
2020-03-25,45.5,60.0,7.7,30.0,3.2417618362338816,,,,,14800.0,8900.0,1.6913,0.171601279,0.196138081,1153.0
2020-03-26,41.4,69.4,8.2,30.0,4.206040184237729,,,,,14600.0,8600.0,1.575,0.171601279,0.196138081,1153.0
2020-03-27,40.8,78.3,12.3,30.1,2.1006843589541235,,,,,13100.0,7800.0,1.45,0.171601279,0.196138081,1153.0
2020-03-28,42.2,78.8,17.8,30.3,1.7249766976005767,,,,,11400.0,7000.0,1.0542,0.171601279,0.196138081,1153.0
2020-03-29,38.7,70.6,18.2,30.5,2.422226378632944,,,,,10000.0,5800.0,0.9958,0.171601279,0.196138081,1153.0
2020-03-30,41.3,82.8,13.6,30.3,2.1266531389022187,,,,,5700.0,2900.0,0.6625,0.171601279,0.196138081,1153.0
2020-03-31,41.9,76.0,8.1,30.3,2.9898992451954336,,,,,5500.0,2700.0,1.1667,0.171601279,0.196138081,1153.0
2020-04-01,43.1,73.6,8.6,30.0,5.059154699354144,,,,,4400.0,2200.0,0.9458,0.171601279,0.196138081,1153.0
2020-04-02,45.8,74.6,16.2,29.7,2.950247100984228,,,,,4700.0,2300.0,1.028,0.171601279,0.196138081,1153.0
2020-04-03,43.7,73.3,8.3,29.8,3.4507066073360133,,,,,5400.0,2600.0,1.484,0.171601279,0.196138081,1153.0
2020-04-04,49.4,66.8,9.9,29.8,5.696174699745409,,,,,5500.0,2700.0,1.932,0.171601279,0.196138081,1153.0
2020-04-05,53.6,59.8,13.5,29.7,6.3131415434532485,,,,,5300.0,2500.0,2.116,0.171601279,0.196138081,1153.0
2020-04-06,54.2,62.1,12.0,29.7,8.546945002990885,,,,,3300.0,1900.0,1.5923,0.171601279,0.196138081,1153.0
2020-04-07,51.8,60.8,7.0,30.1,10.072267275773896,,,,,4200.0,2500.0,1.8038,0.171601279,0.196138081,1153.0
2020-04-08,56.9,59.0,4.3,30.0,15.23335752115983,,,,,4300.0,2200.0,1.6423,0.171601279,0.196138081,1153.0
2020-04-09,49.3,82.8,10.2,30.1,24.31062556382508,,,,,4500.0,2800.0,1.9577,0.171601279,0.196138081,1153.0
