Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,41.4,70.9,10.7,28.8,,,,,,257300.0,145600.0,0.8,0.157560409,0.181750955,273.0
2020-03-02,39.0,75.4,7.1,28.9,,,,,,228200.0,122500.0,0.6524,0.157560409,0.181750955,273.0
2020-03-03,40.8,75.3,8.2,29.2,,,,,,181900.0,93000.0,0.5238,0.157560409,0.181750955,273.0
2020-03-04,38.5,86.8,5.2,29.4,,,,,,167900.0,83200.0,0.4905,0.157560409,0.181750955,273.0
2020-03-05,39.1,87.9,9.3,29.1,,,,,,205000.0,98400.0,0.1952,0.157560409,0.181750955,273.0
2020-03-06,39.1,74.2,3.3,29.3,,,,,,235300.0,102700.0,0.7714,0.157560409,0.181750955,273.0
2020-03-07,46.2,81.2,9.6,29.5,,,,,,225100.0,125100.0,0.6,0.157560409,0.181750955,273.0
2020-03-08,48.5,72.8,12.5,29.2,,,,,,246600.0,150100.0,0.5619,0.157560409,0.181750955,273.0
2020-03-09,44.5,80.6,10.6,29.4,1.0000000148529775,,,,,217000.0,126300.0,0.5905,0.157560409,0.181750955,273.0
2020-03-10,53.4,84.0,11.4,29.2,89.75485978917374,,,,,187900.0,98500.0,0.8714,0.157560409,0.181750955,273.0
2020-03-11,48.9,77.4,11.2,29.3,38.854795946182215,,,,,,,,0.157560409,0.181750955,273.0
2020-03-12,42.6,66.1,13.3,29.4,19.92337205382559,,,,,184200.0,96700.0,0.9824,0.157560409,0.181750955,273.0
2020-03-13,43.3,80.6,8.5,29.6,1.0000000594119127,,,,,195200.0,104200.0,0.9273,0.157560409,0.181750955,273.0
2020-03-14,46.6,89.1,10.1,29.5,13.675320829943958,,,,,192200.0,125800.0,0.8773,0.157560409,0.181750955,273.0
2020-03-15,46.8,83.2,9.3,29.4,1.0000000891178715,,,,,201000.0,141400.0,0.2826,0.157560409,0.181750955,273.0
2020-03-16,44.2,69.7,6.8,29.8,4.215060784858564,,,,,159400.0,112700.0,1.2087,0.157560409,0.181750955,273.0
2020-03-17,49.5,84.0,10.7,29.9,1.0000001039708517,,,,,109500.0,77300.0,0.9,0.157560409,0.181750955,273.0
2020-03-18,46.7,93.2,8.2,29.9,4.487121176712383,,,,,87000.0,62100.0,0.5522,0.157560409,0.181750955,273.0
2020-03-19,41.5,83.4,7.1,30.0,3.5334219860072977,,,,,80900.0,58500.0,0.2818,0.157560409,0.181750955,273.0
2020-03-20,42.3,78.2,11.5,30.1,1.0000001633827769,,,,,64200.0,46900.0,1.0955,0.157560409,0.181750955,273.0
2020-03-21,41.9,63.9,12.7,30.0,3.662157520682164,,,,,51500.0,37000.0,1.2652,0.157560409,0.181750955,273.0
2020-03-22,41.1,68.3,8.7,30.0,5.536151158793143,,,,,36400.0,23600.0,1.1,0.157560409,0.181750955,273.0
2020-03-23,40.9,67.8,6.4,29.9,3.416587287632486,,,,,28000.0,17600.0,1.4542,0.157560409,0.181750955,273.0
2020-03-24,45.5,71.7,7.6,29.9,2.422226018860049,,,,,22600.0,14200.0,1.5667,0.157560409,0.181750955,273.0
2020-03-25,45.8,54.5,5.3,29.9,2.4680626208738694,,,,,14800.0,8900.0,1.6913,0.157560409,0.181750955,273.0
2020-03-26,43.9,53.0,6.1,29.9,1.000000490148491,,,,,14600.0,8600.0,1.575,0.157560409,0.181750955,273.0
2020-03-27,41.8,71.3,9.9,29.9,4.097774941519233,,,,,13100.0,7800.0,1.45,0.157560409,0.181750955,273.0
2020-03-28,42.2,73.2,14.2,30.1,4.5149782271383625,,,,,11400.0,7000.0,1.0542,0.157560409,0.181750955,273.0
2020-03-29,39.7,60.4,15.9,30.4,5.951425132186393,,,,,10000.0,5800.0,0.9958,0.157560409,0.181750955,273.0
2020-03-30,40.9,74.2,9.6,30.2,6.217970107383661,,,,,5700.0,2900.0,0.6625,0.157560409,0.181750955,273.0
2020-03-31,42.3,72.1,7.9,30.1,13.784742568952463,,,,,5500.0,2700.0,1.1667,0.157560409,0.181750955,273.0
2020-04-01,42.7,69.6,7.6,29.9,17.72565831100211,,,,,4400.0,2200.0,0.9458,0.157560409,0.181750955,273.0
2020-04-02,48.5,68.1,10.2,29.6,39.16268891296912,,,,,4700.0,2300.0,1.028,0.157560409,0.181750955,273.0
2020-04-03,47.3,62.7,6.1,29.7,37.95199163036318,,,,,5400.0,2600.0,1.484,0.157560409,0.181750955,273.0
2020-04-04,46.2,75.2,6.7,29.7,65.99320586289713,,,,,5500.0,2700.0,1.932,0.157560409,0.181750955,273.0
2020-04-05,54.0,56.8,12.8,29.5,62.98258116212275,,,,,5300.0,2500.0,2.116,0.157560409,0.181750955,273.0
2020-04-06,54.1,63.0,9.0,29.6,259.9267153455345,,,,,3300.0,1900.0,1.5923,0.157560409,0.181750955,273.0
2020-04-07,50.1,62.1,4.4,30.0,345.13454604861727,,,,,4200.0,2500.0,1.8038,0.157560409,0.181750955,273.0
2020-04-08,57.7,57.1,2.2,29.9,596.3665941722903,,,,,4300.0,2200.0,1.6423,0.157560409,0.181750955,273.0
2020-04-09,57.3,66.4,6.8,29.9,3.495406817657553,,,,,4500.0,2800.0,1.9577,0.157560409,0.181750955,273.0
2020-04-10,57.5,67.8,6.0,29.9,2.3791148402415097,,,,,3600.0,1800.0,2.1192,0.157560409,0.181750955,273.0
2020-04-11,60.9,59.8,5.0,29.8,3.2337836126573567,,,,,3700.0,2500.0,1.8577,0.157560409,0.181750955,273.0
2020-04-12,57.3,70.9,6.0,29.6,2.636378506894052,,,,,3300.0,1700.0,1.8115,0.157560409,0.181750955,273.0
2020-04-13,44.5,62.6,13.9,30.0,3.465353190069877,,,,,3000.0,1800.0,1.6654,0.157560409,0.181750955,273.0
2020-04-14,44.5,57.3,3.7,30.0,3.314074797524252,,,,,1900.0,1000.0,2.2654,0.157560409,0.181750955,273.0
2020-04-15,49.0,58.4,3.8,29.8,1.415244865093522,,,,,2700.0,1300.0,2.2077,0.157560409,0.181750955,273.0
2020-04-16,53.6,56.9,5.8,29.7,2.08080144357313,,,,,2800.0,1600.0,1.5115,0.157560409,0.181750955,273.0
2020-04-17,49.2,73.6,11.9,29.7,2.9457349362908363,,,,,3100.0,1700.0,0.6692,0.157560409,0.181750955,273.0
2020-04-18,45.2,85.8,7.4,29.7,2.4908506330535216,,,,,3200.0,1900.0,1.0038,0.157560409,0.181750955,273.0
2020-04-19,49.2,67.6,9.0,29.8,0.8904294076165824,,,,,2300.0,1100.0,2.2038,0.157560409,0.181750955,273.0
2020-04-20,49.3,65.1,12.5,29.8,0.9999300798698724,,,,,3100.0,1900.0,2.1071,0.157560409,0.181750955,273.0
2020-04-21,51.7,65.6,12.0,29.7,2.5224684838259908,,,,,3300.0,2300.0,2.1536,0.157560409,0.181750955,273.0
2020-04-22,53.3,65.6,9.8,29.8,1.266338913079138,,,,,3900.0,2200.0,2.1964,0.157560409,0.181750955,273.0
2020-04-23,54.3,66.9,6.7,29.8,2.011530568862799,,,,,2900.0,1800.0,2.2536,0.157560409,0.181750955,273.0
2020-04-24,54.8,59.2,5.2,29.7,1.2938672867721008,,,,,4500.0,2800.0,2.2107,0.157560409,0.181750955,273.0
2020-04-25,49.6,71.8,5.6,29.6,1.940647644577604,,,,,3500.0,2300.0,2.2536,0.157560409,0.181750955,273.0
2020-04-26,55.1,64.1,5.2,29.5,1.61709992345771,,,,,3900.0,2400.0,2.2929,0.157560409,0.181750955,273.0
2020-04-27,52.7,63.3,7.2,29.4,1.3384900760203482,,,,,3300.0,2100.0,1.2964,0.157560409,0.181750955,273.0
2020-04-28,45.8,85.7,8.0,29.4,1.2846172641934934,,,,,4300.0,2800.0,0.3464,0.157560409,0.181750955,273.0
2020-05-01,48.9,73.3,8.1,29.1,1.1343073886672053,,,,,4900.0,2600.0,1.5964,0.157560409,0.181750955,273.0
2020-05-02,50.5,63.9,6.9,29.5,1.0761958706586534,,,,,3800.0,1900.0,2.1143,0.157560409,0.181750955,273.0
2020-05-03,50.9,71.9,3.3,29.6,1.4559891658957833,,,,,4700.0,1800.0,1.1393,0.157560409,0.181750955,273.0
2020-05-04,50.8,77.9,7.9,29.8,1.1813692654644723,,,,,2700.0,900.0,2.2179,0.157560409,0.181750955,273.0
2020-05-05,49.9,63.6,12.1,29.8,1.1328575305199968,,,,,3100.0,1800.0,2.4464,0.157560409,0.181750955,273.0
2020-05-06,50.3,61.7,5.7,29.9,1.100014968969076,,,,,4400.0,1900.0,2.5786,0.157560409,0.181750955,273.0
2020-05-07,56.7,64.3,4.7,29.8,1.0847772021049789,,,,,4500.0,2100.0,2.4759,0.157560409,0.181750955,273.0
2020-05-08,61.6,70.8,3.7,29.7,1.0421931955153865,,,,,4600.0,1600.0,2.3207,0.157560409,0.181750955,273.0
2020-05-09,62.9,69.7,5.2,29.6,0.9621518327935304,,,,,3700.0,1500.0,2.4241,0.157560409,0.181750955,273.0
2020-05-10,50.6,73.5,13.4,29.6,1.2760832377360862,,,,,3900.0,1400.0,1.3033,0.157560409,0.181750955,273.0
2020-05-11,43.4,60.2,12.8,29.8,1.1205657768052704,,,,,3500.0,1300.0,1.7483,0.157560409,0.181750955,273.0
2020-05-12,46.2,61.8,7.8,29.8,1.0503541144846409,,,,,3300.0,1300.0,2.1033,0.157560409,0.181750955,273.0
2020-05-13,45.4,59.9,9.2,29.7,0.9756821604208668,,,,,4400.0,1900.0,2.0828,0.157560409,0.181750955,273.0
2020-05-14,46.8,56.1,7.1,29.9,1.1031576828399654,,,,,4400.0,1700.0,2.58,0.157560409,0.181750955,273.0
2020-05-15,50.2,63.4,9.3,29.9,1.0107122551304446,,,,,5100.0,1800.0,2.32,0.157560409,0.181750955,273.0
2020-05-16,53.0,56.8,6.7,29.9,1.0119476391104494,,,,,3300.0,900.0,1.89,0.157560409,0.181750955,273.0
2020-05-17,55.0,63.5,6.3,29.9,1.1114942463647888,,,,,4300.0,1500.0,2.3967,0.157560409,0.181750955,273.0
2020-05-18,58.4,65.0,7.9,29.8,1.0179781510322754,,,,,4500.0,1200.0,2.8833,0.157560409,0.181750955,273.0
2020-05-19,64.0,62.2,7.2,29.8,1.0792535490642416,,,,,3400.0,1300.0,3.0467,0.157560409,0.181750955,273.0
2020-05-20,65.9,59.0,5.5,29.8,1.017566867674076,,,,,6800.0,2400.0,2.9533,0.157560409,0.181750955,273.0
2020-05-21,62.6,59.0,5.7,29.7,1.0463585321615534,,,,,4400.0,1700.0,2.7933,0.157560409,0.181750955,273.0
2020-05-22,60.0,58.3,13.4,29.6,1.0623506161582497,,,,,5000.0,1400.0,2.4067,0.157560409,0.181750955,273.0
2020-05-23,55.7,58.6,12.5,29.8,1.0612583424854625,,,,,4500.0,1400.0,2.2133,0.157560409,0.181750955,273.0
2020-05-24,60.0,59.4,9.6,30.0,1.0437784610037282,,,,,5400.0,1500.0,2.2067,0.157560409,0.181750955,273.0
2020-05-25,60.6,49.5,6.5,30.2,1.040212740114305,,,,,4100.0,1200.0,2.9367,0.157560409,0.181750955,273.0
2020-05-26,62.6,58.6,6.4,30.2,1.0435237210960924,,,,,4000.0,1500.0,2.94,0.157560409,0.181750955,273.0
2020-05-27,63.4,54.4,7.0,30.2,1.0354150359286345,,,,,5100.0,1800.0,2.5633,0.157560409,0.181750955,273.0
2020-05-28,61.2,59.3,6.6,30.2,1.071341177563939,,,,,5500.0,1800.0,3.0867,0.157560409,0.181750955,273.0
2020-05-29,62.6,45.7,7.8,30.0,1.0463742361059158,,,,,6400.0,1900.0,3.1467,0.157560409,0.181750955,273.0
2020-05-30,62.3,51.8,8.6,29.9,1.0154637727308704,,,,,5300.0,1700.0,2.9267,0.157560409,0.181750955,273.0
2020-05-31,63.0,54.6,9.3,29.9,1.0459593142465566,,,,,6300.0,1900.0,2.9467,0.157560409,0.181750955,273.0
2020-06-01,63.0,54.3,7.4,29.9,1.0523992248872729,,,,,6000.0,1700.0,2.9233,0.157560409,0.181750955,273.0
2020-06-02,64.0,48.9,7.1,29.8,1.0129475698107495,,,,,5400.0,1900.0,2.7871,0.157560409,0.181750955,273.0
2020-06-03,55.8,80.3,9.8,29.5,1.0099151032311118,,,,,6800.0,2100.0,0.7968,0.157560409,0.181750955,273.0
2020-06-04,51.7,77.2,7.8,29.3,1.05381174510223,,,,,7700.0,2700.0,1.2742,0.157560409,0.181750955,273.0
2020-06-05,51.5,65.7,14.6,29.1,1.0126431409042331,,,,,10200.0,3200.0,1.7517,0.157560409,0.181750955,273.0
2020-06-06,53.6,75.2,12.1,29.1,1.0498653053117168,,,,,8700.0,2500.0,1.0531,0.157560409,0.181750955,273.0
2020-06-07,52.5,84.4,7.8,29.5,1.0245263173406765,,,,,10700.0,3200.0,1.7813,0.157560409,0.181750955,273.0
2020-06-08,52.6,72.0,5.1,29.7,1.0329895690454354,,,,,4800.0,1700.0,1.6065,0.157560409,0.181750955,273.0
2020-06-09,56.8,59.6,6.7,29.8,1.0234312617676524,,,,,3300.0,1300.0,2.3115,0.157560409,0.181750955,273.0
2020-06-10,54.7,76.3,6.5,29.6,1.0135697481274228,,,,,4000.0,1400.0,1.0238,0.157560409,0.181750955,273.0
2020-06-11,54.4,89.7,13.2,29.6,1.0563421583056922,,,,,4100.0,1700.0,1.1344,0.157560409,0.181750955,273.0
2020-06-12,57.5,94.5,10.3,29.4,1.0173368330470596,,,,,4700.0,1700.0,1.25,0.157560409,0.181750955,273.0
2020-06-13,63.1,75.2,9.0,29.4,1.018150381251462,,,,,4100.0,1600.0,2.2875,0.157560409,0.181750955,273.0
2020-06-14,62.8,76.3,5.1,29.6,1.059469093071276,,,,,5900.0,1900.0,1.7438,0.157560409,0.181750955,273.0
2020-06-15,65.0,66.3,4.2,29.6,1.026065329789035,,,,,5000.0,1600.0,2.0844,0.157560409,0.181750955,273.0
2020-06-16,62.4,85.9,4.5,29.6,1.0088518070766446,,,,,4500.0,1300.0,2.0469,0.157560409,0.181750955,273.0
2020-06-17,59.3,91.6,4.4,29.6,1.0014204811597909,,,,,5600.0,1800.0,1.7844,0.157560409,0.181750955,273.0
2020-06-18,56.0,97.8,6.6,29.5,1.032756546842775,,,,,5800.0,2100.0,0.7969,0.157560409,0.181750955,273.0
2020-06-19,56.5,88.0,8.7,29.5,1.0307070733828296,,,,,7000.0,2300.0,1.3813,0.157560409,0.181750955,273.0
2020-06-20,58.9,81.3,7.3,29.7,1.0096795275236297,,,,,5900.0,1800.0,2.1813,0.157560409,0.181750955,273.0
2020-06-21,60.3,72.4,10.2,29.6,1.0035799866272768,,,,,8200.0,2500.0,2.1219,0.157560409,0.181750955,273.0
2020-06-22,60.9,67.0,8.7,29.9,1.0033128832127136,,,,,6800.0,2100.0,3.2406,0.157560409,0.181750955,273.0
2020-06-23,66.5,65.7,7.7,29.8,1.0007131641279603,,,,,6200.0,1900.0,3.025,0.157560409,0.181750955,273.0
2020-06-24,72.1,61.5,6.3,29.8,1.0121762011651887,,,,,6600.0,2300.0,2.8219,0.157560409,0.181750955,273.0
2020-06-25,75.0,54.7,7.5,29.6,1.0260389755728043,,,,,7100.0,2700.0,2.9875,0.157560409,0.181750955,273.0
2020-06-26,71.5,63.9,7.1,29.4,1.007885907843195,,,,,7200.0,2700.0,2.975,0.157560409,0.181750955,273.0
2020-06-27,60.6,80.1,10.6,29.2,1.0167859396554717,,,,,7200.0,2700.0,1.5969,0.157560409,0.181750955,273.0
2020-06-28,58.1,67.4,11.9,29.4,1.0393287893447556,,,,,9600.0,3500.0,2.2625,0.157560409,0.181750955,273.0
2020-06-29,56.1,70.2,12.8,29.4,1.057755996059924,,,,,7700.0,2700.0,1.7938,0.157560409,0.181750955,273.0
2020-06-30,59.6,72.7,7.9,29.3,1.0217624696534442,,,,,8000.0,2800.0,1.3313,0.157560409,0.181750955,273.0
2020-07-01,60.9,78.7,6.8,29.3,1.000760286557926,,,,,17400.0,6200.0,1.5194,0.157560409,0.181750955,273.0
2020-07-02,59.5,77.9,6.6,29.5,1.0125185729157036,,,,,14900.0,5900.0,1.9548,0.157560409,0.181750955,273.0
2020-07-03,57.7,81.2,9.4,29.6,1.0015913166181274,,,,,16800.0,6900.0,2.2452,0.157560409,0.181750955,273.0
2020-07-04,63.2,80.8,10.1,29.4,1.0032591456880149,,,,,16200.0,5900.0,0.9677,0.157560409,0.181750955,273.0
2020-07-05,61.5,60.6,14.7,29.4,1.0025479837830529,,,,,19100.0,7300.0,0.2333,0.157560409,0.181750955,273.0
2020-07-06,58.6,59.8,12.8,29.7,1.0020249428480623,,,,,16500.0,6500.0,2.113,0.157560409,0.181750955,273.0
2020-07-07,55.9,82.7,6.1,29.7,1.0004568502338336,,,,,15000.0,5600.0,1.6742,0.157560409,0.181750955,273.0
2020-07-08,58.8,95.5,5.8,29.6,1.0124406583995889,,,,,16400.0,7200.0,1.2387,0.157560409,0.181750955,273.0
2020-07-09,57.6,94.8,8.7,29.5,1.003320288068044,,,,,18300.0,8300.0,1.0516,0.157560409,0.181750955,273.0
2020-07-10,57.1,67.6,12.6,29.7,1.0130923456836771,,,,,31900.0,13600.0,1.8645,0.157560409,0.181750955,273.0
2020-07-11,58.0,61.9,9.0,30.0,1.0021653907320838,,,,,39300.0,15900.0,2.5161,0.157560409,0.181750955,273.0
2020-07-12,59.8,58.5,4.0,30.0,1.0130849210907429,,,,,48000.0,20000.0,2.8323,0.157560409,0.181750955,273.0
2020-07-13,61.5,75.2,6.5,29.8,1.034450629403016,,,,,38400.0,16400.0,2.471,0.157560409,0.181750955,273.0
2020-07-14,59.9,71.5,9.0,29.7,1.022123595194366,,,,,31600.0,13300.0,1.6129,0.157560409,0.181750955,273.0
2020-07-15,58.3,80.9,7.0,29.6,1.0211675856804363,,,,,35600.0,15300.0,1.2839,0.157560409,0.181750955,273.0
2020-07-16,64.0,74.6,9.8,29.8,1.00154842612691,,,,,34400.0,15900.0,2.26,0.157560409,0.181750955,273.0
2020-07-17,67.0,68.0,7.0,29.8,1.0138426288685818,,,,,39900.0,18300.0,2.8571,0.157560409,0.181750955,273.0
2020-07-18,63.2,76.0,7.6,29.7,1.0026681299783702,,,,,43600.0,20300.0,2.7067,0.157560409,0.181750955,273.0
2020-07-19,59.7,65.9,10.3,29.7,1.0134365907319005,,,,,54800.0,25300.0,1.9,0.157560409,0.181750955,273.0
2020-07-20,58.1,59.3,8.8,29.9,1.0135183439607074,,,,,46200.0,21400.0,2.9633,0.157560409,0.181750955,273.0
2020-07-21,58.7,59.1,4.2,29.9,1.0025496425624705,,,,,37900.0,18100.0,2.9967,0.157560409,0.181750955,273.0
2020-07-22,62.7,62.2,6.5,29.8,1.02311436040858,,,,,42900.0,21800.0,2.7367,0.157560409,0.181750955,273.0
2020-07-23,62.4,71.6,7.4,29.6,1.0030606863820928,,,,,44800.0,23400.0,2.3667,0.157560409,0.181750955,273.0
2020-07-24,65.8,72.5,6.8,29.5,1.0031113721028662,,,,,58100.0,31800.0,1.8867,0.157560409,0.181750955,273.0
2020-07-25,63.4,83.8,8.8,29.3,1.0249168795104135,,,,,65400.0,38000.0,1.1567,0.157560409,0.181750955,273.0
2020-07-26,60.7,75.8,8.1,29.4,1.0248986238661186,,,,,78700.0,43300.0,1.7733,0.157560409,0.181750955,273.0
2020-07-27,61.0,84.5,10.6,29.3,1.0028746384478284,,,,,63700.0,35100.0,1.1267,0.157560409,0.181750955,273.0
2020-07-28,58.8,63.7,10.1,29.6,1.0015078801955424,,,,,54800.0,30400.0,1.8267,0.157560409,0.181750955,273.0
2020-07-29,60.7,64.1,5.9,29.8,1.0338749709068074,,,,,60400.0,34000.0,2.7,0.157560409,0.181750955,273.0
2020-07-30,67.2,60.5,5.7,29.7,1.0132859022322105,,,,,75600.0,42800.0,3.2586,0.157560409,0.181750955,273.0
2020-07-31,73.7,56.4,9.4,29.5,1.001749505001478,,,,,83900.0,47000.0,2.6483,0.157560409,0.181750955,273.0
2020-08-01,64.0,70.6,7.3,29.6,1.0124360611097227,,,,,99100.0,61400.0,2.469,0.157560409,0.181750955,273.0
2020-08-02,61.1,64.0,7.1,29.6,1.0014148480685356,,,,,107000.0,57900.0,2.7,0.157560409,0.181750955,273.0
2020-08-03,60.3,59.3,7.8,29.7,1.0021413681860794,,,,,86600.0,47000.0,2.3724,0.157560409,0.181750955,273.0
2020-08-04,58.4,70.8,8.0,29.6,1.001316317975419,,,,,70300.0,38300.0,2.4793,0.157560409,0.181750955,273.0
2020-08-05,65.9,77.5,11.1,29.5,1.0224543393337795,,,,,72200.0,39300.0,2.4724,0.157560409,0.181750955,273.0
2020-08-06,66.9,84.3,5.5,29.6,1.045662358623714,,,,,73600.0,40600.0,1.8241,0.157560409,0.181750955,273.0
2020-08-07,72.3,68.8,4.8,29.7,1.0015841271142611,,,,,89100.0,49600.0,2.5643,0.157560409,0.181750955,273.0
2020-08-08,71.4,69.4,10.2,29.8,1.0133822986292391,,,,,102900.0,63800.0,1.8607,0.157560409,0.181750955,273.0
2020-08-09,65.6,80.2,9.5,29.8,1.0553651228025978,,,,,115300.0,64800.0,2.4,0.157560409,0.181750955,273.0
2020-08-10,71.1,75.0,8.4,29.6,1.001964750347017,,,,,95500.0,54900.0,2.3964,0.157560409,0.181750955,273.0
2020-08-11,74.2,71.8,6.0,29.6,1.0117157815095006,,,,,82400.0,49100.0,1.1444,0.157560409,0.181750955,273.0
2020-08-12,76.4,72.3,6.2,29.6,1.034247927341665,,,,,86800.0,50500.0,2.7667,0.157560409,0.181750955,273.0
2020-08-13,66.5,87.9,8.4,29.6,1.0130687876039268,,,,,87700.0,49700.0,1.7929,0.157560409,0.181750955,273.0
2020-08-14,66.5,78.6,9.2,29.6,1.0128158732525077,,,,,108700.0,63400.0,0.7464,0.157560409,0.181750955,273.0
2020-08-15,63.4,79.6,9.0,29.6,1.013556598681836,,,,,107400.0,65500.0,0.6,0.157560409,0.181750955,273.0
2020-08-16,63.0,94.5,7.8,29.5,1.0131386081943496,,,,,117900.0,64900.0,1.375,0.157560409,0.181750955,273.0
2020-08-17,62.3,91.5,5.1,29.4,1.0234301778419346,,,,,106400.0,59500.0,1.5857,0.157560409,0.181750955,273.0
2020-08-18,65.2,81.9,6.6,29.4,1.0015814576037685,,,,,96500.0,56300.0,1.5643,0.157560409,0.181750955,273.0
2020-08-19,64.3,93.2,10.2,29.2,1.0546835944361754,,,,,96200.0,55100.0,0.6107,0.157560409,0.181750955,273.0
2020-08-20,65.0,68.3,10.5,29.2,1.0452899738354111,,,,,96900.0,53600.0,2.6259,0.157560409,0.181750955,273.0
2020-08-21,63.8,74.6,14.4,29.1,1.0133841932613326,,,,,110900.0,63000.0,1.7037,0.157560409,0.181750955,273.0
2020-08-22,61.6,76.9,10.8,29.4,1.0137227805569555,,,,,112800.0,68200.0,2.1074,0.157560409,0.181750955,273.0
2020-08-23,61.2,74.5,8.7,29.6,1.024177980115806,,,,,121800.0,66500.0,1.7577,0.157560409,0.181750955,273.0
2020-08-24,60.7,75.9,5.8,29.6,1.0022183357115126,,,,,107300.0,59200.0,1.6269,0.157560409,0.181750955,273.0
2020-08-25,61.6,86.1,15.4,29.1,1.0337670457858474,,,,,91700.0,51500.0,1.2346,0.157560409,0.181750955,273.0
2020-08-26,61.9,68.8,10.9,29.5,1.0016802527185238,,,,,91900.0,52300.0,1.6462,0.157560409,0.181750955,273.0
2020-08-27,54.5,92.3,4.2,29.5,1.003563766231002,,,,,97700.0,54200.0,0.772,0.157560409,0.181750955,273.0
2020-08-28,55.3,89.7,9.4,29.2,1.0029240497278722,,,,,117200.0,66100.0,1.3,0.157560409,0.181750955,273.0
2020-08-29,53.2,76.3,15.3,29.5,1.0246418006730729,,,,,115400.0,71000.0,1.1462,0.157560409,0.181750955,273.0
2020-08-30,53.1,68.6,8.5,29.7,1.0351331191226634,,,,,122800.0,67400.0,1.6231,0.157560409,0.181750955,273.0
2020-09-01,57.0,69.5,3.5,29.8,1.0020482447215675,,,,,93300.0,50200.0,1.6308,0.157560409,0.181750955,273.0
2020-09-02,56.4,83.2,6.8,29.7,1.002103425804461,,,,,92600.0,48800.0,1.3692,0.157560409,0.181750955,273.0
2020-09-03,63.3,79.6,9.0,29.6,1.0357176602090703,,,,,93200.0,47500.0,0.9731,0.157560409,0.181750955,273.0
