Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2020-03-01,43.8,83.9,6.3,30.4,,,,,,257300.0,145600.0,0.8,0.177200056,0.199900061,135.0
2020-03-02,43.7,84.5,4.4,30.4,,,,,,228200.0,122500.0,0.6524,0.177200056,0.199900061,135.0
2020-03-03,44.5,72.7,12.9,29.5,,,,,,181900.0,93000.0,0.5238,0.177200056,0.199900061,135.0
2020-03-04,43.6,73.3,5.5,29.7,,,,,,167900.0,83200.0,0.4905,0.177200056,0.199900061,135.0
2020-03-05,42.8,87.0,14.3,29.3,,,,,,205000.0,98400.0,0.1952,0.177200056,0.199900061,135.0
2020-03-06,44.4,60.2,9.1,29.6,,,,,,235300.0,102700.0,0.7714,0.177200056,0.199900061,135.0
2020-03-07,44.2,62.1,8.5,30.2,,,,,,225100.0,125100.0,0.6,0.177200056,0.199900061,135.0
2020-03-08,45.4,71.5,7.3,30.1,,,,,,246600.0,150100.0,0.5619,0.177200056,0.199900061,135.0
2020-03-09,48.2,68.2,16.2,29.8,,,,,,217000.0,126300.0,0.5905,0.177200056,0.199900061,135.0
2020-03-10,58.1,74.5,24.1,29.5,,,,,,187900.0,98500.0,0.8714,0.177200056,0.199900061,135.0
2020-03-11,53.4,66.5,16.7,29.7,,,,,,,,,0.177200056,0.199900061,135.0
2020-03-12,46.9,56.7,24.1,29.7,,,,,,184200.0,96700.0,0.9824,0.177200056,0.199900061,135.0
2020-03-13,48.6,64.6,11.1,30.0,,,,,,195200.0,104200.0,0.9273,0.177200056,0.199900061,135.0
2020-03-14,53.2,59.8,9.8,30.2,,,,,,192200.0,125800.0,0.8773,0.177200056,0.199900061,135.0
2020-03-15,50.1,63.8,11.4,30.1,,,,,,201000.0,141400.0,0.2826,0.177200056,0.199900061,135.0
2020-03-16,49.4,67.1,6.3,30.1,,,,,,159400.0,112700.0,1.2087,0.177200056,0.199900061,135.0
2020-03-17,53.7,73.9,14.0,30.2,,,,,,109500.0,77300.0,0.9,0.177200056,0.199900061,135.0
2020-03-18,54.1,80.8,13.6,30.2,,,,,,87000.0,62100.0,0.5522,0.177200056,0.199900061,135.0
2020-03-19,45.9,80.6,8.2,30.3,,,,,,80900.0,58500.0,0.2818,0.177200056,0.199900061,135.0
2020-03-20,46.6,70.6,13.3,30.4,1.0000000148529775,,,,,64200.0,46900.0,1.0955,0.177200056,0.199900061,135.0
2020-03-21,55.7,47.4,7.5,30.3,1.0000000148529775,,,,,51500.0,37000.0,1.2652,0.177200056,0.199900061,135.0
2020-03-22,46.1,71.3,9.0,30.2,1.0000000148529775,,,,,36400.0,23600.0,1.1,0.177200056,0.199900061,135.0
2020-03-23,50.2,47.1,11.7,30.3,51.4623246134796,,,,,28000.0,17600.0,1.4542,0.177200056,0.199900061,135.0
2020-03-24,53.6,43.3,12.8,30.2,14.140479262562842,,,,,22600.0,14200.0,1.5667,0.177200056,0.199900061,135.0
