Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,Total_Arrival,National_Arrival,UV Total Index,male,female,PopulationDensity
2021-05-20,53.1,71.8,12.7,29.9,1.0017247378938987,1.0320138018204723,3.18744035118546,,97562.74970156292,16200.0,4800.0,1.01,0.122972775,0.152437938,4487.0
2021-05-21,53.4,72.3,20.3,29.4,1.001968485124724,0.9661620937852404,1.7661871304556145,,95675.2235961464,23500.0,7900.0,0.84,0.122972775,0.152437938,4487.0
2021-05-22,52.0,77.4,10.4,29.6,1.00142695149193,1.0139194579933866,2.933312351220893,,93388.647923283,18700.0,6300.0,1.43,0.122972775,0.152437938,4487.0
2021-05-23,51.0,71.7,12.1,29.8,1.001583375791239,1.0304168522661707,3.662400271771377,,91410.45943028416,24000.0,7400.0,1.3567,0.122972775,0.152437938,4487.0
2021-05-24,51.2,76.6,10.2,29.6,1.0015594032185984,1.0845229168806236,4.290332044619116,,90201.42270810738,18000.0,6000.0,1.3333,0.122972775,0.152437938,4487.0
2021-05-25,52.1,71.4,12.3,29.9,1.0014737791880972,1.1117698802918454,5.39597650285073,,88112.99573080783,14500.0,5100.0,1.1167,0.122972775,0.152437938,4487.0
2021-05-26,53.4,69.2,9.2,29.9,1.0011007320835268,1.064464700171203,3.6373673307759167,,86146.87142767714,18900.0,6900.0,1.9367,0.122972775,0.152437938,4487.0
2021-05-27,58.0,67.2,6.5,30.1,1.0014203573666445,1.112878288314462,5.529625091407085,,83722.40289286149,19300.0,7800.0,2.2267,0.122972775,0.152437938,4487.0
2021-05-28,58.5,68.9,6.9,30.2,1.0021050072043802,1.0395322411118029,2.4937559969758256,,82488.53223588402,28600.0,11100.0,1.4417,0.122972775,0.152437938,4487.0
2021-05-29,59.4,67.5,9.7,30.3,1.0021088887660758,1.07506352031632,4.135458058971938,,80627.81117461494,28500.0,14100.0,2.3033,0.122972775,0.152437938,4487.0
2021-05-30,54.9,78.0,10.7,30.3,1.0021248641916347,1.068564537339468,3.959787876284055,,79320.67061337759,37800.0,20400.0,2.5833,0.122972775,0.152437938,4487.0
2021-05-31,60.0,70.3,10.0,30.1,1.0017921450061544,1.1103975087157263,5.8460783483312815,,78337.7839886591,26400.0,11200.0,2.6667,0.122972775,0.152437938,4487.0
2021-06-01,64.7,57.7,11.3,30.0,1.0015775734797072,1.111769128523483,5.987064736328338,,77313.84241663336,25600.0,10800.0,3.0967,0.122972775,0.152437938,4487.0
2021-06-02,67.0,56.3,10.1,29.9,1.001529596664953,1.072664599202442,4.236723884084855,,75959.79859869595,24500.0,10000.0,2.0452,0.122972775,0.152437938,4487.0
2021-06-03,69.1,63.2,8.7,30.0,1.0016513954418638,1.0709842766012292,4.418578944596865,,74498.52501337853,26200.0,11500.0,2.4194,0.122972775,0.152437938,4487.0
2021-06-04,59.5,82.0,5.9,30.2,1.0024017922938042,1.0592660489018342,3.668676297748823,,73200.39770724322,35500.0,16700.0,1.0839,0.122972775,0.152437938,4487.0
2021-06-05,64.4,63.3,5.1,30.2,1.0025072342087975,1.0697406897201465,4.156712635464589,,71732.57099773495,40400.0,20700.0,2.4688,0.122972775,0.152437938,4487.0
2021-06-06,65.6,66.7,6.2,30.2,1.0026575143735412,1.0714516197665171,4.351347343553798,,70453.12380793245,46900.0,22700.0,2.2188,0.122972775,0.152437938,4487.0
2021-06-07,67.3,63.6,6.7,30.2,1.0026900015122897,1.0806784470203183,4.765915425252581,,69351.89805243361,33700.0,16700.0,2.2344,0.122972775,0.152437938,4487.0
2021-06-08,67.2,60.3,6.8,30.2,1.0026200338414697,1.0860926290047024,5.228055456841111,,68234.27619283696,21600.0,8900.0,3.0,0.122972775,0.152437938,4487.0
2021-06-09,69.0,52.0,9.4,30.1,1.0021646080671047,1.0696289244929496,4.412424830210486,,67022.44277680734,23600.0,9900.0,3.1781,0.122972775,0.152437938,4487.0
2021-06-10,68.0,71.7,8.2,30.1,1.0022544921876522,1.0602333781927191,3.9851905598651705,,65193.15661883688,23400.0,9800.0,2.1063,0.122972775,0.152437938,4487.0
2021-06-11,68.3,70.5,10.8,30.1,1.002767198109093,1.0425752955013283,3.034308708901841,,63749.21041487972,29800.0,12300.0,2.0563,0.122972775,0.152437938,4487.0
2021-06-12,67.5,60.0,7.7,30.2,1.004132745060312,1.0474188677711542,3.0960159535040512,,62351.36570537378,31300.0,14500.0,2.975,0.122972775,0.152437938,4487.0
2021-06-13,70.8,58.7,4.8,30.3,1.0043104762163448,1.0754631630072402,4.4005297742984535,,61321.599956853184,34300.0,14000.0,3.1844,0.122972775,0.152437938,4487.0
2021-06-14,72.8,55.9,7.0,30.1,1.0044488641671463,1.0759880883994843,4.497684179480377,,60211.64007409665,24300.0,10500.0,2.9406,0.122972775,0.152437938,4487.0
2021-06-15,66.6,59.4,8.7,30.1,1.0041923038871037,1.0684649951858685,4.321139049736785,,58993.76288058393,20800.0,8100.0,3.025,0.122972775,0.152437938,4487.0
2021-06-16,71.7,61.6,7.3,29.9,1.0035231861540557,1.0789792107002671,4.4749072622598085,,57734.58411435997,22000.0,9000.0,2.625,0.122972775,0.152437938,4487.0
2021-06-17,66.5,87.6,5.0,29.8,1.004170342813954,1.040808689992658,2.3114513701329824,,56552.75731715966,23700.0,9700.0,1.2484,0.122972775,0.152437938,4487.0
2021-06-18,59.0,93.9,7.3,29.9,1.0060659776717211,1.0430033876558271,2.4477291275639903,,55395.86522373215,28400.0,12500.0,0.4438,0.122972775,0.152437938,4487.0
2021-06-19,57.3,85.6,7.5,29.9,1.0057848779869665,1.0490327468927592,2.988845328824278,,53834.15381909426,30300.0,14300.0,0.6656,0.122972775,0.152437938,4487.0
2021-06-20,58.9,86.9,6.6,29.8,1.0061267534415617,1.068346587724164,4.070812631063299,,52733.422674032605,32400.0,12800.0,1.05,0.122972775,0.152437938,4487.0
2021-06-21,55.8,81.9,10.4,29.9,1.0058405659412937,1.0611695843828106,4.177984604678595,,51885.82968831808,25900.0,10400.0,0.7938,0.122972775,0.152437938,4487.0
2021-06-22,57.2,66.1,8.3,30.1,1.005742361512076,1.0614238417854456,3.695436036075319,,50879.84910304544,22000.0,8800.0,1.7281,0.122972775,0.152437938,4487.0
2021-06-23,59.2,62.6,6.0,30.2,1.0045162603767732,1.0360302109569477,2.8389204871404985,,49820.243360663066,23900.0,9200.0,2.4063,0.122972775,0.152437938,4487.0
2021-06-24,63.2,68.6,6.1,30.1,1.0053084649564616,1.047142905090504,3.538804570881977,,48766.782807921016,24700.0,10000.0,1.2125,0.122972775,0.152437938,4487.0
2021-06-25,63.9,70.7,7.8,30.0,1.0077597305653725,1.0535996479876002,3.1896298099414304,,47651.93185277584,32200.0,13100.0,1.7781,0.122972775,0.152437938,4487.0
2021-06-26,63.2,74.3,8.0,30.0,1.007732476318734,1.0569526466517871,3.3448364854092336,,45905.075302428464,31300.0,14900.0,2.025,0.122972775,0.152437938,4487.0
2021-06-27,63.6,86.4,8.8,30.0,1.0080382047280638,1.0465663467480015,4.1536850725711165,,44787.09635495418,34800.0,13500.0,0.2556,0.122972775,0.152437938,4487.0
