areaCode,areaName,areaType,date,cumPeopleVaccinatedThirdInjectionByVaccinationDate
E07000106,Canterbury,ltla,2022-08-02,98433
E07000106,Canterbury,ltla,2022-08-01,98429
E07000106,Canterbury,ltla,2022-07-31,98388
E07000106,Canterbury,ltla,2022-07-30,98388
E07000106,Canterbury,ltla,2022-07-29,98376
E07000106,Canterbury,ltla,2022-07-28,98369
E07000106,Canterbury,ltla,2022-07-27,98363
E07000106,Canterbury,ltla,2022-07-26,98343
E07000106,Canterbury,ltla,2022-07-25,98333
E07000106,Canterbury,ltla,2022-07-24,98280
E07000106,Canterbury,ltla,2022-07-23,98274
E07000106,Canterbury,ltla,2022-07-22,98262
E07000106,Canterbury,ltla,2022-07-21,98255
E07000106,Canterbury,ltla,2022-07-20,98248
E07000106,Canterbury,ltla,2022-07-19,98225
E07000106,Canterbury,ltla,2022-07-18,98222
E07000106,Canterbury,ltla,2022-07-17,98181
E07000106,Canterbury,ltla,2022-07-16,98181
E07000106,Canterbury,ltla,2022-07-15,98170
E07000106,Canterbury,ltla,2022-07-14,98160
E07000106,Canterbury,ltla,2022-07-13,98151
E07000106,Canterbury,ltla,2022-07-12,98117
E07000106,Canterbury,ltla,2022-07-11,98108
E07000106,Canterbury,ltla,2022-07-10,98046
E07000106,Canterbury,ltla,2022-07-09,98045
E07000106,Canterbury,ltla,2022-07-08,98033
E07000106,Canterbury,ltla,2022-07-07,98023
E07000106,Canterbury,ltla,2022-07-06,98016
E07000106,Canterbury,ltla,2022-07-05,97992
E07000106,Canterbury,ltla,2022-07-04,97983
E07000106,Canterbury,ltla,2022-07-03,97931
E07000106,Canterbury,ltla,2022-07-02,97931
E07000106,Canterbury,ltla,2022-07-01,97917
E07000106,Canterbury,ltla,2022-06-30,97906
E07000106,Canterbury,ltla,2022-06-29,97899
E07000106,Canterbury,ltla,2022-06-28,97874
E07000106,Canterbury,ltla,2022-06-27,97866
E07000106,Canterbury,ltla,2022-06-26,97800
E07000106,Canterbury,ltla,2022-06-25,97797
E07000106,Canterbury,ltla,2022-06-24,97764
E07000106,Canterbury,ltla,2022-06-23,97751
E07000106,Canterbury,ltla,2022-06-22,97736
E07000106,Canterbury,ltla,2022-06-21,97715
E07000106,Canterbury,ltla,2022-06-20,97709
E07000106,Canterbury,ltla,2022-06-19,97658
E07000106,Canterbury,ltla,2022-06-18,97656
E07000106,Canterbury,ltla,2022-06-17,97636
E07000106,Canterbury,ltla,2022-06-16,97631
E07000106,Canterbury,ltla,2022-06-15,97625
E07000106,Canterbury,ltla,2022-06-14,97620
E07000106,Canterbury,ltla,2022-06-13,97599
E07000106,Canterbury,ltla,2022-06-12,97553
E07000106,Canterbury,ltla,2022-06-11,97548
E07000106,Canterbury,ltla,2022-06-10,97532
E07000106,Canterbury,ltla,2022-06-09,97520
E07000106,Canterbury,ltla,2022-06-08,97508
E07000106,Canterbury,ltla,2022-06-07,97489
E07000106,Canterbury,ltla,2022-06-06,97481
E07000106,Canterbury,ltla,2022-06-05,97437
E07000106,Canterbury,ltla,2022-06-04,97435
E07000106,Canterbury,ltla,2022-06-03,97431
E07000106,Canterbury,ltla,2022-06-02,97392
E07000106,Canterbury,ltla,2022-06-01,97390
E07000106,Canterbury,ltla,2022-05-31,97364
E07000106,Canterbury,ltla,2022-05-30,97351
E07000106,Canterbury,ltla,2022-05-29,97299
E07000106,Canterbury,ltla,2022-05-28,97298
E07000106,Canterbury,ltla,2022-05-27,97259
E07000106,Canterbury,ltla,2022-05-26,97228
E07000106,Canterbury,ltla,2022-05-25,97222
E07000106,Canterbury,ltla,2022-05-24,97191
E07000106,Canterbury,ltla,2022-05-23,97180
E07000106,Canterbury,ltla,2022-05-22,97150
E07000106,Canterbury,ltla,2022-05-21,97148
E07000106,Canterbury,ltla,2022-05-20,97129
E07000106,Canterbury,ltla,2022-05-19,97080
E07000106,Canterbury,ltla,2022-05-18,97070
E07000106,Canterbury,ltla,2022-05-17,97028
E07000106,Canterbury,ltla,2022-05-16,97011
E07000106,Canterbury,ltla,2022-05-15,96968
E07000106,Canterbury,ltla,2022-05-14,96966
E07000106,Canterbury,ltla,2022-05-13,96949
E07000106,Canterbury,ltla,2022-05-12,96910
E07000106,Canterbury,ltla,2022-05-11,96898
E07000106,Canterbury,ltla,2022-05-10,96863
