areaCode,areaName,areaType,date,cumPeopleVaccinatedThirdInjectionByVaccinationDate
E09000012,Hackney and City of London,ltla,2022-08-02,126033
E09000012,Hackney and City of London,ltla,2022-08-01,126008
E09000012,Hackney and City of London,ltla,2022-07-31,125986
E09000012,Hackney and City of London,ltla,2022-07-30,125976
E09000012,Hackney and City of London,ltla,2022-07-29,125960
E09000012,Hackney and City of London,ltla,2022-07-28,125940
E09000012,Hackney and City of London,ltla,2022-07-27,125912
E09000012,Hackney and City of London,ltla,2022-07-26,125873
E09000012,Hackney and City of London,ltla,2022-07-25,125832
E09000012,Hackney and City of London,ltla,2022-07-24,125806
E09000012,Hackney and City of London,ltla,2022-07-23,125783
E09000012,Hackney and City of London,ltla,2022-07-22,125747
E09000012,Hackney and City of London,ltla,2022-07-21,125727
E09000012,Hackney and City of London,ltla,2022-07-20,125709
E09000012,Hackney and City of London,ltla,2022-07-19,125665
E09000012,Hackney and City of London,ltla,2022-07-18,125652
E09000012,Hackney and City of London,ltla,2022-07-17,125634
E09000012,Hackney and City of London,ltla,2022-07-16,125630
E09000012,Hackney and City of London,ltla,2022-07-15,125598
E09000012,Hackney and City of London,ltla,2022-07-14,125574
E09000012,Hackney and City of London,ltla,2022-07-13,125555
E09000012,Hackney and City of London,ltla,2022-07-12,125493
E09000012,Hackney and City of London,ltla,2022-07-11,125439
E09000012,Hackney and City of London,ltla,2022-07-10,125401
E09000012,Hackney and City of London,ltla,2022-07-09,125388
E09000012,Hackney and City of London,ltla,2022-07-08,125365
E09000012,Hackney and City of London,ltla,2022-07-07,125332
E09000012,Hackney and City of London,ltla,2022-07-06,125305
E09000012,Hackney and City of London,ltla,2022-07-05,125246
E09000012,Hackney and City of London,ltla,2022-07-04,125199
E09000012,Hackney and City of London,ltla,2022-07-03,125162
E09000012,Hackney and City of London,ltla,2022-07-02,125143
E09000012,Hackney and City of London,ltla,2022-07-01,125105
E09000012,Hackney and City of London,ltla,2022-06-30,125085
E09000012,Hackney and City of London,ltla,2022-06-29,125048
E09000012,Hackney and City of London,ltla,2022-06-28,124988
E09000012,Hackney and City of London,ltla,2022-06-27,124964
E09000012,Hackney and City of London,ltla,2022-06-26,124923
E09000012,Hackney and City of London,ltla,2022-06-25,124908
E09000012,Hackney and City of London,ltla,2022-06-24,124868
E09000012,Hackney and City of London,ltla,2022-06-23,124834
E09000012,Hackney and City of London,ltla,2022-06-22,124801
E09000012,Hackney and City of London,ltla,2022-06-21,124749
E09000012,Hackney and City of London,ltla,2022-06-20,124727
E09000012,Hackney and City of London,ltla,2022-06-19,124683
E09000012,Hackney and City of London,ltla,2022-06-18,124667
E09000012,Hackney and City of London,ltla,2022-06-17,124635
E09000012,Hackney and City of London,ltla,2022-06-16,124609
E09000012,Hackney and City of London,ltla,2022-06-15,124579
E09000012,Hackney and City of London,ltla,2022-06-14,124541
E09000012,Hackney and City of London,ltla,2022-06-13,124516
E09000012,Hackney and City of London,ltla,2022-06-12,124485
E09000012,Hackney and City of London,ltla,2022-06-11,124461
E09000012,Hackney and City of London,ltla,2022-06-10,124411
E09000012,Hackney and City of London,ltla,2022-06-09,124360
E09000012,Hackney and City of London,ltla,2022-06-08,124329
E09000012,Hackney and City of London,ltla,2022-06-07,124271
E09000012,Hackney and City of London,ltla,2022-06-06,124226
E09000012,Hackney and City of London,ltla,2022-06-05,124170
E09000012,Hackney and City of London,ltla,2022-06-04,124163
E09000012,Hackney and City of London,ltla,2022-06-03,124139
E09000012,Hackney and City of London,ltla,2022-06-02,124136
E09000012,Hackney and City of London,ltla,2022-06-01,124130
E09000012,Hackney and City of London,ltla,2022-05-31,124071
E09000012,Hackney and City of London,ltla,2022-05-30,124017
E09000012,Hackney and City of London,ltla,2022-05-29,123975
E09000012,Hackney and City of London,ltla,2022-05-28,123951
E09000012,Hackney and City of London,ltla,2022-05-27,123904
E09000012,Hackney and City of London,ltla,2022-05-26,123874
E09000012,Hackney and City of London,ltla,2022-05-25,123830
E09000012,Hackney and City of London,ltla,2022-05-24,123774
E09000012,Hackney and City of London,ltla,2022-05-23,123732
E09000012,Hackney and City of London,ltla,2022-05-22,123671
E09000012,Hackney and City of London,ltla,2022-05-21,123642
E09000012,Hackney and City of London,ltla,2022-05-20,123594
E09000012,Hackney and City of London,ltla,2022-05-19,123549
E09000012,Hackney and City of London,ltla,2022-05-18,123508
E09000012,Hackney and City of London,ltla,2022-05-17,123442
E09000012,Hackney and City of London,ltla,2022-05-16,123392
E09000012,Hackney and City of London,ltla,2022-05-15,123341
E09000012,Hackney and City of London,ltla,2022-05-14,123322
E09000012,Hackney and City of London,ltla,2022-05-13,123258
E09000012,Hackney and City of London,ltla,2022-05-12,123209
E09000012,Hackney and City of London,ltla,2022-05-11,123172
E09000012,Hackney and City of London,ltla,2022-05-10,123097
