areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000137,East Lindsey,ltla,2022-08-02,120714
E07000137,East Lindsey,ltla,2022-08-01,120710
E07000137,East Lindsey,ltla,2022-07-31,120707
E07000137,East Lindsey,ltla,2022-07-30,120707
E07000137,East Lindsey,ltla,2022-07-29,120705
E07000137,East Lindsey,ltla,2022-07-28,120705
E07000137,East Lindsey,ltla,2022-07-27,120702
E07000137,East Lindsey,ltla,2022-07-26,120702
E07000137,East Lindsey,ltla,2022-07-25,120702
E07000137,East Lindsey,ltla,2022-07-24,120699
E07000137,East Lindsey,ltla,2022-07-23,120695
E07000137,East Lindsey,ltla,2022-07-22,120691
E07000137,East Lindsey,ltla,2022-07-21,120687
E07000137,East Lindsey,ltla,2022-07-20,120682
E07000137,East Lindsey,ltla,2022-07-19,120674
E07000137,East Lindsey,ltla,2022-07-18,120674
E07000137,East Lindsey,ltla,2022-07-17,120674
E07000137,East Lindsey,ltla,2022-07-16,120674
E07000137,East Lindsey,ltla,2022-07-15,120668
E07000137,East Lindsey,ltla,2022-07-14,120668
E07000137,East Lindsey,ltla,2022-07-13,120665
E07000137,East Lindsey,ltla,2022-07-12,120661
E07000137,East Lindsey,ltla,2022-07-11,120660
E07000137,East Lindsey,ltla,2022-07-10,120659
E07000137,East Lindsey,ltla,2022-07-09,120656
E07000137,East Lindsey,ltla,2022-07-08,120655
E07000137,East Lindsey,ltla,2022-07-07,120654
E07000137,East Lindsey,ltla,2022-07-06,120649
E07000137,East Lindsey,ltla,2022-07-05,120645
E07000137,East Lindsey,ltla,2022-07-04,120643
E07000137,East Lindsey,ltla,2022-07-03,120643
E07000137,East Lindsey,ltla,2022-07-02,120643
E07000137,East Lindsey,ltla,2022-07-01,120639
E07000137,East Lindsey,ltla,2022-06-30,120638
E07000137,East Lindsey,ltla,2022-06-29,120634
E07000137,East Lindsey,ltla,2022-06-28,120634
E07000137,East Lindsey,ltla,2022-06-27,120630
E07000137,East Lindsey,ltla,2022-06-26,120629
E07000137,East Lindsey,ltla,2022-06-25,120624
E07000137,East Lindsey,ltla,2022-06-24,120617
E07000137,East Lindsey,ltla,2022-06-23,120613
E07000137,East Lindsey,ltla,2022-06-22,120609
E07000137,East Lindsey,ltla,2022-06-21,120609
E07000137,East Lindsey,ltla,2022-06-20,120607
E07000137,East Lindsey,ltla,2022-06-19,120607
E07000137,East Lindsey,ltla,2022-06-18,120606
E07000137,East Lindsey,ltla,2022-06-17,120597
E07000137,East Lindsey,ltla,2022-06-16,120593
E07000137,East Lindsey,ltla,2022-06-15,120589
E07000137,East Lindsey,ltla,2022-06-14,120589
E07000137,East Lindsey,ltla,2022-06-13,120586
E07000137,East Lindsey,ltla,2022-06-12,120583
E07000137,East Lindsey,ltla,2022-06-11,120582
E07000137,East Lindsey,ltla,2022-06-10,120580
E07000137,East Lindsey,ltla,2022-06-09,120575
E07000137,East Lindsey,ltla,2022-06-08,120571
E07000137,East Lindsey,ltla,2022-06-07,120571
E07000137,East Lindsey,ltla,2022-06-06,120570
E07000137,East Lindsey,ltla,2022-06-05,120570
E07000137,East Lindsey,ltla,2022-06-04,120569
E07000137,East Lindsey,ltla,2022-06-03,120568
E07000137,East Lindsey,ltla,2022-06-02,120568
E07000137,East Lindsey,ltla,2022-06-01,120568
E07000137,East Lindsey,ltla,2022-05-31,120565
E07000137,East Lindsey,ltla,2022-05-30,120562
E07000137,East Lindsey,ltla,2022-05-29,120558
E07000137,East Lindsey,ltla,2022-05-28,120557
E07000137,East Lindsey,ltla,2022-05-27,120548
E07000137,East Lindsey,ltla,2022-05-26,120543
E07000137,East Lindsey,ltla,2022-05-25,120543
E07000137,East Lindsey,ltla,2022-05-24,120537
E07000137,East Lindsey,ltla,2022-05-23,120535
E07000137,East Lindsey,ltla,2022-05-22,120534
E07000137,East Lindsey,ltla,2022-05-21,120531
E07000137,East Lindsey,ltla,2022-05-20,120525
E07000137,East Lindsey,ltla,2022-05-19,120516
E07000137,East Lindsey,ltla,2022-05-18,120511
E07000137,East Lindsey,ltla,2022-05-17,120510
E07000137,East Lindsey,ltla,2022-05-16,120507
E07000137,East Lindsey,ltla,2022-05-15,120505
E07000137,East Lindsey,ltla,2022-05-14,120503
E07000137,East Lindsey,ltla,2022-05-13,120498
E07000137,East Lindsey,ltla,2022-05-12,120495
E07000137,East Lindsey,ltla,2022-05-11,120493
E07000137,East Lindsey,ltla,2022-05-10,120491
E07000137,East Lindsey,ltla,2022-05-09,120486
E07000137,East Lindsey,ltla,2022-05-08,120486
E07000137,East Lindsey,ltla,2022-05-07,120483
E07000137,East Lindsey,ltla,2022-05-06,120476
E07000137,East Lindsey,ltla,2022-05-05,120473
E07000137,East Lindsey,ltla,2022-05-04,120466
E07000137,East Lindsey,ltla,2022-05-03,120464
E07000137,East Lindsey,ltla,2022-05-02,120463
E07000137,East Lindsey,ltla,2022-05-01,120461
E07000137,East Lindsey,ltla,2022-04-30,120456
