areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000123,Preston,ltla,2022-08-02,110146
E07000123,Preston,ltla,2022-08-01,110145
E07000123,Preston,ltla,2022-07-31,110144
E07000123,Preston,ltla,2022-07-30,110143
E07000123,Preston,ltla,2022-07-29,110143
E07000123,Preston,ltla,2022-07-28,110142
E07000123,Preston,ltla,2022-07-27,110136
E07000123,Preston,ltla,2022-07-26,110132
E07000123,Preston,ltla,2022-07-25,110131
E07000123,Preston,ltla,2022-07-24,110130
E07000123,Preston,ltla,2022-07-23,110128
E07000123,Preston,ltla,2022-07-22,110121
E07000123,Preston,ltla,2022-07-21,110116
E07000123,Preston,ltla,2022-07-20,110111
E07000123,Preston,ltla,2022-07-19,110100
E07000123,Preston,ltla,2022-07-18,110097
E07000123,Preston,ltla,2022-07-17,110093
E07000123,Preston,ltla,2022-07-16,110089
E07000123,Preston,ltla,2022-07-15,110086
E07000123,Preston,ltla,2022-07-14,110082
E07000123,Preston,ltla,2022-07-13,110081
E07000123,Preston,ltla,2022-07-12,110079
E07000123,Preston,ltla,2022-07-11,110077
E07000123,Preston,ltla,2022-07-10,110072
E07000123,Preston,ltla,2022-07-09,110071
E07000123,Preston,ltla,2022-07-08,110070
E07000123,Preston,ltla,2022-07-07,110066
E07000123,Preston,ltla,2022-07-06,110062
E07000123,Preston,ltla,2022-07-05,110058
E07000123,Preston,ltla,2022-07-04,110053
E07000123,Preston,ltla,2022-07-03,110051
E07000123,Preston,ltla,2022-07-02,110046
E07000123,Preston,ltla,2022-07-01,110045
E07000123,Preston,ltla,2022-06-30,110039
E07000123,Preston,ltla,2022-06-29,110036
E07000123,Preston,ltla,2022-06-28,110025
E07000123,Preston,ltla,2022-06-27,110025
E07000123,Preston,ltla,2022-06-26,110022
E07000123,Preston,ltla,2022-06-25,110020
E07000123,Preston,ltla,2022-06-24,110019
E07000123,Preston,ltla,2022-06-23,110018
E07000123,Preston,ltla,2022-06-22,110012
E07000123,Preston,ltla,2022-06-21,110006
E07000123,Preston,ltla,2022-06-20,110001
E07000123,Preston,ltla,2022-06-19,110000
E07000123,Preston,ltla,2022-06-18,109997
E07000123,Preston,ltla,2022-06-17,109988
E07000123,Preston,ltla,2022-06-16,109980
E07000123,Preston,ltla,2022-06-15,109975
E07000123,Preston,ltla,2022-06-14,109966
E07000123,Preston,ltla,2022-06-13,109963
E07000123,Preston,ltla,2022-06-12,109961
E07000123,Preston,ltla,2022-06-11,109953
E07000123,Preston,ltla,2022-06-10,109948
E07000123,Preston,ltla,2022-06-09,109938
E07000123,Preston,ltla,2022-06-08,109933
E07000123,Preston,ltla,2022-06-07,109930
E07000123,Preston,ltla,2022-06-06,109928
E07000123,Preston,ltla,2022-06-05,109924
