areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000047,West Devon,ltla,2022-08-02,47725
E07000047,West Devon,ltla,2022-08-01,47724
E07000047,West Devon,ltla,2022-07-31,47723
E07000047,West Devon,ltla,2022-07-30,47723
E07000047,West Devon,ltla,2022-07-29,47723
E07000047,West Devon,ltla,2022-07-28,47723
E07000047,West Devon,ltla,2022-07-27,47722
E07000047,West Devon,ltla,2022-07-26,47722
E07000047,West Devon,ltla,2022-07-25,47722
E07000047,West Devon,ltla,2022-07-24,47719
E07000047,West Devon,ltla,2022-07-23,47719
E07000047,West Devon,ltla,2022-07-22,47716
E07000047,West Devon,ltla,2022-07-21,47716
E07000047,West Devon,ltla,2022-07-20,47715
E07000047,West Devon,ltla,2022-07-19,47714
E07000047,West Devon,ltla,2022-07-18,47714
E07000047,West Devon,ltla,2022-07-17,47709
E07000047,West Devon,ltla,2022-07-16,47709
E07000047,West Devon,ltla,2022-07-15,47709
E07000047,West Devon,ltla,2022-07-14,47709
E07000047,West Devon,ltla,2022-07-13,47706
E07000047,West Devon,ltla,2022-07-12,47706
E07000047,West Devon,ltla,2022-07-11,47706
E07000047,West Devon,ltla,2022-07-10,47706
E07000047,West Devon,ltla,2022-07-09,47705
E07000047,West Devon,ltla,2022-07-08,47705
E07000047,West Devon,ltla,2022-07-07,47705
E07000047,West Devon,ltla,2022-07-06,47705
E07000047,West Devon,ltla,2022-07-05,47705
E07000047,West Devon,ltla,2022-07-04,47705
E07000047,West Devon,ltla,2022-07-03,47705
E07000047,West Devon,ltla,2022-07-02,47702
E07000047,West Devon,ltla,2022-07-01,47700
E07000047,West Devon,ltla,2022-06-30,47700
E07000047,West Devon,ltla,2022-06-29,47699
E07000047,West Devon,ltla,2022-06-28,47694
E07000047,West Devon,ltla,2022-06-27,47694
E07000047,West Devon,ltla,2022-06-26,47690
E07000047,West Devon,ltla,2022-06-25,47690
E07000047,West Devon,ltla,2022-06-24,47690
E07000047,West Devon,ltla,2022-06-23,47690
E07000047,West Devon,ltla,2022-06-22,47690
E07000047,West Devon,ltla,2022-06-21,47687
E07000047,West Devon,ltla,2022-06-20,47687
E07000047,West Devon,ltla,2022-06-19,47687
E07000047,West Devon,ltla,2022-06-18,47687
